O	O	sy	O	o	0
Cloath	Cloath	n1	Cloth	cloth	0
doth	doth	vdz	does	do	0
take	take	vvi	take	take	0
Therein	Therein	av	Therein	therein	0
so	so	av	so	so	0
fixed	fixed	vvn	fixed	fix	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
wyll	wyll	vmb	will	will	0
never	never	av-x	never	never	0
forsake	forsake	vvi	forsake	forsake	0
The	The	dt	The	the	0
Cloth	Cloth	n1	Cloth	cloth	0
for	for	p-acp	for	for	0
washing	washing	vvg	washing	wash	0
after	after	c-acp	after	after	0
they	they	pns32	they	they	0
joyned	joyned	vvn	joined	join	0
be	be	vbb	be	be	0
;	;	;	;	;	0
Right	Right	j-jn	Right	right	0
so	so	av	so	so	0
our	our	po12	our	our	0
Tinctures	Tinctures	n2	Tinctures	tincture	0
with	with	p-acp	with	with	0
Water	Water	n1	Water	water	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lake	Lake	n1	Lake	lake	0
We	We	pns12	We	we	0
draw	draw	vvb	draw	draw	0
by	by	p-acp	by	by	0
boyling	boyling	vvg	boiling	boil	0
with	with	p-acp	with	with	0
Ashes	Ashes	n2	Ashes	ash	0
of	of	pp-f	of	of	0
Hermes	Hermes	np1	Hermes	Hermes	0
tree	tree	n1	tree	tree	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
Tinctures	Tinctures	n2	Tinctures	tincture	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
by	by	p-acp	by	by	0
craft	craft	n1	craft	craft	0
are	are	vbr	are	be	0
made	made	vvn	made	make	0
parfite	parfite	j	parfite	parfite	0
,	,	,	,	,	0
So	So	av	So	so	0
dieth	dieth	vvz	dieth	die	0
Mettalls	Mettalls	n2	Metals	metal	0
with	with	p-acp	with	with	0
Colours	Colours	n2	Colours	colour	0
evermore	evermore	av	evermore	evermore	0
permanent	permanent	j	permanent	permanent	0
,	,	,	,	,	0
After	After	p-acp	After	after	0
the	the	dt	the	the	0
qualitie	qualitie	n1	quality	quality	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Medycine	Medycine	n1	Medicine	medicine	0
Red	Red	j-jn	Read	red	0
or	or	cc	or	or	0
White	White	j-jn	White	white	0
;	;	;	;	;	0
That	That	cst	That	that	0
never	never	av-x	never	never	0
away	away	av	away	away	0
by	by	p-acp	by	by	0
eny	eny	d	any	any	0
Fire	Fire	n1	Fire	fire	0
,	,	,	,	,	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
brente	brente	vvn	brent	brent	0
:	:	:	:	:	0
To	To	p-acp	To	to	0
this	this	d	this	this	0
Example	Example	n1	Example	example	0
,	,	,	,	,	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
take	take	vvb	take	take	0
good	good	j	good	good	0
tent	tent	n1	tent	tent	0
Unto	Unto	p-acp	Unto	unto	0
your	your	po22	your	your	0
purpose	purpose	n1	purpose	purpose	0
the	the	dt	the	the	0
rather	rather	av-c	rather	rather	0
shall	shall	vmb	shall	shall	0
ye	ye	pn22	you	you	0
wynne	wynne	vvi	win	win	0
,	,	,	,	,	0
And	And	cc	And	and	0
see	see	vvb	see	see	0
your	your	po22	your	your	0
Fire	Fire	n1	Fire	fire	0
be	be	vbb	be	be	0
easy	easy	j	easy	easy	0
and	and	cc	and	and	0
not	not	xx	not	not	0
fervent	fervent	j	fervent	fervent	0
;	;	;	;	;	0
Where	Where	q-crq	Where	where	0
Nature	Nature	n1	Nature	nature	0
did	did	vdd	did	do	0
leave	leave	vvi	leave	leave	0
off	off	a-acp	off	off	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
tyme	tyme	n1	time	time	0
look	look	vvb	look	look	0
ye	ye	pn22	you	you	0
begynn	begynn	n1	begynn	begynn	0
.	.	.	.	.	1
First	First	ord	First	first	0
Calcine	Calcine	vvi	Calcine	calcine	0
,	,	,	,	,	0
and	and	cc	and	and	0
after	after	p-acp	after	after	0
that	that	d	that	that	0
Putrefye	Putrefye	vvb	Putrefy	putrefy	0
,	,	,	,	,	0
Dyssolve	Dyssolve	vvb	Dyssolve	dyssolve	0
,	,	,	,	,	0
Dystill	Dystill	vvb	Dystill	dystill	0
,	,	,	,	,	0
Sublyme	Sublyme	np1	Sublyme	Sublyme	0
,	,	,	,	,	0
Descende	Descende	vvb	Descend	descend	0
,	,	,	,	,	0
and	and	cc	and	and	0
Fyxe	Fyxe	n1	Fyxe	fyxe	0
,	,	,	,	,	0
With	With	p-acp	With	with	0
Aquavite	Aquavite	np1	Aquavite	Aquavite	0
oft	oft	av	oft	oft	0
times	times	n2	times	time	0
,	,	,	,	,	0
both	both	d	both	both	0
wash	wash	n1	wash	wash	0
and	and	cc	and	and	0
drie	drie	j	dry	dry	0
,	,	,	,	,	0
And	And	cc	And	and	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
marriage	marriage	n1	marriage	marriage	0
the	the	dt	the	the	0
Body	Body	n1	Body	body	0
and	and	cc	and	and	0
Spirit	Spirit	n1	Spirit	spirit	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
;	;	;	;	;	0
Which	Which	r-crq	Which	which	0
thus	thus	av	thus	thus	0
togeather	togeather	av	together	together	0
naturally	naturally	av-j	naturally	natural	0
if	if	cs	if	if	0
ye	ye	pn22	you	you	0
can	can	vmb	can	can	0
myxe	myxe	vvi	mix	mix	0
,	,	,	,	,	0
In	In	p-acp	In	in	0
losinge	losinge	vvg	losing	lose	0
the	the	dt	the	the	0
Body	Body	n1	Body	body	0
the	the	dt	the	the	0
Water	Water	n1	Water	water	0
shall	shall	vmb	shall	shall	0
congealed	congealed	j-vvn	congealed	congeal	0
bee	bee	vbi	be	be	0
,	,	,	,	,	0
Then	Then	av	Then	then	0
shall	shall	vmb	shall	shall	0
the	the	dt	the	the	0
Body	Body	n1	Body	body	0
dy	dy	vvi	die	die	0
utterly	utterly	av-j	utterly	utter	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Flixe	Flixe	j	Flix	flix	0
,	,	,	,	,	0
Bleeding	Bleeding	vvg	Bleeding	bleed	0
and	and	cc	and	and	0
chaunging	chaunging	vvg	changing	change	0
Colours	Colours	n2	Colours	colour	0
as	as	p-acp	as	as	0
ye	ye	pn22	you	you	0
shall	shall	vmb	shall	shall	0
see	see	vvi	see	see	0
.	.	.	.	.	1
The	The	dt	The	the	0
third	third	ord	third	three	0
daye	daye	n1	day	day	0
againe	againe	av	again	again	0
to	to	p-acp	to	to	0
Life	Life	n1	Life	life	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
uprise	uprise	n1	uprise	uprise	0
,	,	,	,	,	0
And	And	cc	And	and	0
devour	devour	vvi	devour	devour	0
Byrds	Byrds	n2	Birds	bird	0
,	,	,	,	,	0
and	and	cc	and	and	0
Beasts	Beasts	n2	Beasts	beast	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Wildernes	Wildernes	n1	Wilderness	wilderness	0
,	,	,	,	,	0
Crowes	Crowes	n2	Crows	crow	0
,	,	,	,	,	0
Popingayes	Popingayes	n2	Popingayes	popingaye	0
,	,	,	,	,	0
Pyes	Pyes	n2	Pies	pie	0
,	,	,	,	,	0
Pekocks	Pekocks	n2	Pekocks	pekock	0
,	,	,	,	,	0
and	and	cc	and	and	0
Mavies	Mavies	n2	Mavies	mavy	0
;	;	;	;	;	0
The	The	dt	The	the	0
Phenix	Phenix	n1	Phoenix	phoenix	0
,	,	,	,	,	0
the	the	dt	the	the	0
Egle	Egle	n1	Eagle	eagle	0
whyte	whyte	j-jn	white	white	0
,	,	,	,	,	0
the	the	dt	the	the	0
Griffon	Griffon	np1	Griffon	Griffon	0
of	of	pp-f	of	of	0
fearfulnes	fearfulnes	n1	fearfulness	fearfulness	0
,	,	,	,	,	0
The	The	dt	The	the	0
Greene	Greene	j-jn	Green	green	0
Lyon	Lyon	n1	Lion	lion	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Red	Red	j-jn	Read	red	0
Dragon	Dragon	n1	Dragon	dragon	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
destres	destres	zz	destres	destres	0
;	;	;	;	;	0
The	The	dt	The	the	0
white	white	j-jn	white	white	0
Dragon	Dragon	n1	Dragon	dragon	0
also	also	av	also	also	0
,	,	,	,	,	0
the	the	dt	the	the	0
Antlope	Antlope	n1	Antlope	antlope	0
,	,	,	,	,	0
Unicorne	Unicorne	n1	Unicorn	unicorn	0
Panther	Panther	n1	Panther	panther	0
,	,	,	,	,	0
With	With	p-acp	With	with	0
other	other	j-jn	other	other	0
Byrds	Byrds	n2	Birds	bird	0
,	,	,	,	,	0
and	and	cc	and	and	0
Beasts	Beasts	n2	Beasts	beast	0
both	both	d	both	both	0
more	more	dc	more	more	0
and	and	cc	and	and	0
lesse	lesse	av-dc	less	less	0
;	;	;	;	;	0
The	The	dt	The	the	0
Basiliske	Basiliske	n1	Basilisk	basilisk	0
also	also	av	also	also	0
which	which	r-crq	which	which	0
allmost	allmost	av	almost	almost	0
eche	eche	d	eke	each	0
one	one	pi	one	one	0
doth	doth	vdz	does	do	0
feare	feare	vvi	fear	fear	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
Bus	Bus	zz	Bus	bus	0
and	and	cc	and	and	0
Nubi	Nubi	n2	Nubi	nubi	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
arise	arise	vvi	arise	arise	0
and	and	cc	and	and	0
ascend	ascend	vvi	ascend	ascend	0
Up	Up	a-acp	Up	up	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Moone	Moone	n1	Moon	moon	0
,	,	,	,	,	0
and	and	cc	and	and	0
sith	sith	a-acp	sith	sith	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Sonne	Sonne	n1	Son	son	0
,	,	,	,	,	0
Through	Through	p-acp	Through	through	0
the	the	dt	the	the	0
Ocean	Ocean	n1	Ocean	ocean	0
Sea	Sea	n1	Sea	sea	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
round	round	av-j	round	round	0
is	is	vbz	is	be	0
without	without	p-acp	without	without	0
end	end	n1	end	end	0
:	:	:	:	:	0
Only	Only	av-j	Only	only	0
Shypped	Shypped	vvn	Shipped	ship	0
within	within	p-acp	within	within	0
a	a	dt	a	a	0
little	little	j	little	little	0
glasen	glasen	vvb	glasen	glasen	0
Tonne	Tonne	n1	Ton	ton	0
,	,	,	,	,	0
When	When	c-crq	When	when	0
he	he	pns31	he	he	0
commeth	commeth	vvz	comes	come	0
thither	thither	av	thither	thither	0
,	,	,	,	,	0
then	then	av	then	then	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Maistrie	Maistrie	n1	Mastery	mastery	0
Wonne	Wonne	vvn	Won	win	0
:	:	:	:	:	0
About	About	p-acp	About	about	0
which	which	r-crq	which	which	0
Iourney	Iourney	n1	Journey	journey	0
greate	greate	j	great	great	0
good	good	j	good	good	0
shall	shall	vmb	shall	shall	0
ye	ye	pn22	you	you	0
not	not	xx	not	not	0
spend	spend	vvi	spend	spend	0
,	,	,	,	,	0
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
ye	ye	pn22	you	you	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
glad	glad	j	glad	glad	0
that	that	cst	that	that	0
ever	ever	av	ever	ever	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
begonne	begonne	vvn	begun	begin	0
;	;	;	;	;	0
Patiently	Patiently	av-j	Patiently	patient	0
if	if	cs	if	if	0
ye	ye	pn22	you	you	0
liste	liste	vvb	list	list	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
worke	worke	n1	work	work	0
attend	attend	vvi	attend	attend	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
then	then	av	then	then	0
both	both	d	both	both	0
Body	Body	n1	Body	body	0
and	and	cc	and	and	0
Spirit	Spirit	n1	Spirit	spirit	0
also	also	av	also	also	0
both	both	d	both	both	0
Oyle	Oyle	n1	Oil	oil	0
and	and	cc	and	and	0
Water	Water	n1	Water	water	0
,	,	,	,	,	0
Sowle	Sowle	n1	Soul	soul	0
and	and	cc	and	and	0
Tincture	Tincture	n1	Tincture	tincture	0
one	one	crd	one	one	0
thing	thing	n1	thing	thing	0
both	both	d	both	both	0
White	White	j-jn	White	white	0
and	and	cc	and	and	0
Red	Red	j-jn	Read	red	0
,	,	,	,	,	0
After	After	p-acp	After	after	0
Colours	Colours	n2	Colours	colour	0
variable	variable	j	variable	variable	0
it	it	pn31	it	it	0
conteyneth	conteyneth	vvz	containeth	contain	0
what	what	r-crq	what	what	0
so	so	av	so	so	0
men	men	n2	men	man	0
clatter	clatter	n1	clatter	clatter	0
;	;	;	;	;	0
Which	Which	r-crq	Which	which	0
also	also	av	also	also	0
called	called	vvn	called	call	0
is	is	vbz	is	be	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
once	once	a-acp	once	once	0
bene	bene	vbn	be	be	0
Dedd	Dedd	j	Dead	dead	0
:	:	:	:	:	0
And	And	cc	And	and	0
is	is	vbz	is	be	0
revived	revived	vvn	revived	revive	0
our	our	po12	our	our	0
Marchasite	Marchasite	n1	Marchasite	marchasite	0
,	,	,	,	,	0
our	our	po12	our	our	0
Magnete	Magnete	np1	Magnete	Magnete	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
Lead	Lead	n1	Led	lead	0
,	,	,	,	,	0
Our	Our	po12	Our	our	0
Sulphure	Sulphure	n1	Sulphur	sulphur	0
,	,	,	,	,	0
our	our	po12	our	our	0
Arsenicke	Arsenicke	n1	Arsenic	arsenic	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
true	true	j	true	true	0
Calcevive	Calcevive	vvi	Calcevive	calcevive	0
:	:	:	:	:	0
Our	Our	po12	Our	our	0
Sonne	Sonne	n1	Son	son	0
,	,	,	,	,	0
our	our	po12	our	our	0
Moone	Moone	n1	Moon	moon	0
,	,	,	,	,	0
our	our	po12	our	our	0
Ferment	Ferment	n1	Ferment	ferment	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Bread	Bread	n1	Bred	bread	0
:	:	:	:	:	0
Our	Our	po12	Our	our	0
Toade	Toade	n1	Toad	toad	0
,	,	,	,	,	0
our	our	po12	our	our	0
Basiliske	Basiliske	n1	Basilisk	basilisk	0
,	,	,	,	,	0
our	our	po12	our	our	0
unknowne	unknowne	j	unknown	unknown	0
Body	Body	n1	Body	body	0
,	,	,	,	,	0
our	our	po12	our	our	0
Man	Man	n1	Man	man	0
,	,	,	,	,	0
our	our	po12	our	our	0
Wife	Wife	n1	Wife	wife	0
.	.	.	.	.	1
Our	Our	po12	Our	our	0
Body	Body	n1	Body	body	0
thus	thus	av	thus	thus	0
naturally	naturally	av-j	naturally	natural	0
by	by	p-acp	by	by	0
crafte	crafte	n1	craft	craft	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
renovate	renovate	j	renovate	renovate	0
Of	Of	pp-f	Of	of	0
the	the	dt	the	the	0
first	first	ord	first	first	0
ordre	ordre	fw-fr	ordre	order	0
is	is	vbz	is	be	0
Medicine	Medicine	n1	Medicine	medicine	0
called	called	vvn	called	call	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Philosophy	Philosophy	n1	Philosophy	philosophy	0
,	,	,	,	,	0
Which	Which	r-crq	Which	which	0
oftentimes	oftentimes	av	oftentimes	oftentimes	0
must	must	vmb	must	must	0
againe	againe	av	again	again	0
be	be	vbi	be	be	0
Spiritualizate	Spiritualizate	vvn	Spiritualizate	spiritualizate	0
:	:	:	:	:	0
The	The	dt	The	the	0
rounde	rounde	j	round	round	0
Whele	Whele	n1	Wheel	wheel	0
turning	turning	vvg	turning	turn	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
Astronomy	Astronomy	n1	Astronomy	astronomy	0
:	:	:	:	:	0
And	And	cc	And	and	0
so	so	av	so	so	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Elixir	Elixir	n1	Elixir	elixir	0
of	of	pp-f	of	of	0
Spirites	Spirites	n2	Spirits	spirit	0
must	must	vmb	must	must	0
ye	ye	pn22	you	you	0
come	come	vvi	come	come	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
why	why	c-crq	why	why	0
Till	Till	c-acp	Till	till	0
the	the	dt	the	the	0
same	same	d	same	same	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fixed	fixed	j-vvn	fixed	fix	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
same	same	d	same	same	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
flier	flier	n1	flier	flier	0
be	be	vbb	be	be	0
over	over	a-acp	over	over	0
∣	∣	sy	∣	∣	0
gone	gone	n1	gone	go	0
Elixir	Elixir	n1	Elixir	elixir	0
of	of	pp-f	of	of	0
Bodyes	Bodyes	n2	Bodies	body	0
named	named	vvd	nam	name	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
only	only	j	only	only	0
;	;	;	;	;	0
And	And	cc	And	and	0
this	this	d	this	this	0
secrete	secrete	j-jn	secret	secret	0
poynt	poynt	n1	point	point	0
truly	truly	av-j	truly	true	0
deceaveth	deceaveth	vvz	deceiveth	deceive	0
many	many	d	many	many	0
one	one	pi	one	one	0
.	.	.	.	.	1
This	This	d	This	this	0
naturall	naturall	j	natural	natural	0
processe	processe	n1	process	process	0
by	by	p-acp	by	by	0
helpe	helpe	n1	help	help	0
of	of	pp-f	of	of	0
craft	craft	n1	craft	craft	0
thus	thus	av	thus	thus	0
consummate	consummate	j	consummate	consummate	0
Dissolveth	Dissolveth	vvz	Dissolveth	dissolve	0
the	the	dt	the	the	0
Elixir	Elixir	n1	Elixir	elixir	0
spirituall	spirituall	j	spiritual	spiritual	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
unctuous	unctuous	j	unctuous	unctuous	0
Humiditie	Humiditie	n1	Humidity	humidity	0
;	;	;	;	;	0
Then	Then	av	Then	then	0
in	in	p-acp	in	in	0
Balneo	Balneo	fw-la	Balneo	balneo	0
of	of	pp-f	of	of	0
Mary	Mary	np1	Mary	Mary	0
togeather	togeather	av	together	together	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
be	be	vbi	be	be	0
Circulat	Circulat	vvb	Circulate	circulate	0
,	,	,	,	,	0
Like	Like	av-j	Like	like	0
new	new	j	new	new	0
Hony	Hony	n1	Honey	honey	0
or	or	cc	or	or	0
Oyle	Oyle	n1	Oil	oil	0
till	till	c-acp	till	till	0
they	they	pns32	they	they	0
perfectly	perfectly	av-j	perfectly	perfect	0
thicked	thicked	vvd	thicked	thick	0
be	be	vbi	be	be	0
,	,	,	,	,	0
Then	Then	av	Then	then	0
will	will	vmb	will	will	0
that	that	d	that	that	0
Medicine	Medicine	n1	Medicine	medicine	0
heale	heale	vvi	heal	heal	0
all	all	d	all	all	0
manner	manner	n1	manner	manner	0
Infirmitie	Infirmitie	np1-n	Infirmity	infirmity	0
,	,	,	,	,	0
And	And	cc	And	and	0
turne	turne	vvi	turn	turn	0
all	all	d	all	all	0
Mettalls	Mettalls	n2	Metals	metal	0
to	to	p-acp	to	to	0
Sonne	Sonne	n1	Son	son	0
&	&	cc	&	and	0
Moone	Moone	n1	Moon	moon	0
most	most	av-ds	most	most	0
perfectly	perfectly	av-j	perfectly	perfect	0
:	:	:	:	:	0
Thus	Thus	av	Thus	thus	0
shall	shall	vmb	shall	shall	0
ye	ye	pn22	you	you	0
have	have	vhi	have	have	0
both	both	d	both	both	0
greate	greate	j	great	great	0
Elixir	Elixir	n1	Elixir	elixir	0
,	,	,	,	,	0
and	and	cc	and	and	0
Aurum	Aurum	fw-la	Aurum	aurum	0
Potabile	Potabile	fw-la	Potabile	potabile	0
,	,	,	,	,	0
By	By	p-acp	By	by	0
the	the	dt	the	the	0
grace	grace	n1	grace	grace	0
and	and	cc	and	and	0
will	will	n1	will	will	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
be	be	vbb	be	be	0
lawd	lawd	n1	lawed	law	0
eternally	eternally	av-j	eternally	eternal	0
.	.	.	.	.	1
