Dearely	Dearely	av-jn	Dearly	dear	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
open	open	j	open	open	0
field	field	n1	field	field	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
re	re	fw-mi	re	re	0
∣	∣	sy	∣	∣	0
leased	leased	vvn	leased	lease	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
dubbed	dubbed	vvn	dubbed	dub	0
(	(	(	(	(	0
forsooth	forsooth	uh	forsooth	forsooth	0
)	)	)	)	)	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
good	good	j	good	good	0
service	service	n1	service	service	0
;	;	;	;	;	0
and	and	cc	and	and	0
more	more	dc	more	more	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Ministers	Ministers	n2	Ministers	minister	0
were	were	vbdr	were	be	0
driven	driven	vvn	driven	drive	0
to	to	pc-acp	to	to	0
follow	follow	vvi	follow	follow	0
their	their	po32	their	their	0
brethren	brethren	n2	brothers	brethren	0
to	to	pc-acp	to	to	0
shift	shift	vvi	shift	shift	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
lives	lives	n2	lives	life	0
and	and	cc	and	and	0
safety	safety	n1	safety	safety	0
by	by	p-acp	by	by	0
flight	flight	n1	flight	flight	0
:	:	:	:	:	0
some	some	d	some	some	0
for	for	c-acp	for	for	0
preaching	preaching	vvg	preaching	preach	0
and	and	cc	and	and	0
praying	praying	vvg	praying	pray	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Treaty	Treaty	n1	Treaty	treaty	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
duty	duty	n1	duty	duty	0
and	and	cc	and	and	0
conscience	conscience	n1	conscience	conscience	0
they	they	pns32	they	they	0
thought	thought	vvd	thought	think	0
themselves	themselves	px32	themselves	themselves	0
bound	bound	vvi	bound	bound	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
:	:	:	:	:	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
for	for	p-acp	for	for	0
feare	feare	n1	fear	fear	0
lest	lest	cs	lest	lest	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
stroyed	stroyed	vvn	stroyed	stroy	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
tooke	tooke	vvd	took	take	0
effect	effect	n1	effect	effect	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
were	were	vbdr	were	be	0
we	we	pns12	we	we	0
(	(	(	(	(	0
like	like	j	like	like	0
Levi	Levi	np1	Levi	Levi	0
)	)	)	)	)	0
divided	divided	vvd	divided	divide	0
in	in	p-acp	in	in	0
Jacob	Jacob	np1	Jacob	Jacob	0
,	,	,	,	,	0
and	and	cc	and	and	0
scattered	scattered	vvn	scattered	scatter	0
in	in	p-acp	in	in	0
Israel	Israel	np1	Israel	Israel	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
since	since	c-acp	since	since	0
my	my	po11	my	my	0
departing	departing	n-vvg	departing	depart	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
beene	beene	vbn	been	be	0
exceedingly	exceedingly	av-vvg	exceedingly	exceed	0
desirous	desirous	j	desirous	desirous	0
to	to	pc-acp	to	to	0
returne	returne	vvi	return	return	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
insomuch	insomuch	av	insomuch	insomuch	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
once	once	a-acp	once	once	0
ad	ad	vvi	and	add	0
∣	∣	sy	∣	∣	0
vanced	vanced	vvd	vanced	vance	0
as	as	p-acp	as	as	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
Nesson	Nesson	np1	Nesson	Nesson	0
towards	towards	p-acp	towards	towards	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
thence	thence	av	thence	thence	0
was	was	vbds	was	be	0
turned	turned	vvn	turned	turn	0
back	back	av	back	back	0
;	;	;	;	;	0
how	how	q-crq	how	how	0
ever	ever	av	ever	ever	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
still	still	av	still	still	0
mindfull	mindfull	j	mindful	mindful	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Prayers	Prayers	n2	Prayers	prayer	0
on	on	p-acp	on	on	0
all	all	d	all	all	0
occasions	occasions	n2	occasions	occasion	0
,	,	,	,	,	0
sympa	sympa	fw-la	sympa	sympa	0
∣	∣	sy	∣	∣	0
thizing	thizing	vvg	thizing	thize	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
straits	straits	n2	straits	strait	0
and	and	cc	and	and	0
dangers	dangers	n2	dangers	danger	0
have	have	vhb	have	have	0
I	I	pns11	I	i	0
condoled	condoled	j-vvn	condoled	condole	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
joyfull	joyfull	j	joyful	joyful	0
have	have	vhb	have	have	0
I	I	pns11	I	i	0
been	been	vbn	been	be	0
and	and	cc	and	and	0
still	still	av	still	still	0
am	am	vbm	am	be	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
deliverances	deliverances	n2	deliverances	deliverance	0
and	and	cc	and	and	0
enjoyments	enjoyments	n2	enjoyments	enjoyment	0
of	of	pp-f	of	of	0
mercies	mercies	n2	mercies	mercy	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
present	present	j	present	present	0
to	to	pc-acp	to	to	0
heare	heare	vvi	hear	hear	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
welfare	welfare	n1	welfare	welfare	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
placed	placed	vvn	placed	place	0
over	over	p-acp	over	over	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
prudent	prudent	j	prudent	prudent	0
,	,	,	,	,	0
well	well	av	well	well	0
principled	principled	vvn	principled	principle	0
and	and	cc	and	and	0
religious	religious	j	religious	religious	0
governour	governour	n1	governor	governor	0
in	in	p-acp	in	in	0
chiefe	chiefe	j-jn	chief	chief	0
,	,	,	,	,	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
subordinate	subordinate	j	subordinate	subordinate	0
magistrates	magistrates	n2	magistrates	magistrate	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
Courage	Courage	n1	Courage	courage	0
,	,	,	,	,	0
fearing	fearing	vvg	fearing	fear	0
God	God	np1	God	God	0
,	,	,	,	,	0
hating	hating	vvg	hating	hate	0
covetuousness	covetuousness	n1	covetousness	covetousness	0
;	;	;	;	;	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
stored	stored	vvn	stored	store	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
able	able	j	able	able	0
,	,	,	,	,	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
scionable	scionable	j	scionable	scionable	0
,	,	,	,	,	0
orthodox	orthodox	n1	orthodox	orthodox	0
divines	divines	vvz	divines	divine	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
testimony	testimony	n1	testimony	testimony	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
thankfulness	thankfulness	n1	thankfulness	thankfulness	0
I	I	pns11	I	i	0
send	send	vvb	send	send	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
(	(	(	(	(	0
since	since	c-acp	since	since	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
come	come	vvi	come	come	0
over	over	a-acp	over	over	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
my	my	po11	my	my	0
self	self	n1	self	self	0
)	)	)	)	)	0
this	this	d	this	this	0
small	small	j	small	small	0
tract	tract	n1	tract	tract	0
have	have	vhb	have	have	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
thoughts	thoughts	n2	thoughts	thought	0
of	of	pp-f	of	of	0
preparing	preparing	vvg	preparing	prepare	0
a	a	dt	a	a	0
larger	larger	jc	larger	large	0
treatise	treatise	n1	treatise	treatise	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
subject	subject	n-jn	subject	subject	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
made	made	vvd	made	make	0
entrance	entrance	n1	entrance	entrance	0
upon	upon	p-acp	upon	upon	0
,	,	,	,	,	0
while	while	cs	while	while	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
among	among	p-acp	among	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
entitled	entitled	vvd	entitled	entitle	0
The	The	dt	The	the	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
salvation	salvation	n1	salvation	salvation	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
therefore	therefore	av	therefore	therefore	0
more	more	av-dc	more	more	0
properly	properly	av-j	properly	proper	0
be	be	vbi	be	be	0
layed	layed	vvn	laid	lay	0
claime	claime	n1	claim	claim	0
unto	unto	p-acp	unto	unto	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
present	present	j	present	present	0
Treatise	Treatise	n1	Treatise	treatise	0
more	more	av-dc	more	more	0
pecu	pecu	n1	pecu	pecu	0
∣	∣	sy	∣	∣	0
liarly	liarly	av-jn	liarly	liar	0
belongeth	belongeth	vvz	belongeth	belong	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
now	now	zz	now	now	0
pari	pari	fw-la	pari	pari	0
∣	∣	sy	∣	∣	0
shioners	shioners	ng1	shioners	shioners	0
of	of	pp-f	of	of	0
East	East	n1	East	east	0
Greenwich	Greenwich	np1	Greenwich	Greenwich	0
,	,	,	,	,	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
mong	mong	p-acp	mong	among	0
whom	whom	r-crq	whom	who	0
most	most	av-ds	most	most	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
contents	contents	n2	contents	content	0
hereof	hereof	av	hereof	hereof	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
published	published	vvn	published	publish	0
in	in	p-acp	in	in	0
di	di	dt	di	the	0
∣	∣	sy	∣	∣	0
verse	verse	n1	verse	verse	0
sermons	sermons	n2	sermons	sermon	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
pulpit	pulpit	n1	pulpit	pulpit	0
;	;	;	;	;	0
though	though	cs	though	though	0
here	here	av	here	here	0
much	much	av-d	much	much	0
contracted	contracted	vvn	contracted	contract	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
other	other	j-jn	other	other	0
particulars	particulars	n2-jn	particulars	particular	0
enlarged	enlarged	vvn	enlarged	enlarge	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
do	do	vdb	do	do	0
they	they	pns32	they	they	0
come	come	vvb	come	come	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Presse	Presse	vvb	Press	press	0
(	(	(	(	(	0
my	my	po11	my	my	0
loving	loving	n1	loving	love	0
Christian	Christian	njp	Christian	christian	0
friends	friends	n2	friends	friend	0
and	and	cc	and	and	0
neighbours	neighbours	n2	neighbours	neighbour	0
of	of	pp-f	of	of	0
East	East	n1	East	east	0
Greenwich	Greenwich	np1	Greenwich	Greenwich	0
,	,	,	,	,	0
and	and	cc	and	and	0
no	no	dx	no	no	0
lesse	lesse	av-dc	less	less	0
beloved	beloved	vvn	beloved	belove	0
)	)	)	)	)	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
helpe	helpe	n1	help	help	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
memories	memories	n2	memories	memory	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
permanent	permanent	j	permanent	permanent	0
testimony	testimony	n1	testimony	testimony	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
thank	thank	n1	thank	thank	0
∣	∣	sy	∣	∣	0
fulness	fulness	n1	fullness	fullness	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
your	your	po22	your	your	0
loving	loving	j-vvg	loving	love	0
kindness	kindness	n1	kindness	kindness	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
first	first	ord	first	first	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
coming	coming	vvg	coming	come	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
mong	mong	p-acp	mong	among	0
you	you	pn22	you	you	0
till	till	p-acp	till	till	0
his	his	po31	his	his	0
present	present	j	present	present	0
time	time	n1	time	time	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
never	never	av-x	never	never	0
be	be	vbi	be	be	0
forgetful	forgetful	j	forgetful	forgetful	0
of	of	pp-f	of	of	0
.	.	.	.	.	0
viz.	viz.	n1	viz.	viz.	0
how	how	c-crq	how	how	0
unanimously	unanimously	av-j	unanimously	unanimous	0
you	you	pn22	you	you	0
made	made	vvd	made	make	0
choice	choice	n1	choice	choice	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
between	between	p-acp	between	between	0
six	six	crd	six	six	0
and	and	cc	and	and	0
seven	seven	crd	seven	seven	0
yeares	yeares	n2	years	year	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
goe	goe	vvb	go	go	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
your	your	po22	your	your	0
Minister	Minister	n1	Minister	minister	0
,	,	,	,	,	0
three	three	crd	three	three	0
Lords	Lords	n2	Lords	lord	0
dayes	dayes	n2	days	day	0
together	together	av	together	together	0
meeting	meeting	vvg	meeting	meet	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
firmation	firmation	n1	firmation	firmation	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
choice	choice	n1	choice	choice	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
triving	triving	vvg	triving	trive	0
the	the	dt	the	the	0
best	best	js	best	best	0
way	way	n1	way	way	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
better	better	jc	better	better	0
encouragement	encouragement	n1	encouragement	encouragement	0
and	and	cc	and	and	0
subsistence	subsistence	n1	subsistence	subsistence	0
a	a	av	a	a	0
∣	∣	sy	∣	∣	0
mong	mong	p-acp	mong	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
continuing	continuing	vvg	continuing	continue	0
your	your	po22	your	your	0
reall	reall	j	real	real	0
affection	affection	n1	affection	affection	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
far	far	av-j	far	far	0
greatest	greatest	js	greatest	great	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
till	till	p-acp	till	till	0
this	this	d	this	this	0
day	day	n1	day	day	0
towards	towards	p-acp	towards	towards	0
me	me	pno11	me	i	0
:	:	:	:	:	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
trust	trust	vvb	trust	trust	0
that	that	cst	that	that	0
your	your	po22	your	your	0
love	love	n1	love	love	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
kind	kind	n1	kind	kind	0
which	which	r-crq	which	which	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
decrease	decrease	vvi	decrease	decrease	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
encrease	encrease	vvb	increase	increase	0
more	more	dc	more	more	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
death	death	n1	death	death	0
put	put	vvd	put	put	0
a	a	dt	a	a	0
period	period	n1	perjod	period	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
lives	lives	n2	lives	life	0
.	.	.	.	.	1
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
deteine	deteine	vvi	detain	detain	0
you	you	pn22	you	you	0
long	long	av-j	long	long	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
praeludium	praeludium	fw-la	praeludium	praeludium	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
my	my	po11	my	my	0
remote	remote	j	remote	remote	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	vvi	cause	cause	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
me	me	pno11	me	i	0
dayly	dayly	j	daily	daily	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
upon	upon	p-acp	upon	upon	0
all	all	d	all	all	0
occasions	occasions	n2	occasions	occasion	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
viva	viva	fw-la	viva	viva	0
voce	voce	fw-mi	voce	voce	0
.	.	.	.	.	1
Onely	Onely	j	Only	only	0
thus	thus	av	thus	thus	0
much	much	av-d	much	much	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
∣	∣	sy	∣	∣	0
not	not	xx	not	not	0
but	but	cc-acp	but	but	0
signify	signify	vvi	signify	signify	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
as	as	p-acp	as	as	0
publike	publike	j	public	public	0
a	a	dt	a	a	0
manner	manner	n1	manner	manner	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
devise	devise	vvi	devise	devise	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
unfainedly	unfainedly	av-j	unfeignedly	unfeigned	0
do	do	vdb	do	do	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
,	,	,	,	,	0
and	and	cc	and	and	0
accordingly	accordingly	av-vvg	accordingly	accord	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
assistance	assistance	n1	assistance	assistance	0
)	)	)	)	)	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
endeavour	endeavour	vvi	endeavour	endeavour	0
the	the	dt	the	the	0
spiritual	spiritual	j	spiritual	spiritual	0
and	and	cc	and	and	0
eternal	eternal	j	eternal	eternal	0
welfare	welfare	n1	welfare	welfare	0
both	both	av-d	both	both	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
yours	yours	png22	yours	you	0
in	in	p-acp	in	in	0
striving	striving	vvg	striving	strive	0
to	to	pc-acp	to	to	0
remove	remove	vvi	remove	remove	0
all	all	d	all	all	0
the	the	dt	the	the	0
hinderances	hinderances	n2	hindrances	hindrance	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
faithfully	faithfully	av-j	faithfully	faithful	0
revealing	revealing	vvg	revealing	reveal	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
all	all	d	all	all	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
counsell	counsell	n1	counsel	counsel	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
kept	kept	vvn	kept	keep	0
cleare	cleare	j	clear	clear	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
blood	blood	n1	blood	blood	0
of	of	pp-f	of	of	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
cious	cious	uh	cious	cious	0
souls	souls	n2	souls	soul	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
save	save	vvb	save	save	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
heare	heare	vvb	hear	hear	0
me	me	pno11	me	i	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
none	none	pix	none	none	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
end	end	n1	end	end	0
do	do	vdb	do	do	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
among	among	p-acp	among	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
I	I	pns11	I	i	0
humbly	humbly	av-j	humbly	humble	0
and	and	cc	and	and	0
ear	ear	n1	ear	ear	0
∣	∣	sy	∣	∣	0
nestly	nestly	av-j	nestly	nest	0
implore	implore	vvb	implore	implore	0
your	your	po22	your	your	0
dayly	dayly	j	daily	daily	0
Prayers	Prayers	n2	Prayers	prayer	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
commit	commit	vvb	commit	commit	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
save	save	vvi	save	save	0
your	your	po22	your	your	0
soules	soules	n2	souls	soul	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
remaine	remaine	vvb	remain	remain	0
.	.	.	.	.	1
