Friends	Friends	ng1	Friends	friend	0
Laudable	Laudable	j	Laudable	laudable	0
Crisis	Crisis	n1	Crisis	crisis	0
,	,	,	,	,	0
let	let	vvb	let	let	0
the	the	dt	the	the	0
Moon	Moon	n1	Moon	moon	0
be	be	vbi	be	be	0
where	where	c-crq	where	where	0
she	she	pns31	she	she	0
will	will	vmb	will	will	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
staying	staying	vvg	staying	stay	0
thus	thus	av	thus	thus	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Moon	Moon	n1	Moon	moon	0
,	,	,	,	,	0
many	many	d	many	many	0
have	have	vhb	have	have	0
lost	lost	vvn	lost	lose	0
the	the	dt	the	the	0
Sun.	Sun.	n1	Sun.	sun	1
Now	Now	av	Now	now	0
this	this	d	this	this	0
Deceiver	Deceiver	n1	Deceiver	deceiver	0
finding	finding	vvg	finding	find	0
Na	Na	fw-mi	Na	na	0
∣	∣	sy	∣	∣	0
ture	ture	fw-fr	ture	ture	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
cast	cast	vvn	cast	cast	0
the	the	dt	the	the	0
Disease	Disease	n1	Disease	disease	0
,	,	,	,	,	0
runs	runs	vvz	runs	run	0
in	in	p-acp	in	in	0
and	and	cc	and	and	0
congratulates	congratulates	vvz	congratulates	congratulate	0
her	her	po31	her	her	0
Victory	Victory	n1	Victory	victory	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
dram	dram	n1	dram	dram	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Bottle	Bottle	n1	Bottle	bottle	0
;	;	;	;	;	0
and	and	cc	and	and	0
instead	instead	av	instead	instead	0
of	of	pp-f	of	of	0
helping	helping	vvg	helping	help	0
her	her	pno31	her	she	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
many	many	d	many	many	0
times	times	n2	times	time	0
keeps	keeps	vvz	keeps	keep	0
her	her	pno31	her	she	0
the	the	dt	the	the	0
longer	longer	jc	longer	long	0
down	down	n1	down	down	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Disease	Disease	n1	Disease	disease	0
hath	hath	vhz	hath	have	0
cast	cast	vvn	cast	cast	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
then	then	cs	then	than	0
he	he	pns31	he	he	0
gives	gives	vvz	gives	give	0
his	his	po31	his	his	0
Relation	Relation	n1	Relation	relation	0
this	this	d	this	this	0
Cordial	Cordial	j	Cordial	cordial	0
:	:	:	:	:	0
That	That	cst	That	that	0
all	all	d	all	all	0
the	the	dt	the	the	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
World	World	n1	World	world	0
could	could	vmd	could	can	0
do	do	vdi	do	do	0
no	no	dx	no	no	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
consult	consult	vvi	consult	consult	0
with	with	p-acp	with	with	0
forty	forty	crd	forty	forty	0
Learned	Learned	j	Learned	learned	0
Authors	Authors	n2	Authors	author	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
But	But	p-acp	But	but	0
if	if	cs	if	if	0
this	this	d	this	this	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
operate	operate	vvi	operate	operate	0
then	then	cs	then	than	0
he	he	pns31	he	he	0
gives	gives	vvz	gives	give	0
them	them	pno32	them	they	0
thisA	thisA	np1	thisA	thisA	0
Medicine	Medicine	n1	Medicine	medicine	0
to	to	pc-acp	to	to	0
cause	cause	vvi	cause	cause	0
Rest	Rest	n1	Rest	rest	0
or	or	cc	or	or	0
Sleep	Sleep	n1	Sleep	sleep	0
.	.	.	.	.	1
O	O	sy	O	o	0
∣	∣	sy	∣	∣	0
piate	piate	n1	piate	piate	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
dram	dram	n1	dram	dram	0
of	of	pp-f	of	of	0
Aqua	Aqua	fw-la	Aqua	aqua	0
Coelestis	Coelestis	fw-la	Coelestis	coelestibus	0
,	,	,	,	,	0
viz.	viz.	n1	viz.	viz.	0
It	It	pn31	It	it	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
will	will	n1	will	will	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
so	so	av	so	so	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
his	his	po31	his	his	0
time	time	n1	time	time	0
was	was	vbds	was	be	0
come	come	vvn	come	come	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
and	and	cc	and	and	0
so	so	av	so	so	0
his	his	po31	his	his	0
decets	decets	n2	decets	decet	0
are	are	vbr	are	be	0
buried	buried	vvn	buried	bury	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
poor	poor	j	poor	poor	0
Patient	Patient	n1	Patient	patient	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
how	how	q-crq	how	how	0
doth	doth	vdz	does	do	0
he	he	pns31	he	he	0
make	make	vvi	make	make	0
you	you	pn22	you	you	0
believe	believe	vvb	believe	believe	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
will	will	n1	will	will	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
his	his	po31	his	his	0
time	time	n1	time	time	0
was	was	vbds	was	be	0
come	come	vvn	come	come	0
?	?	?	?	?	0
we	we	pns12	we	we	0
all	all	d	all	all	0
know	know	vvb	know	know	0
,	,	,	,	,	0
God	God	np1	God	God	0
doth	doth	vdz	does	do	0
permit	permit	vvi	permit	permit	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
will	will	n1	will	will	0
:	:	:	:	:	0
God	God	np1	God	God	0
may	may	vmb	may	may	0
permit	permit	vvi	permit	permit	0
this	this	d	this	this	0
Impostor	Impostor	n1	Impostor	impostor	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
a	a	dt	a	a	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
structive	structive	j	structive	structive	0
means	means	n2	means	mean	0
,	,	,	,	,	0
or	or	cc	or	or	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
almost	almost	av	almost	almost	0
all	all	d	all	all	0
one	one	crd	one	one	0
:	:	:	:	:	0
If	If	cs	If	if	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
not	not	xx	not	not	0
something	something	pi	something	something	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
off	off	a-acp	off	off	0
the	the	dt	the	the	0
poyson	poyson	n1	poison	poison	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Disease	Disease	n1	Disease	disease	0
,	,	,	,	,	0
the	the	dt	the	the	0
poy	poy	n1	poy	poy	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Disease	Disease	n1	Disease	disease	0
will	will	vmb	will	will	0
take	take	vvi	take	take	0
off	off	p-acp	off	off	0
thee	thee	pno21	thee	thou	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
vain	vain	j	vain	vain	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
Creatour	Creatour	n1	Creator	creator	0
created	created	vvn	created	create	0
Medicines	Medicines	n2	Medicines	medicine	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
beginning	beginning	n1	beginning	beginning	0
,	,	,	,	,	0
unless	unless	cs	unless	unless	0
the	the	dt	the	the	0
natural	natural	j	natural	natural	0
terms	terms	n2	terms	term	0
and	and	cc	and	and	0
bounds	bounds	n2	bounds	bound	0
of	of	pp-f	of	of	0
things	things	n2	things	thing	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
longed	longed	vvd	longed	long	0
by	by	p-acp	by	by	0
healing	healing	vvg	healing	heal	0
and	and	cc	and	and	0
Medicines	Medicines	n2	Medicines	medicine	0
:	:	:	:	:	0
And	And	cc	And	and	0
likewise	likewise	av	likewise	likewise	0
the	the	dt	the	the	0
Tree	Tree	n1	Tree	tree	0
of	of	pp-f	of	of	0
Life	Life	n1	Life	life	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
vain	vain	j	vain	vain	0
in	in	p-acp	in	in	0
Paradise	Paradise	n1	Paradise	paradise	0
;	;	;	;	;	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
bounded	bounded	vvn	bounded	bound	0
the	the	dt	the	the	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
together	together	av	together	together	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
same	same	d	same	same	0
endeavour	endeavour	n1	endeavour	endeavour	0
appointed	appointed	vvd	appointed	appoint	0
all	all	d	all	all	0
means	means	n2	means	mean	0
requisite	requisite	j	requisite	requisite	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
bounds	bounds	n2	bounds	bound	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
:	:	:	:	:	0
then	then	av	then	then	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
use	use	vvb	use	use	0
no	no	dx	no	no	0
means	means	n2	means	mean	0
,	,	,	,	,	0
or	or	cc	or	or	0
not	not	xx	not	not	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
means	means	n2	means	mean	0
,	,	,	,	,	0
my	my	po11	my	my	0
bound	bound	n1	bound	bound	0
is	is	vbz	is	be	0
set	set	vvn	set	set	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
pass	pass	vvi	pass	pass	0
over	over	a-acp	over	over	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
saying	saying	n-vvg	saying	say	0
;	;	;	;	;	0
woe	woe	n1	woe	woe	0
is	is	vbz	is	be	0
me	me	pno11	me	i	0
that	that	cst	that	that	0
my	my	po11	my	my	0
Pilgrimage	Pilgrimage	n1	Pilgrimage	pilgrimage	0
is	is	vbz	is	be	0
prolong	prolong	vvi	prolong	prolong	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
;	;	;	;	;	0
thy	thy	po21	thy	thy	0
Youth	Youth	n1	Youth	youth	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
renewed	renewed	vvn	renewed	renew	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
Eagle	Eagle	n1	Eagle	eagle	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
There's	There's	pc-acp|vbz	There's	there|be	0
a	a	dt	a	a	0
second	second	ord	second	second	0
sort	sort	n1	sort	sort	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
Jug	Jug	n1	Jug	jug	0
∣	∣	sy	∣	∣	0
lers	lers	fw-fr	lers	lers	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
altogether	altogether	av	altogether	altogether	0
igno	igno	fw-it	igno	igno	0
∣	∣	sy	∣	∣	0
rant	rant	vvi	rant	rant	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
Knowledge	Knowledge	n1	Knowledge	knowledge	0
,	,	,	,	,	0
either	either	av-d	either	either	0
from	from	p-acp	from	from	0
Ancients	Ancients	n2-j	Ancients	ancient	0
or	or	cc	or	or	0
Moderns	Moderns	np2-j	Moderns	modern	0
;	;	;	;	;	0
only	only	av-j	only	only	0
know	know	vvb	know	know	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
blood	blood	n1	blood	blood	0
,	,	,	,	,	0
give	give	vvb	give	give	0
a	a	dt	a	a	0
Purge	Purge	vvb	Purge	purge	0
or	or	cc	or	or	0
Clyster	Clyster	n1	Clyster	clyster	0
;	;	;	;	;	0
when	when	c-crq	when	when	0
any	any	d	any	any	0
such	such	d	such	such	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Patient	Patient	n1	Patient	patient	0
,	,	,	,	,	0
he	he	pns31	he	he	0
never	never	av-x	never	never	0
stands	stands	vvz	stands	stand	0
to	to	pc-acp	to	to	0
enquire	enquire	vvi	inquire	inquire	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Disease	Disease	n1	Disease	disease	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
presently	presently	av-j	presently	present	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
termines	termines	vvz	termines	termine	0
this	this	d	this	this	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
upon	upon	p-acp	upon	upon	0
pain	pain	n1	pain	pain	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
succeed	succeed	vvb	succeed	succeed	0
well	well	av	well	well	0
,	,	,	,	,	0
then	then	cs	then	than	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
very	very	av	very	very	0
skilful	skilful	j	skilful	skilful	0
man	man	n1	man	man	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
ill	ill	j-jn	ill	ill	0
,	,	,	,	,	0
then	then	av	then	then	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
course	course	n1	course	course	0
to	to	pc-acp	to	to	0
save	save	vvi	save	save	0
his	his	po31	his	his	0
life	life	n1	life	life	0
;	;	;	;	;	0
and	and	cc	and	and	0
plead	plead	vvb	plead	plead	0
the	the	dt	the	the	0
former	former	j	former	former	0
excuses	excuses	n2	excuses	excuse	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
pity	pity	n1	pity	pity	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
ignorance	ignorance	n1	ignorance	ignorance	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
blame	blame	n1	blame	blame	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
too	too	av	too	too	0
rash	rash	j	rash	rash	0
confi	confi	n2	confi	confi	0
∣	∣	sy	∣	∣	0
dence	dence	n1	dence	dence	0
;	;	;	;	;	0
'tis	'tis	pn31|vbz	it's	it|be	0
probable	probable	j	probable	probable	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
knew	knew	vvd	knew	know	0
better	better	j	better	better	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
act	act	vvi	act	act	0
wiser	wiser	jc	wiser	wise	0
.	.	.	.	.	1
There's	There's	pc-acp|vbz	There's	there|be	0
another	another	j-jn	another	another	0
sort	sort	n1	sort	sort	0
,	,	,	,	,	0
much	much	d	much	much	0
akin	akin	j	akin	akin	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
former	former	j	former	former	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
carry	carry	vvb	carry	carry	0
things	things	n2	things	thing	0
more	more	av-dc	more	more	0
modestly	modestly	av-j	modestly	modest	0
,	,	,	,	,	0
and	and	cc	and	and	0
bring	bring	vvi	bring	bring	0
this	this	d	this	this	0
fetch	fetch	vvi	fetch	fetch	0
to	to	pc-acp	to	to	0
excuse	excuse	vvi	excuse	excuse	0
their	their	po32	their	their	0
ignorance	ignorance	n1	ignorance	ignorance	0
;	;	;	;	;	0
they	they	pns32	they	they	0
tell	tell	vvb	tell	tell	0
the	the	dt	the	the	0
sick	sick	j	sick	sick	0
,	,	,	,	,	0
they	they	pns32	they	they	0
saw	saw	vvd	saw	see	0
the	the	dt	the	the	0
same	same	d	same	same	0
Disease	Disease	n1	Disease	disease	0
cured	cured	vvn	cured	cure	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
remarkable	remarkable	j	remarkable	remarkable	0
place	place	n1	place	place	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
eminent	eminent	j	eminent	eminent	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
'tis	'tis	pn31|vbz	it's	it|be	0
like	like	j	like	like	0
they	they	pns32	they	they	0
tell	tell	vvb	tell	tell	0
them	them	pno32	them	they	0
)	)	)	)	)	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
means	means	n2	means	mean	0
wherewithal	wherewithal	c-crq	wherewithal	wherewithal	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
ef	ef	pp-f	ef	of	0
∣	∣	sy	∣	∣	0
fected	fected	n-vvn	fected	fect	0
,	,	,	,	,	0
and	and	cc	and	and	0
several	several	j	several	several	0
times	times	n2	times	time	0
since	since	c-acp	since	since	0
have	have	vhb	have	have	0
tried	tried	vvn	tried	try	0
it	it	pn31	it	it	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
say	say	vvi	say	say	0
by	by	p-acp	by	by	0
these	these	d	these	these	0
and	and	cc	and	and	0
the	the	dt	the	the	0
former	former	j	former	former	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Diogenes	Diogenes	np1	Diogenes	Diogenes	0
did	did	vdd	did	do	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
saw	saw	vvd	saw	see	0
some	some	d	some	some	0
Rodians	Rodians	njp2	Rodians	rodians	0
gorgeously	gorgeously	av-j	gorgeously	gorgeous	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
parel'd	parel'd	vvn	pareled	parele	0
:	:	:	:	:	0
Tush	Tush	uh	Tush	tush	0
,	,	,	,	,	0
said	said	vvd	said	say	0
he	he	pns31	he	he	0
,	,	,	,	,	0
that's	that's	cst|vbz	that's	that|be	0
no	no	dx	no	no	0
∣	∣	sy	∣	∣	0
thing	thing	n1	thing	thing	0
but	but	p-acp	but	but	0
pride	pride	n1	pride	pride	0
,	,	,	,	,	0
and	and	cc	and	and	0
seeing	seeing	vvg	seeing	see	0
some	some	d	some	some	0
poor	poor	j	poor	poor	0
Spartans	Spartans	njp2	Spartans	spartan	0
stand	stand	vvb	stand	stand	0
by	by	p-acp	by	by	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
thread	thread	n1	thread	thread	0
bare	bare	j	bore	bare	0
Caps	Caps	n2	Caps	cap	0
;	;	;	;	;	0
said	said	vvd	said	say	0
,	,	,	,	,	0
that's	that's	d|vbz	that's	that|be	0
but	but	cc-acp	but	but	0
another	another	j-jn	another	another	0
sort	sort	n1	sort	sort	0
of	of	pp-f	of	of	0
pride	pride	n1	pride	pride	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
are	are	vbr	are	be	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
such	such	d	such	such	0
Jugglers	Jugglers	n2	Jugglers	juggler	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
∣	∣	sy	∣	∣	0
sands	sands	n2	sands	sand	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
decoy'd	decoy'd	vvd	decoyed	decoy	0
by	by	p-acp	by	by	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
palliated	palliated	vvn	palliated	palliate	0
with	with	p-acp	with	with	0
heavenly	heavenly	j	heavenly	heavenly	0
excuses	excuses	n2	excuses	excuse	0
to	to	pc-acp	to	to	0
blind	blind	vvi	blind	blind	0
your	your	po22	your	your	0
eyes	eyes	n2	eyes	eye	0
;	;	;	;	;	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
speak	speak	vvi	speak	speak	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
more	more	dc	more	more	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
dangerous	dangerous	j	dangerous	dangerous	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	d	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
procrastinating	procrastinating	vvg	procrastinating	procrastinate	0
and	and	cc	and	and	0
retarding	retarding	vvg	retarding	retard	0
Cures	Cures	n2	Cures	cure	0
.	.	.	.	.	1
They	They	pns32	They	they	0
will	will	vmb	will	will	0
undertake	undertake	vvi	undertake	undertake	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
know	know	vvb	know	know	0
nothing	nothing	pix	nothing	nothing	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Cure	Cure	vvb	Cure	cure	0
)	)	)	)	)	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
keeping	keeping	vvg	keeping	keep	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
hand	hand	n1	hand	hand	0
so	so	av	so	so	0
long	long	av-j	long	long	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
delusions	delusions	n2	delusions	delusion	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
promising	promising	vvg	promising	promise	0
this	this	d	this	this	0
time	time	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
time	time	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
tell	tell	vvi	tell	tell	0
them	them	pno32	them	they	0
of	of	pp-f	of	of	0
Spring	Spring	n1	Spring	spring	0
and	and	cc	and	and	0
Fall	Fall	vvi	Fallen	fall	0
so	so	av	so	so	0
long	long	av-j	long	long	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
the	the	dt	the	the	0
Patient	Patient	n1	Patient	patient	0
is	is	vbz	is	be	0
fallen	fallen	vvn	fallen	fall	0
:	:	:	:	:	0
if	if	cs	if	if	0
any	any	d	any	any	0
such	such	d	such	such	0
Hocus	Hocus	np1	Hocus	Hocus	0
be	be	vbb	be	be	0
asked	asked	vvn	asked	ask	0
either	either	av-d	either	either	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Patient	Patient	j	Patient	patient	0
or	or	cc	or	or	0
some	some	d	some	some	0
other	other	j-jn	other	other	0
Friend	Friend	n1	Friend	friend	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
thinks	thinks	vvz	thinks	think	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Disease	Disease	n1	Disease	disease	0
,	,	,	,	,	0
or	or	cc	or	or	0
Ulcer	Ulcer	n1	Ulcer	ulcer	0
;	;	;	;	;	0
he	he	pns31	he	he	0
tells	tells	vvz	tells	tell	0
them	them	pno32	them	they	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
danger	danger	n1	danger	danger	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
a	a	dt	a	a	0
time	time	n1	time	time	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
well	well	av	well	well	0
,	,	,	,	,	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
that	that	cst	that	that	0
fails	fails	vvz	fails	fail	0
,	,	,	,	,	0
then	then	av	then	then	0
puts	puts	vvz	puts	put	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
another	another	j-jn	another	another	0
time	time	n1	time	time	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
Now	Now	av	Now	now	0
if	if	cs	if	if	0
any	any	d	any	any	0
ingenious	ingenious	j	ingenious	ingenious	0
Patient	Patient	n1	Patient	patient	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
gins	gins	vvz	begins	begin	0
to	to	pc-acp	to	to	0
smell	smell	vvi	smell	smell	0
this	this	d	this	this	0
Juggler	Juggler	n1	Juggler	juggler	0
,	,	,	,	,	0
and	and	cc	and	and	0
apply	apply	vvi	apply	apply	0
himself	himself	px31	himself	himself	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
able	able	j	able	able	0
and	and	cc	and	and	0
honest	honest	j	honest	honest	0
Ar	Ar	vbr	are	be	0
∣	∣	sy	∣	∣	0
tist	tist	pn31|vbz	tist	it|be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
mend	mend	vvi	mend	mend	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
marr'd	marr'd	vvd	marred	mar	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
whether	whether	cs	whither	whether	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
accomplished	accomplished	vvn	accomplished	accomplish	0
by	by	p-acp	by	by	0
Art	Art	n1	Art	art	0
,	,	,	,	,	0
or	or	cc	or	or	0
not	not	xx	not	not	0
;	;	;	;	;	0
This	This	d	This	this	0
Quack-salver	Quack-salver	j	Quacksalver	quacksalv	0
hath	hath	vhz	hath	have	0
this	this	d	this	this	0
fetch	fetch	n1	fetch	fetch	0
to	to	pc-acp	to	to	0
excuse	excuse	vvi	excuse	excuse	0
his	his	po31	his	his	0
deceitful	deceitful	j	deceitful	deceitful	0
ig	ig	n1	ig	ig	0
∣	∣	sy	∣	∣	0
norance	norance	n1	norance	norance	0
,	,	,	,	,	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Patient	Patient	n1	Patient	patient	0
be	be	vbb	be	be	0
recovered	recovered	vvn	recovered	recover	0
,	,	,	,	,	0
then	then	av	then	then	0
saith	saith	vvz	says	say	0
this	this	d	this	this	0
Impostor	Impostor	n1	Impostor	impostor	0
,	,	,	,	,	0
why	why	c-crq	why	why	0
I	I	pns11	I	i	0
knew	knew	vvd	knew	know	0
and	and	cc	and	and	0
told	told	vvd	told	tell	0
him	him	pno31	him	he	0
so	so	av	so	so	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
no	no	dx	no	no	0
danger	danger	n1	danger	danger	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
well	well	av	well	well	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
but	but	p-acp	but	but	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
resto	resto	fw-it	resto	resto	0
