THEMISTOCLES	THEMISTOCLES	npg1	THEMISTOCLES	Themistocles	0
obtained	obtained	vvn	obtained	obtain	0
in	in	p-acp	in	in	0
studying	studying	vvg	studying	study	0
onely	onely	av-j	only	only	0
a	a	dt	a	a	0
mannes	mannes	ng1	man's	man	0
owne	owne	d	own	own	0
natiue	natiue	j-jn	native	native	0
tunge	tunge	n1	tongue	tongue	0
.	.	.	.	.	1
So	So	av	So	so	0
that	that	cst	that	that	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
skilfull	skilfull	j	skilful	skilful	0
and	and	cc	and	and	0
exercised	exercised	vvn	exercised	exercise	0
in	in	p-acp	in	in	0
authours	authours	n2	authors	author	0
translated	translated	vvn	translated	translate	0
,	,	,	,	,	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
lesse	lesse	dc	less	less	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
called	called	vvn	called	call	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
very	very	av	very	very	0
same	same	d	same	same	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Latin	Latin	jp	Latin	latin	0
or	or	cc	or	or	0
Greeke	Greeke	jp	Greek	greek	0
tunge	tunge	n1	tongue	tongue	0
.	.	.	.	.	1
There	There	a-acp	There	there	0
∣	∣	sy	∣	∣	0
fore	fore	p-acp	before	before	0
the	the	dt	the	the	0
translation	translation	n1	translation	translation	0
of	of	pp-f	of	of	0
Latin	Latin	jp	Latin	latin	0
or	or	cc	or	or	0
Greeke	Greeke	jp	Greek	greek	0
authours	authours	n2	authors	author	0
,	,	,	,	,	0
doeth	doeth	vdz	doth	do	0
not	not	xx	not	not	0
onely	onely	j	only	only	0
not	not	xx	not	not	0
hinder	hinder	vvi	hinder	hinder	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
furthereth	furthereth	vvz	furthereth	further	0
it	it	pn31	it	it	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
learning	learning	n1	learning	learning	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
great	great	j	great	great	0
staye	staye	n1	stay	stay	0
to	to	p-acp	to	to	0
youth	youth	n1	youth	youth	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
noble	noble	j	noble	noble	0
ende	ende	n1	end	end	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
whiche	whiche	r-crq	which	which	0
they	they	pns32	they	they	0
oughte	oughte	vmd	ought	ought	0
to	to	pc-acp	to	to	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
plie	plie	vvi	ply	ply	0
their	their	po32	their	their	0
wittes	wittes	n2	wits	wit	0
,	,	,	,	,	0
that	that	cst	that	that	0
with	with	p-acp	with	with	0
diligence	diligence	n1	diligence	diligence	0
and	and	cc	and	and	0
studye	studye	n1	study	study	0
haue	haue	vhb	have	have	0
attained	attained	vvn	attained	attain	0
a	a	dt	a	a	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
fect	fect	n1	fect	fact	0
vnderstanding	vnderstanding	n1	understanding	understanding	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
open	open	vvi	open	open	0
a	a	dt	a	a	0
gap	gap	n1	gap	gap	0
for	for	p-acp	for	for	0
others	others	n2-jn	others	other	0
to	to	pc-acp	to	to	0
folow	folow	vvi	follow	follow	0
their	their	po32	their	their	0
steppes	steppes	n2	steps	step	0
,	,	,	,	,	0
nd	nd	cc	and	and	0
a	a	dt	a	a	0
vertuous	vertuous	j	virtuous	virtuous	0
exercise	exercise	n1	exercise	exercise	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
vnlatined	vnlatined	j-vvn	vnlatined	vnlatine	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
by	by	p-acp	by	by	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
fill	fill	vvi	fill	fill	0
their	their	po32	their	their	0
minde	minde	n1	mind	mind	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
morall	morall	j	moral	moral	0
vertues	vertues	n2	virtues	virtue	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
body	body	n1	body	body	0
with	with	p-acp	with	with	0
iuyll	iuyll	n1	iuyll	iuyll	0
condicions	condicions	n2	conditions	condition	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
maye	maye	vmb	may	may	0
bothe	bothe	av-d	both	both	0
talke	talke	vvi	talk	talk	0
freely	freely	av-j	freely	free	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
company	company	n1	company	company	0
,	,	,	,	,	0
liue	liue	vvb	live	live	0
vp	vp	a-acp	up	up	0
∣	∣	sy	∣	∣	0
rightly	rightly	av-jn	rightly	right	0
though	though	c-acp	though	though	0
there	there	pc-acp	there	there	0
were	were	vbdr	were	be	0
no	no	dx	no	no	0
lawes	lawes	n2	laws	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbb	be	be	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
readinesse	readinesse	n1	readiness	readiness	0
against	against	p-acp	against	against	0
all	all	d	all	all	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
worldlye	worldlye	j	worldly	worldly	0
chaunces	chaunces	n2	chances	chance	0
that	that	cst	that	that	0
happen	happen	vvb	happen	happen	0
,	,	,	,	,	0
whiche	whiche	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
profite	profite	n1	profit	profit	0
that	that	cst	that	that	0
cōmeth	cōmeth	vvz	comes	come	0
of	of	pp-f	of	of	0
Philosophy	Philosophy	n1	Philosophy	philosophy	0
.	.	.	.	.	1
And	And	cc	And	and	0
he	he	pns31	he	he	0
said	said	vvd	said	say	0
wel	wel	av	well	well	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
asked	asked	vvn	asked	ask	0
the	the	dt	the	the	0
question	question	n1	question	question	0
▪	▪	▪	▪	▪	0
How	How	uh-crq	How	how	0
much	much	d	much	much	0
the	the	dt	the	the	0
learned	learned	j	learned	learned	0
differed	differed	vvd	differed	differ	0
frō	frō	p-acp	from	from	0
the	the	dt	the	the	0
vnlearned	vnlearned	j	unlearned	unlearned	0
,	,	,	,	,	0
So	So	av	So	so	0
much	much	av-d	much	much	0
(	(	(	(	(	0
quoth	quoth	vvd	quoth	quoth	0
he	he	pns31	he	he	0
)	)	)	)	)	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
wel	wel	av	well	well	0
broken	broken	vvn	broken	break	0
&	&	cc	&	and	0
ready	ready	j	ready	ready	0
horses	horses	n2	horses	horse	0
▪	▪	▪	▪	▪	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
vnbroken	vnbroken	j	unbroken	unbroken	0
.	.	.	.	.	1
Wherfore	Wherfore	c-crq	Wherefore	wherefore	0
I	I	pns11	I	i	0
wote	wote	vvb	wot	wot	0
not	not	xx	not	not	0
how	how	c-crq	how	how	0
our	our	po12	our	our	0
learned	learned	j	learned	learned	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
case	case	n1	case	case	0
can	can	vmb	can	can	0
auoide	auoide	vvi	avoid	avoid	0
the	the	dt	the	the	0
saing	saing	vvg	saying	say	0
of	of	pp-f	of	of	0
Isocrates	Isocrates	np1	Isocrates	Isocrates	0
▪	▪	▪	▪	▪	0
to	to	p-acp	to	to	0
one	one	pi	one	one	0
that	that	cst	that	that	0
amonge	amonge	p-acp	among	among	0
soundrye	soundrye	j	sundry	sundry	0
learned	learned	j	learned	learned	0
discourses	discourses	n2	discourses	discourse	0
at	at	p-acp	at	at	0
Table	Table	n1	Table	table	0
pake	pake	vvd	pake	pake	0
neuer	neuer	av	never	never	0
a	a	dt	a	a	0
woorde	woorde	n1	word	word	0
:	:	:	:	:	0
Yf	Yf	cs	If	if	0
thou	thou	pns21	thou	thou	0
bee	bee	vbb	be	be	0
vnlearned	vnlearned	j	unlearned	unlearned	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
dooest	dooest	vd2	dost	do	0
wiselye	wiselye	av-j	wisely	wise	0
▪	▪	▪	▪	▪	0
but	but	cc-acp	but	but	0
yf	yf	cs	if	if	0
thou	thou	pns21	thou	thou	0
bee	bee	vbb	be	be	0
learned	learned	j	learned	learned	0
,	,	,	,	,	0
vnwyselye	vnwyselye	av-j	unwisely	unwise	0
,	,	,	,	,	0
As	As	p-acp	As	as	0
who	who	r-crq	who	who	0
should	should	vmd	should	shall	0
saye	saye	vvi	say	say	0
▪	▪	▪	▪	▪	0
learnyng	learnyng	n1	learning	learning	0
is	is	vbz	is	be	0
yll	yll	av-jn	ill	ill	0
bestowed	bestowed	vvn	bestowed	bestow	0
where	where	c-crq	where	where	0
others	others	n2-jn	others	other	0
bee	bee	vbi	be	be	0
not	not	xx	not	not	0
profited	profited	vvn	profited	profit	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
I	I	pns11	I	i	0
therefore	therefore	av	therefore	therefore	0
haue	haue	vhb	have	have	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
smal	smal	j	small	small	0
skil	skil	n1	skill	skill	0
bestowed	bestowed	vvd	bestowed	bestow	0
some	some	d	some	some	0
la	la	uh	la	la	0
∣	∣	sy	∣	∣	0
bour	bour	uh	bour	bour	0
about	about	p-acp	about	about	0
this	this	d	this	this	0
piece	piece	n1	piece	piece	0
of	of	pp-f	of	of	0
woorke	woorke	n1	work	work	0
,	,	,	,	,	0
euen	euen	av	even	even	0
so	so	av	so	so	0
coulde	coulde	vmd	could	can	0
I	I	pns11	I	i	0
wishe	wishe	vvi	wish	wish	0
with	with	p-acp	with	with	0
al	al	d	all	all	0
my	my	po11	my	my	0
hart	hart	n1	heart	hart	0
,	,	,	,	,	0
profounde	profounde	j	profound	profound	0
learned	learned	j	learned	learned	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Greeke	Greeke	jp	Greek	greek	0
and	and	cc	and	and	0
Latin	Latin	jp	Latin	latin	0
shoulde	shoulde	vmd	should	shall	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
lyke	lyke	av-j	like	like	0
proofe	proofe	n1	proof	proof	0
,	,	,	,	,	0
and	and	cc	and	and	0
euerye	euerye	d	every	every	0
manne	manne	n1	man	man	0
store	store	n1	store	store	0
the	the	dt	the	the	0
tunge	tunge	n1	tongue	tongue	0
accordinge	accordinge	vvg	according	accord	0
to	to	p-acp	to	to	0
hys	hys	po31	his	his	0
knowledge	knowledge	n1	knowledge	knowledge	0
and	and	cc	and	and	0
delite	delite	n1	delight	delight	0
aboue	aboue	p-acp	above	above	0
other	other	j-jn	other	other	0
men	men	n2	men	man	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
piece	piece	n1	piece	piece	0
of	of	pp-f	of	of	0
learnynge	learnynge	n1	learning	learning	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
alone	alone	av-j	alone	alone	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
worlde	worlde	n1	world	world	0
maye	maye	vmb	may	may	0
not	not	xx	not	not	0
bee	bee	vbi	be	be	0
styll	styll	av	still	still	0
counted	counted	vvn	counted	count	0
barbarous	barbarous	j	barbarous	barbarous	0
in	in	p-acp	in	in	0
oure	oure	po12	our	our	0
tunge	tunge	n1	tongue	tongue	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
minde	minde	n1	mind	mind	0
we	we	pns12	we	we	0
haue	haue	vhb	have	have	0
bene	bene	vbn	be	be	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
maners	maners	n2	manners	manner	0
.	.	.	.	.	1
And	And	cc	And	and	0
so	so	av	so	so	0
shall	shall	vmb	shall	shall	0
we	we	pns12	we	we	0
perchaunce	perchaunce	av	perchance	perchance	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
become	become	vvn	become	become	0
as	as	p-acp	as	as	0
famous	famous	j	famous	famous	0
in	in	p-acp	in	in	0
Englande	Englande	np1	Englande	England	0
▪	▪	▪	▪	▪	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
learned	learned	j	learned	learned	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
nations	nations	n2	nations	nation	0
haue	haue	vhb	have	have	0
ben	ben	vbn	been	be	0
and	and	cc	and	and	0
presently	presently	av-j	presently	present	0
are	are	vbr	are	be	0
.	.	.	.	.	1
And	And	cc	And	and	0
though	though	cs	though	though	0
the	the	dt	the	the	0
hardnesse	hardnesse	n1	hardness	hardness	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
present	present	j	present	present	0
matter	matter	n1	matter	matter	0
be	be	vbb	be	be	0
suche	suche	d	such	such	0
,	,	,	,	,	0
and	and	cc	and	and	0
myne	myne	po11	mine	my	0
vnskylfulnesse	vnskylfulnesse	n1	vnskylfulnesse	vnskylfulnesse	0
to	to	pc-acp	to	to	0
vndertake	vndertake	vvi	undertake	undertake	0
this	this	d	this	this	0
enterprise	enterprise	n1	enterprise	enterprise	0
so	so	av	so	so	0
greate	greate	j	great	great	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
myghte	myghte	vmd	might	may	0
with	with	p-acp	with	with	0
good	good	j	good	good	0
cause	cause	n1	cause	cause	0
haue	haue	vhb	have	have	0
despaired	despaired	vvn	despaired	despair	0
to	to	pc-acp	to	to	0
bringe	bringe	vvi	bring	bring	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
ende	ende	n1	end	end	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
manye	manye	d	many	many	0
excellente	excellente	j	excellent	excellent	0
wittes	wittes	n2	wits	wit	0
haue	haue	vhb	have	have	0
attempted	attempted	vvn	attempted	attempt	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
coulde	coulde	vmd	could	can	0
I	I	pns11	I	i	0
not	not	xx	not	not	0
chouse	chouse	n1	choose	chouse	0
but	but	cc-acp	but	but	0
yelde	yelde	vvi	yield	yield	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
continual	continual	j	continual	continual	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
questes	questes	n2	questes	queste	0
and	and	cc	and	and	0
often	often	av	often	often	0
perswasions	perswasions	n2	persuasions	persuasion	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
yong	yong	j	young	young	0
gentlemen	gentlemen	n2	gentlemen	gentleman	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hue	hue	n1	hue	hue	0
may	may	vmb	may	may	0
chaunce	chaunce	vvi	chance	chance	0
an	an	dt	and	a	0
opinion	opinion	n1	opinion	opinion	0
that	that	cst	that	that	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
deed	deed	n1	deed	deed	0
,	,	,	,	,	0
&	&	cc	&	and	0
vnto	vnto	p-acp	unto	unto	0
whom	whom	ro-crq	whom	who	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
reasonable	reasonable	j	reasonable	reasonable	0
matter	matter	n1	matter	matter	0
I	I	pns11	I	i	0
were	were	vbdr	were	be	0
skilfull	skilfull	j	skilful	skilful	0
in	in	p-acp	in	in	0
neyther	neyther	dx	neither	neither	0
I	I	pns11	I	i	0
coulde	coulde	vmd	could	can	0
nor	nor	ccx	nor	nor	0
ought	ought	vmd	ought	ought	0
of	of	pp-f	of	of	0
duetie	duetie	n1	duty	duty	0
to	to	p-acp	to	to	0
wante	wante	n1	want	want	0
in	in	p-acp	in	in	0
fulfillyng	fulfillyng	vvg	fulfilling	fulfil	0
their	their	po32	their	their	0
desire	desire	n1	desire	desire	0
.	.	.	.	.	1
Notwithstan	Notwithstan	np1	Notwithstan	Notwithstan	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
a	a	dt	a	a	0
great	great	j	great	great	0
while	while	cs	while	while	0
I	I	pns11	I	i	0
forbare	forbare	vvd	forbore	forbear	0
and	and	cc	and	and	0
lingered	lingered	vvd	lingered	linger	0
the	the	dt	the	the	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
if	if	cs	if	if	0
anye	anye	d	any	any	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
perfect	perfect	j	perfect	perfect	0
vnderstanding	vnderstanding	n1	understanding	understanding	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
tunge	tunge	n1	tongue	tongue	0
,	,	,	,	,	0
and	and	cc	and	and	0
better	better	av-jc	better	better	0
practised	practised	vvn	practised	practise	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
booke	booke	n1	book	book	0
[	[	[	[	[	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
we	we	pns12	we	we	0
want	want	vvb	want	want	0
not	not	xx	not	not	0
a	a	dt	a	a	0
number	number	n1	number	number	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
realm	realm	n1	realm	realm	0
]	]	]	]	]	0
woulde	woulde	vmd	would	will	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
in	in	p-acp	in	in	0
hande	hande	n1	hand	hand	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
his	his	po31	his	his	0
countrey	countrey	n1	country	country	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
bene	bene	fw-la	bene	bene	0
∣	∣	sy	∣	∣	0
fite	fite	n1	fite	fite	0
:	:	:	:	:	0
and	and	cc	and	and	0
this	this	d	this	this	0
imagination	imagination	n1	imagination	imagination	0
preuailed	preuailed	vvd	prevailed	prevail	0
in	in	p-acp	in	in	0
me	me	pno11	me	i	0
a	a	dt	a	a	0
long	long	j	long	long	0
space	space	n1	space	space	0
after	after	p-acp	after	after	0
my	my	po11	my	my	0
due	due	j-jn	due	due	0
∣	∣	sy	∣	∣	0
tie	tie	vvi	tie	tie	0
done	done	vdn	done	do	0
in	in	p-acp	in	in	0
translating	translating	n-vvg	translating	translate	0
the	the	dt	the	the	0
thirde	thirde	ord	thirde	third	0
booke	booke	n1	book	book	0
[	[	[	[	[	0
that	that	cst	that	that	0
entreateth	entreateth	vvz	entreateth	entreat	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Gentl	Gentl	n1	Gentl	gentleman	0
∣	∣	sy	∣	∣	0
woman	woman	n1	woman	woman	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Courte	Courte	n1	Court	court	0
]	]	]	]	]	0
perswaded	perswaded	vvd	persuaded	persuade	0
therto	therto	av	thereto	thereto	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
enfourmed	enfourmed	vvn	informed	inform	0
▪	▪	▪	▪	▪	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
as	as	a-acp	as	as	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
forwardness	forwardness	n1	forwardness	forwardness	0
by	by	p-acp	by	by	0
an	an	dt	and	a	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
wit	wit	n1	wit	wit	0
and	and	cc	and	and	0
stile	stile	n1	style	stile	0
was	was	vbds	was	be	0
greatly	greatly	av-j	greatly	great	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
allowed	allowed	vvn	allowed	allow	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
sins	sins	n2	sins	sin	0
preuented	preuented	vvn	prevented	prevent	0
by	by	p-acp	by	by	0
death	death	n1	death	death	0
he	he	pns31	he	he	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
finish	finish	vvi	finish	finish	0
it	it	pn31	it	it	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
of	of	pp-f	of	of	0
late	late	j	late	late	0
beeyng	beeyng	vbg	being	be	0
instantly	instantly	av-jn	instantly	instant	0
craued	craued	vvn	craved	crave	0
vpon	vpon	p-acp	upon	upon	0
a	a	dt	a	a	0
fresh	fresh	j	fresh	fresh	0
,	,	,	,	,	0
I	I	pns11	I	i	0
whet	whet	vvb	whet	whet	0
∣	∣	sy	∣	∣	0
ted	ted	av	ted	ted	0
my	my	po11	my	my	0
stile	stile	n1	style	stile	0
and	and	cc	and	and	0
settled	settled	j-vvn	settled	settle	0
my	my	po11	my	my	0
self	self	n1	self	self	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
in	in	p-acp	in	in	0
hand	hand	n1	hand	hand	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
three	three	crd	three	three	0
boo	boo	n1	boo	boo	0
∣	∣	sy	∣	∣	0
kes	kes	uh	kes	kes	0
(	(	(	(	(	0
that	that	cst	that	that	0
entreat	entreat	vvb	entreat	entreat	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
perfection	perfection	n1	perfection	perfection	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Gentilman	Gentilman	n1	Gentleman	gentleman	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Court	Court	n1	Court	court	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
fulfill	fulfill	vvi	fulfil	fulfil	0
their	their	po32	their	their	0
peticion	peticion	n1	petition	petition	0
in	in	p-acp	in	in	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
able	able	j	able	able	0
,	,	,	,	,	0
hauing	hauing	vhg	having	have	0
time	time	n1	time	time	0
and	and	cc	and	and	0
leyser	leyser	fw-mi	leyser	leyser	0
therto	therto	av	thereto	thereto	0
,	,	,	,	,	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
done	done	vdn	done	do	0
,	,	,	,	,	0
though	though	cs	though	though	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
effect	effect	n1	effect	effect	0
▪	▪	▪	▪	▪	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
apparance	apparance	n1	appearance	appearance	0
and	and	cc	and	and	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
great	great	j	great	great	0
deale	deale	n1	deal	deal	0
shorter	shorter	jc	shorter	short	0
time	time	n1	time	time	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
hardness	hardness	n1	hardness	hardness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
mat	mat	n1	mat	mat	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
required	required	vvd	required	require	0
.	.	.	.	.	1
And	And	cc	And	and	0
where	where	c-crq	where	where	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
perhappes	perhappes	av	perhaps	perhaps	0
throughly	throughly	av-j	thoroughly	thorough	0
please	please	vvi	please	please	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
my	my	po11	my	my	0
smalle	smalle	j	small	small	0
vnderstandyng	vnderstandyng	n1	understanding	understanding	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
tung	tung	n1	tongue	tongue	0
,	,	,	,	,	0
and	and	cc	and	and	0
less	less	av-dc	less	less	0
practise	practise	vvi	practise	practise	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
matters	matters	n2	matters	matter	0
herin	herin	av	herin	herein	0
conteined	conteined	vvn	contained	contain	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
force	force	n1	force	force	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
it	it	pn31	it	it	0
the	the	dt	the	the	0
brightness	brightness	n1	brightness	brightness	0
and	and	cc	and	and	0
full	full	j	full	full	0
perfection	perfection	n1	perfection	perfection	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
our	our	po12	our	our	0
tung	tung	n1	tongue	tongue	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Italian	Italian	jp	Italian	italian	0
,	,	,	,	,	0
it	it	pn31	it	it	0
shal	shal	vmb	shall	shall	0
suf	suf	vvb	suf	suf	0
∣	∣	sy	∣	∣	0
fice	fice	vvb	fice	fice	0
yet	yet	av	yet	yet	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
showed	showed	vvn	showed	show	0
my	my	po11	my	my	0
self	self	n1	self	self	0
obedient	obedient	j	obedient	obedient	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
respect	respect	n1	respect	respect	0
a	a	dt	a	a	0
manne	manne	n1	man	man	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
toward	toward	p-acp	towards	towards	0
his	his	po31	his	his	0
betters	betters	n2-j	betters	better	0
:	:	:	:	:	0
And	And	cc	And	and	0
no	no	dx	no	no	0
more	more	dc	more	more	0
can	can	vmb	can	can	0
they	they	pns32	they	they	0
auoid	auoid	vvi	avoid	avoid	0
the	the	dt	the	the	0
blame	blame	n1	blame	blame	0
to	to	pc-acp	to	to	0
charge	charge	vvi	charge	charge	0
me	me	pno11	me	i	0
withall	withall	av	withal	withal	0
,	,	,	,	,	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
to	to	pc-acp	to	to	0
vndertake	vndertake	vvi	undertake	undertake	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Beside	Beside	p-acp	Beside	beside	0
that	that	d	that	that	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
declared	declared	vvn	declared	declare	0
my	my	po11	my	my	0
good	good	j	good	good	0
will	will	n1	will	will	0
and	and	cc	and	and	0
well	well	av	well	well	0
meaning	meaning	vvg	meaning	mean	0
no	no	dx	no	no	0
less	less	av-dc	less	less	0
then	then	av	then	then	0
if	if	cs	if	if	0
my	my	po11	my	my	0
counning	counning	j-jn	cunning	cunning	0
were	were	vbdr	were	be	0
greater	greater	jc	greater	great	0
,	,	,	,	,	0
and	and	cc	and	and	0
could	could	vmd	could	can	0
extend	extend	vvi	extend	extend	0
much	much	d	much	much	0
farther	farther	av-jc	farther	far	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
parauen	parauen	vvn	parauen	parauen	0
∣	∣	sy	∣	∣	0
ture	ture	j	ture	ture	0
the	the	dt	the	the	0
rudeness	rudeness	n1	rudeness	rudeness	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
an	an	dt	and	a	0
encouragyng	encouragyng	n-vvg	encouraging	encourage	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
other	other	n-jn	other	other	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
the	the	dt	the	the	0
