TVllie	TVllie	np1	TVllie	TVllie	0
is	is	vbz	is	be	0
,	,	,	,	,	0
I	I	pns11	I	i	0
referre	referre	vvb	refer	refer	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
iudgement	iudgement	n1	judgement	judgement	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
)	)	)	)	)	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Worships	Worships	n2	Worships	worship	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
about	about	p-acp	about	about	0
you	you	pn22	you	you	0
:	:	:	:	:	0
to	to	p-acp	to	to	0
whō	whō	ro-crq	whom	who	0
I	I	pns11	I	i	0
acknowledge	acknowledge	vvb	acknowledge	acknowledge	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
a	a	dt	a	a	0
debter	debter	n1	debtor	debtor	0
also	also	av	also	also	0
:	:	:	:	:	0
howsoeuer	howsoeuer	c-acp	howsoever	howsoever	0
I	I	pns11	I	i	0
acknowledge	acknowledge	vvb	acknowledge	acknowledge	0
notwith	notwith	av	notwith	notwith	0
¦	¦	sy	¦	¦	0
standing	standing	vvg	standing	stand	0
,	,	,	,	,	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
receiued	receiued	vvn	received	receive	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
some	some	d	some	some	0
,	,	,	,	,	0
that	that	cst	that	that	0
experience	experience	n1	experience	experience	0
of	of	pp-f	of	of	0
loue	loue	n1	love	love	0
(	(	(	(	(	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
no	no	dx	no	no	0
hardlier	hardlier	jc	hardlier	hardly	0
)	)	)	)	)	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
looked	looked	vvd	looked	look	0
for	for	p-acp	for	for	0
And	And	cc	And	and	0
herein	herein	av	herein	herein	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
neither	neither	dx	neither	neither	0
the	the	dt	the	the	0
mutterings	mutterings	n2-vvg	mutterings	muttering	0
of	of	pp-f	of	of	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
,	,	,	,	,	0
the	the	dt	the	the	0
suspition	suspition	n1	suspicion	suspicion	0
of	of	pp-f	of	of	0
flattery	flattery	n1	flattery	flattery	0
,	,	,	,	,	0
not	not	xx	not	not	0
the	the	dt	the	the	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
pinion	pinion	n1	pinion	pinion	0
of	of	pp-f	of	of	0
pride	pride	n1	pride	pride	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
malicious	malicious	j	malicious	malicious	0
falsely	falsely	av-j	falsely	false	0
couceiued	couceiued	vvn	couceiued	couceiue	0
against	against	p-acp	against	against	0
me	me	pno11	me	i	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
more	more	dc	more	more	0
preuailed	preuailed	vvn	prevailed	prevail	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
than	than	cs	than	than	0
du	du	fw-fr	du	du	0
∣	∣	sy	∣	∣	0
tie	tie	n1	tie	tie	0
:	:	:	:	:	0
so	so	av	so	so	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
suspition	suspition	n1	suspicion	suspicion	0
&	&	cc	&	and	0
disdain	disdain	n1	disdain	disdain	0
,	,	,	,	,	0
vices	vices	n2	vices	vice	0
too	too	av	too	too	0
great	great	j	great	great	0
to	to	pc-acp	to	to	0
raigne	raigne	vvi	reign	reign	0
in	in	p-acp	in	in	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
sonages	sonages	n2	sonages	sonage	0
of	of	pp-f	of	of	0
worship	worship	n1	worship	worship	0
,	,	,	,	,	0
&	&	cc	&	and	0
professors	professors	n2	professors	professor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
find	find	vvi	find	find	0
no	no	dx	no	no	0
place	place	n1	place	place	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
very	very	j	very	very	0
raines	raines	n2	reins	rain	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
both	both	d	both	both	0
the	the	dt	the	the	0
good	good	j	good	good	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
pinion	pinion	n1	pinion	pinion	0
that	that	cst	that	that	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
haue	haue	vhb	have	have	0
conceiued	conceiued	vvn	conceived	conceive	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
world	world	n1	world	world	0
receiued	receiued	vvd	received	receive	0
,	,	,	,	,	0
cōcerning	cōcerning	vvg	concerning	concern	0
your	your	po22	your	your	0
sin	sin	n1	since	sin	0
∣	∣	sy	∣	∣	0
ceritie	ceritie	n1	ceritie	ceritie	0
,	,	,	,	,	0
will	will	vmb	will	will	0
cleare	cleare	vvi	clear	clear	0
you	you	pn22	you	you	0
hereof	hereof	av	hereof	hereof	0
,	,	,	,	,	0
&	&	cc	&	and	0
neither	neither	dx	neither	neither	0
suffer	suffer	vvi	suffer	suffer	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
entertain	entertain	vvi	entertain	entertain	0
any	any	d	any	any	0
such	such	d	such	such	0
affectiō	affectiō	n1	affection	affection	0
nor	nor	ccx	nor	nor	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
admit	admit	vvi	admit	admit	0
any	any	d	any	any	0
such	such	d	such	such	0
suspition	suspition	n1	suspicion	suspicion	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
brethren	brethren	n2	brothers	brethren	0
,	,	,	,	,	0
worshipful	worshipful	j	worshipful	worshipful	0
,	,	,	,	,	0
&	&	cc	&	and	0
beloued	beloued	vvn	beloved	belove	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
remaineth	remaineth	vvz	remains	remain	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
shuld	shuld	vmd	should	shall	0
bow	bow	vvi	bow	bow	0
the	the	dt	the	the	0
knees	knees	n2	knees	knee	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
soule	soule	n1	soul	soul	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
father	father	n1	father	father	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
mercy	mercy	n1	mercy	mercy	0
,	,	,	,	,	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
of	of	pp-f	of	of	0
al	al	d	all	all	0
comfort	comfort	n1	comfort	comfort	0
&	&	cc	&	and	0
consolatiō	consolatiō	n1	consolation	consolation	0
,	,	,	,	,	0
that	that	cst	that	that	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
riches	riches	n2	riches	riches	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
mercie	mercie	n1	mercy	mercy	0
,	,	,	,	,	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
make	make	vvi	make	make	0
you	you	pn22	you	you	0
feele	feele	vvb	feel	feel	0
,	,	,	,	,	0
and	and	cc	and	and	0
fill	fill	vvb	fill	fill	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
spirituall	spirituall	j	spiritual	spiritual	0
comforts	comforts	n2	comforts	comfort	0
.	.	.	.	.	1
That	That	cst	That	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
with	with	p-acp	with	with	0
glorying	glorying	vvg	glorying	glory	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
lord	lord	n1	lord	lord	0
look	look	vvb	look	look	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
hope	hope	n1	hope	hope	0
of	of	pp-f	of	of	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
pearing	pearing	vvg	pearing	pear	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
mightie	mightie	j	mighty	mighty	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
sa	sa	uh	sa	sa	0
∣	∣	sy	∣	∣	0
uior	uior	n1	uior	uior	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
fa	fa	zz	fa	fa	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Ghost	Ghost	n1	Ghost	ghost	0
,	,	,	,	,	0
three	three	crd	three	three	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
and	and	cc	and	and	0
one	one	crd	one	one	0
God	God	np1	God	God	0
,	,	,	,	,	0
immortall	immortall	j	immortal	immortal	0
inuisible	inuisible	j	invisible	invisible	0
,	,	,	,	,	0
and	and	cc	and	and	0
onely	onely	av-j	only	only	0
wise	wise	j	wise	wise	0
,	,	,	,	,	0
be	be	vbb	be	be	0
all	all	d	all	all	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
power	power	n1	power	power	0
,	,	,	,	,	0
praise	praise	n1	praise	praise	0
,	,	,	,	,	0
&	&	cc	&	and	0
dominion	dominion	n1	dominion	dominion	0
,	,	,	,	,	0
now	now	av	now	now	0
and	and	cc	and	and	0
euer	euer	av	ever	ever	0
,	,	,	,	,	0
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
