MY	MY	po11	MY	my	0
me	me	pno11	me	i	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
other	other	j-jn	other	other	0
∣	∣	sy	∣	∣	0
waies	waies	n2	ways	way	0
I	I	pns11	I	i	0
don't	don't	vdbx	don't	do	0
understand	understand	vvb	understand	understand	0
,	,	,	,	,	0
)	)	)	)	)	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
perfect	perfect	j	perfect	perfect	0
submission	submission	n1	submission	submission	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Ʋnderstand	Ʋnderstand	vvb	Ʋnderstand	ʋnderstand	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Word	Word	n1	Word	word	0
.	.	.	.	.	1
A	A	dt	A	a	0
Word	Word	n1	Word	word	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Adoration	Adoration	n1	Adoration	adoration	0
.	.	.	.	.	1
God	God	np1	God	God	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
force	force	n1	force	force	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Word	Word	n1	Word	word	0
Created	Created	vvn	Created	create	0
us	us	pno12	us	we	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
bounty	bounty	n1	bounty	bounty	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Word	Word	n1	Word	word	0
Redeem	Redeem	vvi	Redeem	redeem	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Submission	Submission	n1	Submission	submission	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Judgment	Judgment	n1	Judgement	judgement	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Word	Word	n1	Word	word	0
,	,	,	,	,	0
revealed	revealed	vvn	revealed	reveal	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
expects	expects	vvz	expects	expect	0
to	to	p-acp	to	to	0
Save	Save	p-acp	Save	save	0
us	us	pno12	us	we	0
.	.	.	.	.	1
Otherwaies	Otherwaies	av	Otherways	otherways	0
not	not	xx	not	not	0
,	,	,	,	,	0
He	He	pns31	He	he	0
that	that	cst	that	that	0
Be	Be	vbb	Be	be	0
∣	∣	sy	∣	∣	0
lieves	lieves	vvz	lieves	lieve	0
not	not	xx	not	not	0
(	(	(	(	(	0
viz.	viz.	n1	viz.	viz.	0
all	all	av-d	all	all	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
has	has	vhz	has	have	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
vealed	vealed	vvn	vealed	veal	0
,	,	,	,	,	0
)	)	)	)	)	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
Damned	Damned	vvn	Damned	damn	0
undoubt	undoubt	n1	undoubt	undoubt	0
∣	∣	sy	∣	∣	0
edly	edly	av-j	edly	ed	0
,	,	,	,	,	0
Mark	Mark	vvb	Mark	mark	0
16.16	16.16	crd	16.16	16.16	0
.	.	.	.	.	1
I	I	pns11	I	i	0
know	know	vvb	know	know	0
My	My	po11	My	my	0
Lords	Lords	n2	Lords	lord	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
a	a	dt	a	a	0
Man	Man	n1	Man	man	0
find	find	vvi	find	find	0
himself	himself	px31	himself	himself	0
convinced	convinced	vvd	convinced	convince	0
to	to	pc-acp	to	to	0
become	become	vvi	become	become	0
a	a	dt	a	a	0
Ca	Ca	zz	Ca	ca	0
∣	∣	sy	∣	∣	0
tholick	tholick	n1	tholic	tholic	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
time	time	n1	time	time	0
,	,	,	,	,	0
the	the	dt	the	the	0
very	very	j	very	very	0
fear	fear	n1	fear	fear	0
of	of	pp-f	of	of	0
being	being	vbg	being	be	0
thought	thought	vvn	thought	think	0
to	to	pc-acp	to	to	0
turn	turn	vvi	turn	turn	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
count	count	n1	count	count	0
of	of	pp-f	of	of	0
Gaining	Gaining	vvg	Gaining	gain	0
or	or	cc	or	or	0
continuing	continuing	vvg	continuing	continue	0
in	in	p-acp	in	in	0
Fa	Fa	fw-it	Fa	fa	0
∣	∣	sy	∣	∣	0
vour	vour	zz	vour	vour	0
,	,	,	,	,	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
small	small	j	small	small	0
Stumbling-Block	Stumbling-Block	n1	Stumbling-Block	stumbling-block	0
to	to	p-acp	to	to	0
Persons	Persons	n2	Persons	person	0
of	of	pp-f	of	of	0
Honour	Honour	n1	Honour	honour	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
strong	strong	j	strong	strong	0
Reason	Reason	n1	Reason	reason	0
on	on	p-acp	on	on	0
your	your	po22	your	your	0
side	side	n1	side	side	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
Reasonable	Reasonable	j	Reasonable	reasonable	0
Man	Man	n1	Man	man	0
can	can	vmb	can	can	0
wonder	wonder	vvi	wonder	wonder	0
?	?	?	?	?	1
Should	Should	vmd	Should	shall	0
not	not	xx	not	not	0
they	they	pns32	they	they	0
rather	rather	av-c	rather	rather	0
wonder	wonder	vvb	wonder	wonder	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
you	you	pn22	you	you	0
(	(	(	(	(	0
Men	Men	n2	Men	man	0
before	before	p-acp	before	before	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Opinion	Opinion	n1	Opinion	opinion	0
so	so	av	so	so	0
Rea	Rea	np1	Rea	Rea	0
∣	∣	sy	∣	∣	0
sonable	sonable	j-u	sonable	sonable	0
,	,	,	,	,	0
now	now	av	now	now	0
fail	fail	vvb	fail	fail	0
and	and	cc	and	and	0
fall	fall	vvi	fallen	fall	0
from	from	p-acp	from	from	0
Rea	Rea	np1	Rea	Rea	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
,	,	,	,	,	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
little	little	j	little	little	0
resolution	resolution	n1	resolution	resolution	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
leave	leave	vvi	leave	leave	0
an	an	dt	and	a	0
infinite	infinite	j	infinite	infinite	0
Good	Good	j	Good	good	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Good	Good	j	Good	good	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
so	so	av	so	so	0
finite	finite	j	finite	finite	0
,	,	,	,	,	0
so	so	av	so	so	0
small	small	j	small	small	0
,	,	,	,	,	0
I	I	pns11	I	i	0
mean	mean	vvb	mean	mean	0
a	a	dt	a	a	0
conservation	conservation	n1	conservation	conservation	0
of	of	pp-f	of	of	0
esteem	esteem	n1	esteem	esteem	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
Vul	Vul	np1	Vul	Vul	0
∣	∣	sy	∣	∣	0
gar	gar	uh	gar	gar	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
this	this	d	this	this	0
last	last	ord	last	last	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
mind	mind	vvi	mind	mind	0
your	your	po22	your	your	0
Lordships	Lordships	n2	Lordship's	lordship	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
great	great	j	great	great	0
Zeal	Zeal	n1	Zeal	zeal	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Souls	Souls	n2	Souls	soul	0
,	,	,	,	,	0
and	and	cc	and	and	0
high	high	j	high	high	0
respect	respect	n1	respect	respect	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Persons	Persons	n2	Persons	person	0
coveting	coveting	vvg	coveting	covet	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	1
