AGainst	AGainst	p-acp	AGainst	against	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
Days	Days	n2	Days	day	0
,	,	,	,	,	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
God	God	np1	God	God	0
Requires	Requires	vvz	Requires	require	0
)	)	)	)	)	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
mul	mul	n1	mul	mul	0
∣	∣	sy	∣	∣	0
titudewould	titudewould	vvb	titudewould	titudewould	0
there	there	a-acp	there	there	0
be	be	vbi	be	be	0
found	found	vvn	found	find	0
Guilty	Guilty	j	Guilty	guilty	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Chief	Chief	j-jn	Chief	chief	0
Ju	Ju	np1	Ju	Ju	0
∣	∣	sy	∣	∣	0
stice's	stice's	ng1	stice's	stice	0
Crime	Crime	n1	Crime	crime	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
continue	continue	vvb	continue	continue	0
to	to	pc-acp	to	to	0
practice	practice	vvi	practice	practice	0
it	it	pn31	it	it	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
regard	regard	n1	regard	regard	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Master's	Master's	ng1	Master's	master	0
Safety	Safety	n1	Safety	safety	0
,	,	,	,	,	0
Honour	Honour	n1	Honour	honour	0
or	or	cc	or	or	0
Coronation-Oath	Coronation-Oath	n1	Coronation-Oath	coronation-oath	0
,	,	,	,	,	0
or	or	cc	or	or	0
Safety	Safety	n1	Safety	safety	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Country	Country	n1	Country	country	0
?	?	?	?	?	0
nay	nay	uh-x	nay	nay	0
,	,	,	,	,	0
so	so	av	so	so	0
far	far	av-j	far	far	0
are	are	vbr	are	be	0
they	they	pns32	they	they	0
from	from	p-acp	from	from	0
thinking	thinking	vvg	thinking	think	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
Crime	Crime	n1	Crime	crime	0
,	,	,	,	,	0
that	that	cst	that	that	0
a	a	dt	a	a	0
Learned	Learned	j	Learned	learned	0
Lawyer	Lawyer	n1	Lawyer	lawyer	0
not	not	xx	not	not	0
long	long	av-j	long	long	0
since	since	a-acp	since	since	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
inform'd	inform'd	vvn	informed	inform	0
)	)	)	)	)	0
brought	brought	vvd	brought	bring	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
migh	migh	av-j	migh	mighty	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
Objection	Objection	n1	Objection	objection	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Bill	Bill	n1	Bill	bill	0
against	against	p-acp	against	against	0
buying	buying	vvg	buying	buy	0
and	and	cc	and	and	0
selling	selling	vvg	selling	sell	0
Offices	Offices	n2	Offices	office	0
,	,	,	,	,	0
That	That	cst	That	that	0
the	the	dt	the	the	0
Perquisites	Perquisites	n2-j	Perquisites	perquisites	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Employment	Employment	n1	Employment	employment	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
about	about	p-acp	about	about	0
3000l	3000l	n1	3000l	3000l	0
.	.	.	.	.	0
per	per	fw-la	per	per	0
an	an	zz	an	an	0
.	.	.	.	.	0
and	and	cc	and	and	0
pray'd	pray'd	vvd	prayed	pray	0
a	a	dt	a	a	0
Clause	Clause	n1	Clause	clause	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Bill	Bill	n1	Bill	bill	0
to	to	pc-acp	to	to	0
secure	secure	vvi	secure	secure	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
shews	shews	vvz	shows	show	0
how	how	c-crq	how	how	0
strong	strong	j	strong	strong	0
a	a	dt	a	a	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
sire	sire	n1	sire	sire	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
still	still	av	still	still	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
Expose	Expose	vvi	Expose	expose	0
the	the	dt	the	the	0
Rights	Rights	n2-jn	Rights	right	0
and	and	cc	and	and	0
Liberties	Liberties	n2	Liberties	liberty	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
People	People	n1	People	people	0
to	to	p-acp	to	to	0
Sale	Sale	n1	Sale	sale	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
highest	highest	js	highest	high	0
Bidder	Bidder	av	Bidder	bidder	0
:	:	:	:	:	0
So	So	av	So	so	0
Religious	Religious	j	Religious	religious	0
a	a	dt	a	a	0
Regard	Regard	n1	Regard	regard	0
had	had	vhd	had	have	0
that	that	d	that	that	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Master's	Master's	ng1	Master's	master	0
Coronation-Oath	Coronation-Oath	n1	Coronation-Oath	coronation-oath	0
.	.	.	.	.	1
Nevertheless	Nevertheless	av	Nevertheless	nevertheless	0
,	,	,	,	,	0
such	such	d	such	such	0
Corrupt	Corrupt	j	Corrupt	corrupt	0
Men	Men	n2	Men	man	0
as	as	p-acp	as	as	0
these	these	d	these	these	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
so	so	av	so	so	0
openly	openly	av-j	openly	open	0
oppose	oppose	vvi	oppose	oppose	0
Justice	Justice	n1	Justice	justice	0
,	,	,	,	,	0
do	do	vdb	do	do	0
gene	gene	zz	gene	gene	0
∣	∣	sy	∣	∣	0
rally	rally	vvb	rally	rally	0
pretend	pretend	vvb	pretend	pretend	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
a	a	dt	a	a	0
great	great	j	great	great	0
Love	Love	n1	Love	love	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
Sove	Sove	av	Soon	soon	0
∣	∣	sy	∣	∣	0
reign	reign	vvi	reign	reign	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
they'll	they'll	pns32|vmb	they'll	they|will	0
stand	stand	vvi	stand	stand	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
Lives	Lives	n2	Lives	life	0
and	and	cc	and	and	0
Fortunes	Fortunes	n2	Fortune's	fortune	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	q-crq	what	what	0
not	not	xx	not	not	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
alas	alas	uh	alas	alas	0
,	,	,	,	,	0
their	their	po32	their	their	0
Love	Love	n1	Love	love	0
has	has	vhz	has	have	0
no	no	dx	no	no	0
more	more	dc	more	more	0
reallity	reallity	n1	reality	reality	0
than	than	cs	than	than	0
the	the	dt	the	the	0
pretended	pretended	j-vvn	pretended	pretend	0
Love	Love	n1	Love	love	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Common	Common	j	Common	common	0
Harlot	Harlot	n1	Harlot	harlot	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
Certainly	Certainly	av-j	Certainly	certain	0
,	,	,	,	,	0
a	a	dt	a	a	0
Corrupt	Corrupt	j	Corrupt	corrupt	0
and	and	cc	and	and	0
Unfaithful	Unfaithful	j-u	Unfaithful	faithful	0
Servant	Servant	n1	Servant	servant	0
,	,	,	,	,	0
can	can	vmb	can	can	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
Love	Love	vvi	Love	love	0
his	his	po31	his	his	0
Master	Master	n1	Master	master	0
,	,	,	,	,	0
than	than	cs	than	than	0
an	an	dt	and	a	0
Adulterous	Adulterous	j	Adulterous	adulterous	0
Wife	Wife	n1	Wife	wife	0
can	can	vmb	can	can	0
Love	Love	vvi	Love	love	0
her	her	pno31	her	she	0
Husband	Husband	n1	Husband	husband	0
:	:	:	:	:	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
Improbable	Improbable	j	Improbable	improbable	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
this	this	d	this	this	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
may	may	vmb	may	may	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
Tryal	Tryal	n1	Trial	trial	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Kings	Kings	ng1	Kings	king	0
Bench	Bench	n1	Bench	bench	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
'tis	'tis	pn31|vbz	it's	it|be	0
call'd	call'd	vvn	called	call	0
)	)	)	)	)	0
A	A	dt	A	a	0
Seditious	Seditious	j	Seditious	seditious	0
and	and	cc	and	and	0
Scandalous	Scandalous	j	Scandalous	scandalous	0
Libel	Libel	n1	Libel	libel	0
against	against	p-acp	against	against	0
his	his	po31	his	his	0
Majesty	Majesty	n1	Majesty	majesty	0
and	and	cc	and	and	0
Government	Government	n1	Government	government	0
;	;	;	;	;	0
And	And	cc	And	and	0
so	so	av	so	so	0
the	the	dt	the	the	0
Tables	Tables	n2	Tables	table	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
turn'd	turn'd	vvn	turned	turn	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
try'd	try'd	vvn	tried	try	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Criminal	Criminal	j-jn	Criminal	criminal	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
laying	laying	vvg	laying	lay	0
open	open	av-j	open	open	0
the	the	dt	the	the	0
Nations	Nations	n2	Nations	nation	0
Grievances	Grievances	n2	Grievances	grievance	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Criminals	Criminals	n2-jn	Criminals	criminal	0
acquited	acquited	vvn	acquitted	acquit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Crimes	Crimes	n2	Crimes	crime	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
accus'd	accus'd	vvn	accused	accuse	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
Tryal	Tryal	n1	Trial	trial	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
;	;	;	;	;	0
It	It	pn31	It	it	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
suppos'd	suppos'd	vvn	supposed	suppose	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
free	free	j	free	free	0
Liberty	Liberty	n1	Liberty	liberty	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Kings	Kings	ng1	Kings	king	0
Bench	Bench	n1	Bench	bench	0
Court	Court	n1	Court	court	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
such	such	d	such	such	0
Numbers	Numbers	n2	Numbers	number	0
of	of	pp-f	of	of	0
Witnesses	Witnesses	n2	Witnesses	witness	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
necessary	necessary	j	necessary	necessary	0
to	to	pc-acp	to	to	0
prove	prove	vvi	prove	prove	0
the	the	dt	the	the	0
Matters	Matters	n2	Matters	matter	0
of	of	pp-f	of	of	0
Fact	Fact	n1	Fact	fact	0
contain'd	contain'd	vvn	contained	contain	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
;	;	;	;	;	0
For	For	c-acp	For	for	0
the	the	dt	the	the	0
Court	Court	n1	Court	court	0
is	is	vbz	is	be	0
ty'd	ty'd	vvn	tied	tie	0
to	to	p-acp	to	to	0
one	one	crd	one	one	0
single	single	j	single	single	0
Ishue	Ishue	np1	Ishue	Ishue	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
cannot	cannot	vmbx	cannot	can	0
Enquire	Enquire	vvi	Inquire	inquire	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
bot	bot	zz	bot	bot	0
∣	∣	sy	∣	∣	0
tom	tom	n1	tom	tomb	0
of	of	pp-f	of	of	0
Grievances	Grievances	n2	Grievances	grievance	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
State	State	n1	State	state	0
:	:	:	:	:	0
Besides	Besides	a-acp	Beside	beside	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
rarely	rarely	av-j	rarely	rare	0
seen	seen	vvn	seen	see	0
that	that	cst	that	that	0
any	any	d	any	any	0
Man	Man	n1	Man	man	0
escapes	escapes	vvz	escapes	escape	0
the	the	dt	the	the	0
Censure	Censure	n1	Censure	censure	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Courts	Courts	n2	Courts	court	0
of	of	pp-f	of	of	0
Westminster	Westminster	np1	Westminster	Westminster	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
runs	runs	vvz	runs	run	0
Counter	Counter	j	Counter	counter	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Predominant	Predominant	j	Predominant	predominant	0
Party	Party	n1	Party	party	0
at	at	p-acp	at	at	0
White-Hall	White-Hall	n1	White-Hall	white-hall	0
,	,	,	,	,	0
let	let	vvb	let	let	0
his	his	po31	his	his	0
Cause	Cause	n1	Cause	cause	0
be	be	vbb	be	be	0
ever	ever	av	ever	ever	0
so	so	av	so	so	0
just	just	j	just	just	0
;	;	;	;	;	0
Instances	Instances	n2	Instances	instance	0
enough	enough	av-d	enough	enough	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
given	given	vvn	given	give	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
late	late	av-j	late	late	0
Reigns	Reigns	vvz	Reigns	reign	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
Courts	Courts	n2	Courts	court	0
of	of	pp-f	of	of	0
Justice	Justice	n1	Justice	justice	0
have	have	vhb	have	have	0
(	(	(	(	(	0
under	under	p-acp	under	under	0
pretence	pretence	n1	pretence	pretence	0
of	of	pp-f	of	of	0
Law	Law	n1	Law	law	0
)	)	)	)	)	0
been	been	vbn	been	be	0
made	made	vvn	made	make	0
perfect	perfect	j	perfect	perfect	0
Slaughter-Houses	Slaughter-Houses	n2	Slaughter-Houses	slaughter-house	0
to	to	pc-acp	to	to	0
Punish	Punish	vvi	Punish	punish	0
,	,	,	,	,	0
Imprison	Imprison	vvb	Imprison	imprison	0
,	,	,	,	,	0
Fine	Fine	j	Fine	fine	0
,	,	,	,	,	0
and	and	cc	and	and	0
take	take	vvb	take	take	0
away	away	av	away	away	0
the	the	dt	the	the	0
Lives	Lives	n2	Lives	life	0
of	of	pp-f	of	of	0
Divers	Divers	j	Diverse	diverse	0
Noble	Noble	j	Noble	noble	0
Patriots	Patriots	n2	Patriots	patriot	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Countrey	Countrey	n1	Country	country	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
doing	doing	vdg	doing	do	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
now	now	av	now	now	0
call	call	vvb	call	call	0
their	their	po32	their	their	0
Duty	Duty	n1	Duty	duty	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
memories	memories	n2	memories	memory	0
we	we	pns12	we	we	0
Commemorate	Commemorate	j	Commemorate	commemorate	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Judgments	Judgments	n2	Judgments	judgement	0
against	against	p-acp	against	against	0
them	them	pno32	them	they	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
Revers'd	Revers'd	vvn	Reversed	reverse	0
in	in	p-acp	in	in	0
Parlia	Parlia	np1	Parlia	Parlia	0
∣	∣	sy	∣	∣	0
ment	ment	vvn	meant	mean	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
Certainly	Certainly	av-j	Certainly	certain	0
,	,	,	,	,	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
Honourable	Honourable	j	Honourable	honourable	0
(	(	(	(	(	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
cou'd	cou'd	vmd	could	can	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
done	done	vdn	done	do	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
sav'd	sav'd	vvn	saved	save	0
their	their	po32	their	their	0
Lives	Lives	n2	Lives	life	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
put	put	vvi	put	put	0
∣	∣	sy	∣	∣	0
ting	ting	uh	ting	ting	0
a	a	dt	a	a	0
stop	stop	n1	stop	stop	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Illegal	Illegal	j	Illegal	illegal	0
Tryals	Tryals	n2	Trials	trial	0
,	,	,	,	,	0
than	than	cs	than	than	0
now	now	av	now	now	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
sorry	sorry	j	sorry	sorry	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
Deaths	Deaths	n2	Death's	death	0
.	.	.	.	.	1
Therefore	Therefore	av	Therefore	therefore	0
,	,	,	,	,	0
I	I	pns11	I	i	0
most	most	av-ds	most	most	0
humbly	humbly	av-j	humbly	humble	0
appeal	appeal	vvi	appeal	appeal	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
most	most	av-ds	most	most	0
August	August	np1	August	August	0
As	As	p-acp	As	as	0
∣	∣	sy	∣	∣	0
sembly	sembly	n1	sembly	sembly	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
Cases	Cases	n2	Cases	case	0
are	are	vbr	are	be	0
ty'd	ty'd	vvn	tied	tie	0
to	to	p-acp	to	to	0
no	no	dx	no	no	0
single	single	j	single	single	0
Isue	Isue	n1	Isue	isue	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
may	may	vmb	may	may	0
throughly	throughly	av-j	thoroughly	thorough	0
enquire	enquire	vvi	inquire	inquire	0
and	and	cc	and	and	0
search	search	vvi	search	search	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Nations	Nations	n2	Nations	nation	0
Grievances	Grievances	n2	Grievances	grievance	0
,	,	,	,	,	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
my	my	po11	my	my	0
Designs	Designs	n2	Designs	design	0
has	has	vhz	has	have	0
been	been	vbn	been	be	0
only	only	av-j	only	only	0
Loyally	Loyally	av-j	Loyally	loyal	0
and	and	cc	and	and	0
Faithfully	Faithfully	av-j	Faithfully	faithful	0
to	to	pc-acp	to	to	0
lay	lay	vvi	lay	lay	0
open	open	j	open	open	0
)	)	)	)	)	0
humbly	humbly	av-j	humbly	humble	0
Conceiving	Conceiving	vvg	Conceiving	conceive	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
produce	produce	vvb	produce	produce	0
Witnesses	Witnesses	n2	Witnesses	witness	0
to	to	pc-acp	to	to	0
prove	prove	vvi	prove	prove	0
the	the	dt	the	the	0
Matters	Matters	n2	Matters	matter	0
of	of	pp-f	of	of	0
Fact	Fact	n1	Fact	fact	0
,	,	,	,	,	0
Contain'd	Contain'd	j-vvn	Contained	contain	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
;	;	;	;	;	0
That	That	cst	That	that	0
then	then	cs	then	than	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
deserve	deserve	vvi	deserve	deserve	0
the	the	dt	the	the	0
Title	Title	n1	Title	title	0
,	,	,	,	,	0
given	given	vvn	given	give	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
War	War	n1	War	war	0
∣	∣	sy	∣	∣	0
rant	rant	vvi	rant	rant	0
for	for	c-acp	for	for	0
my	my	po11	my	my	0
Commitment	Commitment	n1	Commitment	commitment	0
,	,	,	,	,	0
Viz.	Viz.	av	Viz.	viz	1
A	A	dt	A	a	0
Seditious	Seditious	j	Seditious	seditious	0
and	and	cc	and	and	0
Scandalous	Scandalous	j	Scandalous	scandalous	0
Libel	Libel	n1	Libel	libel	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
His	His	po31	His	his	0
Majesty	Majesty	n1	Majesty	majesty	0
and	and	cc	and	and	0
Government	Government	n1	Government	government	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
I	I	pns11	I	i	0
deserve	deserve	vvi	deserve	deserve	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Arraign'd	Arraign'd	vvn	Arraigned	arraign	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Kings	Kings	ng1	Kings	king	0
Bench	Bench	n1	Bench	bench	0
Bar	Bar	vvb	Bar	bar	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Criminal	Criminal	j-jn	Criminal	criminal	0
,	,	,	,	,	0
the	the	dt	the	the	0
next	next	ord	next	next	0
Term	Term	n1	Term	term	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
bound	bound	vvn	bound	bind	0
to	to	pc-acp	to	to	0
appear	appear	vvi	appear	appear	0
by	by	p-acp	by	by	0
Recogni	Recogni	np1	Recogni	Recogni	0
∣	∣	sy	∣	∣	0
zance	zance	n1	zance	zance	0
of	of	pp-f	of	of	0
500	500	crd	500	500	0
l.	l.	n1	l.	l.	0
after	after	a-acp	after	after	0
above	above	p-acp	above	above	0
three	three	crd	three	three	0
Months	Months	ng1	Months	month	0
Imprisonment	Imprisonment	n1	Imprisonment	imprisonment	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
hazard	hazard	n1	hazard	hazard	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Life	Life	n1	Life	life	0
.	.	.	.	.	1
And	And	np1	And	And	0
being	being	vbg	being	be	0
thus	thus	av	thus	thus	0
ready	ready	j	ready	ready	0
and	and	cc	and	and	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
produce	produce	vvi	produce	produce	0
Witnesses	Witnesses	n2	Witnesses	witness	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
prove	prove	vvi	prove	prove	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Matters	Matters	n2	Matters	matter	0
of	of	pp-f	of	of	0
Fact	Fact	n1	Fact	fact	0
,	,	,	,	,	0
Contain'd	Contain'd	j-vvn	Contained	contain	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
great	great	j	great	great	0
Advantage	Advantage	n1	Advantage	advantage	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
King	King	n1	King	king	0
and	and	cc	and	and	0
Government	Government	n1	Government	government	0
)	)	)	)	)	0
when	when	c-crq	when	when	0
∣	∣	sy	∣	∣	0
ever	ever	av	ever	ever	0
your	your	po22	your	your	0
Honours	Honours	ng1	Honours	honour	0
shall	shall	vmb	shall	shall	0
please	please	vvi	please	please	0
to	to	pc-acp	to	to	0
Command	Command	vvi	Command	command	0
;	;	;	;	;	0
I	I	pns11	I	i	0
humbly	humbly	av-j	humbly	humble	0
Cast	Cast	vvb	Cast	cast	0
my	my	po11	my	my	0
self	self	n1	self	self	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
Honours	Honours	ng1	Honours	honour	0
Justice	Justice	n1	Justice	justice	0
and	and	cc	and	and	0
Protection	Protection	n1	Protection	protection	0
,	,	,	,	,	0
that	that	cst	that	that	0
no	no	dx	no	no	0
such	such	d	such	such	0
Prosecution	Prosecution	n1	Prosecution	prosecution	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
against	against	p-acp	against	against	0
me	me	pno11	me	i	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
intended	intended	vvn	intended	intend	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
I	I	pns11	I	i	0
be	be	vbb	be	be	0
first	first	ord	first	first	0
heard	heard	vvn	herd	hear	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
liberty	liberty	n1	liberty	liberty	0
to	to	pc-acp	to	to	0
prove	prove	vvi	prove	prove	0
,	,	,	,	,	0
that	that	cst	that	that	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
Written	Written	vvn	Written	write	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
is	is	vbz	is	be	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
King	King	n1	King	king	0
and	and	cc	and	and	0
Kingdoms	Kingdoms	n2	Kingdoms	kingdom	0
true	true	j	true	true	0
Interest	Interest	n1	Interest	interest	0
,	,	,	,	,	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
and	and	cc	and	and	0
Safety	Safety	n1	Safety	safety	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
stand	stand	vvi	stand	stand	0
a	a	dt	a	a	0
Tryal	Tryal	n1	Trial	trial	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Kings	Kings	ng1	Kings	king	0
Bench	Bench	n1	Bench	bench	0
Bar	Bar	n1	Bar	bar	0
;	;	;	;	;	0
And	And	cc	And	and	0
sub	sub	fw-la	sub	sub	0
∣	∣	sy	∣	∣	0
mit	mit	fw-fr	mit	mit	0
to	to	pc-acp	to	to	0
what	what	q-crq	what	what	0
Law	Law	n1	Law	law	0
my	my	po11	my	my	0
Adversaries	Adversaries	n2	Adversaries	adversary	0
can	can	vmb	can	can	0
find	find	vvi	find	find	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
punish	punish	vvi	punish	punish	0
me	me	pno11	me	i	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
Writing	Writing	vvg	Writing	write	0
this	this	d	this	this	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
,	,	,	,	,	0
London	London	np1	London	London	0
,	,	,	,	,	0
the	the	dt	the	the	0
16th	16th	ord	16th	16th	0
of	of	pp-f	of	of	0
March	March	n1	March	march	0
,	,	,	,	,	0
169.	169.	crd	169.	169.	1
