AMong	AMong	p-acp	AMong	among	0
,	,	,	,	,	0
and	and	cc	and	and	0
lord	lord	n1	lord	lord	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lordship	lordship	n1	lordship	lordship	0
of	of	pp-f	of	of	0
Glamorgan	Glamorgan	np1	Glamorgan	Glamorgan	0
in	in	p-acp	in	in	0
Wales	Wales	np1	Wales	Wales	0
.	.	.	.	.	1
So	So	av	So	so	0
that	that	cst	that	that	0
your	your	po22	your	your	0
ancestor	ancestor	n1	ancestor	ancestor	0
sir	sir	n1	sir	sir	0
Iohn	Iohn	np1	Iohn	John	0
de	de	fw-fr	de	de	0
Raleigh	Raleigh	np1	Raleigh	Raleigh	0
married	married	vvd	married	marry	0
the	the	dt	the	the	0
daughter	daughter	n1	daughter	daughter	0
of	of	pp-f	of	of	0
de	de	dt	the	the	0
Amerie	Amerie	n1	Amerie	amerie	0
,	,	,	,	,	0
Damereie	Damereie	n1	Damereie	damereie	0
of	of	pp-f	of	of	0
Clare	Clare	np1	Clare	Clare	0
,	,	,	,	,	0
Clare	Clare	np1	Clare	Clare	0
of	of	pp-f	of	of	0
Edward	Edward	np1	Edward	Edward	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
Clare	Clare	np1	Clare	Clare	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
father	father	n1	father	father	0
descended	descended	vvn	descended	descend	0
of	of	pp-f	of	of	0
king	king	n1	king	king	0
Henrie	Henrie	np1	Henrie	Henry	0
the	the	dt	the	the	0
first	first	ord	first	first	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
like	like	j	like	like	0
maner	maner	n1	manner	manner	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
mother	mother	n1	mother	mother	0
you	you	pn22	you	you	0
maie	maie	vmb	may	may	0
be	be	vbi	be	be	0
deriued	deriued	vvn	derived	derive	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
house	house	n1	house	house	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
all	all	d	all	all	0
were	were	vbdr	were	be	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
honour	honour	n1	honour	honour	0
and	and	cc	and	and	0
nobilitie	nobilitie	n1	nobility	nobility	0
,	,	,	,	,	0
and	and	cc	and	and	0
whose	whose	rg-crq	whose	who	0
vertues	vertues	n2	virtues	virtue	0
are	are	vbr	are	be	0
highlie	highlie	av-j	highly	high	0
recorded	recorded	vvn	recorded	record	0
sparsim	sparsim	n1	sparsim	sparsim	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
chronicles	chronicles	n2	chronicles	chronicle	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
;	;	;	;	;	0
some	some	d	some	some	0
greatlie	greatlie	av-j	greatly	great	0
commended	commended	vvn	commended	commend	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
wisedomes	wisedomes	n2	wisdoms	wisdom	0
and	and	cc	and	and	0
deepe	deepe	j-jn	deep	deep	0
iudgements	iudgements	n2	judgements	judgement	0
in	in	p-acp	in	in	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
counsell	counsell	n1	counsel	counsel	0
,	,	,	,	,	0
some	some	d	some	some	0
likewise	likewise	av	likewise	likewise	0
much	much	av-d	much	much	0
praised	praised	vvn	praised	praise	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
prowesse	prowesse	n1	prowess	prowess	0
&	&	cc	&	and	0
valiantnesse	valiantnesse	n1	valiantness	valiantness	0
in	in	p-acp	in	in	0
martiall	martiall	j	martial	martial	0
affaires	affaires	n2	affairs	affair	0
,	,	,	,	,	0
and	and	cc	and	and	0
manie	manie	d	many	many	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
honored	honored	vvd	honoured	honour	0
for	for	p-acp	for	for	0
both	both	d	both	both	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
yet	yet	av	yet	yet	0
as	as	c-acp	as	as	0
nothing	nothing	pix	nothing	nothing	0
is	is	vbz	is	be	0
permanent	permanent	j	permanent	permanent	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
things	things	n2	things	thing	0
variable	variable	j	variable	variable	0
vnder	vnder	p-acp	under	under	0
the	the	dt	the	the	0
sunne	sunne	n1	sun	sun	0
,	,	,	,	,	0
and	and	cc	and	and	0
time	time	n1	time	time	0
hath	hath	vhz	hath	have	0
deuoured	deuoured	vvn	devoured	devour	0
and	and	cc	and	and	0
consumed	consumed	vvn	consumed	consume	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
men	men	n2	men	man	0
and	and	cc	and	and	0
the	the	dt	the	the	0
mightiest	mightiest	js	mightiest	mighty	0
monarchs	monarchs	n2	monarchs	monarch	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
noble	noble	j	noble	noble	0
commonwealths	commonwealths	n2	commonwealths	commonwealth	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
cording	cording	vvg	cording	cord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
old	old	j	old	old	0
countrie	countrie	n1	country	country	0
saieng	saieng	vvg	saying	say	0
;	;	;	;	;	0
Be	Be	vbb	Be	be	0
the	the	dt	the	the	0
daie	daie	n1	day	day	0
neuer	neuer	av-x	never	never	0
so	so	av	so	so	0
long	long	av-j	long	long	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
ring	ring	vvi	ring	ring	0
to	to	p-acp	to	to	0
euensong	euensong	n1	evensong	evensong	0
:	:	:	:	:	0
so	so	av	so	so	0
this	this	d	this	this	0
hono	hono	fw-la	hono	hono	0
∣	∣	sy	∣	∣	0
rable	rable	n1	rabble	rabble	0
All	All	d	All	all	0
things	things	n2	things	thing	0
haue	haue	vhb	have	have	0
an	an	dt	and	a	0
end	end	n1	end	end	0
.	.	.	.	.	0
race	race	n1	raze	race	0
,	,	,	,	,	0
though	though	cs	though	though	0
for	for	p-acp	for	for	0
so	so	av	so	so	0
manie	manie	d	many	many	0
descents	descents	n2	descents	descent	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
manie	manie	d	many	many	0
yeares	yeares	n2	years	year	0
it	it	pn31	it	it	0
continued	continued	vvd	continued	continue	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
honor	honor	n1	honour	honour	0
,	,	,	,	,	0
nobi	nobi	fw-la	nobi	nobi	0
∣	∣	sy	∣	∣	0
litie	litie	n1	litie	litie	0
,	,	,	,	,	0
and	and	cc	and	and	0
reputation	reputation	n1	reputation	reputation	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
processe	processe	n1	process	process	0
of	of	pp-f	of	of	0
time	time	n1	time	time	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
became	became	vvd	became	become	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
worship	worship	n1	worship	worship	0
(	(	(	(	(	0
neuerthelesse	neuerthelesse	av	nevertheless	nevertheless	0
alied	alied	vvn	allied	ally	0
alwaies	alwaies	av	always	always	0
and	and	cc	and	and	0
matched	matched	vvn	matched	match	0
in	in	p-acp	in	in	0
houses	houses	n2	houses	house	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
honour	honour	n1	honour	honour	0
and	and	cc	and	and	0
nobilitie	nobilitie	n1	nobility	nobility	0
)	)	)	)	)	0
and	and	cc	and	and	0
so	so	av	so	so	0
euer	euer	av	ever	ever	0
since	since	c-acp	since	since	0
possessed	possessed	vvn	possessed	possess	0
by	by	p-acp	by	by	0
knights	knights	n2	knights	knight	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
name	name	n1	name	name	0
,	,	,	,	,	0
vntill	vntill	c-acp	until	until	0
by	by	p-acp	by	by	0
little	little	j	little	little	0
and	and	cc	and	and	0
little	little	av-j	little	little	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
and	and	cc	and	and	0
estimation	estimation	n1	estimation	estimation	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
noble	noble	j	noble	noble	0
and	and	cc	and	and	0
worthie	worthie	j	worthy	worthy	0
ancestors	ancestors	n2	ancestors	ancestor	0
seemed	seemed	vvd	seemed	seem	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
buried	buried	vvn	buried	bury	0
in	in	p-acp	in	in	0
obliuion	obliuion	n1	oblivion	oblivion	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
extinguished	extinguished	vvn	extinguished	extinguish	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
vtterlie	vtterlie	av-j	utterly	utter	0
forgotten	forgotten	vvn	forgotten	forget	0
as	as	c-acp	as	as	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
neuer	neuer	av-x	never	never	0
beene	beene	vbn	been	be	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
when	when	c-crq	when	when	0
all	all	d	all	all	0
was	was	vbds	was	be	0
past	past	p-acp	passed	past	0
anie	anie	d	any	any	0
hope	hope	n1	hope	hope	0
and	and	cc	and	and	0
vnremembred	vnremembred	j	unremembered	unremembered	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
pleased	pleased	vvn	pleased	please	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
raise	raise	vvi	raise	raise	0
the	the	dt	the	the	0
same	same	d	same	same	0
euen	euen	av	even	even	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
dead	dead	j	dead	dead	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
looke	looke	vvi	look	look	0
vpon	vpon	p-acp	upon	upon	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
yoongest	yoongest	js	youngest	young	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
manie	manie	d	many	many	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
vpon	vpon	p-acp	upon	upon	0
Ioseph	Ioseph	np1	Ioseph	Joseph	0
,	,	,	,	,	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
yoongest	yoongest	js	youngest	young	0
sonnes	sonnes	n2	sons	son	0
of	of	pp-f	of	of	0
Iacob	Iacob	np1	Iacob	Jacob	0
;	;	;	;	;	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
hath	hath	vhz	hath	have	0
left	left	vvn	left	leave	0
a	a	dt	a	a	0
hope	hope	n1	hope	hope	0
to	to	pc-acp	to	to	0
restore	restore	vvi	restore	restore	0
the	the	dt	the	the	0
decaied	decaied	vvn	decayed	decay	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
sept	sept	fw-fr	sept	sept	0
and	and	cc	and	and	0
familie	familie	n1	family	family	0
.	.	.	.	.	1
He	He	pns31	He	he	0
hath	hath	vhz	hath	have	0
brought	brought	vvn	brought	bring	0
you	you	pn22	you	you	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
good	good	j	good	good	0
fauour	fauour	n1	favour	favour	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
prince	prince	n1	prince	prince	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
reward	reward	vvi	reward	reward	0
and	and	cc	and	and	0
honour	honour	n1	honour	honour	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
approoued	approoued	j-vvn	approved	approve	0
faithfull	faithfull	j	faithful	faithful	0
seruice	seruice	n1	service	service	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
late	late	j	late	late	0
ancestors	ancestors	n2	ancestors	ancestor	0
and	and	cc	and	and	0
kindered	kindered	n1	kindred	kindred	0
deceassed	deceassed	j-vvn	deceased	decease	0
,	,	,	,	,	0
and	and	cc	and	and	0
inclined	inclined	vvd	inclined	incline	0
hir	hir	png31	his	he	0
princelie	princelie	j	princely	princely	0
hart	hart	n1	heart	hart	0
,	,	,	,	,	0
conceiuing	conceiuing	vvg	conceiving	conceive	0
a	a	dt	a	a	0
great	great	j	great	great	0
hope	hope	n1	hope	hope	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
sufficiencie	sufficiencie	n1	sufficiency	sufficiency	0
and	and	cc	and	and	0
abilitie	abilitie	n1	ability	ability	0
to	to	pc-acp	to	to	0
restore	restore	vvi	restore	restore	0
you	you	pn22	you	you	0
againe	againe	av	again	again	0
,	,	,	,	,	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
last	last	ord	last	last	0
branch	branch	n1	branch	branch	0
remaining	remaining	vvg	remaining	remain	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
manie	manie	d	many	many	0
noble	noble	j	noble	noble	0
and	and	cc	and	and	0
famous	famous	j	famous	famous	0
houses	houses	n2	houses	house	0
descended	descended	vvn	descended	descend	0
.	.	.	.	.	1
And	And	cc	And	and	0
whereof	whereof	c-crq	whereof	whereof	0
commeth	commeth	vvz	comes	come	0
this	this	d	this	this	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
thus	thus	av	thus	thus	0
blessed	blessed	vvn	blessed	bless	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
bountifullie	bountifullie	av-j	bountifully	bountiful	0
hath	hath	vhz	hath	have	0
dealt	dealt	vvn	dealt	deal	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
?	?	?	?	?	0
but	but	cc-acp	but	but	0
onelie	onelie	av-j	only	only	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
wise	wise	j	wise	wise	0
man	man	n1	man	man	0
saith	saith	vvz	says	say	0
)	)	)	)	)	0
Vt	Vt	fw-la	Vt	ut	0
noscas	noscas	fw-la	noscas	noscas	0
in	in	p-acp	in	in	0
omni	omni	fw-la	omni	omni	0
virtute	virtute	fw-la	virtute	virtute	0
omnibus	omnibus	fw-la	omnibus	omnibus	0
prodesse	prodesse	n1	prodesse	prodesse	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
beneficiall	beneficiall	j	beneficial	beneficial	0
and	and	cc	and	and	0
profitable	profitable	j	profitable	profitable	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
men	men	n2	men	man	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
our	our	po12	our	our	0
actions	actions	n2	actions	action	0
,	,	,	,	,	0
Semper	Semper	fw-la	Semper	semper	0
aliquid	aliquid	j	aliquid	aliquid	0
ad	ad	fw-la	ad	ad	0
communem	communem	fw-la	communem	communem	0
v	v	crd	v	five	0
∣	∣	sy	∣	∣	0
tilitatem	tilitatem	fw-la	tilitatem	tilitatem	0
Cicero	Cicero	np1	Cicero	Cicero	0
de	de	fw-fr	de	de	0
offic	offic	n1	office	office	0
.	.	.	.	.	0
est	est	fw-la	est	est	0
afferendum	afferendum	fw-la	afferendum	afferendum	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
borne	borne	vvn	born	bear	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
alone	alone	av-j	alone	alone	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
prince	prince	n1	prince	prince	0
,	,	,	,	,	0
the	the	dt	the	the	0
countrie	countrie	n1	country	country	0
,	,	,	,	,	0
the	the	dt	the	the	0
parents	parents	n2	parents	parent	0
,	,	,	,	,	0
freends	freends	n2	friends	friend	0
,	,	,	,	,	0
wiues	wiues	n2	wives	wife	0
,	,	,	,	,	0
children	children	n2	children	child	0
and	and	cc	and	and	0
familie	familie	n1	family	family	0
,	,	,	,	,	0
euerie	euerie	d	every	every	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
doo	doo	vdb	do	do	0
claime	claime	vvi	claim	claim	0
an	an	dt	and	a	0
interest	interest	n1	interest	interest	0
in	in	p-acp	in	in	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
euerie	euerie	d	every	every	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
benefi	benefi	n2	benefi	benefi	0
∣	∣	sy	∣	∣	0
ciall	ciall	j	ciall	ciall	0
:	:	:	:	:	0
otherwise	otherwise	av	otherwise	otherwise	0
we	we	pns12	we	we	0
doo	doo	vdi	do	do	0
degenerate	degenerate	vvi	degenerate	degenerate	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
communitie	communitie	n1	community	community	0
and	and	cc	and	and	0
societie	societie	n1	society	society	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
offices	offices	n2	offices	office	0
by	by	p-acp	by	by	0
vs	vs	pno12	us	we	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
conser	conser	fw-fr	conser	conser	0
∣	∣	sy	∣	∣	0
ued	ued	zz	ued	ued	0
,	,	,	,	,	0
&	&	cc	&	and	0
doo	doo	vdi	do	do	0
become	become	vvi	become	become	0
most	most	av-ds	most	most	0
vnprofitable	vnprofitable	j	unprofitable	unprofitable	0
:	:	:	:	:	0
Nam	Nam	fw-la	Nam	nam	0
inutilis	inutilis	fw-la	inutilis	inutilis	0
prorsus	prorsus	fw-la	prorsus	prorsus	0
est	est	fw-la	est	est	0
,	,	,	,	,	0
qui	qui	fw-fr	qui	qui	0
nullam	nullam	n1	nullam	nullam	0
vtilitatem	vtilitatem	fw-la	vtilitatem	vtilitatem	0
reipublicae	reipublicae	fw-la	reipublicae	reipublicae	0
ac	ac	fw-la	ac	ac	0
communi	communi	fw-la	communi	communi	0
socie	socie	fw-la	socie	socie	0
∣	∣	sy	∣	∣	0
tati	tati	n1	tati	tati	0
possit	possit	fw-la	possit	possit	0
afferre	afferre	fw-la	afferre	afferre	0
,	,	,	,	,	0
and	and	cc	and	and	0
euerie	euerie	d	every	every	0
such	such	d	such	such	0
man	man	n1	man	man	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
member	member	n1	member	member	0
vnprofitable	vnprofitable	j	unprofitable	unprofitable	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
cut	cut	vvn	cut	cut	0
off	off	a-acp	off	off	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
bee	bee	n1	bee	bee	0
is	is	vbz	is	be	0
no	no	av-dx	no	no	0
longer	longer	av-jc	longer	long	0
suf	suf	vvb	suf	suf	0
∣	∣	sy	∣	∣	0
fered	fered	zz	fered	fered	0
Cicero	Cicero	np1	Cicero	Cicero	0
.	.	.	.	.	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
a	a	dt	a	a	0
place	place	n1	place	place	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hiue	hiue	n1	hive	hive	0
,	,	,	,	,	0
than	than	cs	than	than	0
whiles	whiles	cs	while	while	0
he	he	pns31	he	he	0
worketh	worketh	vvz	works	work	0
;	;	;	;	;	0
no	no	av-dx	no	no	0
more	more	dc	more	more	0
is	is	vbz	is	be	0
that	that	cst	that	that	0
man	man	n1	man	man	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
place	place	n1	place	place	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
publike	publike	j	public	public	0
weale	weale	n1	weal	weal	0
than	than	cs	than	than	0
whiles	whiles	cs	while	while	0
he	he	pns31	he	he	0
dooth	dooth	vdz	doth	do	0
some	some	d	some	some	0
good	good	j	good	good	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
bicause	bicause	c-acp	because	because	0
through	through	p-acp	through	through	0
idlenesse	idlenesse	n1	idleness	idleness	0
they	they	pns32	they	they	0
doo	doo	vdb	do	do	0
not	not	xx	not	not	0
onelie	onelie	av-j	only	only	0
no	no	av-dx	no	no	0
good	good	j	good	good	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
Cato	Cato	np1	Cato	Cato	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
Cato	Cato	np1	Cato	Cato	0
.	.	.	.	.	1
Idlers	Idlers	ng1	Idlers	idlers	0
ought	ought	vmd	ought	ought	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
place	place	n1	place	place	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
common	common	j	common	common	0
∣	∣	sy	∣	∣	0
wealth	wealth	n1	wealth	wealth	0
.	.	.	.	.	0
they	they	pns32	they	they	0
doo	doo	vdb	do	do	0
euill	euill	j-jn	evil	evil	0
:	:	:	:	:	0
Nihil	Nihil	fw-la	Nihil	nihil	0
agendo	agendo	fw-la	agendo	agendo	0
homines	homines	fw-la	homines	homines	0
male	male	n1	male	mail	0
agere	agere	fw-la	agere	agere	0
discunt	discunt	fw-la	discunt	discunt	0
.	.	.	.	.	1
Idlenesse	Idlenesse	n1	Idleness	idleness	0
therefore	therefore	av	therefore	therefore	0
the	the	dt	the	the	0
mother	mother	n1	mother	mother	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
wickednesse	wickednesse	n1	wickedness	wickedness	0
,	,	,	,	,	0
and	and	cc	and	and	0
idlers	idlers	n2	idlers	idler	0
the	the	dt	the	the	0
sonnes	sonnes	n2	sons	son	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
bad	bad	j	bad	bad	0
a	a	dt	a	a	0
mother	mother	n1	mother	mother	0
,	,	,	,	,	0
are	are	vbr	are	be	0
vtterlie	vtterlie	av-j	utterly	utter	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
exiled	exiled	vvn	exiled	exile	0
and	and	cc	and	and	0
expelled	expelled	vvd	expelled	expel	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
well	well	av	well	well	0
gouerned	gouerned	vvd	governed	govern	0
common	common	j	common	common	0
∣	∣	sy	∣	∣	0
weales	weales	n2	weals	weal	0
;	;	;	;	;	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
onelie	onelie	av-j	only	only	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
fostered	fostered	vvn	fostered	foster	0
,	,	,	,	,	0
nourished	nourished	vvn	nourished	nourish	0
and	and	cc	and	and	0
cherished	cherished	vvn	cherished	cherish	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
borne	borne	vvn	born	bear	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
countrie	countrie	n1	country	country	0
,	,	,	,	,	0
so	so	av	so	so	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
doo	doo	vdi	do	do	0
good	good	j	good	good	0
and	and	cc	and	and	0
be	be	vbb	be	be	0
beneficiall	beneficiall	j	beneficial	beneficial	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
And	And	cc	And	and	0
how	how	c-crq	how	how	0
great	great	j	great	great	0
your	your	po22	your	your	0
care	care	n1	care	care	0
hath	hath	vhz	hath	have	0
beene	beene	vbn	been	be	0
heerein	heerein	av	herein	herein	0
,	,	,	,	,	0
the	the	dt	the	the	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
life	life	n1	life	life	0
hitherto	hitherto	av	hitherto	hitherto	0
dooth	dooth	vdz	doth	do	0
manifest	manifest	vvi	manifest	manifest	0
it	it	pn31	it	it	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
after	after	p-acp	after	after	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
seasoned	seasoned	vvn	seasoned	season	0
your	your	po22	your	your	0
primer	primer	n1	primer	primer	0
yeares	yeares	n2	years	year	0
at	at	p-acp	at	at	0
Oxford	Oxford	np1	Oxford	Oxford	0
in	in	p-acp	in	in	0
knowledge	knowledge	n1	knowledge	knowledge	0
and	and	cc	and	and	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
a	a	dt	a	a	0
good	good	j	good	good	0
ground	ground	n1	ground	ground	0
and	and	cc	and	and	0
a	a	dt	a	a	0
sure	sure	j	sure	sure	0
foundation	foundation	n1	foundation	foundation	0
to	to	pc-acp	to	to	0
build	build	vvi	built	build	0
therevpon	therevpon	av	thereupon	thereupon	0
all	all	d	all	all	0
your	your	po22	your	your	0
good	good	j	good	good	0
actions	actions	n2	actions	action	0
,	,	,	,	,	0
you	you	pn22	you	you	0
trauelled	trauelled	vvd	traveled	travel	0
into	into	p-acp	into	into	0
France	France	np1	France	France	0
,	,	,	,	,	0
and	and	cc	and	and	0
spent	spent	vvd	spent	spend	0
there	there	a-acp	there	there	0
a	a	dt	a	a	0
good	good	j	good	good	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
youth	youth	n1	youth	youth	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
warres	warres	n2	wars	war	0
and	and	cc	and	and	0
martiall	martiall	j	martial	martial	0
seruices	seruices	n2	services	service	0
.	.	.	.	.	1
And	And	cc	And	and	0
hauing	hauing	vhg	having	have	0
some	some	d	some	some	0
sufficient	sufficient	j	sufficient	sufficient	0
knowledge	knowledge	n1	knowledge	knowledge	0
and	and	cc	and	and	0
experience	experience	n1	experience	experience	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
then	then	av	then	then	0
after	after	p-acp	after	after	0
your	your	po22	your	your	0
returne	returne	n1	return	return	0
from	from	p-acp	from	from	0
thense	thense	av	thence	thence	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
you	you	pn22	you	you	0
might	might	vmd	might	may	0
euerie	euerie	d	every	every	0
waie	waie	n1	way	way	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
serue	serue	vvi	serve	serve	0
your	your	po22	your	your	0
prince	prince	n1	prince	prince	0
and	and	cc	and	and	0
commonweale	commonweale	n1	commonweal	commonweal	0
,	,	,	,	,	0
