THese	THese	d	THese	these	0
thou	thou	pns21	thou	thou	0
wast	wast	vbd2s	wast	be	0
forward	forward	av-j	forward	forward	0
to	to	pc-acp	to	to	0
repair	repair	vvi	repair	repair	0
them	them	pno32	them	they	0
.	.	.	.	.	1
A	A	dt	A	a	0
Woman	Woman	n1	Woman	woman	0
of	of	pp-f	of	of	0
Sense	Sense	n1	Sense	sense	0
knows	knows	vvz	knows	know	0
she	she	pns31	she	she	0
must	must	vmb	must	must	0
shine	shine	vvi	shine	shine	0
by	by	p-acp	by	by	0
her	her	po31	her	her	0
Husband's	Husband's	n1|vbz	Husband's	husband|be	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
and	and	cc	and	and	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
darkned	darkned	vvn	darkened	darken	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
suffer	suffer	vvb	suffer	suffer	0
an	an	dt	and	a	0
Eclipse	Eclipse	n1	Eclipse	eclipse	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
did'st	did'st	vdd2	didst	do	0
ne	ne	ccx	ne	ne	0
∣	∣	sy	∣	∣	0
ver	ver	p-acp	for	for	0
keep	keep	vvi	keep	keep	0
this	this	d	this	this	0
Joynture	Joynture	n1	Jointure	jointure	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
sake	sake	n1	sake	sake	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
Husband	Husband	n1	Husband	husband	0
,	,	,	,	,	0
that	that	cst	that	that	0
House	House	n1	House	house	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
sake	sake	n1	sake	sake	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Brother	Brother	n1	Brother	brother	0
,	,	,	,	,	0
and	and	cc	and	and	0
this	this	d	this	this	0
Bag	Bag	n1	Bag	bag	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
sake	sake	n1	sake	sake	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
She-Cousin	She-Cousin	n1	She-Cousin	she-cousin	0
;	;	;	;	;	0
no	no	uh-dx	no	no	0
,	,	,	,	,	0
if	if	cs	if	if	0
my	my	po11	my	my	0
Occasions	Occasions	n2	Occasions	occasion	0
requir'd	requir'd	vvd	required	require	0
it	it	pn31	it	it	0
,	,	,	,	,	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
all	all	d	all	all	0
forc'd	forc'd	vvn	forced	force	0
into	into	p-acp	into	into	0
my	my	po11	my	my	0
Lap	Lap	n1	Lap	lap	0
with	with	p-acp	with	with	0
—	—	—	—	—	0
My	My	po11	My	my	0
dear	dear	j-jn	dear	dear	0
,	,	,	,	,	0
I	I	pns11	I	i	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
joyce	joyce	vvb	joyce	joyce	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
serve	serve	vvi	serve	serve	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
it	it	pn31	it	it	0
,	,	,	,	,	0
'tis	'tis	pn31|vbz	it's	it|be	0
all	all	d	all	all	0
thine	thine	png21	thine	thou	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
this	this	d	this	this	0
you	you	pn22	you	you	0
imitate	imitate	vvb	imitate	imitate	0
Madam	Madam	n1	Madam	madam	0
C	C	sy	C	c	0
—	—	—	—	—	0
y	y	n1	y	viceroy	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
sold	sold	vvd	sold	sell	0
her	her	po31	her	her	0
Estate	Estate	n1	Estate	estate	0
(	(	(	(	(	0
unask'd	unask'd	j	unasked	unasked	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
oblige	oblige	vvi	oblige	oblige	0
her	her	po31	her	her	0
Spouse	Spouse	n1	Spouse	spouse	0
,	,	,	,	,	0
and	and	cc	and	and	0
indeed	indeed	av	indeed	indeed	0
the	the	dt	the	the	0
Design	Design	n1	Design	design	0
of	of	pp-f	of	of	0
Jointures	Jointures	n2	Jointures	jointure	0
,	,	,	,	,	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
defend	defend	vvi	defend	defend	0
against	against	p-acp	against	against	0
bad	bad	j	bad	bad	0
Husbands	Husbands	n2	Husbands	husband	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
ruin	ruin	vvi	ruin	ruin	0
those	those	d	those	those	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
Sober	Sober	j	Sober	sober	0
,	,	,	,	,	0
and	and	cc	and	and	0
wou'd	wou'd	vmd	would	will	0
be	be	vbi	be	be	0
Honest	Honest	j	Honest	honest	0
if	if	cs	if	if	0
their	their	po32	their	their	0
Wives	Wives	n2	Wives	wife	0
wou'd	wou'd	vmd	would	will	0
let	let	vvi	let	let	0
them	them	pno32	them	they	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
didst	didst	vdd2	didst	do	0
often	often	av	often	often	0
say	say	vvi	say	say	0
,	,	,	,	,	0
What	What	q-crq	What	what	0
does	does	vdz	does	do	0
a	a	dt	a	a	0
Jointure	Jointure	n1	Jointure	jointure	0
signifie	signifie	vvi	signify	signify	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Woman	Woman	n1	Woman	woman	0
that	that	cst	that	that	0
loves	loves	vvz	loves	love	0
her	her	po31	her	her	0
Husband	Husband	n1	Husband	husband	0
?	?	?	?	?	1
Thou	Thou	pns21	Thou	thou	0
wert	wert	vbd2r	wertenberg	be	0
not	not	xx	not	not	0
SordidlyAs	SordidlyAs	np1	SordidlyAs	SordidlyAs	0
is	is	vbz	is	be	0
hin	hin	zz	hin	hin	0
∣	∣	sy	∣	∣	0
ted	ted	vvn	ted	t	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
fol	fol	zz	fol	fol	0
∣	∣	sy	∣	∣	0
lowing	lowing	vvg	lowing	low	0
Pages	Pages	n2	Pages	page	0
.	.	.	.	.	1
Covetous	Covetous	j	Covetous	covetous	0
(	(	(	(	(	0
or	or	cc	or	or	0
as	as	c-acp	as	as	0
Cowely	Cowely	av-j	Cowely	cowe	0
calls	calls	vvz	calls	call	0
it	it	pn31	it	it	0
)	)	)	)	)	0
so	so	av	so	so	0
Empha	Empha	np1	Empha	Empha	0
∣	∣	sy	∣	∣	0
tically	tically	av-j	tically	tical	0
poor	poor	j	poor	poor	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
talk	talk	vvi	talk	talk	0
of	of	pp-f	of	of	0
want	want	n1	want	want	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
Plenty	Plenty	n1	Plenty	plenty	0
;	;	;	;	;	0
under	under	p-acp	under	under	0
all	all	d	all	all	0
my	my	po11	my	my	0
Distresses	Distresses	n2	Distresses	distress	0
thy	thy	po21	thy	thy	0
Motto	Motto	n1	Motto	motto	0
was	was	vbds	was	be	0
—	—	—	—	—	0
God	God	np1	God	God	0
will	will	vmb	will	will	0
provide	provide	vvi	provide	provide	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
I	I	pns11	I	i	0
into	into	p-acp	into	into	0
thy	thy	po21	thy	thy	0
Closet	Closet	n1	Closet	closet	0
look	look	vvi	look	look	0
,	,	,	,	,	0
Wherein	Wherein	c-crq	Wherein	wherein	0
you	you	pn22	you	you	0
greatest	greatest	js	greatest	great	0
Pleasure	Pleasure	n1	Pleasure	pleasure	0
took	took	vvd	took	take	0
,	,	,	,	,	0
I	I	pns11	I	i	0
find	find	vvb	find	find	0
i'th'	i'th'	p-acp|dt	i'th'	in|the	0
Front	Front	n1	Front	front	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
Book	Book	n1	Book	book	0
,	,	,	,	,	0
God	God	np1	God	God	0
will	will	vmb	will	will	0
provide	provide	vvi	provide	provide	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
an	an	dt	and	a	0
Anatomist	Anatomist	n1	Anatomist	anatomist	0
with	with	p-acp	with	with	0
Art	Art	n1	Art	art	0
Dissect	Dissect	vvb	Dissect	dissect	0
each	each	d	each	each	0
Member	Member	n1	Member	member	0
,	,	,	,	,	0
and	and	cc	and	and	0
each	each	d	each	each	0
Part	Part	n1	Part	part	0
;	;	;	;	;	0
He'll	He'll	pns31|vmb	He'll	he|will	0
find	find	vvi	find	find	0
this	this	d	this	this	0
written	written	vvn	written	write	0
on	on	p-acp	on	on	0
thy	thy	po21	thy	thy	0
Heart	Heart	n1	Heart	heart	0
,	,	,	,	,	0
God	God	np1	God	God	0
will	will	vmb	will	will	0
provide	provide	vvi	provide	provide	0
.	.	.	.	.	1
God	God	np1	God	God	0
will	will	vmb	will	will	0
provide	provide	vvi	provide	provide	0
—	—	—	—	—	0
was	was	vbds	was	be	0
ever	ever	av	ever	ever	0
in	in	p-acp	in	in	0
thy	thy	po21	thy	thy	0
Mouth	Mouth	n1	Mouth	mouth	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
Cordial	Cordial	j	Cordial	cordial	0
to	to	pc-acp	to	to	0
ease	ease	vvi	ease	ease	0
thy	thy	po21	thy	thy	0
Cares	Cares	n2	Cares	care	0
and	and	cc	and	and	0
Mine	Mine	png11	Mine	i	0
)	)	)	)	)	0
—	—	—	—	—	0
This	This	d	This	this	0
encourag'd	encourag'd	vvn	encouraged	encourage	0
thee	thee	pno21	thee	thou	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
generous	generous	j	generous	generous	0
Charity	Charity	n1	Charity	charity	0
—	—	—	—	—	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
you	you	pn22	you	you	0
cheer'd	cheer'd	vvd	cheered	cheer	0
the	the	dt	the	the	0
Spirits	Spirits	n2	Spirits	spirit	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
lost	lost	vvn	lost	lose	0
their	their	po32	their	their	0
Friends	Friends	n2	Friends	friend	0
and	and	cc	and	and	0
E	E	sy	E	e	0
∣	∣	sy	∣	∣	0
states	states	n2	states	state	0
—	—	—	—	—	0
'twas	'twas	pn31|vbds	'twas	it|be	0
from	from	p-acp	from	from	0
this	this	d	this	this	0
we	we	pns12	we	we	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
received	received	vvd	received	receive	0
a	a	dt	a	a	0
fresh	fresh	j	fresh	fresh	0
and	and	cc	and	and	0
full	full	j	full	full	0
Supply	Supply	n1	Supply	supply	0
under	under	p-acp	under	under	0
all	all	d	all	all	0
the	the	dt	the	the	0
Losses	Losses	n2	Losses	loss	0
we	we	pns12	we	we	0
ever	ever	av	ever	ever	0
met	met	vvn	met	meet	0
with	with	p-acp	with	with	0
;	;	;	;	;	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
word	word	n1	word	word	0
'twas	'twas	pn31|vbds	'twas	it|be	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Motto	Motto	n1	Motto	motto	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Prayers	Prayers	n2	Prayers	prayer	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
measure	measure	n1	measure	measure	0
)	)	)	)	)	0
I	I	pns11	I	i	0
owe	owe	vvb	owe	owe	0
all	all	d	all	all	0
the	the	dt	the	the	0
Blessings	Blessings	n2	Blessings	blessing	0
I	I	pns11	I	i	0
now	now	av	now	now	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
joy	joy	n1	joy	joy	0
,	,	,	,	,	0
or	or	cc	or	or	0
hope	hope	vvb	hope	hope	0
to	to	pc-acp	to	to	0
receive	receive	vvi	receive	receive	0
hereafter	hereafter	av	hereafter	hereafter	0
.	.	.	.	.	1
How	How	uh-crq	How	how	0
oft	oft	av	oft	oft	0
would	would	vmd	would	will	0
you	you	pn22	you	you	0
chear	chear	vvi	cheer	cheer	0
Philaret	Philaret	n1	Philaret	philaret	0
with	with	p-acp	with	with	0
saying	saying	vvg	saying	say	0
;	;	;	;	;	0
See	See	vvb	See	see	0
how	how	c-crq	how	how	0
the	the	dt	the	the	0
Birds	Birds	n2	Birds	bird	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Air	Air	n1	Air	air	0
do	do	vdb	do	do	0
all	all	d	all	all	0
depend	depend	vvi	depend	depend	0
upon	upon	p-acp	upon	upon	0
God!	God!	np1	God!	God!	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Sparrow	Sparrow	n1	Sparrow	sparrow	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
dined	dined	vvn	dined	dine	0
,	,	,	,	,	0
and	and	cc	and	and	0
knows	knows	vvz	knows	know	0
not	not	xx	not	not	0
where	where	c-crq	where	where	0
to	to	pc-acp	to	to	0
get	get	vvi	get	get	0
his	his	po31	his	his	0
Supper	Supper	n1	Supper	supper	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
chearfully	chearfully	av-j	cheerfully	cheerful	0
waits	waits	vvz	waits	wait	0
on	on	p-acp	on	on	0
Divine	Divine	j-jn	Divine	divine	0
Providence	Providence	n1	Providence	providence	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
we	we	pns12	we	we	0
?	?	?	?	?	1
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
(	(	(	(	(	0
my	my	po11	my	my	0
Dear	Dear	j-jn	Dear	dear	0
)	)	)	)	)	0
Provided	Provided	vvn	Provided	provide	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
hitherto	hitherto	av	hitherto	hitherto	0
,	,	,	,	,	0
then	then	av	then	then	0
why	why	q-crq	why	why	0
should	should	vmd	should	shall	0
we	we	pns12	we	we	0
mistrust	mistrust	vvi	mistrust	mistrust	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
vide	vide	fw-la	vide	vide	0
for	for	c-acp	for	for	0
us	us	pno12	us	we	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
future	future	j-jn	future	future	0
?	?	?	?	?	0
—	—	—	—	—	0
Our	Our	po12	Our	our	0
Unbe	Unbe	n1	Unbe	unbe	0
∣	∣	sy	∣	∣	0
lief	lief	av-j	lief	lief	0
indeed	indeed	av	indeed	indeed	0
may	may	vmb	may	may	0
make	make	vvi	make	make	0
him	him	pno31	him	he	0
hold	hold	vvi	hold	hold	0
his	his	po31	his	his	0
Hand	Hand	n1	Hand	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
hinder	hinder	vvi	hinder	hinder	0
him	him	pno31	him	he	0
from	from	p-acp	from	from	0
doing	doing	vdg	doing	do	0
any	any	d	any	any	0
mighty	mighty	j	mighty	mighty	0
Work	Work	n1	Work	work	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
what	what	q-crq	what	what	0
can	can	vmb	can	can	0
we	we	pns12	we	we	0
fear	fear	vvi	fear	fear	0
,	,	,	,	,	0
if	if	cs	if	if	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Use	Use	n1	Use	use	0
of	of	pp-f	of	of	0
Lawful	Lawful	j	Lawful	lawful	0
Means	Means	n2	Means	mean	0
we	we	pns12	we	we	0
throw	throw	vvb	throw	throw	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
upon	upon	p-acp	upon	upon	0
him	him	pno31	him	he	0
?	?	?	?	?	1
How	How	uh-crq	How	how	0
often	often	av	often	often	0
have	have	vhb	have	have	0
we	we	pns12	we	we	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
Straits	Straits	n2	Straits	strait	0
and	and	cc	and	and	0
Exigencies	Exigencies	n2	Exigencies	exigency	0
,	,	,	,	,	0
and	and	cc	and	and	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
found	found	vvn	found	find	0
some	some	d	some	some	0
way	way	n1	way	way	0
or	or	cc	or	or	0
other	other	n-jn	other	other	0
to	to	pc-acp	to	to	0
deliver	deliver	vvi	deliver	deliver	0
us	us	pno12	us	we	0
?	?	?	?	?	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
we	we	pns12	we	we	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
Unbelief	Unbelief	n1	Unbelief	unbelief	0
hinder	hinder	vvi	hinder	hinder	0
him	him	pno31	him	he	0
from	from	p-acp	from	from	0
wor	wor	zz	wor	wor	0
∣	∣	sy	∣	∣	0
king	king	n1	king	king	0
such	such	d	such	such	0
another	another	j-jn	another	another	0
Deliverance	Deliverance	n1	Deliverance	deliverance	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
?	?	?	?	?	1
Of	Of	pp-f	Of	of	0
how	how	q-crq	how	how	0
many	many	d	many	many	0
Men	Men	n2	Men	man	0
have	have	vhb	have	have	0
we	we	pns12	we	we	0
read	read	vvn	read	read	0
and	and	cc	and	and	0
heard	heard	vvd	herd	hear	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
trusted	trusted	vvn	trusted	trust	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
despight	despight	n1	despite	despite	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Improbabilities	Improbabilities	n2	Improbabilities	improbability	0
,	,	,	,	,	0
and	and	cc	and	and	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
succour'd	succour'd	vvd	succoured	succour	0
and	and	cc	and	and	0
assisted	assisted	vvd	assisted	assist	0
them	them	pno32	them	they	0
beyond	beyond	p-acp	beyond	beyond	0
all	all	d	all	all	0
Expectation	Expectation	n1	Expectation	expectation	0
?	?	?	?	?	1
How	How	uh-crq	How	how	0
oft	oft	av	oft	oft	0
would	would	vmd	would	will	0
you	you	pn22	you	you	0
say	say	vvi	say	say	0
,	,	,	,	,	0
Come	Come	vvb	Come	come	0
Phil.	Phil.	np1	Phil.	Phil.	0
we	we	pns12	we	we	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
want	want	vvi	want	want	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
present	present	j	present	present	0
,	,	,	,	,	0
why	why	q-crq	why	why	0
should	should	vmd	should	shall	0
we	we	pns12	we	we	0
believe	believe	vvi	believe	believe	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
want	want	vvi	want	want	0
hereafter	hereafter	av	hereafter	hereafter	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
whether	whether	cs	whither	whether	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
live	live	vvi	live	live	0
a	a	dt	a	a	0
Day	Day	n1	Day	day	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
end	end	n1	end	end	0
?	?	?	?	?	1
Come	Come	np1	Come	Come	0
,	,	,	,	,	0
come	come	vvb	come	come	0
,	,	,	,	,	0
tho	tho	cs	though	though	0
your	your	po22	your	your	0
Bag	Bag	n1	Bag	bag	0
is	is	vbz	is	be	0
empty	empty	j	empty	empty	0
to	to	p-acp	to	to	0
Day	Day	n1	Day	day	0
,	,	,	,	,	0
'twill	'twill	pn31|vmb	it'll	it|will	0
be	be	vbi	be	be	0
fill'd	fill'd	vvn	filled	fill	0
to	to	p-acp	to	to	0
Morrow	Morrow	n1	Morrow	morrow	0
.	.	.	.	.	1
You	You	pn22	You	you	0
never	never	av-x	never	never	0
yet	yet	av	yet	yet	0
wanted	wanted	vvd	wanted	want	0
Money	Money	n1	Money	money	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
occasion	occasion	n1	occasion	occasion	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
it	it	pn31	it	it	0
;	;	;	;	;	0
those	those	d	those	those	0
unexpected	unexpected	j	unexpected	unexpected	0
Friends	Friends	n2	Friends	friend	0
I	I	pns11	I	i	0
met	met	vvd	met	meet	0
with	with	p-acp	with	with	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
America	America	np1	America	America	0
should	should	vmd	should	shall	0
cure	cure	vvi	cure	cure	0
us	us	pno12	us	we	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Distrust	Distrust	n1	Distrust	distrust	0
of	of	pp-f	of	of	0
Providence	Providence	n1	Providence	providence	0
;	;	;	;	;	0
besides	besides	a-acp	beside	beside	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
did	did	vdd	did	do	0
we	we	pns12	we	we	0
ever	ever	av	ever	ever	0
get	get	vvb	get	get	0
by	by	p-acp	by	by	0
immode	immode	j	immode	immode	0
∣	∣	sy	∣	∣	0
ate	ate	zz	ate	ate	0
Carckings	Carckings	n2	Carckings	carcking	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
torment	torment	n1	torment	torment	0
of	of	pp-f	of	of	0
Mind	Mind	n1	Mind	mind	0
?	?	?	?	?	1
Is	Is	vbz	Is	be	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
much	much	d	much	much	0
sweeter	sweeter	jc	sweeter	sweet	0
to	to	pc-acp	to	to	0
rest	rest	vvi	rest	rest	0
upon	upon	p-acp	upon	upon	0
God's	God's	npg1	God's	God	0
Good	Good	j	Good	good	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
,	,	,	,	,	0
and	and	cc	and	and	0
enjoy	enjoy	vvi	enjoy	enjoy	0
Content	Content	j	Content	content	0
?	?	?	?	?	1
We	We	pns12	We	we	0
are	are	vbr	are	be	0
never	never	av-x	never	never	0
the	the	dt	the	the	0
nearer	nearer	jc	nearer	near	0
a	a	dt	a	a	0
Supply	Supply	n1	Supply	supply	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
afflicted	afflicted	vvn	afflicted	afflict	0
and	and	cc	and	and	0
vex'd	vex'd	vvn	vexed	vex	0
our	our	po12	our	our	0
Minds	Minds	n2	Minds	mind	0
,	,	,	,	,	0
and	and	cc	and	and	0
why	why	q-crq	why	why	0
should	should	vmd	should	shall	0
we	we	pns12	we	we	0
put	put	vvi	put	put	0
our	our	po12	our	our	0
Spirits	Spirits	n2	Spirits	spirit	0
into	into	p-acp	into	into	0
an	an	dt	and	a	0
Agony	Agony	n1	Agony	agony	0
for	for	p-acp	for	for	0
nothing	nothing	pix	nothing	nothing	0
—	—	—	—	—	0
Rest	Rest	n1	Rest	rest	0
satisfied	satisfied	vvd	satisfied	satisfy	0
,	,	,	,	,	0
(	(	(	(	(	0
Phil.	Phil.	np1	Phil.	Phil.	0
)	)	)	)	)	1
God	God	np1	God	God	0
will	will	vmb	will	will	0
provide	provide	vvi	provide	provide	0
—	—	—	—	—	0
This	This	d	This	this	0
was	was	vbds	was	be	0
yourWhich	yourWhich	np1	yourWhich	yourWhich	0
you	you	pn22	you	you	0
learnt	learnt	vvd	learned	learn	0
from	from	p-acp	from	from	0
Dr.	Dr.	n1	Dr.	dr.	1
Horneck's	Horneck's	npg1	Horneck's	horneck	0
great	great	j	great	great	0
Law	Law	n1	Law	law	0
of	of	pp-f	of	of	0
Conderati	Conderati	np1	Conderati	Conderati	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
,	,	,	,	,	0
Pag.	Pag.	np1	Pag.	Pag.	1
320.	320.	crd	320.	320.	1
Advice	Advice	n1	Advice	advice	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
my	my	po11	my	my	0
Straits	Straits	n2	Straits	strait	0
;	;	;	;	;	0
Then	Then	av	Then	then	0
how	how	c-crq	how	how	0
much	much	d	much	much	0
should	should	vmd	should	shall	0
this	this	d	this	this	0
endear	endear	vvi	endear	ender	0
thy	thy	po21	thy	thy	0
Memory	Memory	n1	Memory	memory	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
?	?	?	?	?	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
thou	thou	pns21	thou	thou	0
didst	didst	vdd2	didst	do	0
perform	perform	vvi	perform	perform	0
the	the	dt	the	the	0
Duty	Duty	n1	Duty	duty	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
tender	tender	j	tender	tender	0
Wife	Wife	n1	Wife	wife	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
thus	thus	av	thus	thus	0
easing	easing	vvg	easing	ease	0
me	me	pno11	me	i	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Worldly	Worldly	j	Worldly	worldly	0
Cares	Cares	n2	Cares	care	0
,	,	,	,	,	0
so	so	av	so	so	0
this	this	d	this	this	0
made	made	vvd	made	make	0
me	me	pno11	me	i	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
a	a	dt	a	a	0
kind	kind	j	kind	kind	0
Wife	Wife	n1	Wife	wife	0
makes	makes	vvz	makes	make	0
a	a	dt	a	a	0
kind	kind	j	kind	kind	0
Husband	Husband	n1	Husband	husband	0
)	)	)	)	)	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
part	part	vvi	part	part	0
with	with	p-acp	with	with	0
GarmentMy	GarmentMy	n1	GarmentMy	garmentmy	0
voluntary	voluntary	j-jn	voluntary	voluntary	0
and	and	cc	and	and	0
frequent	frequent	j	frequent	frequent	0
Engagements	Engagements	n2	Engagements	engagement	0
for	for	p-acp	for	for	0
Eli	Eli	np1	Eli	Eli	0
∣	∣	sy	∣	∣	0
za's	za's	n1	za's	za's	0
Sister	Sister	n1	Sister	sister	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
convincing	convincing	j-vvg	convincing	convince	0
Proof	Proof	n1	Proof	proof	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
.	.	.	.	.	0
after	after	p-acp	after	after	0
Garment	Garment	n1	Garment	garment	0
,	,	,	,	,	0
strip	strip	vvb	strip	strip	0
my	my	po11	my	my	0
self	self	n1	self	self	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
Skin	Skin	n1	Skin	skin	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
Mortgage	Mortgage	n1	Mortgage	mortgage	0
my	my	po11	my	my	0
very	very	j	very	very	0
Flesh	Flesh	n1	Flesh	flesh	0
to	to	pc-acp	to	to	0
serve	serve	vvi	serve	serve	0
thee	thee	pno21	thee	thou	0
.	.	.	.	.	1
You	You	pn22	You	you	0
know	know	vvb	know	know	0
,	,	,	,	,	0
my	my	po11	my	my	0
dear	dear	j-jn	dear	dear	0
,	,	,	,	,	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
pretend	pretend	vvi	pretend	pretend	0
Af	Af	pp-f	Of	of	0
∣	∣	sy	∣	∣	0
fection	fection	n1	fection	fection	0
,	,	,	,	,	0
and	and	cc	and	and	0
carry	carry	vvi	carry	carry	0
on	on	p-acp	on	on	0
two	two	crd	two	two	0
Interests	Interests	n2	Interests	interest	0
,	,	,	,	,	0
and	and	cc	and	and	0
