THat	THat	cst	THat	that	0
precy	precy	n1	precy	precy	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
Gospell	Gospell	n1	Gospel	gospel	0
of	of	pp-f	of	of	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christe	Christe	np1	Christe	Christe	0
?	?	?	?	?	0
in	in	p-acp	in	in	0
submittyng	submittyng	vvg	submitting	submit	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
fylthye	fylthye	j	filthy	filthy	0
beast	beast	n1	beast	beast	0
of	of	pp-f	of	of	0
Rome	Rome	n1	Room	room	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
receauyng	receauyng	vvg	receiving	receive	0
the	the	dt	the	the	0
stinckyng	stinckyng	j-vvg	stinking	stink	0
I	I	zz	I	i	0
dolatrous	dolatrous	j	dolatrous	dolatrous	0
masse	masse	n1	mass	mass	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
whiche	whiche	r-crq	which	which	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
destreyed	destreyed	vvn	destreyed	destrey	0
an	an	dt	and	a	0
inaumerable	inaumerable	j	inaumerable	inaumerable	0
sorte	sorte	n1	sort	sort	0
of	of	pp-f	of	of	0
people	people	n1	people	people	0
?	?	?	?	?	1
Are	Are	vbr	Are	be	0
you	you	pn22	you	you	0
sorye	sorye	j	sorry	sorry	0
for	for	p-acp	for	for	0
these	these	d	these	these	0
your	your	po22	your	your	0
doinges	doinges	n2-vdg	doings	do	0
:	:	:	:	:	0
Doo	Doo	np1	Doo	Doo	0
you	you	pn22	you	you	0
humble	humble	vvi	humble	humble	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
maiestye	maiestye	n1	majesty	majesty	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
terrible	terrible	j	terrible	terrible	0
God	God	np1	God	God	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
harty	harty	j	hearty	hearty	0
and	and	cc	and	and	0
faythful	faythful	j	faithful	faithful	0
praier	praier	n1	prayer	prayer	0
acknowledging	acknowledging	vvg	acknowledging	acknowledge	0
your	your	po22	your	your	0
wickednes	wickednes	n1	wickedness	wickedness	0
,	,	,	,	,	0
and	and	cc	and	and	0
intending	intending	vvg	intending	intend	0
to	to	pc-acp	to	to	0
eschew	eschew	vvi	eschew	eschew	0
the	the	dt	the	the	0
same	same	d	same	same	0
?	?	?	?	?	1
No	No	dx	No	no	0
suche	suche	d	such	such	0
thynges	thynges	n2	things	thing	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
perceaued	perceaued	vvd	perceived	perceive	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
where	where	c-crq	where	where	0
as	as	c-acp	as	as	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
tyme	tyme	n1	time	time	0
of	of	pp-f	of	of	0
antichryst	antichryst	n1	antichryst	antichryst	0
,	,	,	,	,	0
bold	bold	j	bold	bold	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
and	and	cc	and	and	0
openlye	openlye	av-j	openly	open	0
,	,	,	,	,	0
you	you	pn22	you	you	0
did	did	vdd	did	do	0
deceaue	deceaue	vvi	deceive	deceive	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
theyr	theyr	po32	their	their	0
saluation	saluation	n1	salvation	salvation	0
in	in	p-acp	in	in	0
Chryste	Chryste	np1	Chryste	Christ	0
,	,	,	,	,	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
lyght	lyght	vvi	light	light	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
gospel	gospel	n1	gospel	gospel	0
,	,	,	,	,	0
secretly	secretly	av-jn	secretly	secret	0
you	you	pn22	you	you	0
whisper	whisper	vvb	whisper	whisper	0
in	in	p-acp	in	in	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
eares	eares	n2	ears	ear	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
simple	simple	j	simple	simple	0
and	and	cc	and	and	0
visswade	visswade	vvi	visswade	visswade	0
them	them	pno32	them	they	0
from	from	p-acp	from	from	0
receyuing	receyuing	vvg	receiving	receive	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
:	:	:	:	:	0
so	so	av	so	so	0
that	that	cst	that	that	0
most	most	ds	most	most	0
iustlyNume	iustlyNume	vvb	iustlyNume	iustlynume	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
compared	compared	vvn	compared	compare	0
vnto	vnto	p-acp	unto	unto	0
those	those	d	those	those	0
spyes	spyes	n2	spies	spy	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
we	we	pns12	we	we	0
reade	reade	vvb	read	read	0
Nume	Nume	n1	Nume	nume	0
.	.	.	.	.	0
xiii	xiii	crd	xiii	thirteen	0
.	.	.	.	.	0
the	the	dt	the	the	0
whyche	whyche	r-crq	which	which	0
with	with	p-acp	with	with	0
theyr	theyr	po32	their	their	0
false	false	j	false	false	0
reportes	reportes	n2	reports	report	0
,	,	,	,	,	0
did	did	vdd	did	do	0
hynder	hynder	vvi	hinder	hinder	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
I	I	pns11	I	i	0
sraell	sraell	vvd	sraell	sraell	0
from	from	p-acp	from	from	0
entryng	entryng	vvg	entering	enter	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
lande	lande	n1	land	land	0
of	of	pp-f	of	of	0
promyse	promyse	n1	promise	promise	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
they	they	pns32	they	they	0
beyng	beyng	vbg	being	be	0
sente	sente	vvn	sent	send	0
by	by	p-acp	by	by	0
Moy	Moy	np1	Moy	Moy	0
∣	∣	sy	∣	∣	0
ses	ses	fw-fr	ses	ses	0
to	to	pc-acp	to	to	0
searche	searche	vvi	search	search	0
the	the	dt	the	the	0
land	land	n1	land	land	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
bryng	bryng	vvi	bring	bring	0
good	good	j	good	good	0
tydings	tydings	n2	tidings	tiding	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
myght	myght	vmd	might	may	0
haue	haue	vhi	have	have	0
ben	ben	vbn	been	be	0
incouraged	incouraged	vvn	encouraged	encourage	0
manfully	manfully	av-j	manfully	manful	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
assayed	assayed	vvn	assayed	assay	0
their	their	po32	their	their	0
enemyes	enemyes	n2	enemies	enemy	0
,	,	,	,	,	0
and	and	cc	and	and	0
take	take	vvb	take	take	0
possession	possession	n1	possession	possession	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
land	land	n1	land	land	0
,	,	,	,	,	0
they	they	pns32	they	they	0
contraye	contraye	vvb	contraye	contraye	0
to	to	p-acp	to	to	0
Moyses	Moyses	np1	Moyses	Moses	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
pectation	pectation	n1	pectation	pectation	0
,	,	,	,	,	0
lyke	lyke	av-j	like	like	0
faytheles	faytheles	av	faytheles	faytheles	0
men	men	n2	men	man	0
,	,	,	,	,	0
came	came	vvd	came	come	0
and	and	cc	and	and	0
discomforted	discomforted	j-vvn	discomforted	discomfort	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
&	&	cc	&	and	0
caused	caused	vvd	caused	cause	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
mistrust	mistrust	vvi	mistrust	mistrust	0
Gods	Gods	npg1	Gods	God	0
promises	promises	n2	promises	promise	0
.	.	.	.	.	1
And	And	cc	And	and	0
doo	doo	vdb	do	do	0
not	not	xx	not	not	0
ye	ye	pn22	you	you	0
the	the	av	the	then	0
lyke	lyke	av-j	like	like	0
?	?	?	?	?	0
where	where	c-crq	where	where	0
as	as	c-acp	as	as	0
god	god	n1	god	god	0
hathe	hathe	vhz	hath	have	0
appoynted	appoynted	vvn	appointed	appoint	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
searche	searche	vvi	search	search	0
the	the	dt	the	the	0
lande	lande	n1	land	land	0
of	of	pp-f	of	of	0
promise	promise	n1	promise	promise	0
in	in	p-acp	in	in	0
hys	hys	po31	his	his	0
holy	holy	j	holy	holy	0
worde	worde	n1	word	word	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
bryng	bryng	vvi	bring	bring	0
tidinges	tidinges	n2	tidings	tiding	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
vnto	vnto	p-acp	unto	unto	0
his	his	po31	his	his	0
people	people	n1	people	people	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
faythfull	faythfull	j	faithful	faithful	0
and	and	cc	and	and	0
dily	dily	av-j	dily	dy	0
∣	∣	sy	∣	∣	0
gent	gent	n1	gent	gentleman	0
teachers	teachers	n2	teachers	teacher	0
,	,	,	,	,	0
and	and	cc	and	and	0
incourage	incourage	vvi	encourage	encourage	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
embrace	embrace	vvi	embrace	embrace	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
lay	lay	vvi	lay	lay	0
holde	holde	n1	hold	hold	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
kyngdome	kyngdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
you	you	pn22	you	you	0
lyke	lyke	av-j	like	like	0
false	false	j	false	false	0
messengers	messengers	n2	messengers	messenger	0
,	,	,	,	,	0
eyther	eyther	av-d	either	either	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
false	false	j	false	false	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
portes	portes	n2	ports	port	0
and	and	cc	and	and	0
wicked	wicked	j	wicked	wicked	0
doctryne	doctryne	n1	doctrine	doctrine	0
,	,	,	,	,	0
doo	doo	vdb	do	do	0
hinder	hinder	vvi	hinder	hinder	0
the	the	dt	the	the	0
people	people	n1	people	people	0
from	from	p-acp	from	from	0
entring	entring	vvg	entering	enter	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
promised	promised	j-vvn	promised	promise	0
land	land	n1	land	land	0
,	,	,	,	,	0
or	or	cc	or	or	0
els	els	av	else	else	0
lyke	lyke	av-j	like	like	0
domme	domme	vvn	domme	domme	0
dogges	dogges	n2	dogs	dog	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
barke	barke	vvi	bark	bark	0
,	,	,	,	,	0
you	you	pn22	you	you	0
lye	lye	vvb	lie	lie	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
kennels	kennels	n2	kennels	kennel	0
,	,	,	,	,	0
fedpng	fedpng	vvg	fedpng	fedpng	0
your	your	po22	your	your	0
bellyes	bellyes	n2	bellies	belly	0
,	,	,	,	,	0
and	and	cc	and	and	0
making	making	vvg	making	make	0
good	good	j	good	good	0
cheare	cheare	n1	cheer	cheer	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
laboures	laboures	n2	labours	labour	0
and	and	cc	and	and	0
sweate	sweate	n1	sweat	sweat	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
people	people	n1	people	people	0
,	,	,	,	,	0
not	not	xx	not	not	0
passyng	passyng	vvg	passing	pass	0
wheather	wheather	cs	whether	whether	0
they	they	pns32	they	they	0
swymme	swymme	vvb	swim	swim	0
or	or	cc	or	or	0
synke	synke	vvi	sink	sink	0
,	,	,	,	,	0
or	or	cc	or	or	0
what	what	q-crq	what	what	0
become	become	vvb	become	become	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Worthely	Worthely	av-jn	Worthily	worthy	0
therfore	therfore	av	therefore	therefore	0
the	the	dt	the	the	0
Prophet	Prophet	n1	Prophet	prophet	0
Dauid	Dauid	np1	Dauid	David	0
numbreth	numbreth	vvz	numbereth	number	0
you	you	pn22	you	you	0
amongst	amongst	p-acp	among	among	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
say	say	vvb	say	say	0
in	in	p-acp	in	in	0
theyr	theyr	po32	their	their	0
hartes	hartes	n2	hearts	heart	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
God	God	n1	God	god	0
:	:	:	:	:	0
And	And	cc	And	and	0
this	this	d	this	this	0
appeareth	appeareth	vvz	appears	appear	0
vnto	vnto	p-acp	unto	unto	0
all	all	d	all	all	0
o	o	uh	oh	oh	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
ye	ye	pn22	you	you	0
doo	doo	vdb	do	do	0
not	not	xx	not	not	0
call	call	vvi	call	call	0
vppon	vppon	p-acp	upon	upon	0
God	God	np1	God	God	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
did	did	vdd	did	do	0
accastom	accastom	vvi	accastom	accastom	0
to	to	pc-acp	to	to	0
cal	cal	vvi	call	call	0
youre	youre	po22	your	your	0
selues	selues	n2	selves	self	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
accompte	accompte	n1	accompt	account	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
maiestie	maiestie	n1	majesty	majesty	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
faythfull	faythfull	j	faithful	faithful	0
prayers	prayers	n2	prayers	prayer	0
,	,	,	,	,	0
the	the	dt	the	the	0
remembraunce	remembraunce	n1	remembrance	remembrance	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
horrible	horrible	j	horrible	horrible	0
murther	murther	n1	murder	murder	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
people	people	n1	people	people	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
idlenes	idlenes	n1	idleness	idleness	0
,	,	,	,	,	0
carelesnes	carelesnes	n1	carelessness	carelessness	0
,	,	,	,	,	0
bellychere	bellychere	n1	bellychere	bellychere	0
,	,	,	,	,	0
ignoraunce	ignoraunce	n1	ignorance	ignorance	0
of	of	pp-f	of	of	0
Gods	Gods	n2	Gods	god	0
will	will	vmb	will	will	0
and	and	cc	and	and	0
word	word	n1	word	word	0
,	,	,	,	,	0
secret	secret	j-jn	secret	secret	0
.	.	.	.	.	0
and	and	cc	and	and	0
suche	suche	d	such	such	0
other	other	n-jn	other	other	0
lyke	lyke	av-j	like	like	0
stuffe	stuffe	n1	stuff	stuff	0
,	,	,	,	,	0
woulde	woulde	vmd	would	will	0
cause	cause	vvi	cause	cause	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
water	water	vvi	water	water	0
your	your	po22	your	your	0
,	,	,	,	,	0
and	and	cc	and	and	0
compell	compell	vvi	compel	compel	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
showe	showe	vvi	show	show	0
some	some	d	some	some	0
token	token	n1	token	token	0
of	of	pp-f	of	of	0
repentaunce	repentaunce	n1	repentance	repentance	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
nothyng	nothyng	pix	nothing	nothing	0
is	is	vbz	is	be	0
seen	seen	vvn	seen	see	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
but	but	p-acp	but	but	0
desperatnes	desperatnes	n1	desperateness	desperateness	0
,	,	,	,	,	0
wherfore	wherfore	c-crq	wherefore	wherefore	0
the	the	dt	the	the	0
spirit	spirit	n1	spirit	spirit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
is	is	vbz	is	be	0
departed	departed	vvn	departed	depart	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
.	.	.	.	.	1
And	And	cc	And	and	0
this	this	d	this	this	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
euidente	euidente	j	evident	evident	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
manifold	manifold	j	manifold	manifold	0
and	and	cc	and	and	0
mamfest	mamfest	j	mamfest	mamf	0
periuryes	periuryes	n2	perjuries	perjury	0
,	,	,	,	,	0
committed	committed	vvn	committed	commit	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
king	king	n1	king	king	0
Hen	Hen	n1	Hen	hen	0
ryes	ryes	vvz	ryes	rye	0
tyme	tyme	n1	time	time	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
king	king	n1	king	king	0
Edwards	Edwards	npg1	Edwards	Edward	0
time	time	n1	time	time	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Quene	Quene	n1	Queen	queen	0
Maryes	Maryes	np1	Maryes	Maryes	0
tyme	tyme	n1	time	time	0
.	.	.	.	.	1
And	And	cc	And	and	0
what	what	q-crq	what	what	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
sayd	sayd	vvn	said	say	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
at	at	p-acp	at	at	0
thys	thys	d	this	this	0
time	time	n1	time	time	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
false	false	j	false	false	0
,	,	,	,	,	0
bearing	bearing	vvg	bearing	bear	0
two	two	crd	two	two	0
faces	faces	n2	faces	face	0
vnder	vnder	p-acp	under	under	0
one	one	crd	one	one	0
hood	hood	n1	hood	hood	0
,	,	,	,	,	0
beyng	beyng	vbg	being	be	0
readye	readye	j	ready	ready	0
lyke	lyke	av-j	like	like	0
weather	weather	n1	weather	weather	0
cockes	cockes	n2	cocks	cock	0
to	to	pc-acp	to	to	0
turne	turne	vvi	turn	turn	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
seasons	seasons	n2	seasons	season	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
wynde	wynde	n1	wind	wind	0
doth	doth	vdz	does	do	0
cary	cary	vvi	carry	carry	0
you	you	pn22	you	you	0
?	?	?	?	?	0
can	can	vmb	can	can	0
you	you	pn22	you	you	0
looke	looke	vvi	look	look	0
for	for	p-acp	for	for	0
anye	anye	d	any	any	0
thyng	thyng	n1	thing	thing	0
at	at	p-acp	at	at	0
gods	gods	n2	gods	god	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
punished	punished	vvn	punished	punish	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
as	as	a-acp	as	as	0
was	was	vbds	was	be	0
(	(	(	(	(	0
whose	whose	r-crq	whose	who	0
companions	companions	n2	companions	companion	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
)	)	)	)	)	0
that	that	cst	that	that	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
may	may	vmb	may	may	0
take	take	vvi	take	take	0
ensam	ensam	n1	ensam	ensam	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
beware	beware	vvi	beware	beware	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
horrible	horrible	j	horrible	horrible	0
crimes	crimes	n2	crimes	crime	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
so	so	av	so	so	0
,	,	,	,	,	0
that	that	cst	that	that	0
no	no	dx	no	no	0
water	water	n1	water	water	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
is	is	vbz	is	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
you	you	pn22	you	you	0
clean	clean	j	clean	clean	0
kynde	kynde	n1	kind	kind	0
of	of	pp-f	of	of	0
water	water	n1	water	water	0
woulde	woulde	vmd	would	will	0
helpe	helpe	vvi	help	help	0
youre	youre	po22	your	your	0
disease	disease	n1	disease	disease	0
,	,	,	,	,	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
mercy	mercy	n1	mercy	mercy	0
would	would	vmd	would	will	0
geue	geue	vvi	give	give	0
you	you	pn22	you	you	0
grace	grace	n1	grace	grace	0
to	to	pc-acp	to	to	0
call	call	vvi	call	call	0
vnto	vnto	p-acp	unto	unto	0
hym	hym	pno31	him	he	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
same	same	d	same	same	0
water	water	n1	water	water	0
of	of	pp-f	of	of	0
lyfe	lyfe	n1	life	life	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
faythfull	faythfull	j	faithful	faithful	0
and	and	cc	and	and	0
penitente	penitente	j-jn	penitent	penitent	0
sinners	sinners	n2	sinners	sinner	0
,	,	,	,	,	0
amongst	amongst	p-acp	among	among	0
the	the	dt	the	the	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
as	as	c-acp	as	as	0
yet	yet	av	yet	yet	0
ye	ye	pn22	you	you	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
(	(	(	(	(	0
sofar	sofar	av	sofar	sofar	0
as	as	p-acp	as	as	0
man	man	n1	man	man	0
can	can	vmb	can	can	0
.	.	.	.	.	0
)	)	)	)	)	1
And	And	cc	And	and	0
therfore	therfore	av	therefore	therefore	0
it	it	pn31	it	it	0
standeth	standeth	vvz	stands	stand	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
hande	hande	n1	hand	hand	0
to	to	pc-acp	to	to	0
locke	locke	vvi	lock	lock	0
aboute	aboute	p-acp	about	about	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
tyme	tyme	n1	time	time	0
,	,	,	,	,	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
halter	halter	n1	halter	halter	0
be	be	vbb	be	be	0
cast	cast	vvn	cast	cast	0
about	about	p-acp	about	about	0
youre	youre	po22	your	your	0
neckes	neckes	n2	necks	neck	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
hapned	hapned	vvd	happened	happen	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
foote	foote	n1	foot	foot	0
steppes	steppes	n2	steps	step	0
you	you	pn22	you	you	0
folow	folow	vvi	follow	follow	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
behauiours	behauiours	n2	behaviours	behaviour	0
in	in	p-acp	in	in	0
thys	thys	d	this	this	0
worlde	worlde	n1	world	world	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
feared	feared	vvn	feared	fear	0
you	you	pn22	you	you	0
shal	shal	vmb	shall	shall	0
rest	rest	vvi	rest	rest	0
together	together	av	together	together	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
place	place	n1	place	place	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
worlde	worlde	n1	world	world	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
vyle	vyle	j	vile	vile	0
behaui	behaui	fw-la	behaui	behaui	0
∣	∣	sy	∣	∣	0
our	our	po12	our	our	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
miserable	miserable	j	miserable	miserable	0
men	men	n2	men	man	0
,	,	,	,	,	0
it	it	pn31	it	it	0
greueth	greueth	vvz	grieveth	grieve	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
any	any	d	any	any	0
further	further	av-jc	further	further	0
not	not	xx	not	not	0
doub	doub	vvi	doub	doub	0
ting	ting	n1	ting	thing	0
but	but	p-acp	but	but	0
that	that	d	that	that	0
the	the	dt	the	the	0
magestrates	magestrates	n2	magistrates	magistrate	0
whom	whom	ro-crq	whom	who	0
god	god	n1	god	god	0
hath	hath	vhz	hath	have	0
charged	charged	vvn	charged	charge	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
people	people	n1	people	people	0
,	,	,	,	,	0
will	will	vmb	will	will	0
euen	euen	av-j	even	even	0
with	with	p-acp	with	with	0
speede	speede	n1	speed	speed	0
consider	consider	vvb	consider	consider	0
these	these	d	these	these	0
thynges	thynges	n2	things	thing	0
accordingly	accordingly	av-vvg	accordingly	accord	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
suffer	suffer	vvi	suffer	suffer	0
those	those	d	those	those	0
waueryng	waueryng	vvg	wavering	waver	0
and	and	cc	and	and	0
weathercokes	weathercokes	n2	weathercokes	weathercoke	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
any	any	d	any	any	0
thynge	thynge	n1	thing	thing	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
the	the	dt	the	the	0
whiche	whiche	r-crq	which	which	0
is	is	vbz	is	be	0
bys	bys	av	bys	bys	0
Churche	Churche	n1	Church	church	0
,	,	,	,	,	0
purifyed	purifyed	vvn	purified	purify	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
blud	blud	n1	blood	blood	0
of	of	pp-f	of	of	0
Chryst.	Chryst.	np1	Chryst.	Chryst.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
know	know	vvb	know	know	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
themselues	themselues	px32	themselves	themselves	0
cannot	cannot	vmbx	cannot	can	0
pray	pray	vvi	pray	pray	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
theyr	theyr	po32	their	their	0
God	God	n1	God	god	0
,	,	,	,	,	0
except	except	c-acp	except	except	0
theyr	theyr	po32	their	their	0
hartes	hartes	n2	hearts	heart	0
be	be	vbb	be	be	0
faythfully	faythfully	av-j	faithfully	faithful	0
dispo	dispo	fw-es	dispo	dispo	0
∣	∣	sy	∣	∣	0
sed	sed	fw-la	sed	sed	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
the	the	dt	the	the	0
works	works	n2	works	work	0
of	of	pp-f	of	of	0
theyr	theyr	po32	their	their	0
vocatyon	vocatyon	n1	vocation	vocation	0
trewly	trewly	av-j	truly	true	0
and	and	cc	and	and	0
faithfully	faithfully	av-j	faithfully	faithful	0
,	,	,	,	,	0
