SYR	SYR	n1	SYR	sir	0
different	different	j	different	different	0
Sects	Sects	n2	Sects	sect	0
greatlie	greatlie	av-j	greatly	great	0
dis	dis	vdd	dis	do	0
∣	∣	sy	∣	∣	0
agreeing	agreeing	vvg	agreeing	agree	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
knovv	knovv	vvb	know	know	0
not	not	xx	not	not	0
by	by	p-acp	by	by	0
vvhat	vvhat	r-crq	what	what	0
figure	figure	n1	figure	figure	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
make	make	vvi	make	make	0
your	your	po22	your	your	0
Reader	Reader	n1	Reader	reader	0
to	to	pc-acp	to	to	0
beleeue	beleeue	vvi	believe	believe	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
speake	speake	vvb	speak	speak	0
truth	truth	n1	truth	truth	0
The	The	dt	The	the	0
like	like	av-j	like	like	0
I	I	pns11	I	i	0
saie	saie	vvb	say	say	0
of	of	pp-f	of	of	0
Denmarke	Denmarke	np1	Denmarke	Denmark	0
,	,	,	,	,	0
vvhere	vvhere	c-crq	where	where	0
al	al	d	all	all	0
are	are	vbr	are	be	0
Lutheranes	Lutheranes	njp2	Lutherans	lutheran	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
vvill	vvill	vmb	will	will	0
it	it	pn31	it	it	0
admit	admit	vvi	admit	admit	0
Caluinistes	Caluinistes	np1	Caluinistes	Caluinistes	0
to	to	pc-acp	to	to	0
dvvell	dvvell	vvi	dwell	dwell	0
,	,	,	,	,	0
or	or	cc	or	or	0
dy	dy	vvi	die	die	0
,	,	,	,	,	0
or	or	cc	or	or	0
be	be	vbi	be	be	0
buried	buried	vvn	buried	bury	0
amongst	amongst	p-acp	among	among	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
all	all	d	all	all	0
Poland	Poland	np1	Poland	Poland	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
no	no	zz	no	no	0
∣	∣	sy	∣	∣	0
table	table	n1	table	table	0
hyperbole	hyperbole	n1	hyperbole	hyperbole	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
both	both	d	both	both	0
the	the	dt	the	the	0
King	King	n1	King	king	0
d	d	sy	worser	d	0
State	State	n1	State	state	0
professe	professe	vvi	profess	profess	0
publicklie	publicklie	av-j	publicly	public	0
the	the	dt	the	the	0
Catholicke	Catholicke	jp	Catholic	catholic	0
reli	reli	fw-la	reli	reli	0
∣	∣	sy	∣	∣	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Sectaryes	Sectaryes	n2	Sectaries	sectary	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
kingdome	kingdome	n1	kingdom	kingdom	0
e	e	sy	e	e	0
Trinitarians	Trinitarians	np1	Trinitarians	Trinitarians	0
,	,	,	,	,	0
Arrians	Arrians	n2-jn	Arrians	arrian	0
,	,	,	,	,	0
Anabaptists	Anabaptists	np1	Anabaptists	Anabaptists	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
perhaps	perhaps	av	perhaps	perhaps	0
nuber	nuber	n1	nuber	nuber	0
then	then	cs	then	than	0
Caluinistes	Caluinistes	np1	Caluinistes	Caluinistes	0
.	.	.	.	.	1
I	I	pns11	I	i	0
marueile	marueile	vvb	marvel	marvel	0
you	you	pn22	you	you	0
omitted	omitted	vvn	omitted	omit	0
ecia	ecia	n1	ecia	ecia	0
and	and	cc	and	and	0
Noruegia	Noruegia	fw-la	Noruegia	noruegia	0
,	,	,	,	,	0
vvhere	vvhere	c-crq	where	where	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
Catho	Catho	np1	Catho	Catho	0
∣	∣	sy	∣	∣	0
kes	kes	n1	kes	kes	0
,	,	,	,	,	0
so	so	av	so	so	0
are	are	vbr	are	be	0
they	they	pns32	they	they	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
religion	religion	n1	religion	religion	0
or	or	cc	or	or	0
Church	Church	n1	Church	church	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
France	France	np1	France	France	0
neither	neither	av-dx	neither	neither	0
,	,	,	,	,	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
luinistes	luinistes	n2	luinistes	luiniste	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
some	some	d	some	some	0
parte	parte	n1	part	part	0
of	of	pp-f	of	of	0
Italie	Italie	np1	Italie	Italy	0
,	,	,	,	,	0
I	I	pns11	I	i	0
old	old	j	old	old	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
parte	parte	n1	part	part	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
vvas	vvas	vbds	was	be	0
it	it	pn31	it	it	0
anie	anie	d	any	any	0
thing	thing	n1	thing	thing	0
se	se	vvi	see	see	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
ouerflovving	ouerflovving	j-vvg	overflowing	overflow	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
speach	speach	n1	speech	speech	0
to	to	pc-acp	to	to	0
ake	ake	vvi	ache	ache	0
the	the	dt	the	the	0
full	full	j	full	full	0
sound	sound	n1	found	sound	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
greater	greater	jc	greater	great	0
number	number	n1	number	number	0
)	)	)	)	)	0
the	the	dt	the	the	0
Pro	Pro	np1	Pro	Pro	0
∣	∣	sy	∣	∣	0
stants	stants	n2	stants	stant	0
of	of	pp-f	of	of	0
France	France	np1	France	France	0
(	(	(	(	(	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
)	)	)	)	)	0
cannot	cannot	vmbx	cannot	can	0
make	make	vvi	make	make	0
one	one	crd	one	one	0
Church	Church	n1	Church	church	0
ith	ith	zz	ith	ith	0
you	you	pn22	you	you	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
neither	neither	dx	neither	neither	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
Scotland	Scotland	np1	Scotland	Scotland	0
,	,	,	,	,	0
vvith	vvith	p-acp	with	with	0
the	the	dt	the	the	0
residue	residue	n1	residue	residue	0
of	of	pp-f	of	of	0
Holland	Holland	n1	Holland	holland	0
,	,	,	,	,	0
Zealand	Zealand	np1	Zealand	Zealand	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	n-jn	other	other	0
of	of	pp-f	of	of	0
ose	ose	j	ose	ose	0
Prouinces	Prouinces	n2	Provinces	province	0
vnited	vnited	vvn	united	unite	0
of	of	pp-f	of	of	0
Geneua	Geneua	np1	Geneua	Geneva	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
their	their	po32	their	their	0
Mo	Mo	zz	Mo	mo	0
∣	∣	sy	∣	∣	0
er-Church	er-Church	n1	er-Church	er-church	0
:	:	:	:	:	0
these	these	d	these	these	0
(	(	(	(	(	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
)	)	)	)	)	0
being	being	vbg	being	be	0
all	all	av-d	all	all	0
Puritanes	Puritanes	np2	Puritanes	Puritan	0
d	d	sy	worser	d	0
Precisians	Precisians	n2	Precisians	precisian	0
,	,	,	,	,	0
cannot	cannot	vmbx	cannot	can	0
make	make	vvi	make	make	0
any	any	d	any	any	0
Church	Church	n1	Church	church	0
vvith	vvith	p-acp	with	with	0
ou	ou	fw-fr	ou	ou	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
vnion	vnion	n1	union	union	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
and	and	cc	and	and	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
vvhich	vvhich	r-crq	which	which	0
e	e	uh	e	e	0
vnity	vnity	n1	unity	unity	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Church	Church	n1	Church	church	0
requireth	requireth	vvz	requires	require	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
,	,	,	,	,	0
and	and	cc	and	and	0
eir	eir	n1	eir	eir	0
ovvne	ovvne	d	own	own	0
confession	confession	n1	confession	confession	0
,	,	,	,	,	0
vvritinges	vvritinges	n2	writings	writing	0
,	,	,	,	,	0
testimonyes	testimonyes	n2	testimonies	testimony	0
,	,	,	,	,	0
d	d	n2	worser	penny	0
protestations	protestations	n2	protestations	protestation	0
is	is	vbz	is	be	0
extant	extant	j	extant	extant	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
vvorld	vvorld	n1	world	world	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
ene	ene	av	ene	even	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
desire	desire	vvi	desire	desire	0
the	the	dt	the	the	0
intelligent	intelligent	j	intelligent	intelligent	0
Rea	Rea	np1	Rea	Rea	0
∣	∣	sy	∣	∣	0
r	r	sy	r	r	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
vvith	vvith	p-acp	with	with	0
me	me	pno11	me	i	0
a	a	dt	a	a	0
briefe	briefe	j	brief	brief	0
recollection	recollection	n1	recollection	recollection	0
about	about	a-acp	about	about	0
.	.	.	.	.	1
Attorneyes	Attorneyes	n2	Attorneys	attorney	0
doctrine	doctrine	n1	doctrine	doctrine	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
.	.	.	.	.	1
First	First	ord	First	first	0
he	he	pns31	he	he	0
aunteth	aunteth	vvz	anteth	ant	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
heard	heard	vvn	herd	hear	0
,	,	,	,	,	0
the	the	dt	the	the	0
Roman	Roman	njp	Roman	roman	0
Church	Church	n1	Church	church	0
haue	haue	vhb	have	have	0
byn	byn	vbn	been	be	0
the	the	dt	the	the	0
true	true	j	true	true	0
Mother-Church	Mother-Church	n1	Mother-Church	mother-church	0
for	for	p-acp	for	for	0
diuers	diuers	j	diverse	diverse	0
ges	ges	zz	ges	ges	0
togeather	togeather	av	together	together	0
,	,	,	,	,	0
spread	spread	vvn	spread	spread	0
ouer	ouer	p-acp	over	over	0
the	the	dt	the	the	0
vvhole	vvhole	j-jn	whole	whole	0
vvorld	vvorld	n1	world	world	0
,	,	,	,	,	0
dilated	dilated	vvn	dilated	dilate	0
throughout	throughout	p-acp	throughout	throughout	0
all	all	d	all	all	0
Prouinces	Prouinces	n2	Provinces	province	0
,	,	,	,	,	0
perspicuous	perspicuous	j	perspicuous	perspicuous	0
eminent	eminent	j	eminent	eminent	0
,	,	,	,	,	0
and	and	cc	and	and	0
admirable	admirable	j	admirable	admirable	0
in	in	p-acp	in	in	0
florishing	florishing	vvg	flourishing	flourish	0
glorie	glorie	n1	glory	glory	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
greatnes	greatnes	n1	greatness	greatness	0
and	and	cc	and	and	0
multitude	multitude	n1	multitude	multitude	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
children	children	n2	children	child	0
,	,	,	,	,	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
fessing	fessing	vvg	fessing	fess	0
Christ	Christ	np1	Christ	Christ	0
euery-vvhere	euery-vvhere	j	everywhere	everywhere	0
in	in	p-acp	in	in	0
vnion	vnion	n1	union	union	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
do	do	vdb	do	do	0
∣	∣	sy	∣	∣	0
ctrine	ctrine	n1	ctrine	ctrine	0
,	,	,	,	,	0
and	and	cc	and	and	0
Sacraments	Sacraments	n2	Sacraments	sacrament	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
holie	holie	j	holy	holy	0
Fathers	Fathers	n2	Father's	father	0
i	i	pns11	i	i	0
those	those	d	those	those	0
ages	ages	n2	ages	age	0
,	,	,	,	,	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
ensuing	ensuing	vvg	ensuing	ensue	0
doe	doe	vdb	do	do	0
testify	testify	vvi	testify	testify	0
vnto	vnto	p-acp	unto	unto	0
vs	vs	pno12	us	we	0
32.	32.	crd	32.	32.	1
Secondlie	Secondlie	ord	Secondlie	secondlie	0
he	he	pns31	he	he	0
vvill	vvill	vmb	will	will	0
haue	haue	vhi	have	have	0
this	this	d	this	this	0
glorious	glorious	j	glorious	glorious	0
Churc	Churc	np1	Churc	Churc	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
fallen	fallen	vvn	fallen	fall	0
sicke	sicke	j	sick	sick	0
,	,	,	,	,	0
pyned	pyned	j-vvn	pined	pine	0
and	and	cc	and	and	0
vvithered	vvithered	j-vvn	withered	wither	0
vvay	vvay	n1	way	way	0
vvithout	vvithout	p-acp	without	without	0
groaning	groaning	vvg	groaning	groan	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
vanishe	vanishe	vvi	vanish	vanish	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
mens	mens	ng2	men's	man	0
sightes	sightes	n2	sights	sight	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
she	she	pns31	she	she	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
knovvn	knovvn	vvn	known	know	0
vvhere	vvhere	c-crq	where	where	0
she	she	pns31	she	she	0
vvas	vvas	vbds	was	be	0
for	for	p-acp	for	for	0
many	many	d	many	many	0
hundred	hundred	crd	hundred	hundred	0
yeares	yeares	ng2	years	year	0
togea	togea	n1	togea	togea	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
:	:	:	:	:	0
nay	nay	uh-x	nay	nay	0
he	he	pns31	he	he	0
vvill	vvill	vmb	will	will	0
haue	haue	vhi	have	have	0
her	her	pno31	her	she	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
wedge	wedge	n1	wedge	wedge	0
o	o	fw-fr	o	o	0
golde	golde	n1	gold	gold	0
,	,	,	,	,	0
so	so	av	so	so	0
corrupted	corrupted	vvn	corrupted	corrupt	0
and	and	cc	and	and	0
mingled	mingled	vvn	mingled	mingle	0
vvith	vvith	p-acp	with	with	0
lead	lead	vvi	led	lead	0
an	an	dt	and	a	0
tinne	tinne	n1	tin	tin	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
no	no	dx	no	no	0
man	man	n1	man	man	0
can	can	vmb	can	can	0
tell	tell	vvi	tell	tell	0
vvhere	vvhere	c-crq	where	where	0
the	the	dt	the	the	0
gold	gold	n1	gold	gold	0
lieth	lieth	vvz	lies	lie	0
except	except	c-acp	except	except	0
he	he	pns31	he	he	0
try	try	vvb	try	try	0
it	it	pn31	it	it	0
vvith	vvith	p-acp	with	with	0
the	the	dt	the	the	0
touch-stone	touch-stone	n1	touchstone	touchstone	0
,	,	,	,	,	0
vvhich	vvhich	r-crq	which	which	0
touch	touch	vvb	touch	touch	0
stone	stone	n1	stone	stone	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
case	case	n1	case	case	0
,	,	,	,	,	0
he	he	pns31	he	he	0
saith	saith	vvz	says	say	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
scripture	scripture	n1	scripture	scripture	0
,	,	,	,	,	0
vvhe	vvhe	c-crq	when	when	0
∣	∣	sy	∣	∣	0
reby	reby	av	reby	reby	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
must	must	vmb	must	must	0
by	by	p-acp	by	by	0
euerie	euerie	d	every	every	0
man	man	n1	man	man	0
be	be	vbi	be	be	0
tryed	tryed	vvn	tried	try	0
and	and	cc	and	and	0
touched	touched	vvn	touched	touch	0
:	:	:	:	:	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
ech	ech	d	each	each	0
one	one	pi	one	one	0
that	that	cst	that	that	0
vvill	vvill	vmb	will	will	0
knovv	knovv	vvi	know	know	0
this	this	d	this	this	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
haue	haue	vhb	have	have	0
benefit	benefit	n1	benefit	benefit	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
mus	mus	vmb	mus	must	0
touch	touch	vvi	touch	touch	0
her	her	po31	her	her	0
first	first	ord	first	first	0
,	,	,	,	,	0
&	&	cc	&	and	0
see	see	vvb	see	see	0
vvhether	vvhether	cs	whether	whether	0
she	she	pns31	she	she	0
be	be	vbb	be	be	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
or	or	cc	or	or	0
no	no	uh-dx	no	no	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
in-steed	in-steed	n1	instead	instead	0
of	of	pp-f	of	of	0
submitting	submitting	vvg	submitting	submit	0
himself	himself	px31	himself	himself	0
vnto	vnto	p-acp	unto	unto	0
her	her	pno31	her	she	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
directed	directed	vvn	directed	direct	0
by	by	p-acp	by	by	0
her	her	pno31	her	she	0
,	,	,	,	,	0
he	he	pns31	he	he	0
must	must	vmb	must	must	0
first	first	ord	first	first	0
mak	mak	vvi	make	make	0
himselfe	himselfe	px31	himself	himself	0
touch-maister	touch-maister	n1	touch-maister	touch-maister	0
and	and	cc	and	and	0
Iudge	Iudge	n1	Judge	judge	0
ouer	ouer	p-acp	over	over	0
her	her	pno31	her	she	0
.	.	.	.	.	1
33.	33.	crd	33.	33.	1
Thirdlie	Thirdlie	ord	Thirdlie	thirdlie	0
M	M	sy	M	m	0
Attorney	Attorney	n1	Attorney	attorney	0
hauing	hauing	vhg	having	have	0
shifted	shifted	vvn	shifted	shift	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
inuisibility	inuisibility	n1	invisibility	invisibility	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
sort	sort	n1	sort	sort	0
he	he	pns31	he	he	0
novv	novv	av	now	now	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
last	last	ord	last	last	0
age	age	n1	age	age	0
maketh	maketh	vvz	makes	make	0
her	her	pno31	her	she	0
so	so	av	so	so	0
visible	visible	j	visible	visible	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
gaine	gaine	n1	gain	gain	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
suddaine	suddaine	j	sudden	sudden	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
she	she	pns31	she	she	0
comprehen	comprehen	fw-ge	comprehen	comprehen	0
∣	∣	sy	∣	∣	0
deth	deth	n1	death	death	0
all	all	d	all	all	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
aforenamed	aforenamed	j	aforenamed	aforenamed	0
King	King	n1	King	king	0
∣	∣	sy	∣	∣	0
mes	mes	fw-fr	mes	mes	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
vvhat	vvhat	r-crq	what	what	0
Sect	Sect	n1	Sect	sect	0
or	or	cc	or	or	0
profession	profession	n1	profession	profession	0
soeuer	soeuer	av	soever	soever	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
y	y	pn22	y	you	0
differ	differ	vvb	differ	differ	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Catholicke	Catholicke	jp	Catholic	catholic	0
,	,	,	,	,	0
vvhich	vvhich	r-crq	which	which	0
are	are	vbr	are	be	0
some	some	d	some	some	0
ne	ne	zz	ne	ne	0
or	or	cc	or	or	0
ten	ten	crd	ten	ten	0
Sectes	Sectes	n2	Sects	sect	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
least	least	ds	least	least	0
,	,	,	,	,	0
al	al	d	all	all	0
dissenting	dissenting	vvg	dissenting	dissent	0
amōg	amōg	p-acp	among	among	0
mselues	mselues	n2	mselues	mselue	0
,	,	,	,	,	0
&	&	cc	&	and	0
professing	professing	vvg	professing	profess	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
vvritings	vvritings	n2	writings	write	0
,	,	,	,	,	0
actes	actes	n2	acts	act	0
d	d	sy	worser	d	0
doings	doings	n2-vdg	doings	do	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
nsequentlie	nsequentlie	av-j	nsequentlie	nsequentlie	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
Church	Church	n1	Church	church	0
;	;	;	;	;	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
e	e	uh	e	e	0
∣	∣	sy	∣	∣	0
ie	ie	zz	ie	ie	0
one	one	pi	one	one	0
goeth	goeth	vvz	goes	go	0
vvith	vvith	p-acp	with	with	0
his	his	po31	his	his	0
touch-stone	touch-stone	n1	touchstone	touchstone	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
hand	hand	n1	hand	hand	0
vvit	vvit	n1	wit	wit	0
the	the	dt	the	the	0
Bible	Bible	n1	Bible	bible	0
)	)	)	)	)	0
as	as	c-acp	as	as	0
vvell	vvell	av	well	well	0
as	as	c-acp	as	as	0
M.	M.	n1	M.	m.	0
Attorney	Attorney	n1	Attorney	attorney	0
,	,	,	,	,	0
The	The	dt	The	the	0
dif	dif	n1	dif	dif	0
∣	∣	sy	∣	∣	0
ferēt	ferēt	j	ferent	ferent	0
vse	vse	n1	use	use	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
touch-stone	touch-stone	n1	touchstone	touchstone	0
for	for	p-acp	for	for	0
fin	fin	n1	fin	fin	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
out	out	av	out	out	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
.	.	.	.	.	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
eady	eady	j	eady	ready	0
to	to	pc-acp	to	to	0
touch	touch	vvi	touch	touch	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
them	them	pno32	them	they	0
d	d	zz	d	d	0
theirs	theirs	png32	theirs	they	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
vvith	vvith	p-acp	with	with	0
different	different	j	different	different	0
effect	effect	n1	effect	effect	0
and	and	cc	and	and	0
successe	successe	n1	success	success	0
:	:	:	:	:	0
he	he	pns31	he	he	0
fyndeth	fyndeth	vvz	findeth	find	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
touchstone	touchstone	n1	touchstone	touchstone	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
ard	ard	vvn	ard	ard	0
)	)	)	)	)	0
that	that	cst	that	that	0
all	all	d	all	all	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
d	d	zz	d	d	0
euery	euery	d	every	every	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
same	same	d	same	same	0
touch-stone	touch-stone	n1	touchstone	touchstone	0
,	,	,	,	,	0
e	e	sy	e	e	0
fynde	fynde	vvi	find	find	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
vvill	vvill	vmb	will	will	0
unt	unt	vvi	unt	unt	0
(	(	(	(	(	0
I	I	pns11	I	i	0
saie	saie	vvb	say	say	0
not	not	xx	not	not	0
one	one	pi	one	one	0
)	)	)	)	)	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
vvhole	vvhole	j-jn	whole	whole	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
nevv	nevv	j	new	new	0
Sectes	Sectes	n2	Sects	sect	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Englād	Englād	np1	Englād	England	0
as	as	c-acp	as	as	0
novv	novv	av	now	now	0
standeth	standeth	vvz	stands	stand	0
,	,	,	,	,	0
is	is	vbz	is	be	0
either	either	d	either	either	0
the	the	dt	the	the	0
true	true	j	true	true	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
or	or	cc	or	or	0
eir	eir	n1	eir	eir	0
Church	Church	n1	Church	church	0
;	;	;	;	;	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
ioyne	ioyne	vvi	join	join	0
issue	issue	n1	issue	issue	0
vvith	vvith	p-acp	with	with	0
Attorney	Attorney	n1	Attorney	attorney	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
ovvne	ovvne	d	own	own	0
bookes	bookes	n2	books	book	0
,	,	,	,	,	0
assertions	assertions	n2	assertions	assertion	0
,	,	,	,	,	0
d	d	n2	worser	penny	0
protestations	protestations	n2	protestations	protestation	0
.	.	.	.	.	1
So	So	av	So	so	0
as	as	c-acp	as	as	0
novv	novv	av	now	now	0
M.	M.	n1	M.	m.	0
Attorney	Attorney	n1	Attorney	attorney	0
,	,	,	,	,	0
that	that	cst	that	that	0
vvhich	vvhich	r-crq	which	which	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
iptures	iptures	n2	iptures	ipture	0
is	is	vbz	is	be	0
so	so	av	so	so	0
memorable	memorable	j	memorable	memorable	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
so	so	av	so	so	0
commen	commen	vvn	come	come	0
∣	∣	sy	∣	∣	0
d	d	zz	d	d	0
by	by	p-acp	by	by	0
Christ	Christ	np1	Christ	Christ	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
,	,	,	,	,	0
The	The	dt	The	the	0
ba	ba	uh	ba	ba	0
∣	∣	sy	∣	∣	0
