GReat	GReat	j	GReat	great	0
to	to	pc-acp	to	to	0
feele	feele	vvi	feel	feel	0
the	the	dt	the	the	0
judgement	judgement	n1	judgement	judgement	0
of	of	pp-f	of	of	0
War	War	n1	War	war	0
againe	againe	av	again	again	0
upon	upon	p-acp	upon	upon	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
who	who	r-crq	who	who	0
goes	goes	vvz	goes	go	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
prevent	prevent	vvi	prevent	prevent	0
it	it	pn31	it	it	0
?	?	?	?	?	1
True	True	j	True	true	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
Is.	Is.	np1	Is.	Is.	1
22.8	22.8	crd	22.8	22.8	0
,	,	,	,	,	0
9	9	crd	9	9	0
,	,	,	,	,	0
10.11	10.11	crd	10.11	10.11	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
Jewes	Jewes	np2	Jewes	Jew	0
,	,	,	,	,	0
we	we	pns12	we	we	0
prepare	prepare	vvb	prepare	prepare	0
our	our	po12	our	our	0
weapons	weapons	n2	weapons	weapon	0
,	,	,	,	,	0
and	and	cc	and	and	0
build	build	vvi	built	build	0
up	up	a-acp	up	up	0
our	our	po12	our	our	0
walls	walls	n2	walls	wall	0
,	,	,	,	,	0
and	and	cc	and	and	0
uses	uses	vvz	uses	use	0
all	all	d	all	all	0
meanes	meanes	n2	means	mean	0
that	that	cst	that	that	0
earnall	earnall	j	earnall	earnall	0
policy	policy	n1	policy	policy	0
can	can	vmb	can	can	0
invent	invent	vvi	invent	invent	0
to	to	pc-acp	to	to	0
save	save	vvi	save	save	0
us	us	pno12	us	we	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
we	we	pns12	we	we	0
never	never	av-x	never	never	0
looke	looke	vvb	look	look	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
what	what	r-crq	what	what	0
God	God	np1	God	God	0
com	com	vvb	come	come	0
∣	∣	sy	∣	∣	0
mands	mands	vvz	mands	mand	0
;	;	;	;	;	0
hee	hee	pns31	he	he	0
calls	calls	vvz	calls	call	0
for	for	p-acp	for	for	0
weeping	weeping	vvg	weeping	weep	0
and	and	cc	and	and	0
mourning	mourning	vvg	mourning	mourn	0
,	,	,	,	,	0
baldnesse	baldnesse	n1	baldness	baldness	0
,	,	,	,	,	0
and	and	cc	and	and	0
girding	girding	vvg	girding	gird	0
with	with	p-acp	with	with	0
sackcloath	sackcloath	n1	sackcloth	sackcloth	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
behold	behold	vvb	behold	behold	0
among	among	p-acp	among	among	0
us	us	pno12	us	we	0
joy	joy	n1	joy	joy	0
and	and	cc	and	and	0
gladnesse,12	gladnesse,12	n1	gladnesse,12	gladnesse,12	0
,	,	,	,	,	0
13	13	crd	13	13	0
killing	killing	j-vvg	killing	kill	0
ox	ox	n1	ox	ox	0
∣	∣	sy	∣	∣	0
en	en	fw-fr	en	en	0
,	,	,	,	,	0
and	and	cc	and	and	0
slaying	slaying	vvg	slaying	slay	0
sheep	sheep	n1	sheep	sheep	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
Is	Is	vbz	Is	be	0
this	this	d	this	this	0
the	the	dt	the	the	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
joy	joy	n1	joy	joy	0
peace	peace	n1	peace	peace	0
?	?	?	?	?	1
Can	Can	vmb	Can	can	0
we	we	pns12	we	we	0
expect	expect	vvi	expect	expect	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
Gods	Gods	n2	Gods	god	0
favour	favour	vvi	favour	favour	0
shining	shining	vvg	shining	shine	0
upon	upon	p-acp	upon	upon	0
us	us	pno12	us	we	0
and	and	cc	and	and	0
doe	doe	vdb	do	do	0
thus	thus	av	thus	thus	0
?	?	?	?	?	1
Nay	Nay	uh-x	Nay	nay	0
,	,	,	,	,	0
let	let	vvb	let	let	0
us	us	pno12	us	we	0
not	not	xx	not	not	0
deceive	deceive	vvi	deceive	deceive	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
this	this	d	this	this	0
iniquity	iniquity	n1	iniquity	iniquity	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
purged	purged	vvn	purged	purge	0
away	away	av	away	away	0
till	till	c-acp	till	till	0
we	we	pns12	we	we	0
dye	dye	vvb	die	die	0
,	,	,	,	,	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
thus	thus	av	thus	thus	0
hold	hold	vvb	hold	hold	0
on	on	a-acp	on	on	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
courses	courses	n2	courses	course	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
what	what	r-crq	what	what	0
though	though	cs	though	though	0
no	no	dx	no	no	0
danger	danger	n1	danger	danger	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
thinking	thinking	n-vvg	thinking	think	0
)	)	)	)	)	0
is	is	vbz	is	be	0
neere	neere	j	near	near	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
we	we	pns12	we	we	0
therefore	therefore	av	therefore	therefore	0
conclude	conclude	vvi	conclude	conclude	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
are	are	vbr	are	be	0
free	free	j	free	free	0
from	from	p-acp	from	from	0
danger	danger	n1	danger	danger	0
?	?	?	?	?	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
God	God	np1	God	God	0
had	had	vhd	had	have	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
judgements	judgements	n2	judgements	judgement	0
then	then	av	then	then	0
those	those	d	those	those	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
already	already	av	already	already	0
felt	felt	vvn	felt	feel	0
?	?	?	?	?	0
or	or	cc	or	or	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
,	,	,	,	,	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
same	same	d	same	same	0
God	God	n1	God	god	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
as	as	c-acp	as	as	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
them	them	pno32	them	they	0
back	back	av	back	back	0
again	again	av	again	again	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
first	first	ord	first	first	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Oh	Oh	uh	O	oh	0
Bre	Bre	vvn	Bre	breed	0
∣	∣	sy	∣	∣	0
thren	thren	j	thren	thren	0
!	!	!	!	!	0
let	let	vvb	let	let	0
us	us	pno12	us	we	0
take	take	vvi	take	take	0
heed	heed	n1	heed	heed	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
perswade	perswade	vvb	persuade	persuade	0
not	not	xx	not	not	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
of	of	pp-f	of	of	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
walke	walke	vvb	walk	walk	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
imagination	imagination	n1	imagination	imagination	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
wicked	wicked	j	wicked	wicked	0
hearts	hearts	n2	hearts	heart	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
then	then	cs	then	than	0
Gods	Gods	ng1	Gods	god	0
wrath	wrath	n1	wrath	wrath	0
will	will	vmb	will	will	0
flye	flye	vvi	fly	fly	0
out	out	av	out	out	0
against	against	p-acp	against	against	0
us	us	pno12	us	we	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
fearfull	fearfull	j	fearful	fearful	0
manner	manner	n1	manner	manner	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
greater	greater	jc	greater	great	0
his	his	po31	his	his	0
favours	favours	n2	favours	favour	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
towards	towards	p-acp	towards	towards	0
us	us	pno12	us	we	0
,	,	,	,	,	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
made	made	vvn	made	make	0
good	good	j	good	good	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
the	the	dt	the	the	0
greater	greater	jc	greater	great	0
will	will	vmb	will	will	0
his	his	po31	his	his	0
judgements	judgements	n2	judgements	judgement	0
be	be	vbb	be	be	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
come	come	vvb	come	come	0
.	.	.	.	.	1
And	And	cc	And	and	0
truely	truely	av-j	truly	true	0
,	,	,	,	,	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
may	may	vmb	may	may	0
justly	justly	av-j	justly	just	0
feare	feare	vvi	fear	fear	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
yet	yet	av	yet	yet	0
done	done	vdn	done	do	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
a	a	dt	a	a	0
controversie	controversie	n1	controversy	controversy	0
still	still	av	still	still	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
one	one	crd	one	one	0
way	way	n1	way	way	0
or	or	cc	or	or	0
other	other	j-jn	other	other	0
will	will	vmb	will	will	0
bring	bring	vvi	bring	bring	0
upon	upon	p-acp	upon	upon	0
us	us	pno12	us	we	0
some	some	d	some	some	0
fearful	fearful	j	fearful	fearful	0
jugdement	jugdement	n1	judgement	judgement	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
that	that	cst	that	that	0
security	security	n1	security	security	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
too	too	av	too	too	0
far	far	av-j	far	far	0
get	get	vvi	get	get	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
hearts	hearts	n2	hearts	heart	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
or	or	cc	or	or	0
other	other	j-jn	other	other	0
miseries	miseries	n2	misery's	misery	0
or	or	cc	or	or	0
judgements	judgements	n2	judgements	judgement	0
come	come	vvb	come	come	0
upon	upon	p-acp	upon	upon	0
this	this	d	this	this	0
Countrey	Countrey	n1	Country	country	0
before	before	c-acp	before	before	0
it	it	pn31	it	it	0
have	have	vhb	have	have	0
warning	warning	n-vvg	warning	warn	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
thought	thought	vvn	thought	think	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
a	a	dt	a	a	0
little	little	j	little	little	0
paines	paines	n2	pains	pain	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
,	,	,	,	,	0
and	and	cc	and	and	0
adventure	adventure	n1	adventure	adventure	0
to	to	pc-acp	to	to	0
divulge	divulge	vvi	divulge	divulge	0
this	this	d	this	this	0
ensuing	ensuing	j-vvg	ensuing	ensue	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
more	more	dc	more	more	0
plagues	plagues	n2	plagues	plague	0
then	then	cs	then	than	0
War	War	n1	War	war	0
to	to	pc-acp	to	to	0
inflict	inflict	vvi	inflict	inflict	0
upon	upon	p-acp	upon	upon	0
rebellious	rebellious	j	rebellious	rebellious	0
and	and	cc	and	and	0
stubborne	stubborne	j	stubborn	stubborn	0
people	people	n1	people	people	0
;	;	;	;	;	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
,	,	,	,	,	0
have	have	vhb	have	have	0
laid	laid	vvn	laid	lay	0
downe	downe	a-acp	down	down	0
many	many	d	many	many	0
things	things	n2	things	thing	0
which	which	r-crq	which	which	0
tend	tend	vvb	tend	tend	0
to	to	pc-acp	to	to	0
stirre	stirre	vvi	stir	stir	0
up	up	a-acp	up	up	0
men	men	n2	men	man	0
to	to	p-acp	to	to	0
repentance	repentance	n1	repentance	repentance	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
prepare	prepare	vvi	prepare	prepare	0
against	against	p-acp	against	against	0
future	future	j-jn	future	future	0
Judgements	Judgements	n2	Judgements	judgement	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
you	you	pn22	you	you	0
(	(	(	(	(	0
deare	deare	j-jn	deer	dear	0
Countrey-men	Countrey-men	n2	Countrymen	countryman	0
)	)	)	)	)	0
I	I	pns11	I	i	0
send	send	vvb	send	send	0
it	it	pn31	it	it	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
first	first	ord	first	first	0
undertaken	undertaken	vvn	undertaken	undertake	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
causes	causes	n2	causes	cause	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
hope	hope	n1	hope	hope	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
to	to	p-acp	to	to	0
meanes	meanes	n2	means	mean	0
to	to	pc-acp	to	to	0
row	row	vvi	row	row	0
seup	seup	vvi	seup	seup	0
your	your	po22	your	your	0
dul	dul	j	dul	dull	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
security	security	n1	security	security	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
too	too	av	too	too	0
much	much	av-d	much	much	0
pos	pos	fw-la	pos	pos	0
∣	∣	sy	∣	∣	0
sesseth	sesseth	vvz	sesseth	sess	0
you	you	pn22	you	you	0
;	;	;	;	;	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
vain	vain	j	vain	vain	0
glorious	glorious	j	glorious	glorious	0
end	end	n1	end	end	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
gaine	gaine	vvi	gain	gain	0
applause	applause	n1	applause	applause	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
writ	writ	vvn	writ	write	0
it	it	pn31	it	it	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
thing	thing	n1	thing	thing	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
either	either	d	either	either	0
for	for	p-acp	for	for	0
mat	mat	n1	mat	mat	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
or	or	cc	or	or	0
manner	manner	n1	manner	manner	0
that	that	cst	that	that	0
will	will	vmb	will	will	0
relish	relish	vvi	relish	relish	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
worlds	worlds	ng1	world's	world	0
appetite	appetite	n1	appetite	appetite	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
assured	assured	vvn	assured	assure	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
ade	ade	vvi	ade	aid	0
at	at	p-acp	at	at	0
nothing	nothing	pix	nothing	nothing	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
Gods	Gods	npg1	Gods	God	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
my	my	po11	my	my	0
Countrey-mens	Countrey-mens	ng2	Countrymen's	countrymen	0
welfare	welfare	n1	welfare	welfare	0
,	,	,	,	,	0
so	so	av	so	so	0
with	with	p-acp	with	with	0
more	more	av-dc	more	more	0
bold	bold	j	bold	bold	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
doe	doe	vdb	do	do	0
I	I	pns11	I	i	0
send	send	vvi	send	send	0
it	it	pn31	it	it	0
abroad	abroad	av	abroad	abroad	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
never	never	av-x	never	never	0
doubt	doubt	vvi	doubt	doubt	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
but	but	p-acp	but	but	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
finde	finde	vvi	find	find	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
be	be	vbb	be	be	0
kindly	kindly	av-j	kindly	kind	0
accepted	accepted	vvn	accepted	accept	0
of	of	pp-f	of	of	0
among	among	p-acp	among	among	0
honest-hearted	honest-hearted	j	honest-hearted	honest-hearted	0
and	and	cc	and	and	0
religious	religious	j	religious	religious	0
people	people	n1	people	people	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
censures	censures	n2	censures	censure	0
or	or	cc	or	or	0
respects	respects	n2	respects	respect	0
of	of	pp-f	of	of	0
Malignants	Malignants	n2	Malignants	malignant	0
,	,	,	,	,	0
wicked	wicked	j	wicked	wicked	0
and	and	cc	and	and	0
godlesse	godlesse	j	godless	godless	0
men	men	n2	men	man	0
,	,	,	,	,	0
I	I	pns11	I	i	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
gard	gard	vvb	guard	guard	0
not	not	xx	not	not	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
if	if	cs	if	if	0
there	there	pc-acp	there	there	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
any	any	d	any	any	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
stead	stead	n1	stead	stead	0
of	of	pp-f	of	of	0
ta	ta	uh	ta	ta	0
∣	∣	sy	∣	∣	0
king	king	n1	king	king	0
warning	warning	n1	warning	warning	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
alarme	alarme	n1	alarm	alarm	0
sent	sent	vvd	sent	send	0
abroad	abroad	av	abroad	abroad	0
by	by	p-acp	by	by	0
me	me	pno11	me	i	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
let	let	vvi	let	let	0
loose	loose	vvi	lose	loose	0
their	their	po32	their	their	0
tongues	tongues	n2	tongues	tongue	0
against	against	p-acp	against	against	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
fame	fame	vvb	fame	fame	0
me	me	pno11	me	i	0
with	with	p-acp	with	with	0
any	any	d	any	any	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
malicious	malicious	j	malicious	malicious	0
,	,	,	,	,	0
idle	idle	j	idle	idle	0
,	,	,	,	,	0
or	or	cc	or	or	0
wicked	wicked	j	wicked	wicked	0
speeches	speeches	n2	speeches	speech	0
,	,	,	,	,	0
their	their	po32	their	their	0
words	words	n2	words	word	0
shall	shall	vmb	shall	shall	0
no	no	av-dx	no	no	0
further	further	av-jc	further	further	0
vex	vex	vvi	vex	vex	0
me	me	pno11	me	i	0
,	,	,	,	,	0
then	then	av	then	then	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
no	no	dx	no	no	0
more	more	av-dc	more	more	0
respect	respect	vvi	respect	respect	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
safety	safety	n1	safety	safety	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
refusing	refusing	vvg	refusing	refuse	0
warning	warning	n1	warning	warning	0
because	because	c-acp	because	because	0
given	given	vvn	given	give	0
by	by	p-acp	by	by	0
me	me	pno11	me	i	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
formerly	formerly	av-j	formerly	former	0
taken	taken	vvn	taken	take	0
notice	notice	n1	notice	notice	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
doe	doe	vdb	do	do	0
see	see	vvi	see	see	0
,	,	,	,	,	0
tempora	tempora	fw-la	tempora	tempora	0
et	et	fw-la	et	et	0
ingenia	ingenia	fw-la	ingenia	ingenia	0
hominum	hominum	fw-la	hominum	hominum	0
ad	ad	fw-la	ad	ad	0
invidiam	invidiam	fw-la	invidiam	invidiam	0
proniora	proniora	fw-it	proniora	proniora	0
,	,	,	,	,	0
quam	quam	fw-la	quam	quam	0
ad	ad	fw-la	ad	ad	0
aequitatem	aequitatem	fw-la	aequitatem	aequitatem	0
:	:	:	:	:	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
have	have	vhb	have	have	0
put	put	vvn	put	put	0
on	on	p-acp	on	on	0
a	a	dt	a	a	0
resolution	resolution	n1	resolution	resolution	0
to	to	pc-acp	to	to	0
undergoe	undergoe	vvi	undergo	undergo	0
what	what	r-crq	what	what	0
false	false	j	false	false	0
imputations	imputations	n2	imputations	imputation	0
or	or	cc	or	or	0
slanders	slanders	n2	slanders	slander	0
soever	soever	av	soever	soever	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
rai	rai	fw-la	rai	rai	0
∣	∣	sy	∣	∣	0
sed	sed	fw-la	sed	sed	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
grieving	grieving	vvg	grieving	grieve	0
or	or	cc	or	or	0
vexing	vexing	vvg	vexing	vex	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
if	if	cs	if	if	0
this	this	d	this	this	0
shall	shall	vmb	shall	shall	0
but	but	cc-acp	but	but	0
work	work	vvi	work	work	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
send	send	vvb	send	send	0
it	it	pn31	it	it	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
rejoyce	rejoyce	vvi	rejoice	rejoice	0
me	me	pno11	me	i	0
excee	excee	n1	excee	excee	0
∣	∣	sy	∣	∣	0
dingly	dingly	av-vvg	dingly	ding	0
,	,	,	,	,	0
and	and	cc	and	and	0
cause	cause	vvb	cause	cause	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
thinke	thinke	vvi	think	think	0
all	all	d	all	all	0
my	my	po11	my	my	0
labour	labour	n1	labour	labour	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
well	well	av	well	well	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
happily	happily	av-j	happily	happy	0
bestowed	bestowed	vvn	bestowed	bestow	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
further	further	av-jc	further	further	0
incouraged	incouraged	vvn	encouraged	encourage	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
on	on	a-acp	on	on	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Studies	Studies	n2	Studies	study	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
furtherance	furtherance	n1	furtherance	furtherance	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Countreys	Countreys	ng2	Countries'	country	0
welfare	welfare	n1	welfare	welfare	0
.	.	.	.	.	1
Accept	Accept	vvb	Accept	accept	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
loving	loving	j-vvg	loving	love	0
Countrey-men	Countrey-men	n2	Countrymen	countryman	0
,	,	,	,	,	0
though	though	cs	though	though	0
not	not	xx	not	not	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
worke	worke	n1	work	work	0
of	of	pp-f	of	of	0
eloquence	eloquence	n1	eloquence	eloquence	0
and	and	cc	and	and	0
learning	learning	n1	learning	learning	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
worke	worke	n1	work	work	0
needfull	needfull	j	needful	needful	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
case	case	n1	case	case	0
now	now	av	now	now	0
stands	stands	vvz	stands	stand	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
worke	worke	n1	work	work	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
token	token	n1	token	token	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
good	good	j	good	good	0
affection	affection	n1	affection	affection	0
,	,	,	,	,	0
I	I	pns11	I	i	0
dedicate	dedicate	vvb	dedicate	dedicate	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
;	;	;	;	;	0
let	let	vvb	let	let	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
,	,	,	,	,	0
I	I	pns11	I	i	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
seech	seech	vvi	seech	seech	0
you	you	pn22	you	you	0
,	,	,	,	,	0
be	be	vbb	be	be	0
in	in	p-acp	in	in	0
vaine	vaine	j	vain	vain	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
hitherto	hitherto	av	hitherto	hitherto	0
graciously	graciously	av-j	graciously	gracious	0
wrought	wrought	vvn	wrought	wrought	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
deli	deli	fw-la	deli	deli	0
∣	∣	sy	∣	∣	0
verance	verance	n1	verance	verance	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
enemies	enemies	n2	enemies	enemy	0
,	,	,	,	,	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
so	so	av	so	so	0
favourable	favourable	j	favourable	favourable	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
enjoy	enjoy	vvb	enjoy	enjoy	0
such	such	d	such	such	0
great	great	j	great	great	0
tranquillity	tranquillity	n1	tranquillity	tranquillity	0
:	:	:	:	:	0
