Grace	Grace	n1	Grace	grace	0
or	or	cc	or	or	0
to	to	p-acp	to	to	0
swine	swine	n1	swine	swine	0
that	that	cst	that	that	0
finding	finding	vvg	finding	find	0
acorns	acorns	n2	acorns	acorn	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
,	,	,	,	,	0
neuer	neuer	av-x	never	never	0
looke	looke	vvb	look	look	0
vp	vp	a-acp	up	up	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
tree	tree	n1	tree	tree	0
from	from	p-acp	from	from	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
fall	fall	vvb	fallen	fall	0
.	.	.	.	.	1
They	They	pns32	They	they	0
forget	forget	vvb	forget	forget	0
that	that	cst	that	that	0
mans	mans	ng1	men	man	0
eies	eies	n2	eyes	eye	0
are	are	vbr	are	be	0
therefore	therefore	av	therefore	therefore	0
set	set	vvn	set	set	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
head	head	n1	head	head	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
vpper	vpper	jc	upper	upper	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
body	body	n1	body	body	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
then	then	cs	then	than	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
breast	breast	n1	breast	breast	0
,	,	,	,	,	0
belly	belly	n1	belly	belly	0
,	,	,	,	,	0
or	or	cc	or	or	0
feet	feet	n2	feet	foot	0
,	,	,	,	,	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
he	he	pns31	he	he	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
admonished	admonished	vvn	admonished	admonish	0
thereby	thereby	av	thereby	thereby	0
to	to	pc-acp	to	to	0
lift	lift	vvi	lift	lift	0
vp	vp	a-acp	up	up	0
his	his	po31	his	his	0
mind	mind	n1	mind	mind	0
vnto	vnto	p-acp	unto	unto	0
heauen	heauen	n1	heaven	heaven	0
and	and	cc	and	and	0
heauenly	heauenly	j	heavenly	heavenly	0
things	things	n2	things	thing	0
:	:	:	:	:	0
&	&	cc	&	and	0
therfore	therfore	av	therefore	therefore	0
Plato	Plato	np1	Plato	Plato	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
mens	mens	ng2	men's	man	0
eies	eies	n2	eyes	eye	0
were	were	vbdr	were	be	0
set	set	vvn	set	set	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
body	body	n1	body	body	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
rected	rected	j	rected	rected	0
and	and	cc	and	and	0
looking	looking	vvg	looking	look	0
vpward	vpward	av-j	upward	upward	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
as	as	c-acp	as	as	0
guides	guides	n2	guides	guide	0
to	to	pc-acp	to	to	0
leade	leade	vvi	lead	lead	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
celestiall	celestiall	j	celestial	celestial	0
light	light	n1	light	light	0
,	,	,	,	,	0
&	&	cc	&	and	0
notice	notice	n1	notice	notice	0
taken	taken	vvn	taken	take	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
heauenly	heauenly	j	heavenly	heavenly	0
motions	motions	n2	motions	motion	0
.	.	.	.	.	1
Otherwise	Otherwise	av	Otherwise	otherwise	0
,	,	,	,	,	0
althogh	althogh	cs	although	although	0
a	a	dt	a	a	0
mans	mans	ng1	men	man	0
skill	skill	n1	skill	skill	0
be	be	vbi	be	be	0
neuer	neuer	av-x	never	never	0
so	so	av	so	so	0
great	great	j	great	great	0
,	,	,	,	,	0
althogh	althogh	cs	although	although	0
he	he	pns31	he	he	0
knowet	knowet	vvd	knowet	knowet	0
the	the	dt	the	the	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
stars	stars	n2	stars	star	0
,	,	,	,	,	0
the	the	dt	the	the	0
walles	walles	n2	walls	wall	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
the	the	dt	the	the	0
foundatiōs	foundatiōs	n2	foundations	foundation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
the	the	dt	the	the	0
top	top	n1	top	top	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
heauens	heauens	n2	heavens	heaven	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
ignorant	ignorant	j	ignorant	ignorant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
creator	creator	n1	creator	creator	0
&	&	cc	&	and	0
modera	modera	fw-la	modera	modera	0
∣	∣	sy	∣	∣	0
tour	tour	fw-fr	tour	tour	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
all	all	d	all	all	0
,	,	,	,	,	0
it	it	pn31	it	it	0
shal	shal	vmb	shall	shall	0
profit	profit	vvi	profit	profit	0
him	him	pno31	him	he	0
nothing	nothing	pix	nothing	nothing	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
as	as	p-acp	as	as	0
no	no	dx	no	no	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
for	for	p-acp	for	for	0
grapes	grapes	n2	grapes	grape	0
of	of	pp-f	of	of	0
thorns	thorns	n2	thorns	thorn	0
,	,	,	,	,	0
or	or	cc	or	or	0
figs	figs	n2	figs	fig	0
of	of	pp-f	of	of	0
thistles	thistles	n2	thistles	thistle	0
,	,	,	,	,	0
so	so	av	so	so	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
not	not	xx	not	not	0
thinke	thinke	vvi	think	think	0
that	that	d	that	that	0
Epicures	Epicures	n2	Epicures	epicure	0
and	and	cc	and	and	0
Atheists	Atheists	n2	Atheists	atheist	0
wil	wil	vmb	will	will	0
once	once	a-acp	once	once	0
either	either	d	either	either	0
labor	labor	n1	labour	labour	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
God	God	np1	God	God	0
or	or	cc	or	or	0
open	open	vvi	open	open	0
their	their	po32	their	their	0
lips	lips	n2	lips	lip	0
to	to	pc-acp	to	to	0
praise	praise	vvi	praise	praise	0
him	him	pno31	him	he	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
as	as	c-acp	as	as	0
yet	yet	av	yet	yet	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
learned	learned	vvn	learned	learn	0
to	to	pc-acp	to	to	0
beleeue	beleeue	vvi	believe	believe	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
,	,	,	,	,	0
much	much	av-d	much	much	0
lesse	lesse	av-dc	less	less	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
rewarder	rewarder	n1	rewarder	rewarder	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
seeke	seeke	vvb	seek	seek	0
him	him	pno31	him	he	0
.	.	.	.	.	1
Hebr.	Hebr.	np1	Hebr.	Hebr.	0
11.	11.	crd	11.	11.	0
6.	6.	crd	6.	6.	1
And	And	cc	And	and	0
surely	surely	av-j	surely	sure	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Sathans	Sathans	npg1	Sathans	Satan	0
delusions	delusions	n2	delusions	delusion	0
wrought	wrought	vvn	wrought	wrought	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hearts	hearts	n2	hearts	heart	0
of	of	pp-f	of	of	0
vnbeleeers	vnbeleeers	n2	vnbeleeers	vnbeleeer	0
,	,	,	,	,	0
this	this	d	this	this	0
monstrous	monstrous	j	monstrous	monstrous	0
error	error	n1	error	error	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
destitute	destitute	j	destitute	destitute	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
shew	shew	n1	show	show	0
of	of	pp-f	of	of	0
selfe	selfe	n1	self	self	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
rption	rption	n1	rption	rption	0
,	,	,	,	,	0
hunger	hunger	n1	hunger	hunger	0
and	and	cc	and	and	0
thirst	thirst	n1	thirst	thirst	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
more	more	av-dc	more	more	0
incident	incident	j	incident	incident	0
vnto	vnto	p-acp	unto	unto	0
him	him	pno31	him	he	0
then	then	av	then	then	0
relgion	relgion	n1	relgion	relgion	0
and	and	cc	and	and	0
aberration	aberration	n1	aberration	aberration	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
man	man	n1	man	man	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
and	and	cc	and	and	0
acknow	acknow	vvi	acknow	acknow	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
dimme	dimme	j	dim	dim	0
candle	candle	n1	candle	candle	0
of	of	pp-f	of	of	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
his	his	po31	his	his	0
∣	∣	sy	∣	∣	0
cheth	cheth	vvz	cheth	ch	0
ouer	ouer	a-acp	over	over	0
all	all	d	all	all	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
immortall	immortall	j	immortal	immortal	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
after	after	p-acp	after	after	0
this	this	d	this	this	0
lse	lse	j	lse	lse	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
happinesse	happinesse	n1	happiness	happiness	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
good	good	j	good	good	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
torments	torments	n2	torments	torment	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
,	,	,	,	,	0
is	is	vbz	is	be	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
terme	terme	vvi	term	term	0
it	it	pn31	it	it	0
,	,	,	,	,	0
a	a	dt	a	a	0
supernaturall	supernaturall	j	supernatural	supernatural	0
error	error	n1	error	error	0
,	,	,	,	,	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
cleun	cleun	vvb	cleun	cleun	0
againsst	againsst	vvn	againsst	againsst	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
nature	nature	n1	nature	nature	0
and	and	cc	and	and	0
all	all	d	all	all	0
.	.	.	.	.	1
The	The	dt	The	the	0
trueth	trueth	n1	truth	truth	0
whereof	whereof	c-crq	whereof	whereof	0
appeareth	appeareth	vvz	appears	appear	0
both	both	d	both	both	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
mon	mon	fw-fr	mon	mon	0
consent	consent	vvi	consent	consent	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
nations	nations	n2	nations	nation	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
haue	haue	vhb	have	have	0
generally	generally	av-j	generally	general	0
approoed	approoed	vvn	approoed	approoe	0
those	those	d	those	those	0
points	points	n2	points	point	0
as	as	c-acp	as	as	0
in	in	a-acp	in	in	0
∣	∣	sy	∣	∣	0
uiolable	uiolable	j	uiolable	uiolable	0
principles	principles	n2	principles	principle	0
and	and	cc	and	and	0
maximes	maximes	n2	maxims	maxim	0
in	in	p-acp	in	in	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
iudgement	iudgement	n1	judgement	judgement	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sounder	sounder	jc	sounder	sound	0
sort	sort	n1	sort	sort	0
of	of	pp-f	of	of	0
Phylosophers	Phylosophers	n2	Philosophers	philosopher	0
and	and	cc	and	and	0
Lawmakers	Lawmakers	n2	Lawmakers	lawmaker	0
amongst	amongst	p-acp	among	among	0
the	the	dt	the	the	0
Heath	Heath	n1	Heath	heath	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
knowing	knowing	vvg	knowing	know	0
that	that	cst	that	that	0
all	all	d	all	all	0
mens	mens	ng2	men's	man	0
consciences	consciences	n2	consciences	conscience	0
did	did	vdd	did	do	0
naturally	naturally	av-j	naturally	natural	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
not	not	xx	not	not	0
one	one	pi	one	one	0
∣	∣	sy	∣	∣	0
ly	ly	vvi	lie	lie	0
a	a	dt	a	a	0
being	being	vbg	being	be	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
diuine	diuine	j-jn	divine	divine	0
power	power	n1	power	power	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
subiection	subiection	n1	subjection	subjection	0
also	also	av	also	also	0
thereunto	thereunto	av	thereunto	thereunto	0
,	,	,	,	,	0
pretnded	pretnded	vvd	pretnded	pretnd	0
that	that	d	that	that	0
their	their	po32	their	their	0
lawes	lawes	n2	laws	law	0
and	and	cc	and	and	0
superstitions	superstitions	n2	superstitions	superstition	0
came	came	vvd	came	come	0
from	from	p-acp	from	from	0
some	some	d	some	some	0
one	one	crd	one	one	0
or	or	cc	or	or	0
other	other	n-jn	other	other	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
supposed	supposed	j-vvn	supposed	suppose	0
gods	gods	n2	gods	god	0
&	&	cc	&	and	0
goddesses	goddesses	n2	goddesses	goddess	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
Minos	Minos	npg1	Minos	Minos	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Cretensians	Cretensians	njp2	Cretensians	cretensians	0
made	made	vvd	made	make	0
the	the	dt	the	the	0
peo	peo	fw-la	peo	peo	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
beleeue	beleeue	vvi	believe	believe	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
receyued	receyued	vvn	received	receive	0
his	his	po31	his	his	0
lawes	lawes	n2	laws	law	0
of	of	pp-f	of	of	0
Iupiter	Iupiter	np1	Iupiter	Jupiter	0
,	,	,	,	,	0
Lycurgus	Lycurgus	np1	Lycurgus	Lycurgus	0
the	the	dt	the	the	0
D	D	sy	WORSER	d	0
∣	∣	sy	∣	∣	0
demonian	demonian	n1	demonian	demonian	0
lawmaker	lawmaker	n1	lawmaker	lawmaker	0
of	of	pp-f	of	of	0
Apollos	Apollos	npg1	Apollos	Apollo	0
oracle	oracle	n1	oracle	oracle	0
,	,	,	,	,	0
Numa	Numa	np1	Numa	Numa	0
Pompilius	Pompilius	np1	Pompilius	Pompilius	0
a	a	dt	a	a	0
Roman	Roman	njp	Roman	roman	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
Aegeria	Aegeria	np1	Aegeria	Aegeria	0
the	the	dt	the	the	0
Nimph	Nimph	n1	Nymph	nymph	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
truth	truth	n1	truth	truth	0
they	they	pns32	they	they	0
that	that	d	that	that	0
deny	deny	vvb	deny	deny	0
the	the	dt	the	the	0
diuine	diuine	j-jn	divine	divine	0
essence	essence	n1	essence	essence	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
do	do	vdb	do	do	0
they	they	pns32	they	they	0
but	but	p-acp	but	but	0
deny	deny	vvi	deny	deny	0
themselues	themselues	px32	themselves	themselves	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
being	being	n1	being	being	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
things	things	n2	things	thing	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
besides	besides	a-acp	beside	beside	0
?	?	?	?	?	1
For	For	p-acp	For	for	0
as	as	c-acp	as	as	0
Aratus	Aratus	np1	Aratus	Aratus	0
the	the	dt	the	the	0
heathen	heathen	j-jn	heathen	heathen	0
Poet	Poet	n1	Poet	poet	0
is	is	vbz	is	be	0
also	also	av	also	also	0
confirmed	confirmed	vvn	confirmed	confirm	0
vnto	vnto	p-acp	unto	unto	0
vs	vs	pno12	us	we	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
Paul	Paul	np1	Paul	Paul	0
,	,	,	,	,	0
Act.	Act.	n1	Act.	act	0
17.	17.	crd	17.	17.	1
In	In	p-acp	In	in	0
God	God	np1	God	God	0
we	we	pns12	we	we	0
liue	liue	vvb	live	live	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
our	our	po12	our	our	0
being	being	n1	being	being	0
:	:	:	:	:	0
so	so	av	so	so	0
that	that	cst	that	that	0
without	without	p-acp	without	without	0
him	him	pno31	him	he	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
impossible	impossible	j	impossible	impossible	0
wee	wee	pns12	we	we	0
should	should	vmd	should	shall	0
haue	haue	vhi	have	have	0
any	any	d	any	any	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
one	one	crd	one	one	0
moment	moment	n1	moment	moment	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
houre	houre	n1	hour	hour	0
.	.	.	.	.	1
And	And	cc	And	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
strange	strange	j	strange	strange	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
these	these	d	these	these	0
rea	rea	fw-la	rea	rea	0
∣	∣	sy	∣	∣	0
onable	onable	j-u	onable	onable	0
beastes	beastes	n2	beasts	beast	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
men	men	n2	men	man	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
not	not	xx	not	not	0
call	call	vvi	call	call	0
them	them	pno32	them	they	0
)	)	)	)	)	0
standing	standing	vvg	standing	stand	0
so	so	av	so	so	0
vpon	vpon	p-acp	upon	upon	0
rea	rea	fw-la	rea	rea	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
and	and	cc	and	and	0
sense	sense	n1	sense	sense	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
seeme	seeme	vvi	seem	seem	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
,	,	,	,	,	0
cannot	cannot	vmbx	cannot	can	0
in	in	p-acp	in	in	0
reason	reason	n1	reason	reason	0
that	that	cst	that	that	0
this	this	d	this	this	0
great	great	j	great	great	0
variety	variety	n1	variety	variety	0
&	&	cc	&	and	0
exquisite	exquisite	j	exquisite	exquisite	0
order	order	n1	order	order	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
behold	behold	vvb	behold	behold	0
and	and	cc	and	and	0
see	see	vvi	see	see	0
in	in	p-acp	in	in	0
nature	nature	n1	nature	nature	0
&	&	cc	&	and	0
na	na	fw-mi	na	na	0
∣	∣	sy	∣	∣	0
tural	tural	j-u	tural	tural	0
things	things	n2	things	thing	0
,	,	,	,	,	0
must	must	vmb	must	must	0
of	of	pp-f	of	of	0
necessity	necessity	n1	necessity	necessity	0
haue	haue	vhb	have	have	0
some	some	d	some	some	0
superiour	superiour	j-jn	superior	superior	0
cause	cause	n1	cause	cause	0
from	from	p-acp	from	from	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
re	re	fw-mi	re	re	0
∣	∣	sy	∣	∣	0
ceiued	ceiued	vvn	ceiued	ceiue	0
both	both	av-d	both	both	0
their	their	po32	their	their	0
first	first	ord	first	first	0
beeing	beeing	vbg	being	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
contial	contial	j	contial	contial	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
they	they	pns32	they	they	0
looke	looke	vvb	look	look	0
vpon	vpon	p-acp	upon	upon	0
any	any	d	any	any	0
excellent	excellent	j	excellent	excellent	0
picture	picture	n1	picture	picture	0
,	,	,	,	,	0
they	they	pns32	they	they	0
presently	presently	av-j	presently	present	0
iudge	iudge	vvi	judge	judge	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
wrought	wrought	vvn	wrought	wrought	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
cunning	cunning	j-jn	cunning	cunning	0
painter	painter	n1	painter	painter	0
:	:	:	:	:	0
and	and	cc	and	and	0
euery	euery	d	every	every	0
building	building	n1	building	building	0
leadeth	leadeth	vvz	leads	lead	0
all	all	d	all	all	0
men	men	n2	men	man	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
consideration	consideration	n1	consideration	consideration	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
exquisite	exquisite	j	exquisite	exquisite	0
master	master	n1	master	master	0
builder	builder	n1	builder	builder	0
that	that	cst	that	that	0
framed	framed	vvd	framed	frame	0
it	it	pn31	it	it	0
.	.	.	.	.	1
And	And	cc	And	and	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
the	the	dt	the	the	0
view	view	n1	view	view	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
worlde	worlde	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
many	many	d	many	many	0
admirable	admirable	j	admirable	admirable	0
things	things	n2	things	thing	0
therein	therein	av	therein	therein	0
as	as	a-acp	as	as	0
are	are	vbr	are	be	0
subiect	subiect	j-jn	subject	subject	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
our	our	po12	our	our	0
senses	senses	n2	senses	sense	0
,	,	,	,	,	0
constra	constra	fw-la	constra	constra	0
s	s	zz	s	s	0
to	to	pc-acp	to	to	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
a	a	dt	a	a	0
superiour	superiour	j-jn	superior	superior	0
cause	cause	n1	cause	cause	0
and	and	cc	and	and	0
creator	creator	n1	creator	creator	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
all	all	d	all	all	0
?	?	?	?	?	1
Doeth	Doeth	vdz	Doth	do	0
any	any	d	any	any	0
shippe	shippe	n1	ship	ship	0
sayle	sayle	vvi	sail	sail	0
his	his	po31	his	his	0
right	right	j-jn	right	right	0
course	course	n1	course	course	0
without	without	p-acp	without	without	0
a	a	dt	a	a	0
Pilot	Pilot	n1	Pilot	pilot	0
?	?	?	?	?	0
or	or	cc	or	or	0
is	is	vbz	is	be	0
there	there	pc-acp	there	there	0
any	any	d	any	any	0
Citie	Citie	n1	City	city	0
well	well	av	well	well	0
go	go	vvi	go	go	0
∣	∣	sy	∣	∣	0
uerned	uerned	vvd	uerned	uern	0
without	without	p-acp	without	without	0
a	a	dt	a	a	0
Magistrate	Magistrate	n1	Magistrate	magistrate	0
?	?	?	?	?	1
And	And	cc	And	and	0
shall	shall	vmb	shall	shall	0
any	any	d	any	any	0
surmize	surmize	vvi	surmise	surmise	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
celestiall	celestiall	j	celestial	celestial	0
lights	lights	n2	lights	light	0
could	could	vmd	could	can	0
obserue	obserue	vvi	observe	observe	0
their	their	po32	their	their	0
right	right	j-jn	right	right	0
motions	motions	n2	motions	motion	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
direction	direction	n1	direction	direction	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
made	made	vvd	made	make	0
them	them	pno32	them	they	0
?	?	?	?	?	0
or	or	cc	or	or	0
that	that	cst	that	that	0
the	the	dt	the	the	0
terrestriall	terrestriall	j	terrestrial	terrestrial	0
globe	globe	n1	globe	globe	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
coulde	coulde	vmd	could	can	0
so	so	av	so	so	0
well	well	av	well	well	0
ordered	ordered	vvn	ordered	order	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
that	that	cst	that	that	0
all	all	d	all	all	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
that	that	d	that	that	0
them	them	pno32	them	they	0
all	all	d	all	all	0
?	?	?	?	?	1
But	But	p-acp	But	but	0
such	such	d	such	such	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
blockishnesse	blockishnesse	n1	blockishness	blockishness	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
beleeue	beleeue	vvi	believe	believe	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
and	and	cc	and	and	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
bodies	bodies	n2	bodies	body	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
though	though	cs	though	though	0
,	,	,	,	,	0
if	if	cs	if	if	0
their	their	po32	their	their	0
eyes	eyes	n2	eyes	eye	0
were	were	vbdr	were	be	0
plucked	plucked	vvn	plucked	pluck	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
heads	heads	n2	heads	head	0
there	there	a-acp	there	there	0
could	could	vmd	could	can	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
sunne	sunne	n1	sun	sun	0
