¶	¶	¶	¶	¶	0
to	to	pc-acp	to	to	0
lye	lye	vvi	lie	lie	0
before	before	a-acp	before	before	0
▪	▪	▪	▪	▪	0
Callice	Callice	np1	Callice	Callice	0
13.	13.	crd	13.	13.	0
or	or	cc	or	or	0
14.	14.	crd	14.	14.	0
mo	mo	dc	more	more	0
∣	∣	sy	∣	∣	0
neths	neths	ng2	neths	neths	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
wanted	wanted	vvd	wanted	want	0
the	the	dt	the	the	0
vse	vse	n1	use	use	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Cannon	Cannon	n1	Cannon	cannon	0
,	,	,	,	,	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
foure	foure	crd	foure	four	0
or	or	cc	or	or	0
fiue	fiue	crd	fiue	five	0
daies	daies	n2	days	day	0
was	was	vbds	was	be	0
lost	lost	vvn	lost	lose	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
force	force	n1	force	force	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
fiery	fiery	j	fiery	fiery	0
weapons	weapons	n2	weapons	weapon	0
?	?	?	?	?	0
some	some	d	some	some	0
may	may	vmb	may	may	0
say	say	vvi	say	say	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
lost	lost	vvn	lost	lose	0
by	by	p-acp	by	by	0
trea	trea	n1	trea	trea	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
those	those	d	those	those	0
that	that	cst	that	that	0
doo	doo	vdb	do	do	0
know	know	vvi	know	know	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
doo	doo	vdb	do	do	0
perceiue	perceiue	vvi	perceive	perceive	0
how	how	c-crq	how	how	0
that	that	d	that	that	0
was	was	vbds	was	be	0
doon	doon	vdn	done	do	0
.	.	.	.	.	1
And	And	cc	And	and	0
again	again	av	again	again	0
,	,	,	,	,	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
Iack	Iack	np1	Iack	Jack	0
and	and	cc	and	and	0
Sallet	Sallet	n1	Salad	salad	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
remembrance	remembrance	n1	remembrance	remembrance	0
thought	thought	vvd	thought	think	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
sufficient	sufficient	j	sufficient	sufficient	0
for	for	p-acp	for	for	0
arming	arming	vvg	arming	arm	0
of	of	pp-f	of	of	0
Souldiours	Souldiours	n2	Soldiers	soldier	0
?	?	?	?	?	0
and	and	cc	and	and	0
further	further	av-jc	further	further	0
,	,	,	,	,	0
concerning	concerning	vvg	concerning	concern	0
our	our	po12	our	our	0
simple	simple	j	simple	simple	0
arming	arming	n-vvg	arming	arm	0
in	in	p-acp	in	in	0
times	times	n2	times	time	0
past	past	j	past	past	0
,	,	,	,	,	0
notwithstanding	notwithstanding	c-acp	notwithstanding	notwithstanding	0
that	that	cst	that	that	0
Syr	Syr	n1	Sir	sir	0
Iohn	Iohn	np1	Iohn	John	0
Smith	Smith	n1	Smith	smith	0
dooth	dooth	vdz	doth	do	0
affirme	affirme	vvi	affirm	affirm	0
that	that	d	that	that	0
men	men	n2	men	man	0
were	were	vbdr	were	be	0
as	as	a-acp	as	as	0
well	well	av	well	well	0
armed	armed	vvn	armed	arm	0
in	in	p-acp	in	in	0
times	times	n2	times	time	0
past	past	j	past	past	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
now	now	av	now	now	0
present	present	j	present	present	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
for	for	p-acp	for	for	0
example	example	n1	example	example	0
,	,	,	,	,	0
looke	looke	vvb	look	look	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Histories	Histories	n2	Histories	history	0
the	the	dt	the	the	0
11.	11.	crd	11.	11.	0
yeere	yeere	n1	year	year	0
of	of	pp-f	of	of	0
Edward	Edward	np1	Edward	Edward	0
the	the	dt	the	the	0
fourth	fourth	ord	fourth	four	0
:	:	:	:	:	0
where	where	c-crq	where	where	0
it	it	pn31	it	it	0
appeareth	appeareth	vvz	appears	appear	0
,	,	,	,	,	0
that	that	cst	that	that	0
Robert	Robert	np1	Robert	Robert	0
Basset	Basset	np1	Basset	Basset	0
Alderman	Alderman	n1	Alderman	alderman	0
of	of	pp-f	of	of	0
London	London	np1	London	London	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Recorder	Recorder	n1	Recorder	recorder	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
was	was	vbds	was	be	0
thought	thought	vvn	thought	think	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
well	well	av	well	well	0
armed	armed	vvn	armed	arm	0
,	,	,	,	,	0
being	being	vbg	being	be	0
both	both	av-d	both	both	0
armed	armed	vvn	armed	arm	0
with	with	p-acp	with	with	0
Iacks	Iacks	n2	Jacks	jack	0
to	to	pc-acp	to	to	0
defend	defend	vvi	defend	defend	0
the	the	dt	the	the	0
Cittie	Cittie	n1	City	city	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
that	that	d	that	that	0
Rebell	Rebell	n1	Rebel	rebel	0
Ba	Ba	uh	Ba	ba	0
∣	∣	sy	∣	∣	0
stard	stard	vvd	stard	stare	0
Neuell	Neuell	np1	Neuell	Nevil	0
:	:	:	:	:	0
a	a	dt	a	a	0
man	man	n1	man	man	0
would	would	vmd	would	will	0
think	think	vvi	think	think	0
,	,	,	,	,	0
that	that	cst	that	that	0
being	being	vbg	being	be	0
an	an	dt	and	a	0
Alder	Alder	zz	Alder	alder	0
∣	∣	sy	∣	∣	0
man	man	n1	man	man	0
,	,	,	,	,	0
if	if	cs	if	if	0
Armours	Armours	n2	Armours	armour	0
had	had	vhd	had	have	0
beene	beene	vbn	been	be	0
as	as	a-acp	as	as	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
store	store	n1	store	store	0
as	as	c-acp	as	as	0
now	now	av	now	now	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Alderman	Alderman	n1	Alderman	alderman	0
would	would	vmd	would	will	0
haue	haue	vhi	have	have	0
had	had	vhn	had	have	0
one	one	crd	one	one	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
∣	∣	sy	∣	∣	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
another	another	j-jn	another	another	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Recorder	Recorder	n1	Recorder	recorder	0
.	.	.	.	.	1
Againe	Againe	av	Again	again	0
,	,	,	,	,	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Duke	Duke	n1	Duke	duke	0
of	of	pp-f	of	of	0
Bedford	Bedford	np1	Bedford	Bedford	0
arme	arme	vvi	arm	arm	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
parte	parte	n1	part	part	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Souldiours	Souldiours	n2	Soldiers	soldier	0
with	with	p-acp	with	with	0
tanned	tanned	j-vvn	tanned	tan	0
leather	leather	n1	leather	leather	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
cheefe	cheefe	j-jn	chief	chief	0
partes	partes	n2	parts	part	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
bodies	bodies	n2	bodies	body	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
such	such	d	such	such	0
time	time	n1	time	time	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
commaunded	commaunded	vvn	commanded	command	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
prudent	prudent	j	prudent	prudent	0
Prince	Prince	n1	Prince	prince	0
Henry	Henry	np1	Henry	Henry	0
the	the	dt	the	the	0
7.	7.	crd	7.	7.	0
the	the	dt	the	the	0
2.	2.	crd	2.	2.	0
yeere	yeere	n1	year	year	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
raigne	raigne	n1	reign	reign	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
encounter	encounter	vvi	encounter	encounter	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
Rebell	Rebell	n1	Rebel	rebel	0
the	the	dt	the	the	0
L.	L.	n1	L.	lord	0
Louell	Louell	np1	Louell	Lovel	0
:	:	:	:	:	0
whereas	whereas	cs	whereas	whereas	0
now	now	av	now	now	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
force	force	n1	force	force	0
of	of	pp-f	of	of	0
weapons	weapons	n2	weapons	weapon	0
,	,	,	,	,	0
neither	neither	dx	neither	neither	0
horse	horse	n1	horse	horse	0
nor	nor	ccx	nor	nor	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
beare	beare	vvi	bear	bear	0
ar	ar	vbr	are	be	0
∣	∣	sy	∣	∣	0
mours	mours	zz	mours	mours	0
sufficient	sufficient	j	sufficient	sufficient	0
to	to	pc-acp	to	to	0
defend	defend	vvi	defend	defend	0
their	their	po32	their	their	0
bodies	bodies	n2	bodies	body	0
from	from	p-acp	from	from	0
death	death	n1	death	death	0
,	,	,	,	,	0
wheras	wheras	cs	whereas	whereas	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
former	former	j	former	former	0
times	times	n2	times	time	0
afore	afore	a-acp	afore	afore	0
mentioned	mentioned	vvn	mentioned	mention	0
,	,	,	,	,	0
woundes	woundes	n2	wounds	wound	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
worst	worst	js	worst	worst	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
been	been	vbn	been	be	0
doubted	doubted	vvn	doubted	doubt	0
,	,	,	,	,	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
force	force	n1	force	force	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
their	their	po32	their	their	0
Archers	Archers	n2	Archers	archer	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
arming	arming	vvg	arming	arm	0
it	it	pn31	it	it	0
seemeth	seemeth	vvz	seems	seem	0
most	most	av-ds	most	most	0
certaine	certaine	j	certain	certain	0
.	.	.	.	.	1
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
without	without	p-acp	without	without	0
offence	offence	n1	offence	offence	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
the	the	dt	the	the	0
Spanish	Spanish	jp	Spanish	spanish	0
shot	shot	n1	shot	shot	0
were	were	vbdr	were	be	0
ar	ar	vbr	are	be	0
∣	∣	sy	∣	∣	0
chers	chers	vvz	chers	cheer	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
good	good	j	good	good	0
as	as	c-acp	as	as	0
euer	euer	av	ever	ever	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
end	end	n1	end	end	0
,	,	,	,	,	0
our	our	po12	our	our	0
na	na	fw-mi	na	na	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
might	might	n1	might	might	0
once	once	a-acp	once	once	0
ioyne	ioyne	vvi	join	join	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
any	any	d	any	any	0
harme	harme	n1	harm	harm	0
that	that	cst	that	that	0
the	the	dt	the	the	0
arrowes	arrowes	n2	arrows	arrow	0
could	could	vmd	could	can	0
do	do	vdi	do	do	0
,	,	,	,	,	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
soon	soon	av	soon	soon	0
returne	returne	vvi	return	return	0
to	to	pc-acp	to	to	0
gather	gather	vvi	gather	gather	0
grapes	grapes	n2	grapes	grape	0
in	in	p-acp	in	in	0
Spaine	Spaine	np1	Spaine	Spain	0
.	.	.	.	.	1
Why	Why	q-crq	Why	why	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
Spaniards	Spaniards	np1	Spaniards	Spaniards	0
being	being	vbg	being	be	0
owners	owners	n2	owners	owner	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
pleasant	pleasant	j	pleasant	pleasant	0
wood	wood	n1	wood	wood	0
the	the	dt	the	the	0
Yewe	Yewe	n1	Yewe	yew	0
,	,	,	,	,	0
become	become	vvb	become	become	0
Bowmen	Bowmen	n2	Bowmen	bowman	0
and	and	cc	and	and	0
Archers	Archers	n2	Archers	archer	0
?	?	?	?	?	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
artificiallye	artificiallye	av-j	artificially	artificial	0
sufficient	sufficient	j	sufficient	sufficient	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
and	and	cc	and	and	0
doo	doo	vdb	do	do	0
seeke	seeke	vvi	seek	seek	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
meanes	meanes	n2	means	mean	0
possible	possible	j	possible	possible	0
,	,	,	,	,	0
that	that	cst	that	that	0
their	their	po32	their	their	0
ambition	ambition	n1	ambition	ambition	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
plete	plete	j	plete	plete	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
mighty	mighty	j	mighty	mighty	0
Princes	Princes	n2	Princes	prince	0
would	would	vmd	would	will	0
haue	haue	vhi	have	have	0
them	them	pno32	them	they	0
,	,	,	,	,	0
either	either	d	either	either	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
own	own	d	own	own	0
Subiects	Subiects	n2-jn	Subjects	subject	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
hierlings	hierlings	n2	hirelings	hireling	0
:	:	:	:	:	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
but	but	cc-acp	but	but	0
halfe	halfe	n-jn	half	half	0
so	so	av	so	so	0
good	good	j	good	good	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
opinion	opinion	n1	opinion	opinion	0
of	of	pp-f	of	of	0
sir	sir	n1	sir	sir	0
Iohn	Iohn	np1	Iohn	John	0
Smith	Smith	n1	Smith	smith	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
thought	thought	vvn	thought	think	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
.	.	.	.	.	1
And	And	cc	And	and	0
thus	thus	av	thus	thus	0
by	by	p-acp	by	by	0
these	these	d	these	these	0
simple	simple	j	simple	simple	0
reasons	reasons	n2	reasons	reason	0
,	,	,	,	,	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
cannot	cannot	vmbx	cannot	can	0
iustlye	iustlye	av-j	justly	just	0
be	be	vbi	be	be	0
denyed	denyed	vvn	denied	deny	0
,	,	,	,	,	0
it	it	pn31	it	it	0
maye	maye	vmb	may	may	0
appeare	appeare	vvi	appear	appear	0
how	how	c-crq	how	how	0
thinges	thinges	n2	things	thing	0
in	in	p-acp	in	in	0
times	times	n2	times	time	0
past	past	j	past	past	0
,	,	,	,	,	0
and	and	cc	and	and	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
our	our	po12	our	our	0
times	times	n2	times	time	0
doo	doo	vdb	do	do	0
differ	differ	vvi	differ	differ	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
be	be	vbb	be	be	0
better	better	av-jc	better	better	0
considered	considered	vvn	considered	consider	0
off	off	a-acp	off	off	0
.	.	.	.	.	1
My	My	po11	My	my	0
intent	intent	n1	intent	intent	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
effect	effect	n1	effect	effect	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
only	only	av-j	only	only	0
to	to	pc-acp	to	to	0
explane	explane	vvi	explain	explain	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
so	so	av	so	so	0
far	far	av-j	far	far	0
differing	differing	vvg	differing	differ	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
discourses	discourses	n2	discourses	discourse	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
two	two	crd	two	two	0
Knights	Knights	n2	Knights	knight	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
declaring	declaring	vvg	declaring	declare	0
my	my	po11	my	my	0
opinion	opinion	n1	opinion	opinion	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
same	same	d	same	same	0
:	:	:	:	:	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
the	the	dt	the	the	0
rather	rather	av-c	rather	rather	0
be	be	vbi	be	be	0
blamed	blamed	vvn	blamed	blame	0
heerin	heerin	av	herein	herein	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
halfe	halfe	j-jn	half	half	0
Latinists	Latinists	np1	Latinists	Latinists	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
congruitie	congruitie	n1	congruity	congruity	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
doo	doo	vdi	do	do	0
∣	∣	sy	∣	∣	0
ings	ings	n1	ings	ings	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
neuerthelesse	neuerthelesse	av	nevertheless	nevertheless	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
let	let	vvi	let	let	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
those	those	d	those	those	0
to	to	p-acp	to	to	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
ceed	ceed	vvb	ceed	cee	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
this	this	d	this	this	0
time	time	n1	time	time	0
none	none	pix	none	none	0
doth	doth	vdz	does	do	0
frame	frame	vvi	frame	frame	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
downe	downe	a-acp	down	down	0
something	something	pi	something	something	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
before	before	a-acp	before	before	0
rehear	rehear	vvb	rehear	rehear	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
.	.	.	.	.	1
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
labourer	labourer	n1	labourer	labourer	0
,	,	,	,	,	0
take	take	vvb	take	take	0
vpon	vpon	p-acp	upon	upon	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
dig	dig	vvi	dig	dig	0
forth	forth	av	forth	forth	0
the	the	dt	the	the	0
stones	stones	n2	stones	stone	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Rockes	Rockes	n2	Rocks	rock	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
leaue	leaue	vvi	leave	leave	0
the	the	dt	the	the	0
same	same	d	same	same	0
in	in	p-acp	in	in	0
more	more	dc	more	more	0
readines	readines	n1	readiness	readiness	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
woorkmen	woorkmen	n2	workmen	workman	0
to	to	pc-acp	to	to	0
hewe	hewe	vvi	hew	hew	0
and	and	cc	and	and	0
pullish	pullish	vvi	pullish	pullish	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
greater	greater	jc	greater	great	0
perfection	perfection	n1	perfection	perfection	0
.	.	.	.	.	1
It	It	pn31	It	it	0
dooth	dooth	vdz	doth	do	0
cause	cause	vvi	cause	cause	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
remember	remember	vvi	remember	remember	0
one	one	crd	one	one	0
Cornelius	Cornelius	np1	Cornelius	Cornelius	0
a	a	dt	a	a	0
Gen	Gen	np1	Gen	Gen	0
∣	∣	sy	∣	∣	0
tleman	tleman	n1	tleman	tleman	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Souldiour	Souldiour	n1	Soldier	soldier	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
French	French	jp	French	french	0
Kings	Kings	ng1	Kings	king	0
seruice	seruice	n1	service	service	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
could	could	vmd	could	can	0
haue	haue	vhi	have	have	0
plaide	plaide	vvd	played	play	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Lute	Lute	n1	Lute	lute	0
or	or	cc	or	or	0
a	a	dt	a	a	0
Gitterne	Gitterne	n1	Gittern	cithern	0
excellent	excellent	j	excellent	excellent	0
well	well	av	well	well	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
his	his	po31	his	his	0
conditions	conditions	n2	conditions	condition	0
was	was	vbds	was	be	0
such	such	d	such	such	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
the	the	dt	the	the	0
best	best	js	best	best	0
Lord	Lord	n1	Lord	lord	0
or	or	cc	or	or	0
Lady	Lady	n1	Lady	lady	0
in	in	p-acp	in	in	0
Fraunce	Fraunce	np1	Fraunce	France	0
had	had	vhd	had	have	0
requested	requested	vvn	requested	request	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
plaied	plaied	vvn	played	play	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
haue	haue	vhi	have	have	0
doon	doon	vdn	done	do	0
it	it	pn31	it	it	0
,	,	,	,	,	0
the	the	dt	the	the	0
reason	reason	n1	reason	reason	0
was	was	vbds	was	be	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
doubted	doubted	vvd	doubted	doubt	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
should	should	vmd	should	shall	0
haue	haue	vhi	have	have	0
been	been	vbn	been	be	0
taken	taken	vvn	taken	take	0
for	for	p-acp	for	for	0
some	some	d	some	some	0
foolish	foolish	j	foolish	foolish	0
Musition	Musition	n1	Musician	musician	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
was	was	vbds	was	be	0
he	he	pns31	he	he	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
brought	brought	vvn	brought	bring	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
plaied	plaied	vvn	played	play	0
without	without	p-acp	without	without	0
intreatye	intreatye	n1	intreaty	intreaty	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
thus	thus	av	thus	thus	0
:	:	:	:	:	0
if	if	cs	if	if	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
acquaintance	acquaintance	n1	acquaintance	acquaintance	0
had	had	vhd	had	have	0
taken	taken	vvn	taken	take	0
the	the	dt	the	the	0
Lute	Lute	n1	Lute	lute	0
or	or	cc	or	or	0
Gittern	Gittern	n1	Gittern	cithern	0
in	in	p-acp	in	in	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
the	the	dt	the	the	0
worse	worse	jc	worse	worse	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
or	or	cc	or	or	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
played	played	vvn	played	play	0
,	,	,	,	,	0
the	the	dt	the	the	0
sooner	sooner	av-c	sooner	soon	0
would	would	vmd	would	will	0
Cornelius	Cornelius	np1	Cornelius	Cornelius	0
haue	haue	vhi	have	have	0
taken	taken	vvn	taken	take	0
the	the	dt	the	the	0
same	same	d	same	same	0
foorth	foorth	av	forth	forth	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
freends	freends	n2	friends	friend	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
thereon	thereon	av	thereon	thereon	0
would	would	vmd	would	will	0
haue	haue	vhi	have	have	0
plaide	plaide	vvd	played	play	0
right	right	j-jn	right	right	0
plea	plea	n1	plea	plea	0
∣	∣	sy	∣	∣	0
santly	santly	av-j	santly	sant	0
.	.	.	.	.	1
And	And	cc	And	and	0
so	so	av	so	so	0
now	now	av	now	now	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
but	but	cc-acp	but	but	0
euen	euen	av-j	even	even	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
firste	firste	ord	firste	first	0
blush	blush	n1	blush	blush	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
haue	haue	vhi	have	have	0
a	a	dt	a	a	0
Cornelius	Cornelius	np1	Cornelius	Cornelius	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
these	these	d	these	these	0
instruments	instruments	n2	instruments	instrument	0
in	in	p-acp	in	in	0
bet	bet	n1	bet	bet	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
tune	tune	n1	tune	tune	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
their	their	po32	their	their	0
wants	wants	n2	wants	want	0
and	and	cc	and	and	0
imperfections	imperfections	n2	imperfections	imperfection	0
by	by	p-acp	by	by	0
mee	mee	pno11	me	i	0
for	for	p-acp	for	for	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
learning	learning	n1	learning	learning	0
and	and	cc	and	and	0
knowledge	knowledge	n1	knowledge	knowledge	0
committed	committed	vvn	committed	commit	0
and	and	cc	and	and	0
left	left	vvd	left	leave	0
vnperfourmed	vnperfourmed	j	unperformed	unperformed	0
:	:	:	:	:	0
so	so	av	so	so	0
shal	shal	vmb	shall	shall	0
I	I	pns11	I	i	0
be	be	vbi	be	be	0
glad	glad	j	glad	glad	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
giuen	giuen	vvn	given	give	0
an	an	dt	and	a	0
occasion	occasion	n1	occasion	occasion	0
to	to	p-acp	to	to	0
so	so	av	so	so	0
good	good	j	good	good	0
effect	effect	n1	effect	effect	0
.	.	.	.	.	1
