IT's	IT's	pn31|vbz	IT's	it|be	0
by	by	p-acp	by	by	0
other	other	j-jn	other	other	0
Stiles	Stiles	n1	Stile	stile	0
that	that	cst	that	that	0
supplies	supplies	vvz	supplies	supply	0
their	their	po32	their	their	0
room	room	n1	room	room	0
;	;	;	;	;	0
Erckletoun	Erckletoun	n1	Erckletoun	erckletoun	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
long	long	av-j	long	long	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Elliots	Elliots	np1	Elliots	Elliots	0
name	name	n1	name	name	0
,	,	,	,	,	0
But	But	cc-acp	But	but	0
now	now	av	now	now	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
return'd	return'd	vvn	returned	return	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
self	self	n1	self	self	0
same	same	d	same	same	0
again	again	av	again	again	0
,	,	,	,	,	0
Elliot	Elliot	np1	Elliot	Elliot	0
of	of	pp-f	of	of	0
Bewlies	Bewlies	n2	Bewlies	bewly	0
,	,	,	,	,	0
some	some	d	some	some	0
say	say	vvb	say	say	0
,	,	,	,	,	0
he's	he's	pns31|vbz	he's	he|be	0
not	not	xx	not	not	0
a	a	dt	a	a	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
,	,	,	,	,	0
But	But	cc-acp	But	but	0
I	I	pns11	I	i	0
protest	protest	vvb	protest	protest	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
him	him	pno31	him	he	0
wrong	wrong	n-jn	wrong	wrong	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
ninth	ninth	ord	ninth	nine	0
Generation	Generation	n1	Generation	generation	0
;	;	;	;	;	0
What	What	r-crq	What	what	0
if	if	cs	if	if	0
a	a	dt	a	a	0
man	man	n1	man	man	0
have	have	vhi	have	have	0
sons	sons	n2	sons	son	0
three	three	crd	three	three	0
,	,	,	,	,	0
Procreat	Procreat	vvb	Procreate	procreate	0
and	and	cc	and	and	0
born	born	vvn	born	bear	0
from	from	p-acp	from	from	0
one	one	crd	one	one	0
belly	belly	n1	belly	belly	0
,	,	,	,	,	0
Can	Can	vmb	Can	can	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
,	,	,	,	,	0
And	And	cc	And	and	0
another	another	j-jn	another	another	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
Pesants	Pesants	n2	Peasants	peasant	0
son	son	n1	son	son	0
,	,	,	,	,	0
He	He	pns31	He	he	0
neither	neither	av-dx	neither	neither	0
descends	descends	vvz	descends	descend	0
from	from	p-acp	from	from	0
Kill	Kill	vvi	Kill	kill	0
nor	nor	ccx	nor	nor	0
Mill	Mill	n1	Mill	mill	0
,	,	,	,	,	0
He's	He's	pns31|vbz	He's	he|be	0
sprung	sprung	vvn	sprung	spring	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Laird	Laird	np1	Laird	Laird	0
of	of	pp-f	of	of	0
Horsliehill	Horsliehill	np1	Horsliehill	Horsliehill	0
,	,	,	,	,	0
Thereof	Thereof	av	Thereof	thereof	0
his	his	po31	his	his	0
Grandsir	Grandsir	n1	Grandsir	grandsire	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
younger	younger	jc	younger	young	0
brother-son	brother-son	n1	brother-son	brother-son	0
,	,	,	,	,	0
Though	Though	cs	Though	though	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
Servant	Servant	n1	Servant	servant	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Laird	Laird	np1	Laird	Laird	0
of	of	pp-f	of	of	0
Hardin	Hardin	np1	Hardin	Hardin	0
,	,	,	,	,	0
Hardin	Hardin	np1	Hardin	Hardin	0
the	the	dt	the	the	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
William	William	np1	William	William	0
did	did	vdd	did	do	0
so	so	av	so	so	0
much	much	av-d	much	much	0
esteem	esteem	vvi	esteem	esteem	0
,	,	,	,	,	0
That	That	cst	That	that	0
he	he	pns31	he	he	0
in	in	p-acp	in	in	0
Marriage	Marriage	n1	Marriage	marriage	0
his	his	po31	his	his	0
Natural-daughter	Natural-daughter	n1	Natural-daughter	natural-daughter	0
did	did	vdd	did	do	0
gain	gain	vvi	gain	gain	0
,	,	,	,	,	0
And	And	cc	And	and	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
them	them	pno32	them	they	0
two	two	crd	two	two	0
was	was	vbds	was	be	0
procreat	procreat	vvb	procreate	procreate	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
reveal	reveal	vvi	reveal	reveal	0
,	,	,	,	,	0
That	That	cst	That	that	0
Robert	Robert	np1	Robert	Robert	0
Elliot	Elliot	np1	Elliot	Elliot	0
that	that	cst	that	that	0
lived	lived	vvd	lived	live	0
in	in	p-acp	in	in	0
Borthwick-sheil	Borthwick-sheil	j	Borthwick-sheil	borthwick-sheil	0
,	,	,	,	,	0
And	And	cc	And	and	0
Robert	Robert	np1	Robert	Robert	0
Elliot	Elliot	np1	Elliot	Elliot	0
married	married	vvd	married	marry	0
a	a	dt	a	a	0
gentle	gentle	j	gentle	gentle	0
Dame	Dame	n1	Dame	dame	0
,	,	,	,	,	0
Hately	Hately	np1	Hately	Hately	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Family	Family	n1	Family	family	0
of	of	pp-f	of	of	0
Mellarstain	Mellarstain	vvi	Mellarstain	mellarstain	0
,	,	,	,	,	0
Betwixt	Betwixt	p-acp	Betwixt	betwixt	0
them	them	pno32	them	they	0
two	two	crd	two	two	0
was	was	vbds	was	be	0
procreat	procreat	vvb	procreate	procreate	0
sure	sure	av-j	sure	sure	0
,	,	,	,	,	0
Good	Good	j	Good	good	0
Thomas	Thomas	np1	Thomas	Thomas	0
Elliot	Elliot	np1	Elliot	Elliot	0
in	in	p-acp	in	in	0
Borthwick-sheils	Borthwick-sheils	j	Borthwick-sheils	borthwick-sheils	0
,	,	,	,	,	0
That	That	cst	That	that	0
much	much	d	much	much	0
reliev'd	reliev'd	vvd	relieved	relieve	0
the	the	dt	the	the	0
Poor	Poor	j	Poor	poor	0
,	,	,	,	,	0
And	And	cc	And	and	0
Thomas	Thomas	np1	Thomas	Thomas	0
Elliot	Elliot	np1	Elliot	Elliot	0
married	married	vvd	married	marry	0
then	then	av	then	then	0
,	,	,	,	,	0
The	The	dt	The	the	0
daughter	daughter	n1	daughter	daughter	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Laird	Laird	np1	Laird	Laird	0
Chamberlain	Chamberlain	n1	Chamberlain	chamberlain	0
Newton	Newton	np1	Newton	Newton	0
,	,	,	,	,	0
And	And	cc	And	and	0
procreat	procreat	vvb	procreate	procreate	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
them	them	pno32	them	they	0
be	be	vbi	be	be	0
,	,	,	,	,	0
William	William	np1	William	William	0
Elliot	Elliot	np1	Elliot	Elliot	0
of	of	pp-f	of	of	0
Bewlie	Bewlie	av-j	Bewlie	bewlie	0
;	;	;	;	;	0
William	William	np1	William	William	0
Elliot	Elliot	np1	Elliot	Elliot	0
of	of	pp-f	of	of	0
Bewlie	Bewlie	av-j	Bewlie	bewlie	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
understand	understand	vvb	understand	understand	0
the	the	dt	the	the	0
man	man	n1	man	man	0
,	,	,	,	,	0
He's	He's	pns31|vbz	He's	he|be	0
married	married	vvn	married	marry	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
sister	sister	n1	sister	sister	0
of	of	pp-f	of	of	0
Scot	Scot	n1	Scot	scot	0
of	of	pp-f	of	of	0
Sinton	Sinton	np1	Sinton	Sinton	0
,	,	,	,	,	0
Who	Who	r-crq	Who	who	0
him	him	pn31	him	he	0
callumniats	callumniats	vvz	callumniats	callumniat	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
mis-report	mis-report	n1	misreport	misreport	0
,	,	,	,	,	0
I'le	I'le	pns11|vmb	I'll	I|will	0
say	say	vvb	say	say	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Liar	Liar	n1	Liar	liar	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Throat	Throat	n1	Throat	throat	0
;	;	;	;	;	0
For	For	c-acp	For	for	0
Romulus	Romulus	np1	Romulus	Romulus	0
that	that	cst	that	that	0
builded	builded	vvd	built	build	0
Rome	Rome	n1	Room	room	0
,	,	,	,	,	0
Was	Was	vbds	Was	be	0
nurs'd	nurs'd	vvd	nursed	nurse	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
Bear	Bear	n1	Bear	bear	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Princes	Princes	ng1	Princes	prince	0
son	son	n1	son	son	0
;	;	;	;	;	0
The	The	dt	The	the	0
Father	Father	n1	Father	father	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Faithful	Faithful	j	Faithful	faithful	0
,	,	,	,	,	0
Abram	Abram	np1	Abram	Abram	0
,	,	,	,	,	0
Abel	Abel	np1	Abel	Abel	0
,	,	,	,	,	0
and	and	cc	and	and	0
Lot	Lot	n1	Lot	lot	0
,	,	,	,	,	0
Were	Were	vbdr	Were	be	0
Shepherds	Shepherds	n2	Shepherd's	shepherd	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
time	time	n1	time	time	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
Types	Types	n2	Types	type	0
and	and	cc	and	and	0
Patriarchs	Patriarchs	n2	Patriarchs	patriarch	0
,	,	,	,	,	0
The	The	dt	The	the	0
Schythian	Schythian	np1	Schythian	Schythian	0
Shepherd	Shepherd	n1	Shepherd	shepherd	0
a	a	dt	a	a	0
Conqueror	Conqueror	n1	Conqueror	conqueror	0
compleat	compleat	j	complete	complete	0
,	,	,	,	,	0
Tammerlane	Tammerlane	n1	Tammerlane	tammerlane	0
the	the	dt	the	the	0
great	great	j	great	great	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
he	he	pns31	he	he	0
attended	attended	vvd	attended	attend	0
Sheep	Sheep	n1	Sheep	sheep	0
;	;	;	;	;	0
He	He	pns31	He	he	0
is	is	vbz	is	be	0
but	but	cc-acp	but	but	0
mala	mala	fw-la	mala	mala	0
fama	fama	fw-la	fama	fama	0
whatever	whatever	r-crq	whatever	whatever	0
be	be	vbi	be	be	0
his	his	po31	his	his	0
Coyn	Coyn	vvb	Coin	coin	0
,	,	,	,	,	0
That	That	cst	That	that	0
says	says	vvz	says	say	0
that	that	cst	that	that	0
Bewlie	Bewlie	av-j	Bewlie	bewlie	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
a	a	dt	a	a	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
:	:	:	:	:	0
Walter	Walter	np1	Walter	Walter	0
of	of	pp-f	of	of	0
Erckleton	Erckleton	np1	Erckleton	Erckleton	0
these	these	d	these	these	0
mis-reports	mis-reports	n2	misreports	misreport	0
may	may	vmb	may	may	0
clear	clear	vvi	clear	clear	0
,	,	,	,	,	0
For	For	c-acp	For	for	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
called	called	vvn	called	call	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
Shepherd	Shepherd	n1	Shepherd	shepherd	0
fourty	fourty	crd	fourty	forty	0
year	year	n1	year	year	0
,	,	,	,	,	0
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
just	just	j	just	just	0
and	and	cc	and	and	0
very	very	j	very	very	0
man	man	n1	man	man	0
,	,	,	,	,	0
Whose	Whose	rg-crq	Whose	who	0
Goodsir	Goodsir	n1	Goodsir	goodsir	0
and	and	cc	and	and	0
Grandsir	Grandsir	n1	Grandsir	grandsire	0
was	was	vbds	was	be	0
Lairds	Lairds	np1	Lairds	Lairds	0
of	of	pp-f	of	of	0
Erckleton	Erckleton	np1	Erckleton	Erckleton	0
;	;	;	;	;	0
Even	Even	av	Even	even	0
though	though	cs	though	though	0
Horsliehill	Horsliehill	np1	Horsliehill	Horsliehill	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
sell	sell	vvi	fell	sell	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
time	time	n1	time	time	0
,	,	,	,	,	0
And	And	cc	And	and	0
William	William	np1	William	William	0
Elliot	Elliot	np1	Elliot	Elliot	0
were	were	vbdr	were	be	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
should	should	vmd	should	shall	0
it	it	pn31	it	it	0
gain	gain	vvi	gain	gain	0
,	,	,	,	,	0
It	It	pn31	It	it	0
were	were	vbdr	were	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
Suspension	Suspension	n1	Suspension	suspension	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
underline	underline	n1	underline	underline	0
,	,	,	,	,	0
Being	Being	vbg	Being	be	0
truely	truely	av-j	truly	true	0
descended	descended	vvn	descended	descend	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
self	self	n1	self	self	0
same	same	d	same	same	0
kind	kind	n1	kind	kind	0
,	,	,	,	,	0
And	And	cc	And	and	0
though	though	cs	though	though	0
that	that	cst	that	that	0
his	his	po31	his	his	0
Grandsir	Grandsir	n1	Grandsir	grandsire	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Servant-man	Servant-man	n1	Servant-man	servant-man	0
,	,	,	,	,	0
For	For	c-acp	For	for	0
the	the	dt	the	the	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
Means	Means	n2	Means	mean	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Laird	Laird	np1	Laird	Laird	0
of	of	pp-f	of	of	0
Hardin	Hardin	np1	Hardin	Hardin	0
,	,	,	,	,	0
And	And	cc	And	and	0
he	he	pns31	he	he	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Service	Service	n1	Service	service	0
and	and	cc	and	and	0
good	good	j	good	good	0
Husbandry	Husbandry	n1	Husbandry	husbandry	0
,	,	,	,	,	0
Had	Had	vhd	Had	have	0
purchased	purchased	vvn	purchased	purchase	0
Means	Means	n2	Means	mean	0
might	might	vmd	might	may	0
set	set	vvi	set	set	0
Horsliehill	Horsliehill	np1	Horsliehill	Horsliehill	0
free	free	j	free	free	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
being	being	vbg	being	be	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
sell	sell	vvi	fell	sell	0
he	he	pns31	he	he	0
purchas'd	purchas'd	vvd	purchased	purchase	0
other	other	j-jn	other	other	0
Lands	Lands	n2	Lands	land	0
,	,	,	,	,	0
Doth	Doth	vdz	Does	do	0
that	that	d	that	that	0
make	make	vvi	make	make	0
out	out	av	out	out	0
that	that	cst	that	that	0
he's	he's	pns31|vbz	he's	he|be	0
not	not	xx	not	not	0
a	a	dt	a	a	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
,	,	,	,	,	0
The	The	dt	The	the	0
Elliots	Elliots	np1	Elliots	Elliots	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Yare	Yare	j	Yare	yare	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
same	same	d	same	same	0
kind	kind	n1	kind	kind	0
,	,	,	,	,	0
And	And	cc	And	and	0
the	the	dt	the	the	0
Elliots	Elliots	np1	Elliots	Elliots	0
of	of	pp-f	of	of	0
Selkirk	Selkirk	np1	Selkirk	Selkirk	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
If	If	cs	If	if	0
Iames	Iames	np1	Iames	Iames	0
Elliot	Elliot	np1	Elliot	Elliot	0
late	late	j	late	late	0
of	of	pp-f	of	of	0
Bridgeheugh	Bridgeheugh	np1	Bridgeheugh	Bridgeheugh	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
,	,	,	,	,	0
Then	Then	cs	Then	than	0
William	William	np1	William	William	0
Elliot	Elliot	np1	Elliot	Elliot	0
of	of	pp-f	of	of	0
Bewlie	Bewlie	av-j	Bewlie	bewlie	0
must	must	vmb	must	must	0
needs	needs	av	needs	needs	0
be	be	vbi	be	be	0
one	one	crd	one	one	0
;	;	;	;	;	0
For	For	p-acp	For	for	0
their	their	po32	their	their	0
Grandsirs	Grandsirs	n2	Grandsires	grandsire	0
were	were	vbdr	were	be	0
two	two	crd	two	two	0
Brother-sons	Brother-sons	n2	Brother-sons	brother-son	0
,	,	,	,	,	0
Though	Though	cs	Though	though	0
in	in	p-acp	in	in	0
Occupation	Occupation	n1	Occupation	occupation	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
difference	difference	n1	difference	difference	0
,	,	,	,	,	0
The	The	dt	The	the	0
one	one	pi	one	one	0
a	a	dt	a	a	0
Magistrat	Magistrat	n1	Magistrate	magistrate	0
in	in	p-acp	in	in	0
Selkirk	Selkirk	np1	Selkirk	Selkirk	0
Town	Town	n1	Town	town	0
,	,	,	,	,	0
The	The	dt	The	the	0
other	other	n-jn	other	other	0
kept	kept	vvd	kept	keep	0
the	the	dt	the	the	0
Sheep	Sheep	n1	Sheep	sheep	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Doun	Doun	n1	Down	down	0
;	;	;	;	;	0
The	The	dt	The	the	0
one	one	pi	one	one	0
did	did	vdd	did	do	0
live	live	vvi	live	live	0
by	by	p-acp	by	by	0
Polling	Polling	n-vvg	Polling	poll	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Poor	Poor	j	Poor	poor	0
,	,	,	,	,	0
Being	Being	vbg	Being	be	0
Magistrat	Magistrat	n1	Magistrate	magistrate	0
was	was	vbds	was	be	0
counted	counted	vvn	counted	count	0
great	great	j	great	great	0
Honour	Honour	n1	Honour	honour	0
;	;	;	;	;	0
The	The	dt	The	the	0
other	other	n-jn	other	other	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Shepherds	Shepherds	ng1	Shepherd's	shepherd	0
Swain	Swain	n1	Swain	swain	0
,	,	,	,	,	0
and	and	cc	and	and	0
reliev'd	reliev'd	vvd	relieved	relieve	0
the	the	dt	the	the	0
Poor	Poor	j	Poor	poor	0
that	that	cst	that	that	0
came	came	vvd	came	come	0
,	,	,	,	,	0
VVith	VVith	p-acp	With	with	0
Bed	Bed	n1	Bed	bed	0
and	and	cc	and	and	0
Board	Board	n1	Board	board	0
,	,	,	,	,	0
though	though	cs	though	though	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
Servant-man	Servant-man	n1	Servant-man	servant-man	0
,	,	,	,	,	0
Sixty	Sixty	crd	Sixty	sixty	0
years	years	n2	years	year	0
ago	ago	av	ago	ago	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
both	both	av-d	both	both	0
heard	heard	vvn	herd	hear	0
and	and	cc	and	and	0
seen	seen	vvn	seen	see	0
,	,	,	,	,	0
And	And	cc	And	and	0
knew	knew	vvd	knew	know	0
that	that	cst	that	that	0
Robert	Robert	np1	Robert	Robert	0
Elliot	Elliot	np1	Elliot	Elliot	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
Laird	Laird	np1	Laird	Laird	0
of	of	pp-f	of	of	0
Hardins	Hardins	np1	Hardins	Hardins	0
man	man	n1	man	man	0
,	,	,	,	,	0
Yet	Yet	av	Yet	yet	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
Poors	Poors	zz	Poors	poors	0
reliefs	reliefs	n2	reliefs	relief	0
,	,	,	,	,	0
For	For	c-acp	For	for	0
he	he	pns31	he	he	0
fed	fed	vvd	fed	feed	0
and	and	cc	and	and	0
clad	clad	vvn	clad	clad	0
them	them	pno32	them	they	0
both	both	d	both	both	0
with	with	p-acp	with	with	0
Flesh	Flesh	n1	Flesh	flesh	0
and	and	cc	and	and	0
Fleece	Fleece	n1	Fleece	fleece	0
,	,	,	,	,	0
But	But	cc-acp	But	but	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Magistrat	Magistrat	n1	Magistrate	magistrate	0
few	few	d	few	few	0
Poor	Poor	j	Poor	poor	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
relieve	relieve	vvi	relieve	relieve	0
,	,	,	,	,	0
He	He	pns31	He	he	0
was	was	vbds	was	be	0
still	still	av	still	still	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
never	never	av-x	never	never	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
:	:	:	:	:	0
Sir	Sir	n1	Sir	sir	0
Baillie	Baillie	np1	Baillie	Baillie	0
,	,	,	,	,	0
if't	if't	cs|pn31	ifed	if|it	0
please	please	vvb	please	please	0
your	your	po22	your	your	0
Worship	Worship	n1	Worship	worship	0
,	,	,	,	,	0
Was	Was	vbds	Was	be	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
one	one	crd	one	one	0
,	,	,	,	,	0
The	The	dt	The	the	0
other	other	n-jn	other	other	0
was	was	vbds	was	be	0
Will	Will	n1	Will	will	0
or	or	cc	or	or	0
Hab	Hab	fw-ge	Hab	hab	0
,	,	,	,	,	0
Yet	Yet	av	Yet	yet	0
both	both	av-d	both	both	0
from	from	p-acp	from	from	0
Brethren	Brethren	n2	Brothers	brethren	0
came	came	vvd	came	come	0
,	,	,	,	,	0
Their	Their	po32	Their	their	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
Marriages	Marriages	n2	Marriages	marriage	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
set	set	vvn	set	set	0
down	down	a-acp	down	down	0
by	by	p-acp	by	by	0
me	me	pno11	me	i	0
,	,	,	,	,	0
To	To	pc-acp	To	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
truth	truth	n1	truth	truth	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
affirm	affirm	vvi	affirm	affirm	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
no	no	xx	not	not	0
ly	ly	vvi	lie	lie	0
;	;	;	;	;	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
both	both	d	both	both	0
eat	eat	vvi	eat	eat	0
and	and	cc	and	and	0
drunk	drunk	vvn	drunk	drink	0
,	,	,	,	,	0
and	and	cc	and	and	0
merry	merry	j	merry	merry	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
been	been	vbn	been	be	0
,	,	,	,	,	0
All	All	d	All	all	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
except	except	p-acp	except	except	0
the	the	dt	the	the	0
first	first	ord	first	first	0
William	William	np1	William	William	0
,	,	,	,	,	0
Which	Which	r-crq	Which	which	0
my	my	po11	my	my	0
Father	Father	n1	Father	father	0
knew	knew	vvd	knew	know	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
very	very	av	very	very	0
well	well	av	well	well	0
,	,	,	,	,	0
To	To	pc-acp	To	to	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Family	Family	n1	Family	family	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
of	of	pp-f	of	of	0
Horsliehill	Horsliehill	np1	Horsliehill	Horsliehill	0
,	,	,	,	,	0
And	And	cc	And	and	0
since	since	p-acp	since	since	0
Horsliehill	Horsliehill	np1	Horsliehill	Horsliehill	0
was	was	vbds	was	be	0
thy	thy	po21	thy	thy	0
Fore-fathers	Fore-fathers	ng1	Forefathers	forefather	0
stile	stile	n1	style	stile	0
,	,	,	,	,	0
Bewlie	Bewlie	av-j	Bewlie	bewlie	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
the	the	dt	the	the	0
same	same	d	same	same	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
pretty	pretty	j	pretty	pretty	0
while	while	n1	while	while	0
;	;	;	;	;	0
And	And	cc	And	and	0
I	I	pns11	I	i	0
still	still	av	still	still	0
do	do	vdb	do	do	0
wish	wish	vvi	wish	wish	0
that	that	d	that	that	0
Stile	Stile	n1	Style	stile	0
do	do	vdb	do	do	0
remain	remain	vvi	remain	remain	0
,	,	,	,	,	0
With	With	p-acp	With	with	0
thee	thee	pno21	thee	thou	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
thine	thine	po21	thine	thy	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
the	the	dt	the	the	0
period	period	n1	perjod	period	0
of	of	pp-f	of	of	0
time	time	n1	time	time	0
:	:	:	:	:	0
Yet	Yet	av	Yet	yet	0
pardon	pardon	vvb	pardon	pardon	0
my	my	po11	my	my	0
Lines	Lines	n2	Lines	line	0
,	,	,	,	,	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
frame	frame	n1	frame	frame	0
,	,	,	,	,	0
For	For	c-acp	For	for	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
never	never	av	never	never	0
any	any	av-d	any	any	0
write	write	vvi	write	write	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
Letters	Letters	n2	Letters	letter	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Name	Name	n1	Name	name	0
,	,	,	,	,	0
And	And	cc	And	and	0
although	although	cs	although	although	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
pleasant	pleasant	j	pleasant	pleasant	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
view	view	n1	view	view	0
,	,	,	,	,	0
Yet	Yet	av	Yet	yet	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
both	both	av-d	both	both	0
honest	honest	j	honest	honest	0
,	,	,	,	,	0
modest	modest	j	modest	modest	0
,	,	,	,	,	0
chaste	chaste	j	chaste	chaste	0
and	and	cc	and	and	0
true	true	j	true	true	0
;	;	;	;	;	0
And	And	cc	And	and	0
though	though	cs	though	though	0
Iason	Iason	np1	Iason	Jason	0
fetch'd	fetch'd	vvd	fetched	fetch	0
his	his	po31	his	his	0
Golden	Golden	j	Golden	golden	0
Fleece	Fleece	n1	Fleece	fleece	0
from	from	p-acp	from	from	0
Greece	Greece	np1	Greece	Greece	0
,	,	,	,	,	0
Thy	Thy	po21	Thy	thy	0
Fleece	Fleece	n1	Fleece	fleece	0
in	in	p-acp	in	in	0
Scotland	Scotland	np1	Scotland	Scotland	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
many	many	d	many	many	0
Poors	Poors	zz	Poors	poors	0
relief	relief	n1	relief	relief	0
.	.	.	.	.	1
