WHEN	WHEN	c-crq	WHEN	when	0
lawes	lawes	n2	laws	law	0
.	.	.	.	.	1
Rome	Rome	np1	Rome	Rome	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
Romulus	Romulus	np1	Romulus	Romulus	0
and	and	cc	and	and	0
his	his	po31	his	his	0
lawes	lawes	n2	laws	law	0
.	.	.	.	.	1
The	The	dt	The	the	0
Italians	Italians	njp2	Italians	italian	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
Pithagoras	Pithagoras	np1	Pithagoras	Pithagoras	0
and	and	cc	and	and	0
his	his	po31	his	his	0
lawes	lawes	n2	laws	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
finally	finally	av-j	finally	final	0
a	a	dt	a	a	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
famose	famose	n1	famose	famose	0
contries	contries	n2	countries	country	0
and	and	cc	and	and	0
worthy	worthy	j	worthy	worthy	0
gouernors	gouernors	n2	governors	governor	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whome	whome	ro-crq	whom	who	0
great	great	j	great	great	0
aduaunt	aduaunt	n1	aduaunt	aduaunt	0
is	is	vbz	is	be	0
made	made	vvn	made	make	0
:	:	:	:	:	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
compared	compared	vvn	compared	compare	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
little	little	j	little	little	0
ile	ile	n1	isle	isle	0
and	and	cc	and	and	0
Realm	Realm	n1	Realm	realm	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
bothe	bothe	d	both	both	0
respects	respects	n2	respects	respect	0
hath	hath	vhz	hath	have	0
passed	passed	vvn	passed	pass	0
and	and	cc	and	and	0
excelled	excelled	vvd	excelled	excel	0
them	them	pno32	them	they	0
all	all	d	all	all	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
Kings	Kings	n2	Kings	king	0
and	and	cc	and	and	0
rulers	rulers	n2	rulers	ruler	0
therof	therof	av	thereof	thereof	0
(	(	(	(	(	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
short	short	j	short	short	0
time	time	n1	time	time	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
hundrethes	hundrethes	n2	hundredths	hundredth	0
of	of	pp-f	of	of	0
yeeres	yeeres	n2	years	year	0
)	)	)	)	)	0
haue	haue	vhi	have	have	0
not	not	xx	not	not	0
been	been	vbn	been	be	0
so	so	av	so	so	0
vale	vale	n1	vale	vale	0
¦	¦	sy	¦	¦	0
ant	ant	n1	ant	ant	0
as	as	c-acp	as	as	0
wise	wise	j	wise	wise	0
,	,	,	,	,	0
not	not	xx	not	not	0
so	so	av	so	so	0
couragious	couragious	j	courageous	courageous	0
as	as	c-acp	as	as	0
prudent	prudent	j	prudent	prudent	0
,	,	,	,	,	0
not	not	xx	not	not	0
so	so	av	so	so	0
puissant	puissant	j	puissant	puissant	0
as	as	c-acp	as	as	0
learned	learned	j	learned	learned	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
so	so	av	so	so	0
politique	politique	j	politic	politic	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
feeldes	feeldes	n2	fields	field	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
graue	graue	j	graven	grave	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Senates	Senates	ng1	Senates	senate	0
.	.	.	.	.	1
Likewise	Likewise	av	Likewise	likewise	0
the	the	dt	the	the	0
lawes	lawes	n2	laws	law	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
equitie	equitie	n1	equity	equity	0
most	most	av-ds	most	most	0
vpright	vpright	av-j	upright	upright	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
iudgemēts	iudgemēts	n2	judgements	judgement	0
most	most	av-ds	most	most	0
true	true	j	true	true	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
conscience	conscience	n1	conscience	conscience	0
moste	moste	av-ds	most	most	0
resonable	resonable	j	reasonable	reasonable	0
.	.	.	.	.	1
The	The	dt	The	the	0
ob	ob	fw-la	ob	ob	0
∣	∣	sy	∣	∣	0
seruation	seruation	n1	servation	servation	0
and	and	cc	and	and	0
keeping	keeping	n-vvg	keeping	keep	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
lawes	lawes	n2	laws	law	0
:	:	:	:	:	0
hath	hath	vhz	hath	have	0
heer	heer	po31	her	her	0
¦	¦	sy	¦	¦	0
tofore	tofore	av	tofore	tofore	0
preserued	preserued	vvd	preserved	preserve	0
this	this	d	this	this	0
Realme	Realme	n1	Realm	realm	0
from	from	p-acp	from	from	0
forain	forain	j	foreign	foreign	0
ene	ene	av	ene	even	0
∣	∣	sy	∣	∣	0
myes	myes	ng1	myes	myes	0
,	,	,	,	,	0
defended	defended	vvd	defended	defend	0
it	it	pn31	it	it	0
from	from	p-acp	from	from	0
ciuil	ciuil	j	civil	civil	0
seditions	seditions	n2	seditions	sedition	0
,	,	,	,	,	0
and	and	cc	and	and	0
kept	kept	vvd	kept	keep	0
the	the	dt	the	the	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
safetie	safetie	n1	safety	safety	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
vrified	vrified	vvn	vrified	vrify	0
whiche	whiche	r-crq	which	which	0
Melanchton	Melanchton	np1	Melanchton	Melanchton	0
writeth	writeth	vvz	writeth	write	0
of	of	pp-f	of	of	0
Solon	Solon	np1	Solon	Solon	0
.	.	.	.	.	1
Denique	Denique	fw-la	Denique	denique	0
vita	vita	fw-la	vita	vita	0
ho	ho	uh	ho	ho	0
∣	∣	sy	∣	∣	0
minum	minum	fw-la	minum	minum	0
,	,	,	,	,	0
tranquilla	tranquilla	fw-la	tranquilla	tranquilla	0
et	et	fw-la	et	et	0
honesta	honesta	fw-la	honesta	honesta	0
manebit	manebit	fw-la	manebit	manebit	0
:	:	:	:	:	0
seruandi	seruandi	fw-la	seruandi	seruandi	0
leges	leges	fw-la	leges	leges	0
,	,	,	,	,	0
dum	dum	fw-la	dum	dum	0
¦	¦	sy	¦	¦	0
pia	pia	fw-la	pia	pia	0
cura	cura	fw-la	cura	cura	0
manet	manet	fw-la	manet	manet	0
.	.	.	.	.	1
It	It	pn31	It	it	0
resteth	resteth	vvz	rests	rest	0
now	now	av	now	now	0
that	that	cst	that	that	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
doo	doo	vdb	do	do	0
minde	minde	vvi	mind	mind	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
naturall	naturall	j	natural	natural	0
Children	Children	n2	Children	child	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
wise	wise	j	wise	wise	0
fore	fore	p-acp	before	before	0
Fathers	Fathers	n2	Father's	father	0
,	,	,	,	,	0
the	the	dt	the	the	0
obedient	obedient	j	obedient	obedient	0
Subiects	Subiects	n2-jn	Subjects	subject	0
of	of	pp-f	of	of	0
moste	moste	ds	most	most	0
worthy	worthy	j	worthy	worthy	0
Rulers	Rulers	n2	Rulers	ruler	0
,	,	,	,	,	0
the	the	dt	the	the	0
obseruers	obseruers	n2	observers	observer	0
of	of	pp-f	of	of	0
moste	moste	ds	most	most	0
godly	godly	j	godly	godly	0
and	and	cc	and	and	0
wholsome	wholsome	j	wholesome	wholesome	0
lawes	lawes	n2	laws	law	0
:	:	:	:	:	0
that	that	cst	that	that	0
like	like	av-j	like	like	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
ancestors	ancestors	n2	ancestors	ancestor	0
we	we	pns12	we	we	0
doo	doo	vdb	do	do	0
carefully	carefully	av-j	carefully	careful	0
and	and	cc	and	and	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
bedyently	bedyently	av-j	bedyently	bedyent	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
dutifulnes	dutifulnes	n1	dutifulness	dutifulness	0
liue	liue	vvi	live	live	0
after	after	p-acp	after	after	0
their	their	po32	their	their	0
race	race	n1	raze	race	0
and	and	cc	and	and	0
dispose	dispose	vvi	dispose	dispose	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
after	after	p-acp	after	after	0
their	their	po32	their	their	0
examples	examples	n2	examples	example	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
doo	doo	vdb	do	do	0
once	once	a-acp	once	once	0
yeeld	yeeld	vvi	yield	yield	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
breach	breach	n1	breach	breach	0
therof	therof	av	thereof	thereof	0
,	,	,	,	,	0
then	then	av	then	then	0
be	be	vbi	be	be	0
assured	assured	vvn	assured	assure	0
,	,	,	,	,	0
the	the	dt	the	the	0
destruction	destruction	n1	destruction	destruction	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
the	the	dt	the	the	0
decay	decay	n1	decay	decay	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
posteritie	posteritie	n1	posterity	posterity	0
,	,	,	,	,	0
and	and	cc	and	and	0
vtter	vtter	j	utter	utter	0
ruin	ruin	n1	ruin	ruin	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
common	common	j	common	common	0
welth	welth	n1	wealth	wealth	0
wil	wil	vmb	will	will	0
shortly	shortly	av-j	shortly	short	0
and	and	cc	and	and	0
immediatly	immediatly	av-j	immediately	immediate	0
folow	folow	vvi	follow	follow	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
no	no	dx	no	no	0
longer	longer	jc	longer	long	0
shall	shall	vmb	shall	shall	0
our	our	po12	our	our	0
life	life	n1	life	life	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
safetie	safetie	n1	safety	safety	0
:	:	:	:	:	0
then	then	cs	then	than	0
we	we	pns12	we	we	0
doo	doo	vdb	do	do	0
dutifully	dutifully	av-j	dutifully	dutiful	0
obey	obey	vvi	obey	obey	0
the	the	dt	the	the	0
Prince	Prince	n1	Prince	prince	0
and	and	cc	and	and	0
obediently	obediently	av-j	obediently	obedient	0
obserue	obserue	vvi	observe	observe	0
the	the	dt	the	the	0
lawes	lawes	n2	laws	law	0
.	.	.	.	.	1
The	The	dt	The	the	0
olde	olde	j	old	old	0
and	and	cc	and	and	0
ancient	ancient	j	ancient	ancient	0
Fathers	Fathers	n2	Father's	father	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
former	former	j	former	former	0
ages	ages	n2	ages	age	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
so	so	av	so	so	0
straight	straight	av-j	straight	straight	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
poynt	poynt	n1	point	point	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
in	in	p-acp	in	in	0
no	no	dx	no	no	0
wise	wise	n1	wise	wise	0
commit	commit	vvi	commit	commit	0
the	the	dt	the	the	0
least	least	ds	least	least	0
breach	breach	n1	breach	breach	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
law	law	n1	law	law	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
Chilo	Chilo	np1	Chilo	Chilo	0
the	the	dt	the	the	0
Lacedemonian	Lacedemonian	jp	Lacedaemonian	lacedaemonian	0
,	,	,	,	,	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
oppinion	oppinion	n1	opinion	opinion	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
common	common	j	common	common	0
welth	welth	n1	wealth	wealth	0
could	could	vmd	could	can	0
no	no	av-dx	no	no	0
longer	longer	av-jc	longer	long	0
endure	endure	vvi	endure	endure	0
then	then	av	then	then	0
whē	whē	c-crq	when	when	0
the	the	dt	the	the	0
lawes	lawes	n2	laws	law	0
were	were	vbdr	were	be	0
firmely	firmely	av-j	firmly	firm	0
obserued	obserued	vvn	observed	observe	0
.	.	.	.	.	1
Heraclitus	Heraclitus	np1	Heraclitus	Heraclitus	0
of	of	pp-f	of	of	0
Ephesus	Ephesus	np1	Ephesus	Ephesus	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
Citizēs	Citizēs	n2	Citizens	citizen	0
are	are	vbr	are	be	0
more	more	dc	more	more	0
bounden	bounden	vvn	bounden	bind	0
to	to	pc-acp	to	to	0
fight	fight	vvi	fight	fight	0
for	for	p-acp	for	for	0
defence	defence	n1	defence	defence	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
lawes	lawes	n2	laws	law	0
:	:	:	:	:	0
then	then	av	then	then	0
for	for	p-acp	for	for	0
keeping	keeping	vvg	keeping	keep	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
walles	walles	n2	walls	wall	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
with	with	p-acp	with	with	0
out	out	av	out	out	0
walles	walles	n2	walls	wall	0
the	the	dt	the	the	0
Cittie	Cittie	n1	City	city	0
might	might	vmd	might	may	0
stand	stand	vvi	stand	stand	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
without	without	p-acp	without	without	0
lawes	lawes	n2	laws	law	0
it	it	pn31	it	it	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
continew	continew	vvi	continue	continue	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
bothe	bothe	d	both	both	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
defended	defended	vvn	defended	defend	0
.	.	.	.	.	1
Archidamus	Archidamus	np1	Archidamus	Archidamus	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
wel	wel	av	well	well	0
gouer	gouer	av	gouer	gouer	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
commō	commō	j	common	common	0
welths	welths	n2	wealths	wealth	0
:	:	:	:	:	0
all	all	d	all	all	0
degrees	degrees	n2	degrees	degree	0
and	and	cc	and	and	0
estates	estates	n2	estates	estate	0
of	of	pp-f	of	of	0
peo	peo	fw-la	peo	peo	0
¦	¦	sy	¦	¦	0
ple	ple	n1	ple	ple	0
are	are	vbr	are	be	0
like	like	av-j	like	like	0
obedient	obedient	j	obedient	obedient	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
order	order	n1	order	order	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lawes	lawes	n2	laws	law	0
as	as	c-acp	as	as	0
wel	wel	av	well	well	0
the	the	dt	the	the	0
magistrat	magistrat	n1	magistrate	magistrate	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
inferior	inferior	j-jn	inferior	inferior	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
King	King	n1	King	king	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Subiect	Subiect	n-jn	Subject	subject	0
.	.	.	.	.	1
Saint	Saint	n1	Saint	saint	0
Paule	Paule	np1	Paule	Paul	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
iust	iust	j	just	just	0
man	man	n1	man	man	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
onely	onely	av-j	only	only	0
knoweth	knoweth	vvz	knoweth	know	0
the	the	dt	the	the	0
lawes	lawes	n2	laws	law	0
:	:	:	:	:	0
Sed	Sed	vvd	said	say	0
qui	qui	fw-la	qui	qui	0
factis	factis	n1	factis	factis	0
legem	legem	fw-la	legem	legem	0
exprimit	exprimit	n1	exprimit	exprimit	0
which	which	r-crq	which	which	0
liuing	liuing	vvg	living	live	0
vnder	vnder	p-acp	under	under	0
the	the	dt	the	the	0
law	law	n1	law	law	0
dooth	dooth	vdz	doth	do	0
obey	obey	vvi	obey	obey	0
and	and	cc	and	and	0
keep	keep	vvi	keep	keep	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
And	And	cc	And	and	0
surely	surely	av-j	surely	sure	0
if	if	cs	if	if	0
we	we	po12	we	our	0
English	English	jp	English	english	0
men	men	n2	men	man	0
would	would	vmd	would	will	0
doo	doo	vdi	do	do	0
the	the	dt	the	the	0
like	like	av-j	like	like	0
,	,	,	,	,	0
and	and	cc	and	and	0
folow	folow	vvi	follow	follow	0
the	the	dt	the	the	0
steps	steps	n2	steps	step	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
common	common	j	common	common	0
welths	welths	n2	wealths	wealth	0
,	,	,	,	,	0
as	as	p-acp	as	as	0
whose	whose	rg-crq	whose	who	0
states	states	n2	states	state	0
continued	continued	vvd	continued	continue	0
so	so	av	so	so	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
kept	kept	vvd	kept	keep	0
their	their	po32	their	their	0
lawes	lawes	n2	laws	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
consider	consider	vvb	consider	consider	0
how	how	c-crq	how	how	0
this	this	d	this	this	0
Realme	Realme	n1	Realm	realm	0
hetherto	hetherto	av	hitherto	hitherto	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
meanes	meanes	n2	means	mean	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
preserued	preserued	vvn	preserved	preserve	0
:	:	:	:	:	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
need	need	vvi	need	need	0
to	to	pc-acp	to	to	0
feare	feare	vvi	fear	fear	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
dout	dout	n1	doubt	doubt	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
fall	fall	n1	fallen	fall	0
,	,	,	,	,	0
or	or	cc	or	or	0
mistrust	mistrust	n1	mistrust	mistrust	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
decay	decay	n1	decay	decay	0
.	.	.	.	.	1
No	No	uh-dx	No	no	0
forain	forain	j	foreign	foreign	0
inuations	inuations	n2	inuations	inuation	0
shall	shall	vmb	shall	shall	0
preuail	preuail	vvi	prevail	prevail	0
against	against	p-acp	against	against	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
yet	yet	av	yet	yet	0
intestine	intestine	j	intestine	intestine	0
seditions	seditions	n2	seditions	sedition	0
be	be	vbb	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
anoy	anoy	vvi	annoy	annoy	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
such	such	d	such	such	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
nature	nature	n1	nature	nature	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
par	par	fw-fr	par	par	0
¦	¦	sy	¦	¦	0
lements	lements	n2	lements	lement	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
mischeefs	mischeefs	n2	mischiefs	mischief	0
,	,	,	,	,	0
inconueniences	inconueniences	n2	inconveniences	inconvenience	0
and	and	cc	and	and	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
uels	uels	n2-j	uels	uels	0
are	are	vbr	are	be	0
foreseen	foreseen	vvn	foreseen	foresee	0
:	:	:	:	:	0
and	and	cc	and	and	0
all	all	d	all	all	0
good	good	j	good	good	0
orders	orders	n2	order	order	0
deuised	deuised	vvn	devised	devise	0
as	as	c-acp	as	as	0
befor	befor	a-acp	before	before	0
the	the	dt	the	the	0
common	common	j	common	common	0
and	and	cc	and	and	0
publique	publique	j	public	public	0
weale	weale	n1	weal	weal	0
,	,	,	,	,	0
no	no	dx	no	no	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
estate	estate	n1	estate	estate	0
so	so	av	so	so	0
euer	euer	av	ever	ever	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
:	:	:	:	:	0
can	can	vmb	can	can	0
go	go	vvi	go	go	0
awry	awry	av	awry	awry	0
or	or	cc	or	or	0
trans	trans	ng1	trans	trans	0
∣	∣	sy	∣	∣	0
gresse	gresse	vvi	gresse	gresse	0
his	his	po31	his	his	0
commission	commission	n1	commission	commission	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
is	is	vbz	is	be	0
vnder	vnder	p-acp	under	under	0
the	the	dt	the	the	0
order	order	n1	order	order	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
assembly	assembly	n1	assembly	assembly	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
ordinaunces	ordinaunces	n2	ordinances	ordinance	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
same	same	d	same	same	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
deuised	deuised	vvn	devised	devise	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
King	King	n1	King	king	0
him	him	pno31	him	he	0
self	self	n1	self	self	0
although	although	cs	although	although	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
the	the	dt	the	the	0
cheefest	cheefest	js-jn	chiefest	chief	0
ruler	ruler	n1	ruler	ruler	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
laws	laws	n2	laws	law	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
realme	realme	n1	realm	realm	0
,	,	,	,	,	0
he	he	pns31	he	he	0
cannot	cannot	vmbx	cannot	can	0
establish	establish	vvi	establish	establish	0
order	order	n1	order	order	0
or	or	cc	or	or	0
make	make	vvi	make	make	0
any	any	d	any	any	0
law	law	n1	law	law	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
onely	onely	av-j	only	only	0
in	in	p-acp	in	in	0
Parlement	Parlement	n1	Parliament	parliament	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
ad	ad	vvi	and	add	0
∣	∣	sy	∣	∣	0
uise	uise	n1	uise	uise	0
and	and	cc	and	and	0
consēt	consēt	vvi	consent	consent	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
estates	estates	n2	estates	estate	0
and	and	cc	and	and	0
sages	sages	n2-jn	sages	sage	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
law	law	n1	law	law	0
being	being	vbg	being	be	0
kept	kept	vvn	kept	keep	0
,	,	,	,	,	0
how	how	q-crq	how	how	0
can	can	vmb	can	can	0
he	he	pns31	he	he	0
with	with	p-acp	with	with	0
ti	ti	uh	ti	ti	0
¦	¦	sy	¦	¦	0
ranny	ranny	n1	ranny	ranny	0
oppresse	oppresse	vvi	oppress	oppress	0
his	his	po31	his	his	0
people	people	n1	people	people	0
,	,	,	,	,	0
or	or	cc	or	or	0
with	with	p-acp	with	with	0
exactions	exactions	n2	exactions	exaction	0
ran	ran	vvd	ran	run	0
sack	sack	n1	sack	sack	0
and	and	cc	and	and	0
spoile	spoile	vvi	spoil	spoil	0
his	his	po31	his	his	0
commōs	commōs	n2	commons	commons	0
?	?	?	?	?	1
If	If	cs	If	if	0
the	the	dt	the	the	0
noble	noble	j	noble	noble	0
man	man	n1	man	man	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
no	no	av-dx	no	no	0
farther	farther	av-jc	farther	far	0
allowed	allowed	vvn	allowed	allow	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
and	and	cc	and	and	0
speak	speak	vvi	speak	speak	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
liking	liking	vvg	liking	like	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
King	King	n1	King	king	0
and	and	cc	and	and	0
his	his	po31	his	his	0
whole	whole	j-jn	whole	whole	0
Parlement	Parlement	n1	Parliament	parliament	0
:	:	:	:	:	0
what	what	r-crq	what	what	0
wrōgs	wrōgs	vvz	wrongs	wrong	0
or	or	cc	or	or	0
iniuries	iniuries	n2	injuries	injury	0
can	can	vmb	can	can	0
he	he	pns31	he	he	0
offer	offer	vvi	offer	offer	0
or	or	cc	or	or	0
minister	minister	vvi	minister	minister	0
?	?	?	?	?	1
If	If	cs	If	if	0
no	no	dx	no	no	0
mā	mā	n1	man	man	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
knight	knight	n1	knight	knight	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Parlement	Parlement	n1	Parliament	parliament	0
,	,	,	,	,	0
vnlesse	vnlesse	cs	unless	unless	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
Cinctus	Cinctus	np1	Cinctus	Cinctus	0
gladio	gladio	fw-la	gladio	gladio	0
:	:	:	:	:	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
wise	wise	j	wise	wise	0
,	,	,	,	,	0
prudent	prudent	j	prudent	prudent	0
,	,	,	,	,	0
expert	expert	j	expert	expert	0
and	and	cc	and	and	0
politick	politick	j	politic	politic	0
in	in	p-acp	in	in	0
marti	marti	fw-la	marti	marti	0
∣	∣	sy	∣	∣	0
all	all	d	all	all	0
affaires	affaires	n2	affairs	affair	0
:	:	:	:	:	0
what	what	r-crq	what	what	0
warres	warres	n2	wars	war	0
can	can	vmb	can	can	0
aduisedly	aduisedly	av-vvn	advisedly	advise	0
or	or	cc	or	or	0
rashly	rashly	av-j	rashly	rash	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
in	in	p-acp	in	in	0
hand	hand	n1	hand	hand	0
?	?	?	?	?	0
if	if	cs	if	if	0
no	no	dx	no	no	0
man	man	n1	man	man	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
Citizen	Citizen	n1	Citizen	citizen	0
or	or	cc	or	or	0
a	a	dt	a	a	0
Burgesse	Burgesse	n1	Burgess	burgess	0
ther	ther	a-acp	there	there	0
,	,	,	,	,	0
vnlesse	vnlesse	cs	unless	unless	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
ancient	ancient	j	ancient	ancient	0
,	,	,	,	,	0
wise	wise	j	wise	wise	0
,	,	,	,	,	0
graue	graue	j	graven	grave	0
and	and	cc	and	and	0
resiant	resiant	j	resiant	resiant	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
place	place	n1	place	place	0
for	for	p-acp	for	for	0
whiche	whiche	r-crq	which	which	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
chosen	chosen	vvn	chosen	choose	0
:	:	:	:	:	0
what	what	r-crq	what	what	0
euil	euil	j-jn	evil	evil	0
lawes	lawes	n2	laws	law	0
can	can	vmb	can	can	0
passe	passe	vvi	pass	pass	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
concluded	concluded	vvn	concluded	conclude	0
?	?	?	?	?	0
yea	yea	uh	yea	yea	0
what	what	q-crq	what	what	0
