THIS	THIS	d	THIS	this	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
principal	principal	j-jn	principal	principal	0
Men	Men	n2	Men	man	0
.	.	.	.	.	1
THOSE	THOSE	d	THOSE	those	0
Distempers	Distempers	n2	Distempers	distemper	0
and	and	cc	and	and	0
Violences	Violences	n2	Violences	violence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
naturally	naturally	av-j	naturally	natural	0
inspired	inspired	vvn	inspired	inspire	0
such	such	d	such	such	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
Sacrifice	Sacrifice	n1	Sacrifice	sacrifice	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Resolution	Resolution	n1	Resolution	resolution	0
to	to	pc-acp	to	to	0
defend	defend	vvi	defend	defend	0
themselves	themselves	px32	themselves	themselves	0
.	.	.	.	.	1
So	So	np1	So	So	0
the	the	dt	the	the	0
Civil	Civil	j	Civil	civil	0
War	War	n1	War	war	0
commenced	commenced	vvn	commenced	commence	0
,	,	,	,	,	0
Civil	Civil	j	Civil	civil	0
War.	War.	n1	War.	war	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
manifestly	manifestly	av-j	manifestly	manifest	0
the	the	dt	the	the	0
effect	effect	n1	effect	effect	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Rage	Rage	n1	Rage	rage	0
and	and	cc	and	and	0
Wickedness	Wickedness	n1	Wickedness	wickedness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Managers	Managers	n2	Managers	manager	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Par	Par	np1	Par	Par	0
∣	∣	sy	∣	∣	0
liament	liament	n1	liament	liament	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Craft	Craft	n1	Craft	craft	0
and	and	cc	and	and	0
Treachery	Treachery	n1	Treachery	treachery	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
King	King	n1	King	king	0
.	.	.	.	.	1
And	And	cc	And	and	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
deny'd	deny'd	vvn	denied	deny	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
intended	intended	vvd	intended	intend	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
beginning	beginning	n1	beginning	beginning	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
drive	drive	vvi	drive	drive	0
Things	Things	n2	Things	thing	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
Extremities	Extremities	n2	Extremities	extremity	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
said	said	vvd	said	say	0
were	were	vbdr	were	be	0
necessary	necessary	j	necessary	necessary	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
King	King	n1	King	king	0
a	a	dt	a	a	0
great	great	j	great	great	0
King	King	n1	King	king	0
;	;	;	;	;	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
easily	easily	av-j	easily	easy	0
dis	dis	d	dis	this	0
∣	∣	sy	∣	∣	0
cerned	cerned	j	cerned	cerned	0
,	,	,	,	,	0
their	their	po32	their	their	0
Designs	Designs	n2	Designs	design	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
him	him	pno31	him	he	0
their	their	po32	their	their	0
Slave	Slave	n1	Slave	slave	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
alter	alter	vvi	altar	alter	0
the	the	dt	the	the	0
Frame	Frame	n1	Frame	frame	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Constitution	Constitution	n1	Constitution	constitution	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
govern	govern	vvi	govern	govern	0
by	by	p-acp	by	by	0
Force	Force	n1	Force	force	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Standing	Standing	vvg	Standing	stand	0
Army	Army	n1	Army	army	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
Oppress	Oppress	vvi	Oppress	oppress	0
and	and	cc	and	and	0
Tyrannize	Tyrannize	vvi	Tyrannise	tyrannize	0
over	over	p-acp	over	over	0
their	their	po32	their	their	0
Fellow-Subjects	Fellow-Subjects	j	Fellow-Subjects	fellow-subjects	0
.	.	.	.	.	1
WHEN	WHEN	c-crq	WHEN	when	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
got	got	vvn	god	get	0
an	an	dt	and	a	0
Army	Army	n1	Army	army	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Civil	Civil	j	Civil	civil	0
War	War	n1	War	war	0
,	,	,	,	,	0
or	or	cc	or	or	0
Rebellion	Rebellion	n1	Rebellion	rebellion	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Mind	Mind	n1	Mind	mind	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
far	far	av-j	far	far	0
from	from	p-acp	from	from	0
being	being	vbg	being	be	0
their	their	po32	their	their	0
desire	desire	n1	desire	desire	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
speedy	speedy	j	speedy	speedy	0
End	End	vvb	End	end	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
visible	visible	j	visible	visible	0
from	from	p-acp	from	from	0
many	many	d	many	many	0
Things	Things	n2	Things	thing	0
,	,	,	,	,	0
particularly	particularly	av-j	particularly	particular	0
from	from	p-acp	from	from	0
this	this	d	this	this	0
,	,	,	,	,	0
That	That	cst	That	that	0
they	they	pns32	they	they	0
issu'd	issu'd	vvd	issued	issue	0
out	out	av	out	out	0
no	no	dx	no	no	0
Proclamation	Proclamation	n1	Proclamation	proclamation	0
of	of	pp-f	of	of	0
Pardon	Pardon	n1	Pardon	pardon	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
should	should	vmd	should	shall	0
lay	lay	vvi	lay	lay	0
down	down	a-acp	down	down	0
their	their	po32	their	their	0
Arms.	Arms.	n2	Arms.	arm	0
Nor	Nor	ccx	Nor	nor	0
was	was	vbds	was	be	0
it	it	pn31	it	it	0
their	their	po32	their	their	0
Interest	Interest	n1	Interest	interest	0
;	;	;	;	;	0
the	the	dt	the	the	0
War	War	n1	War	war	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
Pretence	Pretence	n1	Pretence	pretence	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
was	was	vbds	was	be	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
about	about	p-acp	about	about	0
many	many	d	many	many	0
great	great	j	great	great	0
Things	Things	n2	Things	thing	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
.	.	.	.	.	1
And	And	cc	And	and	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
they	they	pns32	they	they	0
apprchended	apprchended	vvd	apprchended	apprchend	0
that	that	cst	that	that	0
an	an	dt	and	a	0
Army	Army	n1	Army	army	0
of	of	pp-f	of	of	0
En	En	fw-fr	En	en	0
∣	∣	sy	∣	∣	0
glishmen	glishmen	n2	glishmen	glishman	0
would	would	vmd	would	will	0
hardly	hardly	av	hardly	hardly	0
support	support	vvi	support	support	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
Projected	Projected	vvd	Projected	project	0
,	,	,	,	,	0
Foreign	Foreign	j	Foreign	foreign	0
Army	Army	n1	Army	army	0
.	.	.	.	.	0
they	they	pns32	they	they	0
invited	invited	vvd	invited	invite	0
a	a	dt	a	a	0
Body	Body	n1	Body	body	0
of	of	pp-f	of	of	0
Foreign	Foreign	j	Foreign	foreign	0
Forces	Forces	n2	Forces	force	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Heart	Heart	n1	Heart	heart	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
;	;	;	;	;	0
and	and	cc	and	and	0
these	these	d	these	these	0
they	they	pns32	they	they	0
kept	kept	vvd	kept	keep	0
a	a	dt	a	a	0
long	long	j	long	long	0
time	time	n1	time	time	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
Business	Business	n1	Business	business	0
was	was	vbds	was	be	0
done	done	vdn	done	do	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
pretended	pretended	vvn	pretended	pretend	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
call'd	call'd	vvn	called	call	0
in	in	p-acp	in	in	0
;	;	;	;	;	0
till	till	c-acp	till	till	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
,	,	,	,	,	0
not	not	xx	not	not	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Com	Com	np1	Com	Com	0
∣	∣	sy	∣	∣	0
passion	passion	n1	passion	passion	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Country	Country	n1	Country	country	0
,	,	,	,	,	0
although	although	cs	although	although	0
heavily	heavily	av-j	heavily	heavy	0
Tax	Tax	n1	Tax	tax	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
Maintenance	Maintenance	n1	Maintenance	maintenance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
two	two	crd	two	two	0
Armies	Armies	n2	Armies	army	0
,	,	,	,	,	0
and	and	cc	and	and	0
severely	severely	av-j	severely	severe	0
oppressed	oppressed	vvn	oppressed	oppress	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
purely	purely	av-j	purely	pure	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
no	no	dx	no	no	0
further	further	jc	further	further	0
Work	Work	n1	Work	work	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
were	were	vbdr	were	be	0
now	now	av	now	now	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
walk	walk	vvi	walk	walk	0
alone	alone	av-j	alone	alone	0
,	,	,	,	,	0
they	they	pns32	they	they	0
dif	dif	n1	dif	dif	0
∣	∣	sy	∣	∣	0
miss'd	miss'd	vvn	missed	miss	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
liberally	liberally	av-j	liberally	liberal	0
rewarded	rewarded	vvn	rewarded	reward	0
their	their	po32	their	their	0
Fo	Fo	n1	Foe	foe	0
∣	∣	sy	∣	∣	0
reign	reign	n1	reign	reign	0
Deliverers	Deliverers	n2	Deliverers	deliverer	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
term'd	term'd	vvd	termed	term	0
them	them	pno32	them	they	0
.	.	.	.	.	1
HAVING	HAVING	vhg	HAVING	have	0
all	all	d	all	all	0
the	the	dt	the	the	0
Money	Money	n1	Money	money	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
disposal	disposal	n1	disposal	disposal	0
,	,	,	,	,	0
the	the	dt	the	the	0
Civil	Civil	j	Civil	civil	0
Power	Power	n1	Power	power	0
,	,	,	,	,	0
and	and	cc	and	and	0
two	two	crd	two	two	0
Ar	Ar	vbr	are	be	0
∣	∣	sy	∣	∣	0
mies	mies	np2-n	mies	mie	0
well	well	uh-av	well	well	0
appointed	appointed	vvn	appointed	appoint	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
no	no	dx	no	no	0
wonder	wonder	n1	wonder	wonder	0
Victo	Victo	fw-la	Victo	victo	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
declared	declared	vvn	declared	declare	0
on	on	p-acp	on	on	0
their	their	po32	their	their	0
Side	Side	n1	Side	side	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
used	used	vvd	used	use	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Insolence	Insolence	n1	Insolence	insolence	0
and	and	cc	and	and	0
Barbarity	Barbarity	n1	Barbarity	barbarity	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
expected	expected	vvn	expected	expect	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Executi	Executi	np1	Executi	Executi	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
there	there	pc-acp	there	there	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
any	any	d	any	any	0
Disposition	Disposition	n1	Disposition	disposition	0
to	to	pc-acp	to	to	0
heal	heal	vvi	heal	heal	0
the	the	dt	the	the	0
Wounds	Wounds	n2	Wounds	wound	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
bleeding	bleeding	j-vvg	bleeding	bleed	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
here	here	av	here	here	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
a	a	dt	a	a	0
fair	fair	j	fair	fair	0
Field	Field	n1	Field	field	0
for	for	p-acp	for	for	0
so	so	av	so	so	0
happy	happy	j	happy	happy	0
an	an	dt	and	a	0
Event	Event	n1	Event	event	0
.	.	.	.	.	1
A	A	dt	A	a	0
frank	frank	j	frank	frank	0
and	and	cc	and	and	0
generous	generous	j	generous	generous	0
Pardon	Pardon	n1	Pardon	pardon	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
established	established	vvn	established	establish	0
Tranquility	Tranquility	n1	Tranquillity	tranquillity	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
this	this	d	this	this	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
Terror	Terror	n1	Terror	terror	0
of	of	pp-f	of	of	0
governing	governing	vvg	governing	govern	0
Men	Men	n2	Men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
spurned	spurned	vvd	spurned	spurn	0
at	at	p-acp	at	at	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
Souls	Souls	n2	Souls	soul	0
.	.	.	.	.	1
So	So	av	So	so	0
they	they	pns32	they	they	0
set	set	vvd	set	set	0
themselves	themselves	px32	themselves	themselves	0
to	to	pc-acp	to	to	0
execute	execute	vvi	execute	execute	0
Rigor	Rigor	n1	Rigor	rigour	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
spight	spight	n1	spite	spite	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sense	Sense	n1	Sense	sense	0
,	,	,	,	,	0
and	and	cc	and	and	0
Wishes	Wishes	n2	Wishes	wish	0
of	of	pp-f	of	of	0
Mankind	Mankind	n1	Mankind	mankind	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Addresses	Addresses	n2	Addresses	address	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
those	those	d	those	those	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
supposed	supposed	vvn	supposed	suppose	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
most	most	ds	most	most	0
Credit	Credit	n1	Credit	credit	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Persecutors	Persecutors	n2	Persecutors	persecutor	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
all	all	d	all	all	0
Application	Application	n1	Application	application	0
seemed	seemed	vvd	seemed	seem	0
but	but	p-acp	but	but	0
to	to	pc-acp	to	to	0
whet	whet	vvi	whet	whet	0
the	the	dt	the	the	0
Edge	Edge	n1	Edge	edge	0
of	of	pp-f	of	of	0
Cruelty	Cruelty	n1	Cruelty	cruelty	0
,	,	,	,	,	0
many	many	d	many	many	0
Parts	Parts	n2	Parts	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
became	became	vvd	became	become	0
the	the	dt	the	the	0
Scenes	Scenes	n2	Scenes	scene	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Butcheries	Butcheries	n2	Butcheries	butchery	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
cold	cold	j-jn	cold	cold	0
Blood	Blood	n1	Blood	blood	0
.	.	.	.	.	1
The	The	dt	The	the	0
MANNER	MANNER	n1	MANNER	manner	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
was	was	vbds	was	be	0
Lord	Lord	n1	Lord	lord	0
Clarendon	Clarendon	np1	Clarendon	Clarendon	0
.	.	.	.	.	1
Hist.	Hist.	np1	Hist.	Hist.	0
New	New	j	New	new	0
,	,	,	,	,	0
and	and	cc	and	and	0
without	without	p-acp	without	without	0
Example	Example	n1	Example	example	0
.	.	.	.	.	1
Several	Several	j	Several	several	0
Noble	Noble	j	Noble	noble	0
Persons	Persons	n2	Persons	person	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
Surrendered	Surrendered	vvn	Surrendered	surrender	0
to	to	p-acp	to	to	0
Mercy	Mercy	n1	Mercy	mercy	0
,	,	,	,	,	0
having	having	vhg	having	have	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
duced	duced	wd	duced	duced	0
to	to	pc-acp	to	to	0
it	it	pn31	it	it	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
Perswasions	Perswasions	n2	Persuasions	persuasion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Commanding	Commanding	vvg	Commanding	command	0
Officer	Officer	n1	Officer	officer	0
who	who	r-crq	who	who	0
attacked	attacked	vvd	attacked	attack	0
the	the	dt	the	the	0
Town	Town	n1	Town	town	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
unfortunately	unfortunately	av-j	unfortunately	unfortunate	0
shut	shut	vvn	shut	shut	0
them	them	pno32	them	they	0
∣	∣	sy	∣	∣	0
selves	selves	n2	selves	self	0
up	up	a-acp	up	up	0
.	.	.	.	.	1
One	One	crd	One	one	0
or	or	cc	or	or	0
two	two	crd	two	two	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Prisoners	Prisoners	n2	Prisoners	prisoner	0
were	were	vbdr	were	be	0
presently	presently	av-j	presently	present	0
Shot	Shot	vvn	Shot	shoot	0
for	for	p-acp	for	for	0
Example	Example	n1	Example	example	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
Pretence	Pretence	n1	Pretence	pretence	0
of	of	pp-f	of	of	0
Military	Military	j	Military	military	0
Justice	Justice	n1	Justice	justice	0
,	,	,	,	,	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
Lord	Lord	n1	Lord	lord	0
Clarendon	Clarendon	np1	Clarendon	Clarendon	0
,	,	,	,	,	0
Vol.	Vol.	n1	Vol.	vol.	1
3.	3.	crd	3.	3.	1
Pag	Pag	n1	Page	page	0
,	,	,	,	,	0
137.	137.	crd	137.	137.	0
and	and	cc	and	and	0
204	204	crd	204	204	0
,	,	,	,	,	0
205	205	crd	205	205	0
,	,	,	,	,	0
206.	206.	crd	206.	206.	0
they	they	pns32	they	they	0
reserved	reserved	vvd	reserved	reserve	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
Publick	Publick	j	Public	public	0
Spectacles	Spectacles	n2	Spectacles	spectacle	0
.	.	.	.	.	1
They	They	pns32	They	they	0
were	were	vbdr	were	be	0
brought	brought	vvn	brought	bring	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
London	London	np1	London	London	0
,	,	,	,	,	0
treated	treated	vvn	treated	treat	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
the	the	dt	the	the	0
Ignominy	Ignominy	n1	Ignominy	ignominy	0
that	that	cst	that	that	0
could	could	vmd	could	can	0
be	be	vbi	be	be	0
devised	devised	vvn	devised	devise	0
,	,	,	,	,	0
Condemned	Condemned	j-vvn	Condemned	condemn	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
Executed	Executed	vvn	Executed	execute	0
:	:	:	:	:	0
And	And	cc	And	and	0
such	such	d	such	such	0
an	an	dt	and	a	0
Alien	Alien	n-jn	Alien	alien	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
Gallantry	Gallantry	n1	Gallantry	gallantry	0
,	,	,	,	,	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
Officer	Officer	n1	Officer	officer	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
perswaded	perswaded	vvd	persuaded	persuade	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
Surrender	Surrender	vvi	Surrender	surrender	0
,	,	,	,	,	0
that	that	cst	that	that	0
either	either	d	either	either	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Virulence	Virulence	n1	Virulence	virulence	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
own	own	d	own	own	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
or	or	cc	or	or	0
his	his	po31	his	his	0
Pas	Pas	n1	Pass	pass	0
∣	∣	sy	∣	∣	0
sion	sion	n1	sion	sion	0
to	to	p-acp	to	to	0
gratify	gratify	vvi	gratify	gratify	0
his	his	po31	his	his	0
Masters	Masters	n2	Master's	master	0
,	,	,	,	,	0
or	or	cc	or	or	0
perhaps	perhaps	av	perhaps	perhaps	0
from	from	p-acp	from	from	0
both	both	d	both	both	0
,	,	,	,	,	0
he	he	pns31	he	he	0
mis-interpreted	mis-interpreted	vvn	misinterpreted	misinterpret	0
the	the	dt	the	the	0
Laws	Laws	n2	Laws	law	0
of	of	pp-f	of	of	0
Arms	Arms	n2	Arms	arm	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
Nations	Nations	n2	Nations	nation	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
a	a	dt	a	a	0
Promise	Promise	n1	Promise	promise	0
of	of	pp-f	of	of	0
Mercy	Mercy	n1	Mercy	mercy	0
did	did	vdd	did	do	0
but	but	p-acp	but	but	0
exempt	exempt	vvi	exempt	exempt	0
the	the	dt	the	the	0
Prisoners	Prisoners	n2	Prisoners	prisoner	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Fury	Fury	n1	Fury	fury	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Soldiers	Soldiers	n2	Soldiers	soldier	0
,	,	,	,	,	0
or	or	cc	or	or	0
a	a	dt	a	a	0
Council	Council	n1	Council	council	0
of	of	pp-f	of	of	0
War.	War.	n1	War.	war	1
How	How	np1	How	How	0
∣	∣	sy	∣	∣	0
ever	ever	av	ever	ever	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
an	an	dt	and	a	0
odious	odious	j	odious	odious	0
Case	Case	n1	Case	case	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Sufferers	Sufferers	n2	Sufferers	sufferer	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
more	more	av-dc	more	more	0
pitied	pitied	vvn	pitied	pity	0
,	,	,	,	,	0
than	than	cs	than	than	0
he	he	pns31	he	he	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Patrons	Patrons	n2	Patrons	patron	0
were	were	vbdr	were	be	0
loaded	loaded	vvn	loaded	load	0
with	with	p-acp	with	with	0
Execrations	Execrations	n2	Execrations	execration	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Sorts	Sorts	n2	Sorts	sort	0
.	.	.	.	.	1
NOT	NOT	xx	NOT	not	0
content	content	j	content	content	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
many	many	d	many	many	0
Executi	Executi	n1	Executi	executi	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
in	in	p-acp	in	in	0
several	several	j	several	several	0
Parts	Parts	n2	Parts	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kindgom	Kindgom	n1	Kindgom	kindgom	0
,	,	,	,	,	0
the	the	dt	the	the	0
Parliament	Parliament	n1	Parliament	parliament	0
seized	seized	vvn	seized	seize	0
upon	upon	p-acp	upon	upon	0
all	all	d	all	all	0
the	the	dt	the	the	0
Estates	Estates	n2	Estates	estate	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Delinquents	Delinquents	n2-jn	Delinquents	delinquent	0
,	,	,	,	,	0
and	and	cc	and	and	0
appointed	appointed	vvd	appointed	appoint	0
a	a	dt	a	a	0
Commissi	Commissi	np1	Commissi	Commissi	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
of	of	pp-f	of	of	0
Sequestrators	Sequestrators	n2	Sequestrators	sequestrator	0
,	,	,	,	,	0
Commissi	Commissi	np1	Commissi	Commissi	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
of	of	pp-f	of	of	0
Se	Se	fw-la	Se	se	0
∣	∣	sy	∣	∣	0
questrators	questrators	n2	questrators	questrator	0
.	.	.	.	.	0
to	to	pc-acp	to	to	0
enquire	enquire	vvi	inquire	inquire	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Effects	Effects	n2	Effects	effect	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Persons	Persons	n2	Persons	person	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
a	a	dt	a	a	0
mind	mind	n1	mind	mind	0
should	should	vmd	should	shall	0
forfeit	forfeit	vvi	forfeit	forfeit	0
:	:	:	:	:	0
This	This	d	This	this	0
Commission	Commission	n1	Commission	commission	0
was	was	vbds	was	be	0
made	made	vvn	made	make	0
up	up	a-acp	up	up	0
of	of	pp-f	of	of	0
several	several	j	several	several	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
Corrupt	Corrupt	j	Corrupt	corrupt	0
and	and	cc	and	and	0
Inhuman	Inhuman	j	Inhuman	inhuman	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Tribe	Tribe	n1	Tribe	tribe	0
,	,	,	,	,	0
and	and	cc	and	and	0
had	had	vhd	had	have	0
a	a	dt	a	a	0
Power	Power	n1	Power	power	0
,	,	,	,	,	0
almost	almost	av	almost	almost	0
unlimited	unlimited	j	unlimited	unlimited	0
,	,	,	,	,	0
thrown	thrown	vvn	thrown	throw	0
into	into	p-acp	into	into	0
their	their	po32	their	their	0
Hands	Hands	n2	Hands	hand	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
