VPon	VPon	p-acp	Upon	upon	0
full	full	j	full	full	0
inheritance	inheritance	n1	inheritance	inheritance	0
of	of	pp-f	of	of	0
perfect	perfect	j	perfect	perfect	0
glory	glory	n1	glory	glory	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
heauens	heauens	n2	heavens	heaven	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
must	must	vmb	must	must	0
passe	passe	vvi	pass	pass	0
through	through	p-acp	through	through	0
this	this	d	this	this	0
vale	vale	n1	vale	vale	0
of	of	pp-f	of	of	0
teares	teares	n2	tears	tear	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
wildernesse	wildernesse	n1	wilderness	wilderness	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
world	world	n1	world	world	0
meete	meete	vvi	meet	meet	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
crooked	crooked	j	crooked	crooked	0
serpent	serpent	n1	serpent	serpent	0
the	the	dt	the	the	0
Diuell	Diuell	n1	Devil	devil	0
who	who	r-crq	who	who	0
will	will	vmb	will	will	0
seeke	seeke	vvi	seek	seek	0
to	to	p-acp	to	to	0
stinge	stinge	n1	sting	sting	0
their	their	po32	their	their	0
soules	soules	n2	souls	soul	0
to	to	p-acp	to	to	0
death	death	n1	death	death	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
stirre	stirre	vvb	stir	stir	0
vp	vp	a-acp	up	up	0
many	many	d	many	many	0
an1	an1	n1	an1	an1	0
.	.	.	.	.	1
Sam.	Sam.	np1	Sam.	Sam	0
15.	15.	crd	15.	15.	0
2.	2.	crd	2.	2.	1
Amelec	Amelec	np1	Amelec	Amelec	0
to	to	pc-acp	to	to	0
entrap	entrap	vvi	entrap	entrap	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
way	way	n1	way	way	0
,	,	,	,	,	0
that	that	cst	that	that	0
either	either	d	either	either	0
through	through	p-acp	through	through	0
disobedience	disobedience	n1	disobedience	disobedience	0
or	or	cc	or	or	0
vnbeliefe	vnbeliefe	n1	unbelief	unbelief	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
depriued	depriued	vvn	deprived	deprive	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
hea	hea	zz	hea	hea	0
∣	∣	sy	∣	∣	0
uenly	uenly	j	uenly	uenly	0
Canaan	Canaan	np1	Canaan	Canaan	0
.	.	.	.	.	1
True	True	j	True	true	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
this	this	d	this	this	0
match	match	n1	match	match	0
is	is	vbz	is	be	0
farre	farre	av-j	far	far	0
vnequall	vnequall	j	unequal	unequal	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
flesh	flesh	n1	flesh	flesh	0
and	and	cc	and	and	0
bloud	bloud	n1	blood	blood	0
to	to	pc-acp	to	to	0
fight	fight	vvi	fight	fight	0
against	against	p-acp	against	against	0
spirituall	spirituall	j	spiritual	spiritual	0
powers	powers	n2	powers	power	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
heere	heere	av	here	here	0
is	is	vbz	is	be	0
comfort	comfort	n1	comfort	comfort	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
haue	haue	vhb	have	have	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
Captaine	Captaine	n1	Captain	captain	0
who	who	r-crq	who	who	0
in	in	p-acp	in	in	0
hisColoss	hisColoss	n1	hisColoss	hiscoloss	0
2	2	crd	2	2	0
15.	15.	crd	15.	15.	0
deepest	deepest	js-jn	deepest	deep	0
humility	humility	n1	humility	humility	0
spoiled	spoiled	vvn	spoiled	spoil	0
our	our	po12	our	our	0
strongest	strongest	js	strongest	strong	0
aduersary	aduersary	n1	adversary	adversary	0
,	,	,	,	,	0
Heb	Heb	n1	Heb	heb	0
2.	2.	crd	2.	2.	0
14.	14.	crd	14.	14.	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
nowHebr	nowHebr	np1	nowHebr	nowHebr	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	0
7.	7.	crd	7.	7.	0
crowned	crowned	vvn	crowned	crown	0
with	with	p-acp	with	with	0
glorie	glorie	n1	glory	glory	0
and	and	cc	and	and	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
being	being	vbg	being	be	0
highlie	highlie	av-j	highly	high	0
exalted1	exalted1	n1	exalted1	exalted1	0
phes	phes	n2	phes	phe	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	0
20.	20.	crd	20.	20.	0
far	far	av-j	far	far	0
aboue	aboue	p-acp	above	above	0
all	all	d	all	all	0
might	might	n1	might	might	0
and	and	cc	and	and	0
domination	domination	n1	domination	domination	0
at	at	p-acp	at	at	0
his	his	po31	his	his	0
fathers	fathers	ng1	father's	father	0
right	right	j-jn	right	right	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
he1	he1	n1	he1	he1	0
.	.	.	.	.	1
Cor.	Cor.	np1	Cor.	Cor.	0
15.	15.	crd	15.	15.	0
25.	25.	crd	25.	25.	0
must	must	vmb	must	must	0
reigne	reigne	vvi	reign	reign	0
till	till	c-acp	till	till	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
put	put	vvn	put	put	0
all	all	d	all	all	0
his	his	po31	his	his	0
enemies	enemies	n2	enemies	enemy	0
vnder	vnder	p-acp	under	under	0
his	his	po31	his	his	0
feet	feet	n2	feet	foot	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
till	till	c-acp	till	till	0
he	he	pns31	he	he	0
hathRom	hathRom	n1	hathRom	hathrom	0
.	.	.	.	.	1
16.	16.	crd	16.	16.	0
20.	20.	crd	20.	20.	0
troden	troden	vvn	trodden	tread	0
Satan	Satan	np1	Satan	Satan	0
vnder	vnder	p-acp	under	under	0
the	the	dt	the	the	0
feete	feete	n2	feet	foot	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
his	his	po31	his	his	0
members	members	n2	members	member	0
:	:	:	:	:	0
only	only	av-j	only	only	0
this	this	d	this	this	0
he	he	pns31	he	he	0
requireth	requireth	vvz	requires	require	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
bee	bee	vbi	be	be	0
valiant	valiant	j	valiant	valiant	0
andEphes	andEphes	np1	andEphes	andEphes	0
.	.	.	.	.	1
6.	6.	crd	6.	6.	0
10.	10.	crd	10.	10.	0
quit	quit	vvi	quit	quit	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
like	like	av-j	like	like	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
might	might	n1	might	might	0
,	,	,	,	,	0
knowing	knowing	vvg	knowing	know	0
that	that	cst	that	that	0
the	the	dt	the	the	0
battel	battel	n1	battle	battle	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
the	the	dt	the	the	0
victory	victory	n1	victory	victory	0
sure	sure	j	sure	sure	0
before	before	c-acp	before	before	0
we	we	pns12	we	we	0
strike	strike	vvb	strike	strike	0
a	a	dt	a	a	0
stroke	stroke	n1	stroke	stroke	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
fight	fight	n1	fight	fight	0
(	(	(	(	(	0
a	a	dt	a	a	0
matter	matter	n1	matter	matter	0
indeed	indeed	av	indeed	indeed	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
moment	moment	n1	moment	moment	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
a1	a1	n1	a1	a1	0
.	.	.	.	.	1
Sam.	Sam.	np1	Sam.	Sam	0
17.	17.	crd	17.	17.	0
49.	49.	crd	49.	49.	0
smooth	smooth	j	smooth	smooth	0
stone	stone	n1	stone	stone	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Dauids	Dauids	npg1	Dauids	David	0
sling	sling	n1	sling	sling	0
wil	wil	vmb	will	will	0
foile	foile	vvi	foil	foil	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
great	great	j	great	great	0
Goliah	Goliah	np1	Goliah	Goliath	0
)	)	)	)	)	0
wee	wee	pns12	we	we	0
haue	haue	vhb	have	have	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
combate	combate	n1	combat	combat	0
between	between	p-acp	between	between	0
Christ	Christ	np1	Christ	Christ	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Diuell	Diuell	n1	Devil	devil	0
,	,	,	,	,	0
so	so	av	so	so	0
pregnant	pregnant	j	pregnant	pregnant	0
direction	direction	n1	direction	direction	0
set	set	vvn	set	set	0
before	before	p-acp	before	before	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
vnlesse	vnlesse	cs	unless	unless	0
wee	wee	pns12	we	we	0
doe	doe	vdb	do	do	0
wilfully	wilfully	av-j	wilfully	wilful	0
shut	shut	vvi	shut	shut	0
our	our	po12	our	our	0
eies	eies	n2	eyes	eye	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
light	light	n1	light	light	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
behalfe	behalfe	n1	behalf	behalf	0
wee	wee	pns12	we	we	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
ignorant	ignorant	j	ignorant	ignorant	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
duty	duty	n1	duty	duty	0
:	:	:	:	:	0
Rom.	Rom.	np1	Rom.	Rom.	1
15.	15.	crd	15.	15.	0
4	4	crd	4	4	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
was	was	vbds	was	be	0
written	written	vvn	written	write	0
aforetime	aforetime	av	aforetime	aforetime	0
was	was	vbds	was	be	0
written	written	vvn	written	write	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
learning	learning	n1	learning	learning	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
the	the	dt	the	the	0
recording	recording	vvg	recording	record	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
combate	combate	n1	combat	combat	0
is	is	vbz	is	be	0
as	as	p-acp	as	as	0
much	much	av-d	much	much	0
from	from	p-acp	from	from	0
Christ	Christ	np1	Christ	Christ	0
to	to	p-acp	to	to	0
euery	euery	d	every	every	0
Christian	Christian	njp	Christian	christian	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
speach	speach	n1	speech	speech	0
of	of	pp-f	of	of	0
Gideon	Gideon	np1	Gideon	Gideon	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
soul	soul	n1	soul	soul	0
∣	∣	sy	∣	∣	0
diers	diers	zz	diers	diers	0
,	,	,	,	,	0
Iudg.	Iudg.	np1	Iudg.	Iudg.	1
7.	7.	crd	7.	7.	0
17	17	crd	17	17	0
.	.	.	.	.	0
looke	looke	vvb	look	look	0
on	on	p-acp	on	on	0
me	me	pno11	me	i	0
and	and	cc	and	and	0
doe	doe	vdb	do	do	0
likewise	likewise	av	likewise	likewise	0
;	;	;	;	;	0
euen	euen	av	even	even	0
as	as	c-acp	as	as	0
Idoe	Idoe	n1	Idoe	idoe	0
,	,	,	,	,	0
soe	soe	av	so	so	0
do	do	vdb	do	do	0
ye	ye	pn22	you	you	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
Christ	Christ	np1	Christ	Christ	0
left	left	vvd	left	leave	0
him	him	pno31	him	he	0
∣	∣	sy	∣	∣	0
selfe	selfe	n1	self	self	0
an	an	cs	and	an	0
example	example	n1	example	example	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
follow	follow	vvi	follow	follow	0
his	his	po31	his	his	0
steps	steps	n2	steps	step	0
,	,	,	,	,	0
though	though	cs	though	though	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
miracu	miracu	n1	miracu	miracu	0
∣	∣	sy	∣	∣	0
lous	lous	n2	lous	love	0
fast	fast	av-j	fast	fast	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
couragious	couragious	j	courageous	courageous	0
fight	fight	n1	fight	fight	0
against	against	p-acp	against	against	0
sinne	sinne	n1	sin	sin	0
.	.	.	.	.	1
The	The	dt	The	the	0
view	view	n1	view	view	0
heereof	heereof	av	hereof	hereof	0
hath	hath	vhz	hath	have	0
formerly	formerly	av-j	formerly	former	0
beene	beene	vbn	been	be	0
presented	presented	vvn	presented	present	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Honors	Honors	n2	Honours	honour	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
Master	Master	n1	Master	master	0
Robert	Robert	np1	Robert	Robert	0
Hill	Hill	n1	Hill	hill	0
,	,	,	,	,	0
bachelor	bachelor	n1	bachelor	bachelor	0
of	of	pp-f	of	of	0
Diuinity	Diuinity	n1	Divinity	divinity	0
,	,	,	,	,	0
vnder	vnder	p-acp	under	under	0
this	this	d	this	this	0
title	title	n1	title	title	0
,	,	,	,	,	0
Satans	Satans	npg1	Satans	Satan	0
Sophistrie	Sophistrie	n1	Sophistry	sophistry	0
answered	answered	vvd	answered	answer	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
Sauior	Sauior	n1	Saviour	saviour	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
intreaty	intreaty	n1	entreaty	entreaty	0
of	of	pp-f	of	of	0
M.	M.	n1	M.	m.	0
Perkins	Perkins	np1	Perkins	Perkins	0
executors	executors	n2	executors	executor	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
published	published	vvn	published	publish	0
it	it	pn31	it	it	0
againe	againe	av	again	again	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
vnder	vnder	p-acp	under	under	0
a	a	dt	a	a	0
new	new	j	new	new	0
title	title	n1	title	title	0
,	,	,	,	,	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
large	large	j	large	large	0
almost	almost	av	almost	almost	0
by	by	p-acp	by	by	0
one	one	crd	one	one	0
third	third	ord	third	three	0
part	part	n1	part	part	0
.	.	.	.	.	1
Mine	Mine	dt	Mine	my	0
endeuour	endeuour	n1	endeavour	endeavour	0
hath	hath	vhz	hath	have	0
beene	beene	vbn	been	be	0
that	that	d	that	that	0
this	this	d	this	this	0
poore	poore	j	poor	poor	0
Orphane	Orphane	n1	Orphan	orphan	0
might	might	vmd	might	may	0
imitate	imitate	vvi	imitate	imitate	0
his	his	po31	his	his	0
brethren	brethren	n2	brothers	brethren	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
messengers	messengers	n2	messengers	messenger	0
of	of	pp-f	of	of	0
loue	loue	n1	love	love	0
vnto	vnto	p-acp	unto	unto	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
while	while	cs	while	while	0
their	their	po32	their	their	0
happy	happy	j	happy	happy	0
father	father	n1	father	father	0
liued	liued	vvd	lived	live	0
a	a	av	a	a	0
∣	∣	sy	∣	∣	0
mong	mong	p-acp	mong	among	0
vs.	vs.	pno12	us	we	0
What	What	r-crq	What	what	0
is	is	vbz	is	be	0
wanting	wanting	vvg	wanting	want	0
heerein	heerein	av	herein	herein	0
,	,	,	,	,	0
or	or	cc	or	or	0
may	may	vmb	may	may	0
deserue	deserue	vvi	deserve	deserve	0
a	a	dt	a	a	0
iust	iust	j	just	just	0
reproofe	reproofe	n1	reproof	reproof	0
I	I	pns11	I	i	0
willing	willing	j	willing	willing	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
take	take	vvb	take	take	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
Aenead	Aenead	np1	Aenead	Aenead	0
.	.	.	.	.	1
9.	9.	crd	9.	9	0
me	me	pno11	me	i	0
me	me	pno11	me	i	0
adsum	adsum	fw-la	adsum	adsum	0
qui	qui	fw-la	qui	qui	0
feci-&c	feci-&c	j	feci-&c	feci-&c	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
,	,	,	,	,	0
I	I	pns11	I	i	0
humbly	humbly	av-j	humbly	humble	0
commend	commend	vvb	commend	commend	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
church	church	n1	church	church	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
vnder	vnder	p-acp	under	under	0
your	your	po22	your	your	0
Honourable	Honourable	j	Honourable	honourable	0
prote	prote	n1	prote	prote	0
∣	∣	sy	∣	∣	0
ction	ction	zz	ction	ction	0
.	.	.	.	.	1
If	If	cs	If	if	0
heerein	heerein	av	herein	herein	0
I	I	pns11	I	i	0
seeme	seeme	vvb	seem	seem	0
presumptuous	presumptuous	j	presumptuous	presumptuous	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
vnknowen	vnknowen	j	unknown	unknown	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
humbly	humbly	av-j	humbly	humble	0
craue	craue	vvb	crave	crave	0
this	this	d	this	this	0
fauourable	fauourable	j	favourable	favourable	0
construction	construction	n1	construction	construction	0
;	;	;	;	;	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
chose	chose	vvd	chosen	choose	0
rather	rather	av-c	rather	rather	0
by	by	p-acp	by	by	0
pre	pre	fw-es	pre	pre	0
∣	∣	sy	∣	∣	0
suming	suming	j	suming	suming	0
to	to	pc-acp	to	to	0
wrong	wrong	vvi	wrong	wrong	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
alienate	alienate	vvi	alienate	alienate	0
this	this	d	this	this	0
booke	booke	n1	book	book	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
Honours	Honours	ng1	Honours	honour	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
had	had	vhd	had	have	0
right	right	av-jn	right	right	0
heereto	heereto	av	hereto	hereto	0
by	by	p-acp	by	by	0
former	former	j	former	former	0
dedication	dedication	n1	dedication	dedication	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
your	your	po22	your	your	0
Honourable	Honourable	j	Honourable	honourable	0
im	im	p-acp	im	in	0
∣	∣	sy	∣	∣	0
ployments	ployments	n2	ployments	ployment	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
past	past	j	past	past	0
required	required	vvn	required	require	0
your	your	po22	your	your	0
wisedome	wisedome	n1	wisdom	wisdom	0
and	and	cc	and	and	0
courage	courage	n1	courage	courage	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
iust	iust	j	just	just	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
fence	fence	n1	fence	fence	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Soueraignes	Soueraignes	n2-jn	Sovereigns	sovereign	0
right	right	av-jn	right	right	0
,	,	,	,	,	0
I	I	pns11	I	i	0
make	make	vvb	make	make	0
no	no	dx	no	no	0
question	question	n1	question	question	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
the	the	dt	the	the	0
messen	messen	vvi	messen	messen	0
∣	∣	sy	∣	∣	0
gers	gers	zz	gers	gers	0
of	of	pp-f	of	of	0
victory	victory	n1	victory	victory	0
ouer	ouer	p-acp	over	over	0
rebels	rebels	n2	rebels	rebel	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
counsellers	counsellers	n2	counsellers	counseller	0
of	of	pp-f	of	of	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
alwaies	alwaies	av	always	always	0
wel	wel	av	well	well	0
∣	∣	sy	∣	∣	0
come	come	vvd	come	come	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
:	:	:	:	:	0
why	why	c-crq	why	why	0
then	then	av	then	then	0
should	should	vmd	should	shall	0
I	I	pns11	I	i	0
doubt	doubt	vvi	doubt	doubt	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
this	this	d	this	this	0
ensuing	ensuing	j-vvg	ensuing	ensue	0
di	di	zz	di	di	0
∣	∣	sy	∣	∣	0
splay	splay	n1	splay	splay	0
,	,	,	,	,	0
being	being	vbg	being	be	0
as	as	p-acp	as	as	0
wel	wel	av	well	well	0
a	a	dt	a	a	0
counseller	counseller	n1	counseller	counseller	0
of	of	pp-f	of	of	0
peace	peace	n1	peace	peace	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
an	an	dt	and	a	0
Herauld	Herauld	n1	Herald	herald	0
of	of	pp-f	of	of	0
triumph	triumph	n1	triumph	triumph	0
through	through	p-acp	through	through	0
Christ	Christ	np1	Christ	Christ	0
ouer	ouer	p-acp	over	over	0
Satan	Satan	np1	Satan	Satan	0
,	,	,	,	,	0
the	the	dt	the	the	0
Arch-enemy	Arch-enemy	n1	Archenemy	arch-enemy	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
soules	soules	n2	souls	soul	0
,	,	,	,	,	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
gratefull	gratefull	j	grateful	grateful	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
haue	haue	vhb	have	have	0
learned	learned	vvn	learned	learn	0
long	long	av-j	long	long	0
since	since	a-acp	since	since	0
,	,	,	,	,	0
that	that	cst	that	that	0
whosoeuer	whosoeuer	r-crq	whosoever	whosoever	0
will	will	vmb	will	will	0
keepe	keepe	vvi	keep	keep	0
a	a	dt	a	a	0
good	good	j	good	good	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
science	science	n1	science	science	0
towards	towards	p-acp	towards	towards	0
God	God	np1	God	God	0
or	or	cc	or	or	0
man	man	n1	man	man	0
must	must	vmb	must	must	0
endure	endure	vvi	endure	endure	0
manie	manie	d	many	many	0
a	a	dt	a	a	0
conflict	conflict	n1	conflict	conflict	0
with	with	p-acp	with	with	0
Satan	Satan	np1	Satan	Satan	0
?	?	?	?	?	1
Now	Now	av	Now	now	0
that	that	cst	that	that	0
God	God	np1	God	God	0
of	of	pp-f	of	of	0
peace	peace	n1	peace	peace	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
exceeding	exceeding	j-vvg	exceeding	exceed	0
abundantly	abundantly	av-j	abundantly	abundant	0
aboue	aboue	p-acp	above	above	0
all	all	d	all	all	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
can	can	vmb	can	can	0
aske	aske	vvi	ask	ask	0
or	or	cc	or	or	0
thinke	thinke	vvi	think	think	0
,	,	,	,	,	0
graunt	graunt	vvb	grant	grant	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Honours	Honours	ng1	Honours	honour	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
riches	riches	n2	riches	riches	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
mercy	mercy	n1	mercy	mercy	0
,	,	,	,	,	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
fight	fight	vvi	fight	fight	0
the	the	dt	the	the	0
good	good	j	good	good	0
fight	fight	n1	fight	fight	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
on	on	p-acp	on	on	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
receiue	receiue	vvi	receive	receive	0
the	the	dt	the	the	0
crowne	crowne	n1	crown	crown	0
of	of	pp-f	of	of	0
glorie	glorie	n1	glory	glory	0
in	in	p-acp	in	in	0
heauen	heauen	n1	heaven	heaven	0
.	.	.	.	.	1
Cambridge	Cambridge	np1	Cambridge	Cambridge	0
,	,	,	,	,	0
Emmanuel	Emmanuel	np1	Emmanuel	Emmanuel	0
Colledge	Colledge	n1	College	college	0
,	,	,	,	,	0
25.	25.	crd	25.	25.	0
of	of	pp-f	of	of	0
Iune	Iune	np1	Iune	June	0
.	.	.	.	.	1
1606.	1606.	crd	1606.	1606.	1
