A	A	dt	A	a	0
in	in	p-acp	in	in	0
its	its	po31	its	its	0
fury	fury	n1	fury	fury	0
,	,	,	,	,	0
any	any	d	any	any	0
Allusion	Allusion	n1	Allusion	allusion	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
improper	improper	j	improper	improper	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
the	the	dt	the	the	0
Poet	Poet	n1	Poet	poet	0
cou'd	cou'd	vmd	could	can	0
have	have	vhi	have	have	0
compar'd	compar'd	vvn	compared	compare	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
nothing	nothing	pix	nothing	nothing	0
more	more	av-dc	more	more	0
impetuous	impetuous	j	impetuous	impetuous	0
than	than	cs	than	than	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
;	;	;	;	;	0
consequently	consequently	av-j	consequently	consequent	0
he	he	pns31	he	he	0
could	could	vmd	could	can	0
have	have	vhi	have	have	0
made	made	vvn	made	make	0
no	no	dx	no	no	0
Illustration	Illustration	n1	Illustration	illustration	0
.	.	.	.	.	1
If	If	cs	If	if	0
he	he	pns31	he	he	0
cou'd	cou'd	vmd	could	can	0
have	have	vhi	have	have	0
illustrated	illustrated	vvn	illustrated	illustrate	0
,	,	,	,	,	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
an	an	dt	and	a	0
ambitious	ambitious	j	ambitious	ambitious	0
Ornament	Ornament	n1	Ornament	ornament	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
season	season	n1	season	season	0
,	,	,	,	,	0
and	and	cc	and	and	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
diverted	diverted	vvn	diverted	divert	0
our	our	po12	our	our	0
Concernment	Concernment	n1	Concernment	concernment	0
:	:	:	:	:	0
Nunc	Nunc	fw-la	Nunc	nunc	0
,	,	,	,	,	0
non	non	fw-la	non	non	0
erat	erat	fw-la	erat	erat	0
hisce	hisce	fw-la	hisce	hisce	0
locus	locus	fw-la	locus	locus	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
he	he	pns31	he	he	0
deferr'd	deferr'd	vvd	deferred	defer	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
its	its	po31	its	its	0
proper	proper	j	proper	proper	0
place	place	n1	place	place	0
.	.	.	.	.	1
These	These	d	These	these	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
Criticisms	Criticisms	n2	Criticisms	criticism	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
moment	moment	n1	moment	moment	0
which	which	r-crq	which	which	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
gainst	gainst	p-acp	gainst	against	0
the	the	dt	the	the	0
Aeneis	Aeneis	np1	Aeneis	Aeneis	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Ancients	Ancients	n2-j	Ancients	ancient	0
or	or	cc	or	or	0
Moderns	Moderns	np2-j	Moderns	modern	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
particular	particular	j	particular	particular	0
Exceptions	Exceptions	n2	Exceptions	exception	0
against	against	p-acp	against	against	0
this	this	d	this	this	0
or	or	cc	or	or	0
that	that	d	that	that	0
passage	passage	n1	passage	passage	0
,	,	,	,	,	0
Macrobius	Macrobius	np1	Macrobius	Macrobius	0
and	and	cc	and	and	0
Pontanus	Pontanus	np1	Pontanus	Pontanus	0
have	have	vhb	have	have	0
an	an	dt	and	a	0
∣	∣	sy	∣	∣	0
swer'd	swer'd	vvd	swered	swer	0
them	them	pno32	them	they	0
already	already	av	already	already	0
.	.	.	.	.	1
If	If	cs	If	if	0
I	I	pns11	I	i	0
desir'd	desir'd	vvd	desired	desire	0
to	to	pc-acp	to	to	0
appear	appear	vvi	appear	appear	0
more	more	av-dc	more	more	0
Learned	Learned	j	Learned	learned	0
than	than	cs	than	than	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
,	,	,	,	,	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
as	as	a-acp	as	as	0
easie	easie	j	easy	easy	0
for	for	c-acp	for	for	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
taken	taken	vvn	taken	take	0
their	their	po32	their	their	0
Objections	Objections	n2	Objections	objection	0
and	and	cc	and	and	0
Soluti	Soluti	n1	Soluti	soluti	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Country	Country	n1	Country	country	0
Parson	Parson	n1	Parson	parson	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
Expositions	Expositions	n2	Expositions	exposition	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Fathers	Fathers	n2	Father's	father	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Junius	Junius	np1	Junius	Junius	0
and	and	cc	and	and	0
Tremellius	Tremellius	np1	Tremellius	Tremellius	0
:	:	:	:	:	0
Or	Or	cc	Or	or	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
nam'd	nam'd	vvn	named	name	0
the	the	dt	the	the	0
Authors	Authors	n2	Authors	author	0
from	from	p-acp	from	from	0
whence	whence	c-crq	whence	whence	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
them	them	pno32	them	they	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
so	so	av	so	so	0
Ruaeus	Ruaeus	np1	Ruaeus	Ruaeus	0
,	,	,	,	,	0
otherwise	otherwise	av	otherwise	otherwise	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
judicious	judicious	j	judicious	judicious	0
Com	Com	np1	Com	Com	0
∣	∣	sy	∣	∣	0
mentator	mentator	n1	mentator	mentator	0
on	on	p-acp	on	on	0
Virgil's	Virgil's	npg1	Virgil's	Virgil	0
Works	Works	vvz	Works	work	0
,	,	,	,	,	0
has	has	vhz	has	have	0
us'd	us'd	vvn	used	use	0
Pontanus	Pontanus	np1	Pontanus	Pontanus	0
,	,	,	,	,	0
his	his	po31	his	his	0
greatest	greatest	js	greatest	great	0
Benefa	Benefa	n1	Benefa	benefa	0
∣	∣	sy	∣	∣	0
ctor	ctor	n1	ctor	ctor	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
,	,	,	,	,	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
very	very	av	very	very	0
silent	silent	j	silent	silent	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
remember	remember	vvi	remember	remember	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
once	once	a-acp	once	once	0
cites	cites	vvz	cites	cite	0
him	him	pno31	him	he	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
follows	follows	vvz	follows	follow	0
next	next	ord	next	next	0
,	,	,	,	,	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
Objection	Objection	n1	Objection	objection	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
implies	implies	vvz	implies	imply	0
a	a	dt	a	a	0
Fault	Fault	n1	Fault	fault	0
:	:	:	:	:	0
And	And	cc	And	and	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
none	none	pix	none	none	0
in	in	p-acp	in	in	0
Virgil	Virgil	np1	Virgil	Virgil	0
,	,	,	,	,	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
extended	extended	vvn	extended	extend	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Action	Action	n1	Actium	action	0
beyond	beyond	p-acp	beyond	beyond	0
a	a	dt	a	a	0
Year	Year	n1	Year	year	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
least	least	cs	lest	lest	0
Aristotle	Aristotle	np1	Aristotle	Aristotle	0
has	has	vhz	has	have	0
set	set	vvn	set	set	0
no	no	dx	no	no	0
precise	precise	j	precise	precise	0
limits	limits	n2	limits	limit	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Ho	Ho	uh	Ho	ho	0
∣	∣	sy	∣	∣	0
mer's	mer's	ng1	mer's	mer	0
,	,	,	,	,	0
we	we	pns12	we	we	0
know	know	vvb	know	know	0
,	,	,	,	,	0
was	was	vbds	was	be	0
within	within	p-acp	within	within	0
two	two	crd	two	two	0
Months	Months	n2	Months	month	0
:	:	:	:	:	0
Tasso	Tasso	np1	Tasso	Tasso	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sure	sure	j	sure	sure	0
exceeds	exceeds	vvz	exceeds	exceed	0
not	not	xx	not	not	0
a	a	dt	a	a	0
Summer	Summer	n1	Summer	summer	0
:	:	:	:	:	0
And	And	cc	And	and	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
examin'd	examin'd	vvd	examined	examine	0
him	him	pno31	him	he	0
,	,	,	,	,	0
perhaps	perhaps	av	perhaps	perhaps	0
he	he	pns31	he	he	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
reduc'd	reduc'd	vvn	reduced	reduce	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
much	much	d	much	much	0
less	less	dc	less	less	0
compass	compass	n1	compass	compass	0
.	.	.	.	.	1
Bossu	Bossu	fw-fr	Bossu	bossu	0
leaves	leaves	vvz	leaves	leave	0
it	it	pn31	it	it	0
doubtful	doubtful	j	doubtful	doubtful	0
whether	whether	cs	whither	whether	0
Virgil's	Virgil's	npg1	Virgil's	Virgil	0
A	A	av	A	a	0
∣	∣	sy	∣	∣	0
ction	ction	zz	ction	ction	0
were	were	vbdr	were	be	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
Year	Year	n1	Year	year	0
,	,	,	,	,	0
or	or	cc	or	or	0
took	took	vvd	took	take	0
up	up	a-acp	up	up	0
some	some	d	some	some	0
Months	Months	n2	Months	month	0
beyond	beyond	p-acp	beyond	beyond	0
it	it	pn31	it	it	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
∣	∣	sy	∣	∣	0
deed	deed	n1	deed	deed	0
the	the	cs	the	than	0
whole	whole	j-jn	whole	whole	0
Dispute	Dispute	vvb	Dispute	dispute	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
no	no	dx	no	no	0
more	more	dc	more	more	0
concernment	concernment	n1	concernment	concernment	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
common	common	j	common	common	0
Reader	Reader	n1	Reader	reader	0
,	,	,	,	,	0
than	than	cs	than	than	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Plough-man	Plough-man	n1	Ploughman	ploughman	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
February	February	np1	February	February	0
this	this	d	this	this	0
Year	Year	n1	Year	year	0
had	had	vhd	had	have	0
28	28	crd	28	28	0
or	or	cc	or	or	0
29	29	crd	29	29	0
Days	Days	n2	Days	day	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
Curious	Curious	j	Curious	curious	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
number	number	n1	number	number	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sure	sure	j	sure	sure	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
is	is	vbz	is	be	0
one	one	pi	one	one	0
;	;	;	;	;	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
Translate	Translate	vvb	Translate	translate	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
convenient	convenient	j	convenient	convenient	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Segrais	Segrais	np1	Segrais	Segrais	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
perhaps	perhaps	av	perhaps	perhaps	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
read	read	vvn	read	read	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
he	he	pns31	he	he	0
has	has	vhz	has	have	0
made	made	vvn	made	make	0
it	it	pn31	it	it	0
highly	highly	av-j	highly	high	0
probable	probable	j	probable	probable	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Action	Action	n1	Actium	action	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Aeneis	Aeneis	np1	Aeneis	Aeneis	0
began	began	vvd	began	begin	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Spring	Spring	n1	Spring	spring	0
,	,	,	,	,	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
extended	extended	vvn	extended	extend	0
beyond	beyond	p-acp	beyond	beyond	0
the	the	dt	the	the	0
Autumn	Autumn	n1	Autumn	autumn	0
.	.	.	.	.	1
And	And	cc	And	and	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
known	known	vvn	known	know	0
Campaigns	Campaigns	np1	Campaigns	Campaigns	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
begun	begun	vvn	begun	begin	0
sooner	sooner	av-c	sooner	soon	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
ended	ended	vvn	ended	end	0
later	later	jc	later	late	0
.	.	.	.	.	1
Ronsard	Ronsard	np1	Ronsard	Ronsard	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
whom	whom	ro-crq	whom	who	0
Segrais	Segrais	np1	Segrais	Segrais	0
names	names	n2	names	name	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
Opinion	Opinion	n1	Opinion	opinion	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Action	Action	n1	Actium	action	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Poem	Poem	n1	Poem	poem	0
takes	takes	vvz	takes	take	0
up	up	a-acp	up	up	0
almost	almost	av	almost	almost	0
a	a	dt	a	a	0
Year	Year	n1	Year	year	0
and	and	cc	and	and	0
half	half	n-jn	half	half	0
;	;	;	;	;	0
ground	ground	n1	ground	ground	0
their	their	po32	their	their	0
Calculation	Calculation	n1	Calculation	calculation	0
thus	thus	av	thus	thus	0
.	.	.	.	.	1
Anchises	Anchises	np1	Anchises	Anchises	0
dyed	dyed	vvd	died	die	0
in	in	p-acp	in	in	0
Sicily	Sicily	np1	Sicily	Sicily	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
Winter	Winter	n1	Winter	winter	0
,	,	,	,	,	0
or	or	cc	or	or	0
beginning	beginning	n1	beginning	beginning	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spring	Spring	n1	Spring	spring	0
.	.	.	.	.	1
Aeneas	Aeneas	np1	Aeneas	Aeneas	0
,	,	,	,	,	0
immediately	immediately	av-j	immediately	immediate	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
Interment	Interment	n1	Interment	interment	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
puts	puts	vvz	puts	put	0
to	to	p-acp	to	to	0
Sea	Sea	n1	Sea	sea	0
for	for	p-acp	for	for	0
Italy	Italy	np1	Italy	Italy	0
:	:	:	:	:	0
He	He	pns31	He	he	0
is	is	vbz	is	be	0
surpriz'd	surpriz'd	vvn	surprised	surprise	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Tempest	Tempest	n1	Tempest	tempest	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
scrib'd	scrib'd	vvn	scribed	scribe	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
beginning	beginning	n-vvg	beginning	begin	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Book	Book	n1	Book	book	0
;	;	;	;	;	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
that	that	d	that	that	0
the	the	dt	the	the	0
Scene	Scene	n1	Scene	scene	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Poem	Poem	n1	Poem	poem	0
opens	opens	vvz	opens	open	0
;	;	;	;	;	0
and	and	cc	and	and	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
Action	Action	n1	Actium	action	0
must	must	vmb	must	must	0
Commence	Commence	vvi	Commence	commence	0
.	.	.	.	.	1
He	He	pns31	He	he	0
is	is	vbz	is	be	0
driven	driven	vvn	driven	drive	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
Storm	Storm	n1	Storm	storm	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Coasts	Coasts	n2	Coasts	coast	0
of	of	pp-f	of	of	0
Affrick	Affrick	np1	Affrick	Africa	0
:	:	:	:	:	0
He	He	pns31	He	he	0
stays	stays	vvz	stays	stay	0
at	at	p-acp	at	at	0
Car	Car	n1	Car	car	0
∣	∣	sy	∣	∣	0
thage	thage	n1	thage	thage	0
all	all	d	all	all	0
that	that	cst	that	that	0
Summer	Summer	n1	Summer	summer	0
,	,	,	,	,	0
and	and	cc	and	and	0
almost	almost	av	almost	almost	0
all	all	d	all	all	0
the	the	dt	the	the	0
Winter	Winter	n1	Winter	winter	0
following	following	vvg	following	follow	0
:	:	:	:	:	0
Sets	Sets	vvz	Sets	set	0
Sail	Sail	n1	Sail	sail	0
again	again	av	again	again	0
for	for	p-acp	for	for	0
Italy	Italy	np1	Italy	Italy	0
just	just	j	just	just	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
beginning	beginning	n-vvg	beginning	begin	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spring	Spring	n1	Spring	spring	0
;	;	;	;	;	0
meets	meets	vvz	meets	meet	0
with	with	p-acp	with	with	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
trary	trary	vvi	trary	trary	0
Winds	Winds	ng1	Winds	wind	0
,	,	,	,	,	0
and	and	cc	and	and	0
makes	makes	vvz	makes	make	0
Sicily	Sicily	np1	Sicily	Sicily	0
the	the	dt	the	the	0
second	second	ord	second	second	0
time	time	n1	time	time	0
:	:	:	:	:	0
This	This	d	This	this	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
A	A	np1	A	A	0
∣	∣	sy	∣	∣	0
ction	ction	zz	ction	ction	0
compleats	compleats	vvz	completes	complete	0
the	the	dt	the	the	0
Year	Year	n1	Year	year	0
.	.	.	.	.	1
Then	Then	cs	Then	than	0
he	he	pns31	he	he	0
celebrates	celebrates	vvz	celebrates	celebrate	0
the	the	dt	the	the	0
Aniversary	Aniversary	n1	Anniversary	anniversary	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Father's	Father's	ng1	Father's	father	0
Funerals	Funerals	n2	Funerals	funeral	0
,	,	,	,	,	0
and	and	cc	and	and	0
shortly	shortly	av-j	shortly	short	0
after	after	a-acp	after	after	0
arrives	arrives	vvz	arrives	arrive	0
at	at	p-acp	at	at	0
Cumes	Cumes	np1	Cumes	Cumae	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
his	his	po31	his	his	0
time	time	n1	time	time	0
is	is	vbz	is	be	0
taken	taken	vvn	taken	take	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
first	first	ord	first	first	0
Treaty	Treaty	n1	Treaty	treaty	0
with	with	p-acp	with	with	0
Latinus	Latinus	np1	Latinus	Latinus	0
;	;	;	;	;	0
the	the	dt	the	the	0
Overture	Overture	n1	Overture	overture	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
War	War	n1	War	war	0
;	;	;	;	;	0
the	the	dt	the	the	0
Siege	Siege	n1	Siege	siege	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Camp	Camp	n1	Camp	camp	0
by	by	p-acp	by	by	0
Turnus	Turnus	np1	Turnus	Turnus	0
;	;	;	;	;	0
his	his	po31	his	his	0
going	going	n-vvg	going	go	0
for	for	p-acp	for	for	0
Succours	Succours	n2	Succours	succour	0
to	to	pc-acp	to	to	0
relieve	relieve	vvi	relieve	relieve	0
it	it	pn31	it	it	0
:	:	:	:	:	0
His	His	po31	His	his	0
return	return	n1	return	return	0
:	:	:	:	:	0
The	The	dt	The	the	0
raising	raising	n-vvg	raising	raise	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Siege	Siege	n1	Siege	siege	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Battel	Battel	n1	Battle	battle	0
:	:	:	:	:	0
The	The	dt	The	the	0
twelve	twelve	crd	twelve	twelve	0
days	days	n2	days	day	0
Truce	Truce	n1	Truce	truce	0
:	:	:	:	:	0
The	The	dt	The	the	0
second	second	ord	second	second	0
Battel	Battel	n1	Battle	battle	0
:	:	:	:	:	0
The	The	dt	The	the	0
Assault	Assault	n1	Assault	assault	0
of	of	pp-f	of	of	0
Lauren	Lauren	np1	Lauren	Lauren	0
∣	∣	sy	∣	∣	0
tum	tum	fw-la	tum	tum	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
single	single	j	single	single	0
Fight	Fight	n1	Fight	fight	0
with	with	p-acp	with	with	0
Turnus	Turnus	np1	Turnus	Turnus	0
;	;	;	;	;	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
they	they	pns32	they	they	0
say	say	vvb	say	say	0
,	,	,	,	,	0
cannot	cannot	vmbx	cannot	can	0
take	take	vvi	take	take	0
up	up	a-acp	up	up	0
less	less	av-dc	less	less	0
than	than	cs	than	than	0
four	four	crd	four	four	0
or	or	cc	or	or	0
five	five	crd	five	five	0
Months	Months	n2	Months	month	0
more	more	av-dc	more	more	0
;	;	;	;	;	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
Account	Account	vvb	Account	account	0
we	we	pns12	we	we	0
cannot	cannot	vmbx	cannot	can	0
suppose	suppose	vvi	suppose	suppose	0
the	the	dt	the	the	0
entire	entire	j	entire	entire	0
Action	Action	n1	Actium	action	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
contain'd	contain'd	vvn	contained	contain	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
much	much	d	much	much	0
less	less	av-dc	less	less	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
pass	pass	n1	pass	pass	0
than	than	cs	than	than	0
a	a	dt	a	a	0
Year	Year	n1	Year	year	0
and	and	cc	and	and	0
half	half	n-jn	half	half	0
.	.	.	.	.	1
Segrais	Segrais	np1	Segrais	Segrais	0
reckons	reckons	vvz	reckons	reckon	0
another	another	j-jn	another	another	0
way	way	n1	way	way	0
;	;	;	;	;	0
and	and	cc	and	and	0
his	his	po31	his	his	0
computation	computation	n1	computation	computation	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
condemn'd	condemn'd	vvn	condemned	condemn	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
learned	learned	j	learned	learned	0
Ruaeus	Ruaeus	np1	Ruaeus	Ruaeus	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
compil'd	compil'd	vvd	compiled	compile	0
and	and	cc	and	and	0
Publish'd	Publish'd	j-vvn	Published	publish	0
the	the	dt	the	the	0
Commentaries	Commentaries	n2	Commentaries	commentary	0
on	on	p-acp	on	on	0
our	our	po12	our	our	0
Poet	Poet	n1	Poet	poet	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
call	call	vvb	call	call	0
the	the	dt	the	the	0
Dauphin's	Dauphin's	ng1	Dauphin's	dauphin	0
Virgil	Virgil	np1	Virgil	Virgil	0
.	.	.	.	.	1
He	He	pns31	He	he	0
allows	allows	vvz	allows	allow	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
Year	Year	n1	Year	year	0
when	when	c-crq	when	when	0
Anchises	Anchises	np1	Anchises	Anchises	0
dyed	dyed	vvd	died	die	0
;	;	;	;	;	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
latter	latter	d	latter	latter	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
Winter	Winter	n1	Winter	winter	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
beginning	beginning	n-vvg	beginning	begin	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spring	Spring	n1	Spring	spring	0
;	;	;	;	;	0
he	he	pns31	he	he	0
acknowledges	acknowledges	vvz	acknowledges	acknowledge	0
that	that	d	that	that	0
when	when	q-crq	when	when	0
Aeneas	Aeneas	np1	Aeneas	Aeneas	0
is	is	vbz	is	be	0
first	first	ord	first	first	0
seen	seen	vvn	seen	see	0
at	at	p-acp	at	at	0
Sea	Sea	n1	Sea	sea	0
afterwards	afterwards	av	afterwards	afterward	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
driven	driven	vvn	driven	drive	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Tem	Tem	n1	Tem	tem	0
∣	∣	sy	∣	∣	0
pest	pest	n1	pest	pest	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Coast	Coast	n1	Coast	coast	0
of	of	pp-f	of	of	0
Affrick	Affrick	np1	Affrick	Africa	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
time	time	n1	time	time	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
Action	Action	n1	Actium	action	0
is	is	vbz	is	be	0
naturally	naturally	av-j	naturally	natural	0
to	to	pc-acp	to	to	0
begin	begin	vvi	begin	begin	0
:	:	:	:	:	0
He	He	pns31	He	he	0
confesses	confesses	vvz	confesses	confess	0
farther	farther	av-jc	farther	far	0
,	,	,	,	,	0
that	that	cst	that	that	0
Aeneas	Aeneas	np1	Aeneas	Aeneas	0
left	left	vvd	left	leave	0
Carthage	Carthage	np1	Carthage	Carthage	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
latter	latter	d	latter	latter	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
Winter	Winter	n1	Winter	winter	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
Dido	Dido	np1	Dido	Dido	0
tells	tells	vvz	tells	tell	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
express	express	j	express	express	0
terms	terms	n2	terms	term	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
an	an	dt	and	a	0
Argument	Argument	n1	Argument	argument	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
longer	longer	jc	longer	long	0
stay	stay	n1	stay	stay	0
,	,	,	,	,	0
Quinetiam	Quinetiam	fw-la	Quinetiam	quinetiam	0
Hyberno	Hyberno	fw-la	Hyberno	hyberno	0
moliris	moliris	n1	moliris	moliris	0
sydere	sydere	fw-la	sydere	sydere	0
Classem	Classem	fw-la	Classem	classem	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
