FRIENDS	FRIENDS	ng1	FRIENDS	friend	0
CHRISTS	CHRISTS	npg1	CHRISTS	Christ	0
POSSESSION	POSSESSION	n1	POSSESSION	possession	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
for	for	p-acp	for	for	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
apprehend	apprehend	vvb	apprehend	apprehend	0
that	that	cst	that	that	0
the	the	dt	the	the	0
present	present	j	present	present	0
generation	generation	n1	generation	generation	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
live	live	vvb	live	live	0
,	,	,	,	,	0
is	is	vbz	is	be	0
that	that	d	that	that	0
time	time	n1	time	time	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
this	this	d	this	this	0
great	great	j	great	great	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
Reformation	Reformation	n1	Reformation	reformation	0
will	will	vmb	will	will	0
begin	begin	vvi	begin	begin	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
time	time	n1	time	time	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
first	first	ord	first	first	0
dispensation	dispensation	n1	dispensation	dispensation	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lords	Lords	n2	Lords	lord	0
kingdomne	kingdomne	j	kingdomne	kingdomne	0
shall	shall	vmb	shall	shall	0
take	take	vvi	take	take	0
place	place	n1	place	place	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
passe	passe	vvi	pass	pass	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
fore	fore	p-acp	before	before	0
these	these	d	these	these	0
things	things	n2	things	thing	0
be	be	vbb	be	be	0
fulfilled	fulfilled	vvn	fulfilled	fulfil	0
;	;	;	;	;	0
Therefore	Therefore	av	Therefore	therefore	0
are	are	vbr	are	be	0
we	we	pns12	we	we	0
against	against	p-acp	against	against	0
these	these	d	these	these	0
Governments	Governments	n2	Governments	government	0
as	as	c-acp	as	as	0
now	now	av	now	now	0
Constituted	Constituted	vvn	Constituted	constitute	0
,	,	,	,	,	0
and	and	cc	and	and	0
growing	growing	vvg	growing	grow	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
old	old	j	old	old	0
root	root	n1	root	root	0
of	of	pp-f	of	of	0
wickedn	wickedn	j	wickedn	wickedn	0
sse	sse	n1	sse	sse	0
and	and	cc	and	and	0
bitternesse	bitternesse	n1	bitterness	bitterness	0
,	,	,	,	,	0
that	that	cst	that	that	0
(	(	(	(	(	0
time	time	n1	time	time	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
minde	minde	n1	mind	mind	0
)	)	)	)	)	0
have	have	vhb	have	have	0
brought	brought	vvn	brought	bring	0
forth	forth	av	forth	forth	0
and	and	cc	and	and	0
produced	produced	vvd	produced	produce	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
Blood-monsters	Blood-monsters	n2	Blood-monsters	blood-monster	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
rule	rule	vvi	rule	rule	0
by	by	p-acp	by	by	0
those	those	d	those	those	0
laws	laws	n2	laws	law	0
that	that	cst	that	that	0
Bastards	Bastards	n2	Bastards	bastard	0
,	,	,	,	,	0
and	and	cc	and	and	0
Tyrants	Tyrants	n2	Tyrants	tyrant	0
,	,	,	,	,	0
and	and	cc	and	and	0
Con	Con	fw-mi	Con	con	0
∣	∣	sy	∣	∣	0
querours	querours	n1	querours	querours	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
lusts	lusts	ng1	lustest	lust	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
opposition	opposition	n1	opposition	opposition	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Testimony	Testimony	n1	Testimony	testimony	0
,	,	,	,	,	0
Isa.	Isa.	np1	Isa.	Isa.	1
8.20	8.20	crd	8.20	8.20	0
.	.	.	.	.	1
Therefore	Therefore	av	Therefore	therefore	0
tis	tis	pn31|vbz	this	it|be	0
that	that	d	that	that	0
the	the	dt	the	the	0
axe	axe	n1	axe	axe	0
is	is	vbz	is	be	0
laid	laid	vvn	laid	lay	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
root	root	n1	root	root	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Sodomitish-plant	Sodomitish-plant	j	Sodomitish-plant	sodomitish-plant	0
,	,	,	,	,	0
that	that	cst	that	that	0
so	so	av	so	so	0
the	the	dt	the	the	0
BRANCH	BRANCH	n1	BRANCH	branch	0
of	of	pp-f	of	of	0
righteousnesse	righteousnesse	n1	righteousness	righteousness	0
may	may	vmb	may	may	0
grow	grow	vvi	grow	grow	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
people	people	n1	people	people	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
good	good	j	good	good	0
men	men	n2	men	man	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
creation	creation	n1	creation	creation	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
also	also	av	also	also	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
second	second	ord	second	second	0
place	place	n1	place	place	0
,	,	,	,	,	0
that	that	cst	that	that	0
now	now	av	now	now	0
we	we	pns12	we	we	0
cannot	cannot	vmbx	cannot	can	0
hazard	hazard	vvi	hazard	hazard	0
our	our	po12	our	our	0
lives	lives	n2	lives	life	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
contend	contend	vvi	contend	contend	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
o	o	fw-fr	o	o	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
Government	Government	n1	Government	government	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
,	,	,	,	,	0
that	that	d	that	that	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
mans	mans	ng1	men	man	0
erecting	erecting	vvg	erecting	erect	0
,	,	,	,	,	0
buil	buil	j	buil	buil	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
and	and	cc	and	and	0
planting	planting	vvg	planting	plant	0
(	(	(	(	(	0
though	though	c-acp	though	though	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
Democracy	Democracy	np1	Democracy	Democracy	0
,	,	,	,	,	0
or	or	cc	or	or	0
an	an	dt	and	a	0
Olligarchi	Olligarchi	np1	Olligarchi	Olligarchi	0
∣	∣	sy	∣	∣	0
call	call	n1	call	call	0
Form	Form	n1	From	form	0
)	)	)	)	)	0
where	where	c-crq	where	where	0
a	a	dt	a	a	0
few	few	d	few	few	0
evill	evill	j-jn	evil	evil	0
Branches	Branches	n2	Branches	branch	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
lopped	lopped	vvn	lopped	lop	0
or	or	cc	or	or	0
topped	topped	vvn	topped	top	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
left	left	vvd	left	leave	0
,	,	,	,	,	0
or	or	cc	or	or	0
where	where	c-crq	where	where	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
old	old	j	old	old	0
foundation	foundation	n1	foundation	foundation	0
(	(	(	(	(	0
we	we	pns12	we	we	0
speak	speak	vvb	speak	speak	0
not	not	xx	not	not	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
forme	forme	n1	form	form	0
)	)	)	)	)	0
may	may	vmb	may	may	0
remaine	remaine	vvi	remain	remain	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
left	left	vvn	left	leave	0
;	;	;	;	;	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
good	good	j	good	good	0
men	men	n2	men	man	0
,	,	,	,	,	0
morrall	morrall	j	moral	moral	0
men	men	n2	men	man	0
,	,	,	,	,	0
civill	civill	j	civil	civil	0
men	men	n2	men	man	0
may	may	vmb	may	may	0
exercise	exercise	vvi	exercise	exercise	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
meerly	meerly	av-j	merely	mere	0
Civil-accompt	Civil-accompt	n1	Civil-accompt	civil-accompt	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
all	all	d	all	all	0
men	men	n2	men	man	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
men	men	n2	men	man	0
have	have	vhb	have	have	0
lost	lost	vvn	lost	lose	0
their	their	po32	their	their	0
Rights	Rights	n2-jn	Rights	right	0
and	and	cc	and	and	0
priveledges	priveledges	n2	privileges	privilege	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Adam	Adam	np1	Adam	Adam	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
Saints	Saints	n2	Saints	saint	0
have	have	vhb	have	have	0
regained	regained	vvn	regained	regain	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
second	second	ord	second	second	0
Adam	Adam	np1	Adam	Adam	0
,	,	,	,	,	0
or	or	cc	or	or	0
Lord	Lord	n1	Lord	lord	0
from	from	p-acp	from	from	0
heaven	heaven	n1	heaven	heaven	0
)	)	)	)	)	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
force	force	n1	force	force	0
and	and	cc	and	and	0
vertue	vertue	n1	virtue	virtue	0
of	of	pp-f	of	of	0
mens	mens	ng2	men's	man	0
Lawes	Lawes	n2	Laws	law	0
(	(	(	(	(	0
though	though	cs	though	though	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
best	best	js	best	best	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
Lawes	Lawes	n2	Laws	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
called	called	vvn	called	call	0
fundamentall	fundamentall	j	fundamental	fundamental	0
.	.	.	.	.	1
So	So	av	So	so	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
where	where	c-crq	where	where	0
noe	noe	dx	no	no	0
more	more	av-dc	more	more	0
Righteous	Righteous	j	Righteous	righteous	0
is	is	vbz	is	be	0
found	found	vvn	found	find	0
)	)	)	)	)	0
For	For	p-acp	For	for	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
will	will	vmb	will	will	0
pluck	pluck	vvi	pluck	pluck	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
and	and	cc	and	and	0
destroy	destroy	vvi	destroy	destroy	0
Root	Root	n1	Root	root	0
and	and	cc	and	and	0
Branch	Branch	n1	Branch	branch	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
have	have	vhi	have	have	0
a	a	dt	a	a	0
stone	stone	n1	stone	stone	0
of	of	pp-f	of	of	0
Babells	Babells	n2	Babells	babell	0
confused	confused	j-vvn	confused	confuse	0
Building	Building	n1	Building	building	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Corner	Corner	n1	Corner	corner	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
a	a	dt	a	a	0
stone	stone	n1	stone	stone	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
foundation	foundation	n1	foundation	foundation	0
:	:	:	:	:	0
Why	Why	q-crq	Why	why	0
?	?	?	?	?	0
for	for	c-acp	for	for	0
she	she	pns31	she	she	0
and	and	cc	and	and	0
her	her	po31	her	her	0
Powers	Powers	n2	Powers	power	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
Desolate	Desolate	j	Desolate	desolate	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
,	,	,	,	,	0
Jer.	Jer.	np1	Jer.	Jer.	1
51.26	51.26	crd	51.26	51.26	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
third	third	ord	third	three	0
place	place	n1	place	place	0
must	must	vmb	must	must	0
freely	freely	av-j	freely	free	0
goe	goe	vvi	go	go	0
on	on	p-acp	on	on	0
up	up	a-acp	up	up	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
this	this	d	this	this	0
ground	ground	n1	ground	ground	0
,	,	,	,	,	0
and	and	cc	and	and	0
accompt	accompt	n1	account	account	0
:	:	:	:	:	0
and	and	cc	and	and	0
wee	wee	pns12	we	we	0
hope	hope	vvb	hope	hope	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
here	here	av	here	here	0
∣	∣	sy	∣	∣	0
in	in	p-acp	in	in	0
preproperous	preproperous	j	preproperous	preproperous	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Judgement	Judgement	n1	Judgement	judgement	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
now	now	av	now	now	0
be	be	vbi	be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
notice	notice	n1	notice	notice	0
that	that	cst	that	that	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
The	The	dt	The	the	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
According	According	vvg	According	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Decree	Decree	n1	Decree	decree	0
and	and	cc	and	and	0
Covenant	Covenant	n1	Covenant	covenant	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
now	now	av	now	now	0
layd	layd	vvn	laid	lay	0
Claime	Claime	n1	Claim	claim	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Judge	Judge	n1	Judge	judge	0
of	of	pp-f	of	of	0
heaven	heaven	n1	heaven	heaven	0
and	and	cc	and	and	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
the	the	dt	the	the	0
Nations	Nations	n2	Nations	nation	0
,	,	,	,	,	0
Governments	Governments	n2	Governments	government	0
,	,	,	,	,	0
Crowns	Crowns	n2	Crowns	crown	0
,	,	,	,	,	0
and	and	cc	and	and	0
Septers	Septers	n2	Scepters	sceptre	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
We	We	pns12	We	we	0
cannot	cannot	vmbx	cannot	can	0
therefore	therefore	av	therefore	therefore	0
But	But	p-acp	But	but	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
duty	duty	n1	duty	duty	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
Allegi	Allegi	fw-la	Allegi	allegi	0
∣	∣	sy	∣	∣	0
ance	ance	n1	ance	ance	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
King	King	n1	King	king	0
bound	bound	vvn	bound	bind	0
.	.	.	.	.	0
)	)	)	)	)	1
PROCLAIME	PROCLAIME	vvb	PROCLAIM	proclaim	0
That	That	cst	That	that	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
onely	onely	j	only	only	0
Lawfull	Lawfull	j	Lawful	lawful	0
and	and	cc	and	and	0
true	true	j	true	true	0
beggotten	beggotten	vvn	beggotten	beggotten	0
heire	heire	n1	heir	heir	0
,	,	,	,	,	0
and	and	cc	and	and	0
lawfull	lawfull	j	lawful	lawful	0
King	King	n1	King	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
Potentate	Potentate	n1	Potentate	potentate	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
three	three	crd	three	three	0
Nations	Nations	n2	Nations	nation	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
Nations	Nations	n2	Nations	nation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
and	and	cc	and	and	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
seed	seed	n1	seed	seed	0
of	of	pp-f	of	of	0
Abraham	Abraham	np1	Abraham	Abraham	0
)	)	)	)	)	0
shall	shall	vmb	shall	shall	0
possesse	possesse	vvi	possess	possess	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
:	:	:	:	:	0
yea	yea	uh	yea	yea	0
and	and	cc	and	and	0
the	the	dt	the	the	0
very	very	j	very	very	0
gate	gate	n1	gate	gate	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
enemies	enemies	n2	enemies	enemy	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
sole	sole	j	sole	sole	0
,	,	,	,	,	0
LEGISLATIVE	LEGISLATIVE	j	LEGISLATIVE	legislative	0
Power	Power	n1	Power	power	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nations	Nations	n2	Nations	nation	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
doth	doth	vdz	does	do	0
of	of	pp-f	of	of	0
right	right	n-jn	right	right	0
appertaine	appertaine	vvi	appertain	appertain	0
,	,	,	,	,	0
and	and	cc	and	and	0
belong	belong	vvi	belong	belong	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
exercised	exercised	vvn	exercised	exercise	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
Dan.	Dan.	np1	Dan.	Dan.	1
7.27	7.27	crd	7.27	7.27	0
.	.	.	.	.	1
Jer.	Jer.	np1	Jer.	Jer.	0
10.7	10.7	crd	10.7	10.7	0
.	.	.	.	.	1
Isa.	Isa.	np1	Isa.	Isa.	0
9.6	9.6	crd	9.6	9.6	0
,	,	,	,	,	0
7.	7.	crd	7.	7.	1
Galla	Galla	np1	Galla	Galla	0
.	.	.	.	.	1
3.16	3.16	crd	3.16	3.16	0
.	.	.	.	.	1
&c.	&c.	av	etc.	etc	0
hence	hence	av	hence	hence	0
then	then	av	then	then	0
it	it	pn31	it	it	0
necessarily	necessarily	av-j	necessarily	necessary	0
follows	follows	vvz	follows	follow	0
that	that	cst	that	that	0
those	those	d	those	those	0
Beast	Beast	n1	Beast	beast	0
like	like	av-j	like	like	0
powers	powers	n2	powers	power	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
Being	Being	vbg	Being	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
(	(	(	(	(	0
if	if	cs	if	if	0
any	any	d	any	any	0
)	)	)	)	)	0
which	which	r-crq	which	which	0
shall	shall	vmb	shall	shall	0
succeed	succeed	vvi	succeed	succeed	0
upon	upon	p-acp	upon	upon	0
that	that	d	that	that	0
bottome	bottome	n1	bottom	bottom	0
that	that	cst	that	that	0
Rebell-like	Rebell-like	j	Rebel-like	rebel-like	0
will	will	n1	will	will	0
nor	nor	ccx	nor	nor	0
assigne	assigne	vvi	assign	assign	0
their	their	po32	their	their	0
said	said	j-vvn	said	say	0
Power	Power	n1	Power	power	0
,	,	,	,	,	0
Crownes	Crownes	n2	Crowns	crown	0
and	and	cc	and	and	0
septers	septers	n2	scepters	sceptre	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
great	great	j	great	great	1
