DEarly	DEarly	av-jn	DEarly	dear	0
exalted	exalted	vvn	exalted	exalt	0
,	,	,	,	,	0
Mat	Mat	n1	Mat	mat	0
,	,	,	,	,	0
23.12	23.12	crd	23.12	23.12	0
.	.	.	.	.	1
Put	Put	vvb	Put	put	0
on	on	a-acp	on	on	0
therefore	therefore	av	therefore	therefore	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Elect	Elect	n1	Elect	elect	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
holy	holy	j	holy	holy	0
and	and	cc	and	and	0
beloved	beloved	j-vvn	beloved	belove	0
)	)	)	)	)	0
bowels	bowels	n2	bowels	bowel	0
of	of	pp-f	of	of	0
mercy	mercy	n1	mercy	mercy	0
,	,	,	,	,	0
kindnesse	kindnesse	n1	kindness	kindness	0
,	,	,	,	,	0
humblenesse	humblenesse	n1	humbleness	humbleness	0
of	of	pp-f	of	of	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
meeknesse	meeknesse	n1	meekness	meekness	0
,	,	,	,	,	0
long-fustering	long-fustering	j	long-fustering	long-fustering	0
,	,	,	,	,	0
Col.	Col.	np1	Col.	Col.	1
3.12	3.12	crd	3.12	3.12	0
.	.	.	.	.	1
Be	Be	vbb	Be	be	0
cloathed	cloathed	vvn	clothed	clothe	0
with	with	p-acp	with	with	0
humility	humility	n1	humility	humility	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
God	God	np1	God	God	0
resisteth	resisteth	vvz	resisteth	resist	0
the	the	dt	the	the	0
proud	proud	j	proud	proud	0
,	,	,	,	,	0
and	and	cc	and	and	0
giveth	giveth	vvz	gives	give	0
grace	grace	n1	grace	grace	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
humble	humble	j	humble	humble	0
;	;	;	;	;	0
Humble	Humble	vvb	Humble	humble	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
therefore	therefore	av	therefore	therefore	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
mighty	mighty	j	mighty	mighty	0
hand	hand	n1	hand	hand	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
exalt	exalt	vvi	exalt	exalt	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
due	due	j-jn	due	due	0
time	time	n1	time	time	0
,	,	,	,	,	0
1	1	crd	1	1	0
Pet.	Pet.	np1	Pet.	Pet.	1
5.5	5.5	crd	5.5	5.5	0
,	,	,	,	,	0
6.	6.	crd	6.	6.	1
Bring	Bring	vvb	Bring	bring	0
up	up	a-acp	up	up	0
your	your	po22	your	your	0
will	will	n1	will	will	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
may	may	vmb	may	may	0
bring	bring	vvi	bring	bring	0
down	down	a-acp	down	down	0
his	his	po31	his	his	0
will	will	n1	will	will	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
.	.	.	.	.	1
Be	Be	vbb	Be	be	0
low	low	j	low	low	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
own	own	d	own	own	0
eyes	eyes	n2	eyes	eye	0
;	;	;	;	;	0
keep	keep	vvb	keep	keep	0
a	a	dt	a	a	0
low	low	j	low	low	0
esteem	esteem	n1	esteem	esteem	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
;	;	;	;	;	0
abhor	abhor	vvb	abhor	abhor	0
pride	pride	n1	pride	pride	0
,	,	,	,	,	0
and	and	cc	and	and	0
flye	flye	vvi	fly	fly	0
from	from	p-acp	from	from	0
it	it	pn31	it	it	0
;	;	;	;	;	0
be	be	vbb	be	be	0
inwardly	inwardly	av-j	inwardly	inward	0
sincere	sincere	j	sincere	sincere	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
out	out	av	out	out	0
∣	∣	sy	∣	∣	0
wardly	wardly	j	wardly	wardly	0
humble	humble	j	humble	humble	0
.	.	.	.	.	1
Do	Do	vdb	Do	do	0
not	not	xx	not	not	0
look	look	vvi	look	look	0
Heaven	Heaven	n1	Heaven	heaven	0
∣	∣	sy	∣	∣	0
ward	ward	n1	ward	ward	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
profession	profession	n1	profession	profession	0
,	,	,	,	,	0
and	and	cc	and	and	0
Hell	Hell	n1	Hell	hell	0
∣	∣	sy	∣	∣	0
ward	ward	n1	ward	ward	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
conversation	conversation	n1	conversation	conversation	0
:	:	:	:	:	0
He	He	pns31	He	he	0
that	that	cst	that	that	0
lives	lives	vvz	lives	live	0
in	in	p-acp	in	in	0
sin	sin	n1	since	sin	0
,	,	,	,	,	0
is	is	vbz	is	be	0
dead	dead	j	dead	dead	0
in	in	p-acp	in	in	0
sin	sin	n1	since	sin	0
,	,	,	,	,	0
Ephes.	Ephes.	np1	Ephes.	Ephes.	1
2.1	2.1	crd	2.1	2.1	0
.	.	.	.	.	1
Grace	Grace	n1	Grace	grace	0
be	be	vbb	be	be	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
love	love	vvb	love	love	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
sincerity	sincerity	n1	sincerity	sincerity	0
,	,	,	,	,	0
Ephes.	Ephes.	np1	Ephes.	Ephes.	1
6.24	6.24	crd	6.24	6.24	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
be	be	vbb	be	be	0
upright	upright	j	upright	upright	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
walk	walk	vvi	walk	walk	0
as	as	p-acp	as	as	0
those	those	d	those	those	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
God	God	n1	God	god	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
portion	portion	n1	portion	portion	0
;	;	;	;	;	0
Knowing	Knowing	vvg	Knowing	know	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
many	many	d	many	many	0
eies	eies	n2	eyes	eye	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
;	;	;	;	;	0
the	the	dt	the	the	0
eye	eye	n1	eye	eye	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
the	the	dt	the	the	0
eye	eye	n1	eye	eye	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
the	the	dt	the	the	0
eye	eye	n1	eye	eye	0
of	of	pp-f	of	of	0
Angels	Angels	n2	Angels	angel	0
,	,	,	,	,	0
the	the	dt	the	the	0
eye	eye	n1	eye	eye	0
of	of	pp-f	of	of	0
Saints	Saints	n2	Saints	saint	0
,	,	,	,	,	0
the	the	dt	the	the	0
eye	eye	n1	eye	eye	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Divell	Divell	n1	Devil	devil	0
eyes	eyes	n2	eyes	eye	0
you	you	pn22	you	you	0
too	too	av	too	too	0
;	;	;	;	;	0
therefore	therefore	av	therefore	therefore	0
walk	walk	vvb	walk	walk	0
wisely	wisely	av-j	wisely	wise	0
and	and	cc	and	and	0
sincerely	sincerely	av-j	sincerely	sincere	0
;	;	;	;	;	0
be	be	vbb	be	be	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
Kings	Kings	ng1	Kings	king	0
Daughter	Daughter	n1	Daughter	daughter	0
all	all	d	all	all	0
glorious	glorious	j	glorious	glorious	0
within	within	p-acp	within	within	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
45.3	45.3	crd	45.3	45.3	0
.	.	.	.	.	1
She	She	pns31	She	she	0
is	is	vbz	is	be	0
all	all	d	all	all	0
glorious	glorious	j	glorious	glorious	0
within	within	p-acp	within	within	0
,	,	,	,	,	0
though	though	cs	though	though	0
within	within	p-acp	within	within	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
all	all	d	all	all	0
her	her	po31	her	her	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
Her	Her	po31	Her	her	0
cloath	cloath	n1	cloth	cloth	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
is	is	vbz	is	be	0
of	of	a-acp	of	off	0
wrought	wrought	vvn	wrought	wrought	0
gold	gold	n1	gold	gold	0
;	;	;	;	;	0
Doe	Doe	vdb	Do	do	0
not	not	xx	not	not	0
think	think	vvi	think	think	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
good	good	j	good	good	0
because	because	c-acp	because	because	0
others	others	n2-jn	others	other	0
think	think	vvb	think	think	0
so	so	av	so	so	0
:	:	:	:	:	0
Alas	Alas	uh	Alas	alas	0
,	,	,	,	,	0
the	the	dt	the	the	0
best	best	js	best	best	0
mens	mens	ng2	men's	man	0
confidences	confidences	n2	confidences	confidence	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
are	are	vbr	are	be	0
poor	poor	j	poor	poor	0
Evidences	Evidences	n2	Evidences	evidence	0
for	for	p-acp	for	for	0
Heaven	Heaven	n1	Heaven	heaven	0
:	:	:	:	:	0
the	the	dt	the	the	0
best	best	js	best	best	0
Testimony	Testimony	n1	Testimony	testimony	0
is	is	vbz	is	be	0
that	that	d	that	that	0
within	within	p-acp	within	within	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
above	above	p-acp	above	above	0
us	us	pno12	us	we	0
.	.	.	.	.	1
See	See	n1	See	see	0
therefore	therefore	av	therefore	therefore	0
that	that	cst	that	that	0
ye	ye	pn22	you	you	0
grow	grow	vvb	grow	grow	0
in	in	p-acp	in	in	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
and	and	cc	and	and	0
delight	delight	vvi	delight	delight	0
in	in	p-acp	in	in	0
holiness	holiness	n1	holiness	holiness	0
;	;	;	;	;	0
bring	bring	vvb	bring	bring	0
forth	forth	av	forth	forth	0
much	much	d	much	much	0
fruit	fruit	n1	fruit	fruit	0
;	;	;	;	;	0
live	live	vvb	live	live	0
still	still	av	still	still	0
as	as	c-acp	as	as	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
living	living	j-vvg	living	live	0
God	God	n1	God	god	0
;	;	;	;	;	0
take	take	vvb	take	take	0
heed	heed	n1	heed	heed	0
of	of	pp-f	of	of	0
Hypocrisie	Hypocrisie	n1	Hypocrisy	hypocrisy	0
and	and	cc	and	and	0
Apostacy	Apostacy	n1	Apostasy	apostasy	0
;	;	;	;	;	0
make	make	vvb	make	make	0
it	it	pn31	it	it	0
your	your	po22	your	your	0
daily	daily	j	daily	daily	0
bu	bu	zz	bu	bu	0
∣	∣	sy	∣	∣	0
siness	siness	n1	siness	siness	0
to	to	p-acp	to	to	0
walk	walk	n1	walk	walk	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
;	;	;	;	;	0
be	be	vbb	be	be	0
much	much	d	much	much	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
exercise	exercise	n1	exercise	exercise	0
of	of	pp-f	of	of	0
humility	humility	n1	humility	humility	0
:	:	:	:	:	0
Humility	Humility	n1	Humility	humility	0
will	will	vmb	will	will	0
exceedingly	exceedingly	av-vvg	exceedingly	exceed	0
adorn	adorn	vvi	adorn	adorn	0
your	your	po22	your	your	0
professi	professi	n1	professi	professi	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
:	:	:	:	:	0
Doe	Doe	vdb	Do	do	0
not	not	xx	not	not	0
place	place	vvi	place	place	0
Religion	Religion	n1	Religion	religion	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
few	few	d	few	few	0
good	good	j	good	good	0
words	words	n2	words	word	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
substance	substance	n1	substance	substance	0
is	is	vbz	is	be	0
neg	neg	n1	neg	neg	0
∣	∣	sy	∣	∣	0
lected	lected	j	lected	lected	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
live	live	vvb	live	live	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
die	die	vvi	die	die	0
;	;	;	;	;	0
live	live	vvb	live	live	0
to	to	p-acp	to	to	0
day	day	n1	day	day	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
dye	dye	vvi	die	dye	0
to	to	pc-acp	to	to	0
mor	mor	zz	mor	mor	0
∣	∣	sy	∣	∣	0
row	row	n1	row	row	0
.	.	.	.	.	1
XIII	XIII	np1	XIII	Xiii	0
.	.	.	.	.	1
Thirteenthly	Thirteenthly	ord	Thirteenthly	thirteen	0
,	,	,	,	,	0
Doe	Doe	vdb	Do	do	0
good	good	j	good	good	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
that	that	cst	that	that	0
be	be	vbb	be	be	0
good	good	j	good	good	0
.	.	.	.	.	1
He	He	pns31	He	he	0
hath	hath	vhz	hath	have	0
shewed	shewed	vvn	showed	show	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
O	O	uh	Oh	oh	0
man	man	n1	man	man	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
good	good	j	good	good	0
;	;	;	;	;	0
and	and	cc	and	and	0
what	what	q-crq	what	what	0
doth	doth	vdz	does	do	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
require	require	vvb	require	require	0
of	of	pp-f	of	of	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
justly	justly	av-j	justly	just	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
love	love	vvi	love	love	0
mercy	mercy	n1	mercy	mercy	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
walk	walk	vvi	walk	walk	0
humbly	humbly	av-j	humbly	humble	0
with	with	p-acp	with	with	0
thy	thy	po21	thy	thy	0
God	God	n1	God	god	0
?	?	?	?	?	1
Mi	Mi	fw-mi	Mi	mi	0
∣	∣	sy	∣	∣	0
cah	cah	uh	cah	cah	0
6.8	6.8	crd	6.8	6.8	0
.	.	.	.	.	1
That	That	cst	That	that	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
good	good	j	good	good	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
rich	rich	j	rich	rich	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
works	works	n2	works	work	0
,	,	,	,	,	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
distribute	distribute	vvi	distribute	distribute	0
,	,	,	,	,	0
willing	willing	vvg	willing	will	0
to	to	pc-acp	to	to	0
communicate	communicate	vvi	communicate	communicate	0
,	,	,	,	,	0
1	1	crd	1	1	0
Tim.	Tim.	np1	Tim.	Tim.	1
6.18	6.18	crd	6.18	6.18	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
do	do	n1	doe	do	0
good	good	j	good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
communicate	communicate	vvi	communicate	communicate	0
forget	forget	vvb	forget	forget	0
not	not	xx	not	not	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
sacrifices	sacrifices	n2	sacrifices	sacrifice	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
well	well	av	well	well	0
pleased	pleased	vvn	pleased	please	0
,	,	,	,	,	0
Heb.	Heb.	np1	Heb.	Heb.	1
13.16	13.16	crd	13.16	13.16	0
.	.	.	.	.	1
Pure	Pure	j	Pure	pure	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
and	and	cc	and	and	0
undefiled	undefiled	j	undefiled	undefiled	0
before	before	p-acp	before	before	0
God	God	np1	God	God	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
is	is	vbz	is	be	0
this	this	d	this	this	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
visit	visit	vvi	visit	visit	0
the	the	dt	the	the	0
fatherlesse	fatherlesse	j	fatherless	fatherless	0
,	,	,	,	,	0
and	and	cc	and	and	0
widdows	widdows	n2	widows	widow	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
fliction	fliction	n1	fliction	fliction	0
,	,	,	,	,	0
James	James	np1	James	James	0
1.27	1.27	crd	1.27	1.27	0
.	.	.	.	.	1
Forget	Forget	vvb	Forget	forget	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
tribute	tribute	n1	tribute	tribute	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
necessities	necessities	n2	necessities	necessity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
Saints	Saints	n2	Saints	saint	0
,	,	,	,	,	0
think	think	vvb	think	think	0
that	that	cst	that	that	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
given	given	vvn	given	give	0
you	you	pn22	you	you	0
your	your	po22	your	your	0
Estates	Estates	n2	Estates	estate	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
such	such	d	such	such	0
a	a	dt	a	a	0
time	time	n1	time	time	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
.	.	.	.	.	1
Oh	Oh	uh	O	oh	0
Beloved	Beloved	j-vvn	Beloved	belove	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
an	an	dt	and	a	0
opportunity	opportunity	n1	opportunity	opportunity	0
have	have	vhb	have	have	0
you	you	pn22	you	you	0
now	now	av	now	now	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
good	good	j	good	good	0
if	if	cs	if	if	0
Satan	Satan	np1	Satan	Satan	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
hinder	hinder	vvi	hinder	hinder	0
you	you	pn22	you	you	0
?	?	?	?	?	0
are	are	vbr	are	be	0
there	there	pc-acp	there	there	0
not	not	xx	not	not	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
Ministers	Ministers	n2	Ministers	minister	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
want	want	n1	want	want	0
,	,	,	,	,	0
and	and	cc	and	and	0
Members	Members	n2	Members	member	0
in	in	p-acp	in	in	0
want	want	n1	want	want	0
?	?	?	?	?	0
some	some	d	some	some	0
in	in	p-acp	in	in	0
prison	prison	n1	prison	prison	0
,	,	,	,	,	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
prison	prison	n1	prison	prison	0
:	:	:	:	:	0
Remember	Remember	vvb	Remember	remember	0
those	those	d	those	those	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
bonds	bonds	n2	bonds	bond	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
bound	bound	vvn	bound	bind	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
;	;	;	;	;	0
and	and	cc	and	and	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
suffer	suffer	vvb	suffer	suffer	0
adversity	adversity	n1	adversity	adversity	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
being	being	vbg	being	be	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
body	body	n1	body	body	0
,	,	,	,	,	0
Heb.	Heb.	np1	Heb.	Heb.	1
13.3	13.3	crd	13.3	13.3	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
be	be	vbi	be	be	0
many	many	d	many	many	0
men	men	n2	men	man	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
great	great	j	great	great	0
deal	deal	n1	deal	deal	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
worlds	worlds	ng1	world's	world	0
wealth	wealth	n1	wealth	wealth	0
,	,	,	,	,	0
and	and	cc	and	and	0
riches	riches	n2	riches	riches	0
,	,	,	,	,	0
and	and	cc	and	and	0
goods	goods	n2-j	goods	good	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
houses	houses	n2	houses	house	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
no	no	dx	no	no	0
grace	grace	n1	grace	grace	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
hearts	hearts	n2	hearts	heart	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
no	no	dx	no	no	0
good	good	j	good	good	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
goods	goods	n2-j	goods	good	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
world	world	n1	world	world	0
:	:	:	:	:	0
they	they	pns32	they	they	0
live	live	vvb	live	live	0
so	so	av	so	so	0
unfruitfull	unfruitfull	j	unfruitful	unfruitful	0
,	,	,	,	,	0
that	that	cst	that	that	0
their	their	po32	their	their	0
lives	lives	n2	lives	life	0
are	are	vbr	are	be	0
scarce	scarce	av-j	scarce	scarce	0
worth	worth	j	worth	worth	0
a	a	dt	a	a	0
prayer	prayer	n1	prayer	prayer	0
,	,	,	,	,	0
not	not	xx	not	not	0
their	their	po32	their	their	0
deaths	deaths	n2	death's	death	0
scarce	scarce	av-j	scarce	scarce	0
worth	worth	j	worth	worth	0
a	a	dt	a	a	0
tear	tear	n1	tear	tear	0
.	.	.	.	.	1
Men	Men	np1	Men	Men	0
may	may	vmb	may	may	0
as	as	a-acp	as	as	0
well	well	av	well	well	0
go	go	vvi	go	go	0
to	to	p-acp	to	to	0
Hell	Hell	n1	Hell	hell	0
for	for	c-acp	for	for	0
not	not	xx	not	not	0
doing	doing	vdg	doing	do	0
good	good	j	good	good	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
doing	doing	vdg	doing	do	0
evil	evil	n-jn	evil	evil	0
:	:	:	:	:	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
bears	bears	vvz	bears	bear	0
not	not	xx	not	not	0
good	good	j	good	good	0
fruit	fruit	n1	fruit	fruit	0
is	is	vbz	is	be	0
as	as	a-acp	as	as	0
well	well	av	well	well	0
fuel	fuel	n1	fuel	fuel	0
for	for	p-acp	for	for	0
Hell	Hell	n1	Hell	hell	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
bears	bears	vvz	bears	bear	0
bad	bad	j	bad	bad	0
.	.	.	.	.	1
You	You	pn22	You	you	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
outwardly	outwardly	av-j	outwardly	outward	0
bad	bad	j	bad	bad	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
not	not	xx	not	not	0
inwardly	inwardly	av-j	inwardly	inward	0
good	good	j	good	good	0
;	;	;	;	;	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
as	as	a-acp	as	as	0
far	far	av-j	far	far	0
from	from	p-acp	from	from	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
from	from	p-acp	from	from	0
vice	vice	n1	vice	vice	0
:	:	:	:	:	0
Men	Men	n2	Men	man	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
sent	sent	vvn	sent	send	0
to	to	p-acp	to	to	0
Hell	Hell	n1	Hell	hell	0
for	for	c-acp	for	for	0
doing	doing	vdg	doing	do	0
evil	evil	n-jn	evil	evil	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
for	for	c-acp	for	for	0
not	not	xx	not	not	0
doing	doing	vdg	doing	do	0
good	good	j	good	good	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
an	an	dt	and	a	0
hungred	hungred	vvd	hungered	hunger	0
,	,	,	,	,	0
and	and	cc	and	and	0
ye	ye	pn22	you	you	0
gave	gave	vvd	gave	give	0
me	me	pno11	me	i	0
no	no	dx	no	no	0
meat	meat	n1	meat	meat	0
:	:	:	:	:	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
thirsty	thirsty	j	thirsty	thirsty	0
,	,	,	,	,	0
and	and	cc	and	and	0
ye	ye	pn22	you	you	0
gave	gave	vvd	gave	give	0
me	me	pno11	me	i	0
no	no	dx	no	no	0
drink	drink	n1	drink	drink	0
,	,	,	,	,	0
Math.	Math.	np1	Math.	Math.	1
25.42	25.42	crd	25.42	25.42	0
.	.	.	.	.	1
The	The	dt	The	the	0
rich	rich	j	rich	rich	0
glutton	glutton	n1	glutton	glutton	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
Hell	Hell	n1	Hell	hell	0
torments	torments	n2	torments	torment	0
,	,	,	,	,	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
persecuting	persecuting	vvg	persecuting	persecute	0
La	La	uh	La	la	0
∣	∣	sy	∣	∣	0
zarus	zarus	fw-la	zarus	zarus	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
not	not	xx	not	not	0
relieving	relieving	vvg	relieving	relieve	0
Lazarus	Lazarus	np1	Lazarus	Lazarus	0
.	.	.	.	.	1
Meroz	Meroz	np1	Meroz	Meroz	0
∣	∣	sy	∣	∣	0
zarus	zarus	n1	zarus	zarus	0
was	was	vbds	was	be	0
cursed	cursed	vvn	cursed	curse	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Angel	Angel	n1	Angel	angel	0
,	,	,	,	,	0
not	not	xx	not	not	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
fought	fought	vvd	fought	fight	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
they	they	pns32	they	they	0
came	came	vvd	came	come	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
help	help	vvi	help	help	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
mighty	mighty	j	mighty	mighty	0
,	,	,	,	,	0
Judges	Judges	n2	Judges	judge	0
5.23	5.23	crd	5.23	5.23	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
mercies	mercies	n2	mercies	mercy	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
a	a	dt	a	a	0
man	man	n1	man	man	0
