TWo	TWo	crd	TWo	two	0
as	as	c-acp	as	as	0
Liberius	Liberius	np1	Liberius	Liberius	0
,	,	,	,	,	0
Pope	Pope	n1	Pope	pope	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
,	,	,	,	,	0
answered	answered	vvd	answered	answer	0
Constantius	Constantius	np1	Constantius	Constantius	0
the	the	dt	the	the	0
Emperour	Emperour	n1	Emperor	emperor	0
,	,	,	,	,	0
perswadingTheodor	perswadingTheodor	np1	perswadingTheodor	perswadingTheodor	0
.	.	.	.	.	0
dialog	dialog	n1	dialogue	dialogue	0
.	.	.	.	.	0
hist	hist	uh	hist	hist	0
.	.	.	.	.	0
trip	trip	vvb	trip	trip	0
,	,	,	,	,	0
l	l	sy	l	l	0
,	,	,	,	,	0
5.	5.	crd	5.	5.	0
c	c	sy	c	c	0
.	.	.	.	.	1
17	17	crd	17	17	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
subscribe	subscribe	vvi	subscribe	subscribe	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
banishement	banishement	n1	banishment	banishment	0
of	of	pp-f	of	of	0
saint	saint	n1	saint	saint	0
Athanasius	Athanasius	np1	Athanasius	Athanasius	0
,	,	,	,	,	0
the	the	dt	the	the	0
great	great	j	great	great	0
Gretian	Gretian	jp	Gretian	gretian	0
Patriarke	Patriarke	n1	Patriarch	patriarch	0
,	,	,	,	,	0
O	O	uh	Oh	oh	0
Imperator	Imperator	fw-la	Imperator	imperator	0
,	,	,	,	,	0
Iudicia	Iudicia	np1	Iudicia	Iudicia	0
ecclesiastica	ecclesiastica	fw-la	ecclesiastica	ecclesiastica	0
decet	decet	fw-la	decet	decet	0
tam	tam	fw-la	tam	tam	0
max	max	fw-la	max	max	0
∣	∣	sy	∣	∣	0
ima	ima	fw-la	ima	ima	0
proferri	proferri	j	proferri	proferri	0
iustitia	iustitia	fw-la	iustitia	iustitia	0
.	.	.	.	.	1
If	If	cs	If	if	0
we	we	pns12	we	we	0
be	be	vbb	be	be	0
condemned	condemned	vvn	condemned	condemn	0
,	,	,	,	,	0
&	&	cc	&	and	0
our	our	po12	our	our	0
cause	cause	n1	cause	cause	0
be	be	vbi	be	be	0
iust	iust	j	just	just	0
,	,	,	,	,	0
and	and	cc	and	and	0
religion	religion	n1	religion	religion	0
true	true	j	true	true	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
man	man	n1	man	man	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
whom	whom	ro-crq	whom	who	0
you	you	pn22	you	you	0
proceede	proceede	vvb	proceed	proceed	0
in	in	p-acp	in	in	0
sentence	sentence	n1	sentence	sentence	0
:	:	:	:	:	0
if	if	cs	if	if	0
our	our	po12	our	our	0
profession	profession	n1	profession	profession	0
be	be	vbi	be	be	0
erroneous	erroneous	j	erroneous	erroneous	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
for	for	p-acp	for	for	0
consent	consent	n1	consent	consent	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
many	many	d	many	many	0
Nations	Nations	n2	Nations	nation	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
long	long	j	long	long	0
continuance	continuance	n1	continuance	continuance	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
left	left	vvn	left	leave	0
vnpuni	vnpuni	fw-la	vnpuni	vnpuni	0
∣	∣	sy	∣	∣	0
shed	shed	zz	shed	shed	0
;	;	;	;	;	0
you	you	pn22	you	you	0
onely	onely	av-j	only	only	0
pardon	pardon	vvb	pardon	pardon	0
the	the	dt	the	the	0
frailty	frailty	n1	frailty	frailty	0
and	and	cc	and	and	0
ignorance	ignorance	n1	ignorance	ignorance	0
of	of	pp-f	of	of	0
earthly	earthly	j	earthly	earthly	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
fight	fight	vvb	fight	fight	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
heauenly	heauenly	j	heavenly	heavenly	0
.	.	.	.	.	1
Deny	Deny	vvb	Deny	deny	0
not	not	xx	not	not	0
that	that	d	that	that	0
to	to	p-acp	to	to	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
your	your	po22	your	your	0
euer	euer	av	ever	ever	0
true	true	j	true	true	0
and	and	cc	and	and	0
obedient	obedient	j	obedient	obedient	0
subiects	subiects	n2-jn	subjects	subject	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
religion	religion	n1	religion	religion	0
so	so	av	so	so	0
antient	antient	j	ancient	ancient	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
your	your	po22	your	your	0
colleged	colleged	j-vvn	colleged	college	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
the	the	dt	the	the	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Spaine	Spaine	np1	Spaine	Spain	0
,	,	,	,	,	0
and	and	cc	and	and	0
Arch-duke	Arch-duke	n1	Archduke	archduke	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
offer	offer	vvi	offer	offer	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
so	so	av	so	so	0
many	many	d	many	many	0
yeares	yeares	ng2	years	year	0
disobedi	disobedi	n1	disobedi	disobedi	0
∣	∣	sy	∣	∣	0
ent	ent	j	ent	ent	0
Netherlanders	Netherlanders	np1	Netherlanders	Netherlanders	0
,	,	,	,	,	0
vpon	vpon	p-acp	upon	upon	0
their	their	po32	their	their	0
temporall	temporall	j	temporal	temporal	0
submittance	submittance	n1	submittance	submittance	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
late	late	j	late	late	0
an	an	dt	and	a	0
imbraced	imbraced	vvn	embraced	embrace	0
doctrine	doctrine	n1	doctrine	doctrine	0
.	.	.	.	.	1
That	That	d	That	that	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Arrian	Arrian	n1	Arrian	arrian	0
Emperors	Emperors	n2	Emperor's	emperor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
East	East	n1	East	east	0
,	,	,	,	,	0
permitted	permitted	vvn	permitted	permit	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Catholikes	Catholikes	njp2	Catholics	catholic	0
,	,	,	,	,	0
(	(	(	(	(	0
Bishops	Bishops	n2	Bishops	bishop	0
,	,	,	,	,	0
Priests	Priests	n2	Priests	priest	0
,	,	,	,	,	0
Churches	Churches	n2	Churches	church	0
,	,	,	,	,	0
tolleration	tolleration	n1	toleration	toleration	0
:	:	:	:	:	0
)	)	)	)	)	0
what	what	r-crq	what	what	0
the	the	dt	the	the	0
barbarian	barbarian	j-jn	barbarian	barbarian	0
Vandalls	Vandalls	np2	Vandalls	Vandal	0
often	often	av	often	often	0
offered	offered	vvd	offered	offer	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
∣	∣	sy	∣	∣	0
times	times	av	times	time	0
truly	truly	av-j	truly	true	0
performed	performed	vvn	performed	perform	0
in	in	p-acp	in	in	0
Africke	Africke	np1	Africke	Africa	0
;	;	;	;	;	0
what	what	r-crq	what	what	0
the	the	dt	the	the	0
Turkish	Turkish	jp	Turkish	turkish	0
Emperor	Emperor	n1	Emperor	emperor	0
in	in	p-acp	in	in	0
Greece	Greece	np1	Greece	Greece	0
,	,	,	,	,	0
and	and	cc	and	and	0
Protestant	Protestant	n1	Protestant	protestant	0
Princes	Princes	n2	Princes	prince	0
in	in	p-acp	in	in	0
Germany	Germany	np1	Germany	Germany	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
places	places	n2	places	place	0
allow	allow	vvb	allow	allow	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
singular	singular	j	singular	singular	0
offence	offence	n1	offence	offence	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
grant	grant	vvi	grant	grant	0
vnto	vnto	p-acp	unto	unto	0
vs	vs	pno12	us	we	0
once	once	a-acp	once	once	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
many	many	d	many	many	0
yeares	yeares	n2	years	year	0
,	,	,	,	,	0
though	though	cs	though	though	0
our	our	po12	our	our	0
religion	religion	n1	religion	religion	0
were	were	vbdr	were	be	0
vntrue	vntrue	j	untrue	untrue	0
.	.	.	.	.	1
It	It	pn31	It	it	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
acceptable	acceptable	j	acceptable	acceptable	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
Catholike	Catholike	jp	Catholic	catholic	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
conformable	conformable	j	conformable	conformable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
examples	examples	n2	examples	example	0
of	of	pp-f	of	of	0
protestant	protestant	n1	protestant	protestant	0
Rulers	Rulers	n2	Rulers	ruler	0
,	,	,	,	,	0
not	not	xx	not	not	0
vnaunswerable	vnaunswerable	j	unanswerable	unanswerable	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
princelie	princelie	j	princely	princely	0
pietie	pietie	n1	piety	piety	0
,	,	,	,	,	0
pittie	pittie	n1	pity	pity	0
and	and	cc	and	and	0
promise	promise	n1	promise	promise	0
,	,	,	,	,	0
no	no	dx	no	no	0
disgust	disgust	n1	disgust	disgust	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
equally	equally	av-jn	equally	equal	0
minded	minded	vvn	minded	mind	0
Protestant	Protestant	n1	Protestant	protestant	0
,	,	,	,	,	0
or	or	cc	or	or	0
Puritane	Puritane	np1	Puritane	Puritan	0
at	at	p-acp	at	at	0
home	home	n1-an	home	home	0
,	,	,	,	,	0
a	a	dt	a	a	0
Iubily	Iubily	n1	Iubily	jubilee	0
to	to	p-acp	to	to	0
vs	vs	pno12	us	we	0
distressed	distressed	vvn	distressed	distress	0
;	;	;	;	;	0
and	and	cc	and	and	0
(	(	(	(	(	0
to	to	pc-acp	to	to	0
answer	answer	vvi	answer	answer	0
all	all	d	all	all	0
the	the	dt	the	the	0
discouerers	discouerers	n2	discoverers	discoverer	0
quarrells	quarrells	n2	quarrels	quarrel	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
sen	sen	fw-la	sen	sen	0
∣	∣	sy	∣	∣	0
tence	tence	n1	tense	tense	0
)	)	)	)	)	0
a	a	dt	a	a	0
warrant	warrant	n1	warrant	warrant	0
of	of	pp-f	of	of	0
security	security	n1	security	security	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Maiesty	Maiesty	n1	Majesty	majesty	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
opinions	opinions	n2	opinions	opinion	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
gainst	gainst	p-acp	gainst	against	0
those	those	d	those	those	0
terrors	terrors	n2	terrors	terror	0
and	and	cc	and	and	0
dangers	dangers	n2	dangers	danger	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
conceiteth	conceiteth	vvz	conceiteth	conceit	0
:	:	:	:	:	0
from	from	p-acp	from	from	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
kinde	kinde	n1	kind	kind	0
soeuer	soeuer	av	soever	soever	0
,	,	,	,	,	0
we	we	pns12	we	we	0
most	most	ds	most	most	0
humbly	humbly	av-j	humbly	humble	0
beseech	beseech	vvb	beseech	beseech	0
the	the	dt	the	the	0
infinite	infinite	j	infinite	infinite	0
Maiesty	Maiesty	n1	Majesty	majesty	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
preserue	preserue	vvi	preserve	preserve	0
your	your	po22	your	your	0
Highnesse	Highnesse	n1	Highness	highness	0
,	,	,	,	,	0
and	and	cc	and	and	0
send	send	vvb	send	send	0
you	you	pn22	you	you	0
,	,	,	,	,	0
your	your	po22	your	your	0
Queene	Queene	n1	Queen	queen	0
,	,	,	,	,	0
and	and	cc	and	and	0
posteritie	posteritie	n1	posterity	posterity	0
,	,	,	,	,	0
all	all	d	all	all	0
happinesse	happinesse	n1	happiness	happiness	0
and	and	cc	and	and	0
felicity	felicity	n1	felicity	felicity	0
in	in	p-acp	in	in	0
heauen	heauen	n1	heaven	heaven	0
and	and	cc	and	and	0
earth	earth	n1	earth	earth	0
.	.	.	.	.	1
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
