FOr	FOr	p-acp	FOr	for	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Apostoliq	Apostoliq	np1	Apostoliq	Apostoliq	0
faith	faith	n1	faith	faith	0
or	or	cc	or	or	0
not	not	xx	not	not	0
:	:	:	:	:	0
2.	2.	crd	2.	2.	0
cor	cor	uh	cor	cor	0
.	.	.	.	.	1
13.	13.	crd	13.	13.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
provoketh	provoketh	vvz	provokes	provoke	0
the	the	dt	the	the	0
Magestrats	Magestrats	n2	Magistrates	magistrate	0
to	to	pc-acp	to	to	0
peesequte	peesequte	vvi	peesequte	peesequte	0
to	to	p-acp	to	to	0
death	death	n1	death	death	0
,	,	,	,	,	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
excō	excō	fw-fr	excō	excō	0
∣	∣	sy	∣	∣	0
municated	municated	n-vvn	municated	municate	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
her	her	pno31	her	she	0
,	,	,	,	,	0
so	so	av	so	so	0
doth	doth	vdz	does	do	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
provoke	provoke	vvi	provoke	provoke	0
the	the	dt	the	the	0
Magi	Magi	n2	Magi	magi	0
∣	∣	sy	∣	∣	0
strats	strats	n2	strats	strat	0
to	to	pc-acp	to	to	0
persequte	persequte	vvi	persequte	persequte	0
to	to	p-acp	to	to	0
death	death	n1	death	death	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
she	she	pns31	she	she	0
excomunicate	excomunicate	vvb	excommunicate	excommunicate	0
:	:	:	:	:	0
And	And	cc	And	and	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Bs.	Bs.	np1	Bs.	Bs.	0
and	and	cc	and	and	0
min	min	fw-mi	min	min	0
:	:	:	:	:	0
of	of	pp-f	of	of	0
Ro	Ro	np1	Ro	Ro	0
:	:	:	:	:	0
wil	wil	vmb	will	will	0
perswade	perswade	vvi	persuade	persuade	0
the	the	dt	the	the	0
prince	prince	n1	prince	prince	0
and	and	cc	and	and	0
people	people	n1	people	people	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
heare	heare	vvi	hear	hear	0
ād	ād	cc	and	and	0
read	read	vvb	read	read	0
none	none	pix	none	none	0
but	but	p-acp	but	but	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
so	so	av	so	so	0
doe	doe	vdb	do	do	0
the	the	dt	the	the	0
Bs	Bs	n2	Bs	b	0
:	:	:	:	:	0
and	and	cc	and	and	0
min	min	fw-mi	min	min	0
:	:	:	:	:	0
of	of	pp-f	of	of	0
Eng	Eng	np1	Eng	Eng	0
:	:	:	:	:	0
also	also	av	also	also	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
the	the	dt	the	the	0
Bs	Bs	n2	Bs	b	0
:	:	:	:	:	0
ād	ād	cc	and	and	0
min	min	fw-mi	min	min	0
:	:	:	:	:	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Apostoliq	Apostoliq	np1	Apostoliq	Apostoliq	0
Church	Church	n1	Church	church	0
doe	doe	vdb	do	do	0
perswade	perswade	vvi	persuade	persuade	0
al	al	d	all	all	0
men	men	n2	men	man	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
prove	prove	vvi	prove	prove	0
&	&	cc	&	and	0
trye	trye	vvi	try	try	0
the	the	dt	the	the	0
Spirits	Spirits	n2	Spirits	spirit	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
cannot	cannot	vmbx	cannot	can	0
doe	doe	vdi	do	do	0
,	,	,	,	,	0
except	except	c-acp	except	except	0
they	they	pns32	they	they	0
heare	heare	vvb	hear	hear	0
and	and	cc	and	and	0
read	read	vvn	read	read	0
other	other	j-jn	other	other	0
mens	mens	ng2	men's	man	0
doctrines	doctrines	n2	doctrines	doctrine	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
wel	wel	av	well	well	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Bs	Bs	n2	Bs	b	0
:	:	:	:	:	0
ād	ād	cc	and	and	0
their	their	po32	their	their	0
min	min	fw-mi	min	min	0
:	:	:	:	:	0
neither	neither	av-dx	neither	neither	0
can	can	vmb	can	can	0
they	they	pns32	they	they	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
,	,	,	,	,	0
so	so	av	so	so	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Bishops	Bishops	n2	Bishops	bishop	0
have	have	vhb	have	have	0
power	power	n1	power	power	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
King	King	n1	King	king	0
and	and	cc	and	and	0
state	state	n1	state	state	0
to	to	p-acp	to	to	0
silence	silence	n1	silence	silence	0
and	and	cc	and	and	0
imprison	imprison	vvi	imprison	imprison	0
etc	etc	av	etc	etc	0
:	:	:	:	:	0
al	al	d	all	all	0
preachers	preachers	n2	preachers	preacher	0
,	,	,	,	,	0
ād	ād	cc	and	and	0
to	to	pc-acp	to	to	0
burne	burne	vvi	burn	burn	0
al	al	d	all	all	0
books	books	n2	books	book	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
teach	teach	vvb	teach	teach	0
not	not	xx	not	not	0
their	their	po32	their	their	0
doctines	doctines	n2	doctrines	doctrine	0
.	.	.	.	.	1
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
and	and	cc	and	and	0
Parliament	Parliament	n1	Parliament	parliament	0
shal	shal	vmb	shall	shall	0
vnderstand	vnderstand	vvi	understand	understand	0
that	that	cst	that	that	0
al	al	d	all	all	0
those	those	d	those	those	0
that	that	cst	that	that	0
confesse	confesse	vvb	confess	confess	0
freely	freely	av-j	freely	free	0
without	without	p-acp	without	without	0
compulsion	compulsion	n1	compulsion	compulsion	0
,	,	,	,	,	0
that	that	cst	that	that	0
Iesus	Iesus	np1	Iesus	Jesus	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Messiah	Messiah	np1	Messiah	Messiah	0
the	the	dt	the	the	0
Lord,1	Lord,1	np1	Lord,1	Lord,1	0
.	.	.	.	.	1
Iohn	Iohn	np1	Iohn	John	0
.	.	.	.	.	1
5.	5.	crd	5.	5.	1
&	&	cc	&	and	0
1.	1.	crd	1.	1.	1
Io.	Io.	np1	Io.	Io.	0
4.	4.	crd	4.	4.	0
and	and	cc	and	and	0
that	that	d	that	that	0
he	he	pns31	he	he	0
came	came	vvd	came	come	0
in	in	p-acp	in	in	0
Flesh	Flesh	n1	Flesh	flesh	0
,	,	,	,	,	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
esteemed	esteemed	vvn	esteemed	esteem	0
the	the	dt	the	the	0
Children	Children	n2	Children	child	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
true	true	j	true	true	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
such	such	d	such	such	0
are	are	vbr	are	be	0
borne	borne	vvn	born	bear	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
no	no	dx	no	no	0
man	man	n1	man	man	0
can	can	vmb	can	can	0
say	say	vvi	say	say	0
that	that	d	that	that	0
.	.	.	.	.	1
Iesus	Iesus	np1	Iesus	Jesus	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Lord,1	Lord,1	np1	Lord,1	Lord,1	0
co	co	n1	counterfeit	counterfeit	0
.	.	.	.	.	1
12.	12.	crd	12.	12.	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Ghost	Ghost	n1	Ghost	ghost	0
,	,	,	,	,	0
therfore	therfore	av	therefore	therefore	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
persequted	persequted	vvn	persequted	persequte	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	p-acp	as	as	0
Abel	Abel	np1	Abel	Abel	0
killed	killed	vvd	killed	kill	0
not	not	xx	not	not	0
Cayne	Cayne	np1	Cayne	Cayne	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
was	was	vbds	was	be	0
killed	killed	vvn	killed	kill	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
ād	ād	cc	and	and	0
as	as	p-acp	as	as	0
Isaack	Isaack	np1	Isaack	Isaac	0
ād	ād	cc	and	and	0
Iacob	Iacob	np1	Iacob	Jacob	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
persequte	persequte	vvi	persequte	persequte	0
Ismael	Ismael	np1	Ismael	Ishmael	0
and	and	cc	and	and	0
Esau	Esau	np1	Esau	Esau	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
was	was	vbds	was	be	0
persequted	persequted	vvn	persequted	persequte	0
of	of	pp-f	of	of	0
Ismael	Ismael	np1	Ismael	Ishmael	0
and	and	cc	and	and	0
Esau	Esau	np1	Esau	Esau	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
ād	ād	cc	and	and	0
Caine	Caine	np1	Caine	Cain	0
were	were	vbdr	were	be	0
figuers	figuers	n2	figuers	figuer	0
of	of	pp-f	of	of	0
al	al	d	all	all	0
persequters	persequters	n2	persequters	persequter	0
)	)	)	)	)	0
so	so	av	so	so	0
the	the	dt	the	the	0
beleeving	beleeving	j-vvg	believing	believe	0
doe	doe	vdb	do	do	0
not	not	xx	not	not	0
persequte	persequte	vvi	persequte	persequte	0
the	the	dt	the	the	0
vnbeleeving	vnbeleeving	j-vvg	vnbeleeving	vnbeleeve	0
,	,	,	,	,	0
Gala.	Gala.	np1	Gala.	Gala.	1
4.	4.	crd	4.	4.	0
29	29	crd	29	29	0
nor	nor	ccx	nor	nor	0
the	the	dt	the	the	0
true	true	j	true	true	0
chur	chur	n1	chur	chur	0
:	:	:	:	:	0
the	the	dt	the	the	0
false	false	j	false	false	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
leeving	leeving	j-vvg	leeving	leeve	0
and	and	cc	and	and	0
true	true	j	true	true	0
chur	chur	n1	chur	chur	0
:	:	:	:	:	0
are	are	vbr	are	be	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
beene	beene	vbn	been	be	0
)	)	)	)	)	0
most	most	av-ds	most	most	0
often	often	av	often	often	0
persequted	persequted	vvd	persequted	persequte	0
thē	thē	pno32	them	they	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
Abel	Abel	np1	Abel	Abel	0
,	,	,	,	,	0
Isaack	Isaack	np1	Isaack	Isaac	0
and	and	cc	and	and	0
Iacob	Iacob	np1	Iacob	Jacob	0
were	were	vbdr	were	be	0
figures	figures	n2	figures	figure	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
childrē	childrē	n2	children	child	0
are	are	vbr	are	be	0
al	al	d	all	all	0
beleevers	beleevers	n2	believers	believer	0
and	and	cc	and	and	0
free	free	j	free	free	0
mē	mē	n2	men	man	0
:	:	:	:	:	0
Galat.	Galat.	np1	Galat.	Galat.	1
5.	5.	crd	5.	5.	0
that	that	d	that	that	0
stand	stand	vvi	stand	stand	0
fast	fast	av-j	fast	fast	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
liberty	liberty	n1	liberty	liberty	0
,	,	,	,	,	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
Christ	Christ	np1	Christ	Christ	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
thē	thē	pno32	them	they	0
free	free	j	free	free	0
,	,	,	,	,	0
ād	ād	cc	and	and	0
wil	wil	vmb	will	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
tangled	tangled	vvn	tangled	tangle	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
yoke	yoke	n1	yoke	yoke	0
of	of	pp-f	of	of	0
bondage	bondage	n1	bondage	bondage	0
,	,	,	,	,	0
no	no	uh-dx	no	no	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
cir-cumcision	cir-cumcision	j	cir-cumcision	cir-cumcision	0
,	,	,	,	,	0
much	much	av-d	much	much	0
lesse	lesse	av-dc	less	less	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
discipline	discipline	n1	discipline	discipline	0
and	and	cc	and	and	0
doctrijne	doctrijne	n1	doctrijne	doctrijne	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
Bs	Bs	n2	Bs	b	0
:	:	:	:	:	0
are	are	vbr	are	be	0
able	able	j	able	able	0
ministers	ministers	n2	ministers	minister	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fyer	fyer	n1	fire	fire	0
and	and	cc	and	and	0
sword	sword	n1	sword	sword	0
,	,	,	,	,	0
both	both	av-d	both	both	0
to	to	p-acp	to	to	0
Prince	Prince	n1	Prince	prince	0
ād	ād	cc	and	and	0
people	people	n1	people	people	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
many	many	d	many	many	0
Historyes	Historyes	n2	Histories	history	0
doe	doe	vdb	do	do	0
lamentably	lamentably	av-j	lamentably	lamentable	0
witnes	witnes	vvi	witness	witness	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
theyr	theyr	po32	their	their	0
vtter	vtter	j	utter	utter	0
infamy	infamy	n1	infamy	infamy	0
and	and	cc	and	and	0
overthrow	overthrow	n1	overthrow	overthrow	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
,	,	,	,	,	0
if	if	cs	if	if	0
the	the	dt	the	the	0
beleving	beleving	j-vvg	believing	believe	0
should	should	vmd	should	shall	0
persequte	persequte	vvi	persequte	persequte	0
the	the	dt	the	the	0
vnbeleving	vnbeleving	vvg	unbelieving	unbelieve	0
to	to	p-acp	to	to	0
death	death	n1	death	death	0
who	who	r-crq	who	who	0
shold	shold	vmd	should	shall	0
remayne	remayne	vvi	remain	remain	0
aliue	aliue	j	alive	alive	0
?	?	?	?	?	0
then	then	av	then	then	0
none	none	pix	none	none	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
beleeveing	beleeveing	j-vvg	beleeveing	beleeve	0
shold	shold	vmd	should	shall	0
liue	liue	vvi	live	live	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
vnbeleeveing	vnbeleeveing	j-vvg	vnbeleeveing	vnbeleeve	0
shold	shold	vmd	should	shall	0
dye	dye	vvi	die	dye	0
in	in	p-acp	in	in	0
theyr	theyr	po32	their	their	0
vnbeleeif	vnbeleeif	n1	vnbeleeif	vnbeleeif	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
perish	perish	vvb	perish	perish	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
:	:	:	:	:	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
wil	wil	vmb	will	will	0
not	not	xx	not	not	0
that	that	d	that	that	0
the	the	dt	the	the	0
beleeveing	beleeveing	j-vvg	beleeveing	beleeve	0
shold	shold	vmd	should	shall	0
live	live	vvi	live	live	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
destructiō	destructiō	n1	destruction	destruction	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
vnbeleeveing	vnbeleeveing	j-vvg	vnbeleeveing	vnbeleeve	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
vnto	vnto	p-acp	unto	unto	0
theyr	theyr	po32	their	their	0
conversion	conversion	n1	conversion	conversion	0
,	,	,	,	,	0
edificatiō	edificatiō	n1	edification	edification	0
and	and	cc	and	and	0
salvation	salvation	n1	salvation	salvation	0
:	:	:	:	:	0
And	And	cc	And	and	0
by	by	p-acp	by	by	0
persequting	persequting	vvg	persequting	persequte	0
of	of	pp-f	of	of	0
Prince	Prince	n1	Prince	prince	0
and	and	cc	and	and	0
people	people	n1	people	people	0
to	to	p-acp	to	to	0
death	death	n1	death	death	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
wil	wil	vmb	will	will	0
not	not	xx	not	not	0
heare	heare	vvi	hear	hear	0
and	and	cc	and	and	0
beleeve	beleeve	vvi	believe	believe	0
,	,	,	,	,	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
gayning	gayning	vvg	gaining	gain	0
of	of	pp-f	of	of	0
soules	soules	n2	souls	soul	0
vnto	vnto	p-acp	unto	unto	0
God	God	np1	God	God	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
devill	devill	n1	devil	devil	0
:	:	:	:	:	0
And	And	cc	And	and	0
whereas	whereas	cs	whereas	whereas	0
ignorant	ignorant	j	ignorant	ignorant	0
and	and	cc	and	and	0
wicked	wicked	j	wicked	wicked	0
Bs.	Bs.	np1	Bs.	Bs.	0
may	may	vmb	may	may	0
thinck	thinck	vvi	think	think	0
to	to	p-acp	to	to	0
wijn	wijn	av-j	wijn	wijn	0
soules	soules	n2	souls	soul	0
by	by	p-acp	by	by	0
killing	killing	j-vvg	killing	kill	0
Prince	Prince	n1	Prince	prince	0
and	and	cc	and	and	0
people	people	n1	people	people	0
for	for	p-acp	for	for	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
deceaved	deceaved	vvn	deceived	deceive	0
greatly	greatly	av-j	greatly	great	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
therby	therby	av	thereby	thereby	0
,	,	,	,	,	0
they	they	pns32	they	they	0
loose	loose	vvb	lose	loose	0
many	many	d	many	many	0
soules	soules	n2	souls	soul	0
,	,	,	,	,	0
viz	viz	av	videlicet	viz	0
:	:	:	:	:	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
and	and	cc	and	and	0
the	the	dt	the	the	0
vnbeleeving	vnbeleeving	j-vvg	vnbeleeving	vnbeleeve	0
,	,	,	,	,	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
they	they	pns32	they	they	0
loose	loose	vvb	lose	loose	0
,	,	,	,	,	0
e	e	sy	e	e	0
.	.	.	.	.	1
18.	18.	crd	18.	18.	0
20	20	crd	20	20	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
wilfully	wilfully	av-j	wilfully	wilful	0
breake	breake	vvi	break	break	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
Commandement	Commandement	n1	Commandment	commandment	0
,	,	,	,	,	0
that	that	cst	that	that	0
saith	saith	vvz	says	say	0
:	:	:	:	:	0
Thou	Thou	pns21	Thou	thou	0
shalt	shalt	vm2	shalt	shall	0
not	not	xx	not	not	0
kill	kill	vvi	kill	kill	0
,	,	,	,	,	0
meaneing	meaneing	vvg	meaning	mean	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
corporal	corporal	j	corporal	corporal	0
malefactors	malefactors	n2	malefactors	malefactor	0
:	:	:	:	:	0
and	and	cc	and	and	0
the	the	dt	the	the	0
others	others	n2-jn	others	other	0
which	which	r-crq	which	which	0
dye	dye	vvb	die	die	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
vnbeleeif	vnbeleeif	n1	vnbeleeif	vnbeleeif	0
,	,	,	,	,	0
they	they	pns32	they	they	0
confesse	confesse	vvb	confess	confess	0
themselues	themselues	px32	themselves	themselves	0
are	are	vbr	are	be	0
eternaly	eternaly	av-j	eternally	eternal	0
lost	lost	vvn	lost	lose	0
,	,	,	,	,	0
except	except	c-acp	except	except	0
they	they	pns32	they	they	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
som	som	d	some	some	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
minist	minist	n1	minist	minist	0
:	:	:	:	:	0
)	)	)	)	)	0
hold	hold	vvb	hold	hold	0
a	a	dt	a	a	0
redemption	redemption	n1	redemption	redemption	0
after	after	p-acp	after	after	0
this	this	d	this	this	0
life	life	n1	life	life	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
Bs.	Bs.	np1	Bs.	Bs.	0
shold	shold	vmd	should	shall	0
know	know	vvi	know	know	0
that	that	d	that	that	0
error	error	n1	error	error	0
and	and	cc	and	and	0
heresy	heresy	n1	heresy	heresy	0
cānot	cānot	vmbx	cannot	can	0
be	be	vbi	be	be	0
killed	killed	vvn	killed	kill	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
fyer	fyer	n1	fire	fire	0
and	and	cc	and	and	0
sword	sword	n1	sword	sword	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
word	word	n1	word	word	0
and	and	cc	and	and	0
spirit	spirit	n1	spirit	spirit	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
/	/	/	/	/	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
onely	onely	j	only	only	0
weapons	weapons	n2	weapons	weapon	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
Bs.	Bs.	np1	Bs.	Bs.	0
and	and	cc	and	and	0
Ministers	Ministers	np1	Ministers	Ministers	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
onely	onely	j	only	only	0
Christs	Christs	npg1	Christs	Christ	0
Ministers	Ministers	n2	Ministers	minister	0
doe	doe	vdb	do	do	0
vse	vse	vvi	use	use	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
liues	liues	n2	lives	life	0
and	and	cc	and	and	0
conversations	conversations	n2	conversations	conversation	0
are	are	vbr	are	be	0
so	so	av	so	so	0
harmlesse	harmlesse	j	harmless	harmless	0
,	,	,	,	,	0
holy	holy	j	holy	holy	0
ād	ād	cc	and	and	0
gentle	gentle	j	gentle	gentle	0
,	,	,	,	,	0
that	that	cst	that	that	0
ther	ther	a-acp	there	there	0
∣	∣	sy	∣	∣	0
by	by	p-acp	by	by	0
/	/	/	/	/	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
deaths	deaths	n2	death's	death	0
ād	ād	cc	and	and	0
sufferings	sufferings	n2	sufferings	suffering	0
,	,	,	,	,	0
they	they	pns32	they	they	0
wynne	wynne	vvi	win	win	0
many	many	d	many	many	0
soules	soules	n2	souls	soul	0
vnto	vnto	p-acp	unto	unto	0
god	god	n1	god	god	0
:	:	:	:	:	0
wherby	wherby	c-crq	whereby	whereby	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
knowen	knowen	vvn	known	know	0
fro	fro	p-acp	from	from	0
al	al	d	all	all	0
false	false	j	false	false	0
Bs.	Bs.	np1	Bs.	Bs.	0
and	and	cc	and	and	0
ministers	ministers	n2	ministers	minister	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
like	like	j	like	like	0
wolues	wolues	n2	wolves	wolf	0
and	and	cc	and	and	0
beares	beares	n2	bears	bear	0
(	(	(	(	(	0
not	not	xx	not	not	0
like	like	av-j	like	like	0
sheep	sheep	n1	sheep	sheep	0
and	and	cc	and	and	0
lambs	lambs	n2	lambs	lamb	0
)	)	)	)	)	0
make	make	vvb	make	make	0
pray	pray	vvb	pray	pray	0
,	,	,	,	,	0
and	and	cc	and	and	0
devour	devour	vvi	devour	devour	0
both	both	d	both	both	0
Prince	Prince	n1	Prince	prince	0
and	and	cc	and	and	0
People	People	n1	People	people	0
,	,	,	,	,	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
kinde	kinde	n1	kind	kind	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
bee	bee	vbb	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
Master	Master	vvi	Master	master	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Besides	Besides	p-acp	Beside	beside	0
,	,	,	,	,	0
may	may	vmb	may	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
and	and	cc	and	and	0
Parlia	Parlia	np1	Parlia	Parlia	0
:	:	:	:	:	0
to	to	pc-acp	to	to	0
vnderstand	vnderstand	vvi	understand	understand	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
beleeveing	beleeveing	j-vvg	beleeveing	beleeve	0
man	man	n1	man	man	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
an	an	dt	and	a	0
dnbeleeveing	dnbeleeveing	j-vvg	dnbeleeveing	dnbeleeve	0
wyfe	wyfe	n1	wife	wife	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
beleeveing	beleeveing	j-vvg	beleeveing	beleeve	0
woman	woman	n1	woman	woman	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
an	an	dt	and	a	0
vnbeleeveing	vnbeleeveing	j-vvg	vnbeleeveing	vnbeleeve	0
husband	husband	n1	husband	husband	0
,	,	,	,	,	0
Co.	Co.	np1	Co.	Co.	1
7.	7.	crd	7.	7.	0
16	16	crd	16	16	0
cannot	cannot	vmbx	cannot	can	0
liue	liue	vvi	live	live	0
together	together	av	together	together	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
scripture	scripture	n1	scripture	scripture	0
teachet	teachet	n1	teachet	teachet	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
salvation	salvation	n1	salvation	salvation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
vnbeleeveing	vnbeleeveing	j-vvg	vnbeleeveing	vnbeleeve	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
persequ	persequ	vvn	persequ	persequ	0
¦	¦	sy	¦	¦	0
ted	ted	vvd	ted	t	0
to	to	p-acp	to	to	0
death	death	n1	death	death	0
:	:	:	:	:	0
Indeed	Indeed	av	Indeed	indeed	0
som	som	d	some	some	0
therby	therby	av	thereby	thereby	0
are	are	vbr	are	be	0
forced	forced	vvn	forced	force	0
to	to	pc-acp	to	to	0
comfesse	comfesse	vvi	comfesse	confess	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
mouth	mouth	n1	mouth	mouth	0
,	,	,	,	,	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
beleeue	beleeue	vvb	believe	believe	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
are	are	vbr	are	be	0
made	made	vvn	made	make	0
true	true	j	true	true	0
dissemblers	dissemblers	n2	dissemblers	dissembler	0
in	in	p-acp	in	in	0
steed	steed	n1	steed	steed	0
of	of	pp-f	of	of	0
true	true	j	true	true	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
