Precious	Precious	j	Precious	precious	0
a	a	dt	a	a	0
covenant	covenant	n1	covenant	covenant	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
Job	Job	np1	Job	Job	0
31.1	31.1	crd	31.1	31.1	0
.	.	.	.	.	0
and	and	cc	and	and	0
David	David	np1	David	David	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
take	take	vvi	take	take	0
heed	heed	n1	heed	heed	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
wayes	wayes	n2	ways	way	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
offend	offend	vvb	offend	offend	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
tongue	tongue	n1	tongue	tongue	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
29.12	29.12	crd	29.12	29.12	0
.	.	.	.	.	1
He	He	pns31	He	he	0
would	would	vmd	would	will	0
keep	keep	vvi	keep	keep	0
the	the	dt	the	the	0
door	door	n1	door	door	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
lips	lips	n2	lips	lip	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
his	his	po31	his	his	0
heart	heart	n1	heart	heart	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
inclined	inclined	vvn	inclined	incline	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
evil	evil	j-jn	evil	evil	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
practice	practice	vvi	practice	practice	0
wicked	wicked	j	wicked	wicked	0
works	works	n2	works	work	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
work	work	vvb	work	work	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
iquity	iquity	n1	iquity	iquity	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
14.14	14.14	crd	14.14	14.14	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
hearr	hearr	n1	hearr	hearr	0
is	is	vbz	is	be	0
deceitful	deceitful	j	deceitful	deceitful	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
desperately	desperately	av-j	desperately	desperate	0
wicked	wicked	j	wicked	wicked	0
,	,	,	,	,	0
and	and	cc	and	and	0
who	who	r-crq	who	who	0
can	can	vmb	can	can	0
know	know	vvi	know	know	0
?	?	?	?	?	0
therefore	therefore	av	therefore	therefore	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
very	very	j	very	very	0
great	great	j	great	great	0
care	care	n1	care	care	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
and	and	cc	and	and	0
narrowly	narrowly	av-j	narrowly	narrow	0
watch	watch	vvi	watch	watch	0
,	,	,	,	,	0
Jer.	Jer.	np1	Jer.	Jer.	1
17.9	17.9	crd	17.9	17.9	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	1
Take	Take	vvb	Take	take	0
heed	heed	n1	heed	heed	0
of	of	pp-f	of	of	0
beeing	beeing	vbg	being	be	0
deceived	deceived	vvn	deceived	deceive	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
let	let	vvb	let	let	0
not	not	xx	not	not	0
riches	riches	n2	riches	riches	0
,	,	,	,	,	0
honours	honours	n2	honours	honour	0
,	,	,	,	,	0
good	good	j	good	good	0
name	name	n1	name	name	0
,	,	,	,	,	0
reputation	reputation	n1	reputation	reputation	0
amongst	amongst	p-acp	among	among	0
men	men	n2	men	man	0
,	,	,	,	,	0
lead	lead	vvb	led	lead	0
ye	ye	pn22	you	you	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
evil	evil	n-jn	evil	evil	0
,	,	,	,	,	0
no	no	uh-dx	no	no	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
tell	tell	vvi	tell	tell	0
the	the	dt	the	the	0
leastly	leastly	j	leastly	leastly	0
,	,	,	,	,	0
though	though	cs	though	though	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
gaine	gaine	vvi	gain	gain	0
a	a	dt	a	a	0
world	world	n1	world	world	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
God	God	np1	God	God	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
mocked	mocked	vvn	mocked	mock	0
,	,	,	,	,	0
Gal.	Gal.	np1	Gal.	Gal.	1
6.7	6.7	crd	6.7	6.7	0
.	.	.	.	.	0
but	but	cc-acp	but	but	0
all	all	d	all	all	0
things	things	n2	things	thing	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
done	done	vdn	done	do	0
in	in	p-acp	in	in	0
secret	secret	j-jn	secret	secret	0
he	he	pns31	he	he	0
seeth	seeth	vvz	sees	see	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
knoweth	knoweth	vvz	knoweth	know	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
also	also	av	also	also	0
bring	bring	vvi	bring	bring	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
light	light	n1	light	light	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
all	all	d	all	all	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
naked	naked	j	naked	naked	0
and	and	cc	and	and	0
open	open	j	open	open	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
Heb.	Heb.	np1	Heb.	Heb.	1
4.13	4.13	crd	4.13	4.13	0
.	.	.	.	.	0
and	and	cc	and	and	0
this	this	d	this	this	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
by	by	p-acp	by	by	0
experience	experience	n1	experience	experience	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
the	the	dt	the	the	0
wayes	wayes	n2	ways	way	0
of	of	pp-f	of	of	0
darkness	darkness	n1	darkness	darkness	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
walked	walked	vvd	walked	walk	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
see	see	vvi	see	see	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
my	my	po11	my	my	0
deeds	deeds	n2	deeds	deed	0
of	of	pp-f	of	of	0
darkeness	darkeness	n1	darkness	darkness	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
brought	brought	vvn	brought	bring	0
to	to	pc-acp	to	to	0
light	light	vvi	light	light	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
tell	tell	vvb	tell	tell	0
you	you	pn22	you	you	0
,	,	,	,	,	0
the	the	dt	the	the	0
world	world	n1	world	world	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
it's	it's	pn31|vbz	it's	it|be	0
baits	baits	n2	baits	bait	0
and	and	cc	and	and	0
allurements	allurements	n2	allurements	allurement	0
are	are	vbr	are	be	0
very	very	av	very	very	0
great	great	j	great	great	0
snares	snares	n2	snares	snare	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
holy	holy	j	holy	holy	0
,	,	,	,	,	0
upright	upright	j	upright	upright	0
,	,	,	,	,	0
and	and	cc	and	and	0
sincere	sincere	j	sincere	sincere	0
walking	walking	n-vvg	walking	walk	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
aware	aware	j	aware	aware	0
steal	steal	vvi	steal	steal	0
in	in	p-acp	in	in	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
swell	swell	vvb	swell	swell	0
and	and	cc	and	and	0
puffe	puffe	n1	puff	puff	0
you	you	pn22	you	you	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
come	come	vvb	come	come	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
surfited	surfited	vvn	surfited	surfit	0
and	and	cc	and	and	0
overwhelmed	overwhelmed	vvn	overwhelmed	overwhelm	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
cares	cares	n2	cares	care	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
thoughts	thoughts	n2	thoughts	thought	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
pierces	pierces	vvz	pierces	pierce	0
you	you	pn22	you	you	0
thorow	thorow	p-acp	thorough	through	0
with	with	p-acp	with	with	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
cruelties	cruelties	n2	cruelties	cruelty	0
,	,	,	,	,	0
1	1	crd	1	1	0
Tim.	Tim.	np1	Tim.	Tim.	1
6.10	6.10	crd	6.10	6.10	0
.	.	.	.	.	0
for	for	c-acp	for	for	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
root	root	n1	root	root	0
springeth	springeth	vvz	springs	spring	0
many	many	d	many	many	0
sor	sor	p-acp	sor	for	0
∣	∣	sy	∣	∣	0
rows	rows	n2	rows	row	0
and	and	cc	and	and	0
evils	evils	n2-jn	evils	evil	0
:	:	:	:	:	0
how	how	c-crq	how	how	0
many	many	d	many	many	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
very	very	j	very	very	0
fair	fair	j	fair	fair	0
and	and	cc	and	and	0
large	large	j	large	large	0
progress	progress	n1	progress	progress	0
toward	toward	p-acp	towards	towards	0
heaven	heaven	n1	heaven	heaven	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
this	this	d	this	this	0
snare	snare	n1	snare	snare	0
hath	hath	vhz	hath	have	0
hindred	hindred	vvn	hindered	hinder	0
them	them	pno32	them	they	0
and	and	cc	and	and	0
quite	quite	av	quite	quite	0
spoiled	spoiled	vvd	spoiled	spoil	0
them	them	pno32	them	they	0
?	?	?	?	?	0
therefore	therefore	av	therefore	therefore	0
dearly	dearly	av-jn	dearly	dear	0
beloved	beloved	vvn	beloved	belove	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
care	care	n1	care	care	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
great	great	j	great	great	0
snare	snare	n1	snare	snare	0
the	the	dt	the	the	0
world	world	n1	world	world	0
;	;	;	;	;	0
this	this	d	this	this	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
last	last	ord	last	last	0
,	,	,	,	,	0
therefore	therefore	av	therefore	therefore	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
and	and	cc	and	and	0
strongest	strongest	js	strongest	strong	0
argu	argu	n1	argu	argu	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
the	the	dt	the	the	0
divel	divel	n1	devil	devil	0
used	used	vvn	used	use	0
to	to	p-acp	to	to	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
Mat.	Mat.	np1	Mat.	Mat	1
4.9	4.9	crd	4.9	4.9	0
.	.	.	.	.	1
Mat.	Mat.	np1	Mat.	Mat	0
19.20	19.20	crd	19.20	19.20	0
,	,	,	,	,	0
21.	21.	crd	21.	21.	1
Mark	Mark	n1	Mark	mark	0
10.21	10.21	crd	10.21	10.21	0
,	,	,	,	,	0
22.	22.	crd	22.	22.	1
Luk.	Luk.	np1	Luk.	Luk.	0
18.22	18.22	crd	18.22	18.22	0
.	.	.	.	.	1
Mat.	Mat.	np1	Mat.	Mat	0
12.21	12.21	crd	12.21	12.21	0
.	.	.	.	.	1
Mat.	Mat.	np1	Mat.	Mat	0
19.23	19.23	crd	19.23	19.23	0
.	.	.	.	.	1
Luk.	Luk.	np1	Luk.	Luk.	0
21.34.36	21.34.36	crd	21.34.36	21.34.36	0
.	.	.	.	.	0
also	also	av	also	also	0
was	was	vbds	was	be	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
great	great	j	great	great	0
snares	snares	n2	snares	snare	0
.	.	.	.	.	1
I	I	pns11	I	i	0
will	will	vmb	will	will	0
say	say	vvi	say	say	0
little	little	av-j	little	little	0
more	more	av-dc	more	more	0
to	to	pc-acp	to	to	0
yoa	yoa	vvi	yoa	yoa	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
already	already	av	already	already	0
,	,	,	,	,	0
very	very	av	very	very	0
well	well	av	well	well	0
taught	taught	vvn	taught	teach	0
,	,	,	,	,	0
only	only	av-j	only	only	0
know	know	vvb	know	know	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
duty	duty	n1	duty	duty	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
other	other	n-jn	other	other	0
to	to	pc-acp	to	to	0
walk	walk	vvi	walk	walk	0
circumspectly	circumspectly	av-j	circumspectly	circumspect	0
,	,	,	,	,	0
not	not	xx	not	not	0
as	as	p-acp	as	as	0
fools	fools	n2	fools	fool	0
but	but	p-acp	but	but	0
as	as	a-acp	as	as	0
wise	wise	j	wise	wise	0
,	,	,	,	,	0
Eph.	Eph.	np1	Eph.	Eph.	1
5.15	5.15	crd	5.15	5.15	0
.	.	.	.	.	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
holy	holy	j	holy	holy	0
,	,	,	,	,	0
harmeless	harmeless	j	harmless	harmless	0
,	,	,	,	,	0
undefiled	undefiled	j	undefiled	undefiled	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
separate	separate	j	separate	separate	0
from	from	p-acp	from	from	0
sin	sin	n1	since	sin	0
and	and	cc	and	and	0
sin	sin	n1	since	sin	0
∣	∣	sy	∣	∣	0
ners	ners	zz	ners	ners	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
holiness	holiness	n1	holiness	holiness	0
becometh	becometh	vvz	becometh	become	0
the	the	dt	the	the	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
93.4	93.4	crd	93.4	93.4	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
taken	taken	vvn	taken	take	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
his	his	po31	his	his	0
people	people	n1	people	people	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
taken	taken	vvn	taken	take	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
your	your	po22	your	your	0
God	God	n1	God	god	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
God	God	n1	God	god	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
holy	holy	j	holy	holy	0
,	,	,	,	,	0
2	2	crd	2	2	0
Cor.	Cor.	np1	Cor.	Cor.	1
6.17	6.17	crd	6.17	6.17	0
,	,	,	,	,	0
18.	18.	crd	18.	18.	0
1	1	crd	1	1	1
Pet.	Pet.	np1	Pet.	Pet.	0
1.15	1.15	crd	1.15	1.15	0
,	,	,	,	,	0
16.	16.	crd	16.	16.	1
Levit.	Levit.	np1	Levit.	Levit.	0
11.4	11.4	crd	11.4	11.4	0
.	.	.	.	.	1
&	&	cc	&	and	0
19.2.20	19.2.20	crd	19.2.20	19.2.20	0
.	.	.	.	.	1
You	You	pn22	You	you	0
know	know	vvb	know	know	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
wanting	wanting	vvg	wanting	want	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
,	,	,	,	,	0
But	But	cc-acp	But	but	0
hath	hath	vhz	hath	have	0
given	given	vvn	given	give	0
us	us	pno12	us	we	0
all	all	d	all	all	0
things	things	n2	things	thing	0
appertaining	appertaining	vvg	appertaining	appertain	0
to	to	p-acp	to	to	0
life	life	n1	life	life	0
and	and	cc	and	and	0
godli	godli	j	godly	godly	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
,	,	,	,	,	0
2	2	crd	2	2	0
Pet.	Pet.	np1	Pet.	Pet.	1
1.3	1.3	crd	1.3	1.3	0
.	.	.	.	.	0
all	all	d	all	all	0
means	means	n2	means	mean	0
to	to	pc-acp	to	to	0
help	help	vvi	help	help	0
us	us	pno12	us	we	0
forward	forward	av-j	forward	forward	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
journey	journey	n1	journey	journey	0
towards	towards	p-acp	towards	towards	0
heaven	heaven	n1	heaven	heaven	0
:	:	:	:	:	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
given	given	vvn	given	give	0
his	his	po31	his	his	0
word	word	n1	word	word	0
,	,	,	,	,	0
spirit	spirit	n1	spirit	spirit	0
,	,	,	,	,	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
and	and	cc	and	and	0
good	good	j	good	good	0
ordinan	ordinan	n1	ordinan	ordinan	0
∣	∣	sy	∣	∣	0
ces	ces	fw-fr	ces	ces	0
,	,	,	,	,	0
Nehem.	Nehem.	np1	Nehem.	Nehem.	1
9.13	9.13	crd	9.13	9.13	0
,	,	,	,	,	0
20.	20.	crd	20.	20.	1
Psal.	Psal.	np1	Psal.	Psal.	0
141.19	141.19	crd	141.19	141.19	0
,	,	,	,	,	0
20.	20.	crd	20.	20.	1
&	&	cc	&	and	0
68.11	68.11	crd	68.11	68.11	0
.	.	.	.	.	0
and	and	cc	and	and	0
now	now	av	now	now	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
wanting	wanting	vvg	wanting	want	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
but	but	cc-acp	but	but	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
do	do	vdi	do	do	0
?	?	?	?	?	1
But	But	cc-acp	But	but	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
doers	doers	n2	doers	doer	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
sayers	sayers	n2	sayers	sayer	0
and	and	cc	and	and	0
hearers	hearers	n2	hearers	hearer	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
there	there	pc-acp	there	there	0
lieth	lieth	vvz	lies	lie	0
all	all	d	all	all	0
the	the	dt	the	the	0
happiness	happiness	n1	happiness	happiness	0
,	,	,	,	,	0
blessed	blessed	j-vvn	blessed	bless	0
and	and	cc	and	and	0
happy	happy	j	happy	happy	0
,	,	,	,	,	0
saith	saith	vvz	says	say	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
are	are	vbr	are	be	0
you	you	pn22	you	you	0
that	that	cst	that	that	0
know	know	vvb	know	know	0
these	these	d	these	these	0
things	things	n2	things	thing	0
and	and	cc	and	and	0
do	do	vdb	do	do	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Therefore	Therefore	av	Therefore	therefore	0
let	let	vvb	let	let	0
us	us	pno12	us	we	0
minde	minde	vvi	mind	mind	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
all	all	d	all	all	0
the	the	dt	the	the	0
will	will	n1	will	will	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
and	and	cc	and	and	0
this	this	d	this	this	0
David	David	np1	David	David	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
resolved	resolved	vvn	resolved	resolve	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
have	have	vhi	have	have	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
spect	spect	vvn	specked	speck	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
thy	thy	po21	thy	thy	0
commandments	commandments	n2	commandments	commandment	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sure	sure	j	sure	sure	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
need	need	vvi	need	need	0
to	to	pc-acp	to	to	0
fear	fear	vvi	fear	fear	0
any	any	d	any	any	0
shame	shame	n1	shame	shame	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
119.6	119.6	crd	119.6	119.6	0
.	.	.	.	.	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
be	be	vbi	be	be	0
holy	holy	j	holy	holy	0
at	at	p-acp	at	at	0
home	home	n1-an	home	home	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
secret	secret	j-jn	secret	secret	0
closet	closet	n1	closet	closet	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
abroad	abroad	av	abroad	abroad	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
publike	publike	j	public	public	0
assembly	assembly	n1	assembly	assembly	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
keep	keep	vvi	keep	keep	0
a	a	dt	a	a	0
strict	strict	j	strict	strict	0
eye	eye	n1	eye	eye	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
all	all	d	all	all	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
,	,	,	,	,	0
nay	nay	uh-x	nay	nay	0
all	all	d	all	all	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
well	well	av	well	well	0
.	.	.	.	.	1
O	O	sy	O	o	0
then	then	av	then	then	0
I	I	pns11	I	i	0
pray	pray	vvb	pray	pray	0
take	take	vvi	take	take	0
these	these	d	these	these	0
few	few	d	few	few	0
things	things	n2	things	thing	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Be	Be	vbb	Be	be	0
often	often	av	often	often	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
by	by	p-acp	by	by	0
prayer	prayer	n1	prayer	prayer	0
in	in	p-acp	in	in	0
secret	secret	j-jn	secret	secret	0
,	,	,	,	,	0
keep	keep	vvb	keep	keep	0
your	your	po22	your	your	0
private	private	j	private	private	0
watches	watches	n2	watches	watch	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
God	God	n1	God	god	0
,	,	,	,	,	0
Eph.	Eph.	np1	Eph.	Eph.	1
6.18	6.18	crd	6.18	6.18	0
.	.	.	.	.	1
Phil.	Phil.	np1	Phil.	Phil.	0
3.6	3.6	crd	3.6	3.6	0
.	.	.	.	.	1
Luk.	Luk.	np1	Luk.	Luk.	0
21.36	21.36	crd	21.36	21.36	0
.	.	.	.	.	1
Mat.	Mat.	np1	Mat.	Mat	0
6.5	6.5	crd	6.5	6.5	0
.	.	.	.	.	1
Study	Study	n1	Study	study	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
meditate	meditate	vvb	meditate	meditate	0
on	on	p-acp	on	on	0
that	that	d	that	that	0
,	,	,	,	,	0
1	1	crd	1	1	0
Tim.	Tim.	np1	Tim.	Tim.	1
4.13	4.13	crd	4.13	4.13	0
.	.	.	.	.	1
2	2	crd	2	2	0
Tim.	Tim.	np1	Tim.	Tim.	0
3.15	3.15	crd	3.15	3.15	0
,	,	,	,	,	0
16	16	crd	16	16	0
,	,	,	,	,	0
17.	17.	crd	17.	17.	1
Psal.	Psal.	np1	Psal.	Psal.	0
1.2	1.2	crd	1.2	1.2	0
.	.	.	.	.	1
&	&	cc	&	and	0
119.97	119.97	crd	119.97	119.97	0
,	,	,	,	,	0
98	98	crd	98	98	0
,	,	,	,	,	0
99	99	crd	99	99	0
,	,	,	,	,	0
100.	100.	crd	100.	100	1
Eph.	Eph.	np1	Eph.	Eph.	0
4.29.3	4.29.3	crd	4.29.3	4.29.3	0
.	.	.	.	.	1
Avoid	Avoid	vvb	Avoid	avoid	0
all	all	d	all	all	0
prophane	prophane	j	profane	profane	0
or	or	cc	or	or	0
idle	idle	j	idle	idle	0
talke	talke	n1	talk	talk	0
and	and	cc	and	and	0
discourse	discourse	n1	discourse	discourse	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
foolish	foolish	j	foolish	foolish	0
jesting	jesting	n-vvg	jesting	jest	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
seemly	seemly	j	seemly	seemly	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
rather	rather	av-c	rather	rather	0
giving	giving	vvg	giving	give	0
of	of	pp-f	of	of	0
thanks	thanks	n2	thanks	thank	0
.	.	.	.	.	1
1	1	crd	1	1	0
Cor.	Cor.	np1	Cor.	Cor.	1
9.27	9.27	crd	9.27	9.27	0
2	2	crd	2	2	0
Cor.	Cor.	np1	Cor.	Cor.	0
10.54	10.54	crd	10.54	10.54	0
.	.	.	.	.	1
Watch	Watch	n1	Watch	watch	0
over	over	p-acp	over	over	0
your	your	po22	your	your	0
inbred	inbred	j	inbred	inbred	0
lust	lust	n1	lust	lust	0
,	,	,	,	,	0
and	and	cc	and	and	0
beat	beat	vvd	beatrice	beat	0
down	down	a-acp	down	down	0
and	and	cc	and	and	0
keep	keep	vvi	keep	keep	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
your	your	po22	your	your	0
bodies	bodies	n2	bodies	body	0
,	,	,	,	,	0
and	and	cc	and	and	0
labour	labour	n1	labour	labour	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
under	under	p-acp	under	under	0
subjection	subjection	n1	subjection	subjection	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
obedience	obedience	n1	obedience	obedience	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
every	every	d	every	every	0
thought	thought	n1	thought	thought	0
.	.	.	.	.	1
5.	5.	crd	5.	5.	1
Forsake	Forsake	vvb	Forsake	forsake	0
not	not	xx	not	not	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
be	be	vbi	be	be	0
diligent	diligent	j	diligent	diligent	0
to	to	pc-acp	to	to	0
frequent	frequent	vvi	frequent	frequent	0
the	the	dt	the	the	0
assembly	assembly	n1	assembly	assembly	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
Heb.	Heb.	np1	Heb.	Heb.	1
