BEcause	BEcause	p-acp	BEcause	because	0
be	be	vbi	be	be	0
abominable	abominable	j	abominable	abominable	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
liue	liue	vvb	live	live	0
in	in	p-acp	in	in	0
whordome	whordome	n1	whoredom	whoredom	0
al	al	d	all	all	0
the	the	dt	the	the	0
dayes	dayes	n2	days	day	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
life	life	n1	life	life	0
:	:	:	:	:	0
that	that	d	that	that	0
knovv	knovv	vvb	know	know	0
murther	murther	n1	murder	murder	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
breach	breach	n1	breach	breach	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lavve	lavve	n1	law	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
vvish	vvish	vvb	wish	wish	0
their	their	po32	their	their	0
brothers	brothers	ng1	brother's	brother	0
throates	throates	n2	throats	throat	0
cut	cut	vvn	cut	cut	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
haue	haue	vhi	have	have	0
their	their	po32	their	their	0
good	good	j	good	good	0
:	:	:	:	:	0
that	that	d	that	that	0
know	know	vvb	know	know	0
coue	coue	n1	cove	cove	0
∣	∣	sy	∣	∣	0
tousnesse	tousnesse	n1	tousnesse	tousnesse	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
roote	roote	n1	root	root	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
euil	euil	j-jn	evil	evil	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
thinke	thinke	vvb	think	think	0
lucre	lucre	n1	lucre	lucre	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
godlinesse	godlinesse	n1	godliness	godliness	0
:	:	:	:	:	0
that	that	d	that	that	0
knovve	knovve	vvb	know	know	0
the	the	dt	the	the	0
rewarde	rewarde	n1	reward	reward	0
of	of	pp-f	of	of	0
sinne	sinne	n1	sin	sin	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
death	death	n1	death	death	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
liue	liue	vvb	live	live	0
in	in	p-acp	in	in	0
vvickednesse	vvickednesse	n1	wickedness	wickedness	0
al	al	d	all	all	0
the	the	dt	the	the	0
dayes	dayes	n2	days	day	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
life	life	n1	life	life	0
:	:	:	:	:	0
these	these	d	these	these	0
men	men	n2	men	man	0
knovve	knovve	vvb	know	know	0
it	it	pn31	it	it	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
and	and	cc	and	and	0
vvith	vvith	p-acp	with	with	0
all	all	d	all	all	0
their	their	po32	their	their	0
hearts	hearts	n2	hearts	heart	0
they	they	pns32	they	they	0
knovv	knovv	vvb	know	know	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
vvith	vvith	p-acp	with	with	0
shame	shame	n1	shame	shame	0
ynough	ynough	av-d	enough	enough	0
vvill	vvill	vmb	will	will	0
not	not	xx	not	not	0
sticke	sticke	vvi	stick	stick	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
shut	shut	vvd	shut	shut	0
vp	vp	a-acp	up	up	0
al	al	d	all	all	0
with	with	p-acp	with	with	0
tushe	tushe	uh	tush	tush	0
,	,	,	,	,	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
mercifull	mercifull	j	merciful	merciful	0
,	,	,	,	,	0
and	and	cc	and	and	0
vvith	vvith	p-acp	with	with	0
this	this	d	this	this	0
cloake	cloake	n1	cloak	cloak	0
they	they	pns32	they	they	0
thinke	thinke	vvb	think	think	0
to	to	pc-acp	to	to	0
couer	couer	vvi	cover	cover	0
their	their	po32	their	their	0
shame	shame	n1	shame	shame	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
meanes	meanes	n2	means	mean	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
God	God	np1	God	God	0
besides	besides	p-acp	beside	beside	0
his	his	po31	his	his	0
iudgements	iudgements	n2	judgements	judgement	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
vvhen	vvhen	c-crq	when	when	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
arraigned	arraigned	vvn	arraigned	arraign	0
before	before	p-acp	before	before	0
his	his	po31	his	his	0
iudgement	iudgement	n1	judgement	judgement	0
seate	seate	n1	seat	seat	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
aunswere	aunswere	vvi	answer	answer	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
breache	breache	n1	breach	breach	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
lavves	lavves	n2	laws	law	0
,	,	,	,	,	0
I	I	pns11	I	i	0
feare	feare	vvb	fear	fear	0
me	me	pno11	me	i	0
,	,	,	,	,	0
this	this	d	this	this	0
cloake	cloake	n1	cloak	cloak	0
of	of	pp-f	of	of	0
hypocrisie	hypocrisie	n1	hypocrisy	hypocrisy	0
beeing	beeing	vbg	being	be	0
founde	founde	vvn	found	find	0
on	on	p-acp	on	on	0
their	their	po32	their	their	0
backes	backes	n2	backs	back	0
,	,	,	,	,	0
vvill	vvill	vmb	will	will	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
liuery	liuery	n1	livery	livery	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
maister	maister	n1	master	master	0
the	the	dt	the	the	0
diuell	diuell	n1	devil	devil	0
,	,	,	,	,	0
vvhom	vvhom	r-crq	whom	who	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
serued	serued	vvn	served	serve	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
worlde	worlde	n1	world	world	0
vvithout	vvithout	p-acp	without	without	0
any	any	d	any	any	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
so	so	av	so	so	0
shal	shal	vmb	shall	shall	0
they	they	pns32	they	they	0
dwell	dwell	vvi	dwell	dwell	0
vvith	vvith	p-acp	with	with	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
euer	euer	av	ever	ever	0
in	in	p-acp	in	in	0
fire	fire	n1	fire	fire	0
euerlasting	euerlasting	j	everlasting	everlasting	0
,	,	,	,	,	0
vvhich	vvhich	r-crq	which	which	0
is	is	vbz	is	be	0
prepared	prepared	vvn	prepared	prepare	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Angels	Angels	n2	Angels	angel	0
.	.	.	.	.	1
These	These	d	These	these	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
faultes	faultes	n2	faults	fault	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
time	time	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
punishments	punishments	n2	punishments	punishment	0
doe	doe	vdb	do	do	0
follow	follow	vvi	follow	follow	0
such	such	d	such	such	0
sinnes	sinnes	n2	sins	sin	0
:	:	:	:	:	0
and	and	cc	and	and	0
the	the	dt	the	the	0
wickednes	wickednes	n1	wickedness	wickedness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
is	is	vbz	is	be	0
so	so	av	so	so	0
great	great	j	great	great	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
haue	haue	vhb	have	have	0
good	good	j	good	good	0
cause	cause	n1	cause	cause	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
vvith	vvith	p-acp	with	with	0
Dauid	Dauid	np1	Dauid	David	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
isPsal	isPsal	np1	isPsal	isPsal	0
.	.	.	.	.	1
119.	119.	crd	119.	119.	0
time	time	n1	time	time	0
O	O	uh	Oh	oh	0
Lorde	Lorde	n1	Lord	lord	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
thee	thee	pno21	thee	thou	0
to	to	pc-acp	to	to	0
lay	lay	vvi	lay	lay	0
to	to	p-acp	to	to	0
thine	thine	po21	thine	thy	0
hand	hand	n1	hand	hand	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
because	because	c-acp	because	because	0
these	these	d	these	these	0
thinges	thinges	n2	things	thing	0
are	are	vbr	are	be	0
farre	farre	av-j	far	far	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
vvhich	vvhich	r-crq	which	which	0
doe	doe	vdb	do	do	0
so	so	av	so	so	0
ill	ill	av-jn	ill	ill	0
like	like	j	like	like	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
an	an	dt	and	a	0
enemye	enemye	n1	enemy	enemy	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
that	that	cst	that	that	0
vse	vse	vvb	use	use	0
them	them	pno32	them	they	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
thinke	thinke	vvi	think	think	0
your	your	po22	your	your	0
self	self	n1	self	self	0
happie	happie	j	happy	happy	0
and	and	cc	and	and	0
thrise	thrise	av	thrice	thrice	0
happie	happie	j	happy	happy	0
,	,	,	,	,	0
vvhom	vvhom	ro-crq	whom	who	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
deliuered	deliuered	vvn	delivered	deliver	0
from	from	p-acp	from	from	0
so	so	av	so	so	0
great	great	j	great	great	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
uils	uils	n2-jn	uils	uil	0
,	,	,	,	,	0
And	And	cc	And	and	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
by	by	p-acp	by	by	0
duety	duety	n1	duty	duty	0
bounde	bounde	vvn	bound	bind	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
best	best	js	best	best	0
seruice	seruice	n1	service	service	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
,	,	,	,	,	0
and	and	cc	and	and	0
haue	haue	vhb	have	have	0
recey	recey	n1	recey	recey	0
∣	∣	sy	∣	∣	0
ued	ued	zz	ued	ued	0
more	more	zz	more	more	0
benefites	benefites	n2	benefits	benefit	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
handes	handes	n2	hands	hand	0
then	then	av	then	then	0
euer	euer	av	ever	ever	0
I	I	pns11	I	i	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
serued	serued	vvn	served	serve	0
,	,	,	,	,	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
but	but	cc-acp	but	but	0
vvishe	vvishe	vvi	wish	wish	0
you	you	pn22	you	you	0
that	that	d	that	that	0
vvhich	vvhich	r-crq	which	which	0
no	no	dx	no	no	0
man	man	n1	man	man	0
can	can	vmb	can	can	0
giue	giue	vvi	give	give	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
pray	pray	vvb	pray	pray	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
vvhich	vvhich	r-crq	which	which	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
obtaine	obtaine	vvi	obtain	obtain	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
so	so	av	so	so	0
serue	serue	vvi	serve	serve	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
of	of	pp-f	of	of	0
heauen	heauen	n1	heaven	heaven	0
and	and	cc	and	and	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
during	during	p-acp	during	during	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
pilgrimage	pilgrimage	n1	pilgrimage	pilgrimage	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
shorte	shorte	j	short	short	0
and	and	cc	and	and	0
transitory	transitory	j	transitory	transitory	0
vvorlde	vvorlde	n1	world	world	0
,	,	,	,	,	0
that	that	cst	that	that	0
vvhen	vvhen	c-crq	when	when	0
this	this	d	this	this	0
life	life	n1	life	life	0
shall	shall	vmb	shall	shall	0
cease	cease	vvi	cease	cease	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
vvorldly	vvorldly	j	worldly	worldly	0
helpes	helpes	n2	helps	help	0
shall	shall	vmb	shall	shall	0
fayle	fayle	vvi	fail	fail	0
you	you	pn22	you	you	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
haue	haue	vhi	have	have	0
God	God	n1	God	god	0
your	your	po22	your	your	0
father	father	n1	father	father	0
,	,	,	,	,	0
Christ	Christ	np1	Christ	Christ	0
your	your	po22	your	your	0
brother	brother	n1	brother	brother	0
,	,	,	,	,	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Ghost	Ghost	n1	Ghost	ghost	0
your	your	po22	your	your	0
comforter	comforter	n1	comforter	comforter	0
,	,	,	,	,	0
the	the	dt	the	the	0
Angels	Angels	n2	Angels	angel	0
your	your	po22	your	your	0
companions	companions	n2	companions	companion	0
,	,	,	,	,	0
your	your	po22	your	your	0
inheritance	inheritance	n1	inheritance	inheritance	0
aboue	aboue	p-acp	above	above	0
the	the	dt	the	the	0
Heauens	Heauens	n2	Heavens	heaven	0
,	,	,	,	,	0
vvith	vvith	p-acp	with	with	0
ioyes	ioyes	ng1	joys	joy	0
vnspea	vnspea	n1	vnspea	vnspea	0
∣	∣	sy	∣	∣	0
kable	kable	j	kable	kable	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
life	life	n1	life	life	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
last	last	vvi	last	last	0
for	for	p-acp	for	for	0
euer	euer	av	ever	ever	0
.	.	.	.	.	1
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
