NOBLES	NOBLES	np1	NOBLES	Nobles	0
thereof	thereof	av	thereof	thereof	0
linketh	linketh	vvz	linketh	link	0
them	them	pno32	them	they	0
togither	togither	av	together	together	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
amitie	amitie	n1	amity	amity	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
seldome	seldome	av	seldom	seldom	0
or	or	cc	or	or	0
neuer	neuer	av-x	never	never	0
is	is	vbz	is	be	0
worne	worne	vvn	worn	wear	0
out	out	av	out	out	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
meanes	meanes	n2	means	mean	0
a	a	dt	a	a	0
great	great	j	great	great	0
strengthening	strengthening	vvg	strengthening	strengthen	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
vnto	vnto	p-acp	unto	unto	0
both	both	d	both	both	0
houses	houses	n2	houses	house	0
.	.	.	.	.	1
The	The	dt	The	the	0
other	other	n-jn	other	other	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
serueth	serueth	vvz	serveth	serve	0
to	to	pc-acp	to	to	0
vnite	vnite	vvi	unite	unite	0
the	the	dt	the	the	0
families	families	n2	families	family	0
which	which	r-crq	which	which	0
haue	haue	vhb	have	have	0
matched	matched	vvn	matched	match	0
togither	togither	av	together	together	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
loue	loue	n1	love	love	0
and	and	cc	and	and	0
amitie	amitie	n1	amity	amity	0
,	,	,	,	,	0
and	and	cc	and	and	0
thereby	thereby	av	thereby	thereby	0
wor	wor	zz	wor	wor	0
∣	∣	sy	∣	∣	0
keth	keth	zz	keth	keth	0
the	the	dt	the	the	0
like	like	j	like	like	0
effect	effect	n1	effect	effect	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
besides	besides	p-acp	beside	beside	0
it	it	pn31	it	it	0
sheweth	sheweth	vvz	shows	show	0
the	the	dt	the	the	0
certainty	certainty	n1	certainty	certainty	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
des	des	fw-fr	des	des	0
∣	∣	sy	∣	∣	0
sending	sending	vvg	sending	send	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	vvn	said	say	0
yoonger	yoonger	jc	younger	young	0
brother	brother	n1	brother	brother	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
both	both	d	both	both	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
houses	houses	n2	houses	house	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
giueth	giueth	vvz	gives	give	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
time	time	n1	time	time	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
if	if	cs	if	if	0
any	any	d	any	any	0
title	title	n1	title	title	0
of	of	pp-f	of	of	0
inheritance	inheritance	n1	inheritance	inheritance	0
be	be	vbb	be	be	0
at	at	p-acp	at	at	0
any	any	d	any	any	0
time	time	n1	time	time	0
cast	cast	vvn	cast	cast	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
yoonger	yoonger	jc	younger	young	0
brother	brother	n1	brother	brother	0
,	,	,	,	,	0
either	either	av-d	either	either	0
descending	descending	vvg	descending	descend	0
from	from	p-acp	from	from	0
ancestor	ancestor	n1	ancestor	ancestor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fathers	fathers	ng1	father's	father	0
side	side	n1	side	side	0
,	,	,	,	,	0
or	or	cc	or	or	0
mothers	mothers	n2	mother's	mother	0
,	,	,	,	,	0
it	it	pn31	it	it	0
giues	giues	vvz	gives	give	0
him	him	pno31	him	he	0
a	a	dt	a	a	0
testimonie	testimonie	n1	testimony	testimony	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
title	title	n1	title	title	0
,	,	,	,	,	0
and	and	cc	and	and	0
witnesseth	witnesseth	vvz	witnesseth	witness	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
world	world	n1	world	world	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
descent	descent	n1	descent	descent	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
continuall	continuall	j	continual	continual	0
bearing	bearing	n-vvg	bearing	bear	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
deuise	deuise	n1	devise	device	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
this	this	d	this	this	0
kind	kind	n1	kind	kind	0
may	may	vmb	may	may	0
(	(	(	(	(	0
many	many	d	many	many	0
times	times	n2	times	time	0
)	)	)	)	)	0
worke	worke	vvb	work	work	0
profit	profit	n1	profit	profit	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
bearer	bearer	n1	bearer	bearer	0
,	,	,	,	,	0
and	and	cc	and	and	0
auoid	auoid	vvi	avoid	avoid	0
many	many	d	many	many	0
troubles	troubles	n2	troubles	trouble	0
and	and	cc	and	and	0
sutes	sutes	n2	suits	suit	0
:	:	:	:	:	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
into	into	p-acp	into	into	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
differings	differings	n2	differings	differing	0
could	could	vmd	could	can	0
I	I	pns11	I	i	0
wish	wish	vvi	wish	wish	0
our	our	po12	our	our	0
yoonger	yoonger	jc	younger	young	0
brothers	brothers	n2	brother's	brother	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
from	from	p-acp	from	from	0
hence	hence	av	hence	hence	0
∣	∣	sy	∣	∣	0
foorth	foorth	av	forth	forth	0
shalbe	shalbe	vmb	shall	shall	0
aduanced	aduanced	vvd	advanced	advance	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
inuest	inuest	vvi	invest	invest	0
them	them	pno32	them	they	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
being	being	vbg	being	be	0
both	both	av-d	both	both	0
hono	hono	fw-it	hono	hono	0
∣	∣	sy	∣	∣	0
rable	rable	n1	rabble	rabble	0
,	,	,	,	,	0
faire	faire	j	fair	fair	0
,	,	,	,	,	0
certaine	certaine	j	certain	certain	0
,	,	,	,	,	0
and	and	cc	and	and	0
profitable	profitable	j	profitable	profitable	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
now	now	av	now	now	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
obiected	obiected	vvn	objected	object	0
that	that	cst	that	that	0
the	the	dt	the	the	0
order	order	n1	order	order	0
in	in	p-acp	in	in	0
vse	vse	n1	use	use	0
sheweth	sheweth	vvz	shows	show	0
plainly	plainly	av-j	plainly	plain	0
ynough	ynough	d	enough	enough	0
the	the	dt	the	the	0
diuersitie	diuersitie	n1	diversity	diversity	0
of	of	pp-f	of	of	0
bro	bro	fw-ge	bro	bro	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
cressant	cressant	n1	crescent	crescent	0
a	a	dt	a	a	0
second	second	ord	second	second	0
,	,	,	,	,	0
the	the	dt	the	the	0
mollet	mollet	n1	mollet	mollet	0
the	the	dt	the	the	0
third	third	ord	third	three	0
,	,	,	,	,	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
means	means	n2	means	mean	0
the	the	dt	the	the	0
matters	matters	n2	matters	matter	0
are	are	vbr	are	be	0
made	made	vvn	made	make	0
certaine	certaine	j	certain	certain	0
:	:	:	:	:	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
I	I	pns11	I	i	0
answere	answere	vvb	answer	answer	0
,	,	,	,	,	0
that	that	cst	that	that	0
first	first	ord	first	first	0
the	the	dt	the	the	0
time	time	n1	time	time	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
means	means	n2	means	mean	0
)	)	)	)	)	0
signified	signified	vvd	signified	signify	0
,	,	,	,	,	0
neither	neither	dx	neither	neither	0
can	can	vmb	can	can	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
known	known	vvn	known	know	0
which	which	r-crq	which	which	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Cressant	Cressant	j-jn	Crescent	crescent	0
bearers	bearers	n2	bearer	bearer	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
vncle	vncle	n1	uncle	uncle	0
or	or	cc	or	or	0
nephew	nephew	n1	nephew	nephew	0
.	.	.	.	.	1
And	And	cc	And	and	0
further	further	av-jc	further	further	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
very	very	av	very	very	0
vsuall	vsuall	j	usual	usual	0
matter	matter	n1	matter	matter	0
for	for	p-acp	for	for	0
euery	euery	d	every	every	0
new	new	j	new	new	0
Riser	Riser	n1	Riser	riser	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
day	day	n1	day	day	0
,	,	,	,	,	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
can	can	vmb	can	can	0
find	find	vvi	find	find	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
like	like	j	like	like	0
Surname	Surname	n1	Surname	surname	0
that	that	cst	that	that	0
beareth	beareth	vvz	bears	bear	0
marke	marke	n1	mark	mark	0
,	,	,	,	,	0
presently	presently	av-j	presently	present	0
to	to	pc-acp	to	to	0
vsurpe	vsurpe	vvi	usurp	usurp	0
the	the	dt	the	the	0
same	same	d	same	same	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Cressant	Cressant	n-jn	Crescent	crescent	0
or	or	cc	or	or	0
some	some	d	some	some	0
such	such	d	such	such	0
difference	difference	n1	difference	difference	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	d	that	that	0
(	(	(	(	(	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
owne	owne	d	own	own	0
part	part	n1	part	part	0
)	)	)	)	)	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
seldome	seldome	av	seldom	seldom	0
credit	credit	vvi	credit	credit	0
such	such	d	such	such	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
differinges	differinges	n2	differings	differing	0
nor	nor	ccx	nor	nor	0
their	their	po32	their	their	0
bearers	bearers	n2	bearer	bearer	0
,	,	,	,	,	0
vnles	vnles	cs	unless	unless	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
other	other	j-jn	other	other	0
testimony	testimony	n1	testimony	testimony	0
or	or	cc	or	or	0
proofe	proofe	n1	proof	proof	0
made	made	vvd	made	make	0
manifest	manifest	j	manifest	manifest	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
counterfetted	counterfetted	vvd	counterfeited	counterfeit	0
so	so	av	so	so	0
well	well	av	well	well	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
deuise	deuise	n1	devise	device	0
,	,	,	,	,	0
except	except	c-acp	except	except	0
the	the	dt	the	the	0
riser	riser	n1	riser	riser	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
throughly	throughly	av-j	thoroughly	thorough	0
acquainted	acquainted	vvn	acquainted	acquaint	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
descent	descent	n1	descent	descent	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
whose	whose	rg-crq	whose	who	0
line	line	n1	line	line	0
he	he	pns31	he	he	0
seeketh	seeketh	vvz	seeks	seek	0
to	to	pc-acp	to	to	0
intrude	intrude	vvi	intrude	intrude	0
himselfe	himselfe	px31	himself	himself	0
into	into	p-acp	into	into	0
,	,	,	,	,	0
and	and	cc	and	and	0
besides	besides	a-acp	beside	beside	0
,	,	,	,	,	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
sooner	sooner	av-c	sooner	soon	0
espied	espied	vvd	espied	espy	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
true	true	j	true	true	0
line	line	n1	line	line	0
&	&	cc	&	and	0
forbidden	forbidden	j-vvn	forbidden	forbid	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
dare	dare	n1	dare	dare	0
(	(	(	(	(	0
for	for	p-acp	for	for	0
feare	feare	n1	fear	fear	0
thereof	thereof	av	thereof	thereof	0
)	)	)	)	)	0
so	so	av	so	so	0
soone	soone	av	soon	soon	0
venter	venter	vvi	venture	venture	0
the	the	dt	the	the	0
committing	committing	vvg	committing	commit	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
falsitie	falsitie	n1	falsity	falsity	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
confusion	confusion	n1	confusion	confusion	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
second	second	ord	second	second	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
second	second	ord	second	second	0
brother	brother	n1	brother	brother	0
,	,	,	,	,	0
and	and	cc	and	and	0
sometimes	sometimes	av	sometime	sometime	0
an	an	dt	and	a	0
other	other	j-jn	other	other	0
second	second	ord	second	second	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
cluster	cluster	vvi	cluster	cluster	0
one	one	pi	one	one	0
Cressant	Cressant	j-jn	Crescent	crescent	0
vpon	vpon	p-acp	upon	upon	0
an	an	dt	and	a	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
many	many	d	many	many	0
times	times	n2	times	time	0
three	three	crd	three	three	0
or	or	cc	or	or	0
foure	foure	crd	foure	four	0
,	,	,	,	,	0
one	one	crd	one	one	0
on	on	p-acp	on	on	0
horsebacke	horsebacke	n1	horseback	horseback	0
vpon	vpon	p-acp	upon	upon	0
an	an	dt	and	a	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
aforesaid	aforesaid	j	aforesaid	aforesaid	0
bearing	bearing	n-vvg	bearing	bear	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
difference	difference	n1	difference	difference	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
or	or	cc	or	or	0
mothers	mothers	ng1	mother's	mother	0
family	family	n1	family	family	0
,	,	,	,	,	0
a	a	dt	a	a	0
man	man	n1	man	man	0
may	may	vmb	may	may	0
better	better	av-jc	better	better	0
distinguish	distinguish	vvi	distinguish	distinguish	0
the	the	dt	the	the	0
brothers	brothers	n2	brother's	brother	0
and	and	cc	and	and	0
set	set	vvi	set	set	0
downe	downe	a-acp	down	down	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
second	second	ord	second	second	0
,	,	,	,	,	0
a	a	dt	a	a	0
third	third	ord	third	three	0
,	,	,	,	,	0
and	and	cc	and	and	0
fourth	fourth	ord	fourth	four	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
And	And	cc	And	and	0
after	after	c-acp	after	after	0
from	from	p-acp	from	from	0
those	those	d	those	those	0
againe	againe	av	again	again	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
fairer	fairer	jc	fairer	fair	0
,	,	,	,	,	0
larger	larger	jc	larger	large	0
,	,	,	,	,	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
apparent	apparent	j	apparent	apparent	0
manner	manner	n1	manner	manner	0
:	:	:	:	:	0
And	And	cc	And	and	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
apt	apt	j	apt	apt	0
am	am	vbm	am	be	0
I	I	pns11	I	i	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
against	against	p-acp	against	against	0
these	these	d	these	these	0
ordinary	ordinary	j	ordinary	ordinary	0
differences	differences	n2	differences	difference	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
called	called	vvn	called	call	0
)	)	)	)	)	0
knowing	knowing	vvg	knowing	know	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
but	but	p-acp	but	but	0
new	new	j	new	new	0
inuentions	inuentions	n2	inventions	invention	0
,	,	,	,	,	0
and	and	cc	and	and	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
as	as	p-acp	as	as	0
ordinaries	ordinaries	n2-j	ordinaries	ordinary	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
fashion	fashion	n1	fashion	fashion	0
as	as	c-acp	as	as	0
now	now	av	now	now	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
)	)	)	)	)	0
neuer	neuer	av	never	never	0
vsed	vsed	vvd	used	use	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
King	King	n1	King	king	0
Henrie	Henrie	np1	Henrie	Henry	0
the	the	dt	the	the	0
sixt	sixt	ord	sixt	sixth	0
,	,	,	,	,	0
before	before	p-acp	before	before	0
which	which	r-crq	which	which	0
time	time	n1	time	time	0
men	men	n2	men	man	0
were	were	vbdr	were	be	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
warie	warie	j	wary	wary	0
and	and	cc	and	and	0
discreet	discreet	j	discreet	discreet	0
in	in	p-acp	in	in	0
bea	bea	fw-mi	bea	bea	0
∣	∣	sy	∣	∣	0
ring	ring	n1	ring	ring	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
marks	marks	n2	marks	mark	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
foreseeing	foreseeing	vvg	foreseeing	foresee	0
that	that	cst	that	that	0
no	no	dx	no	no	0
intruders	intruders	n2	intruders	intruder	0
should	should	vmd	should	shall	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
their	their	po32	their	their	0
families	families	n2	families	family	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
that	that	cst	that	that	0
any	any	d	any	any	0
should	should	vmd	should	shall	0
lay	lay	vvi	lay	lay	0
away	away	av	away	away	0
or	or	cc	or	or	0
remoue	remoue	vvi	remove	remove	0
their	their	po32	their	their	0
differings	differings	n2	differings	differing	0
without	without	p-acp	without	without	0
speciall	speciall	j	special	special	0
warrant	warrant	n1	warrant	warrant	0
or	or	cc	or	or	0
license	license	n1	license	licence	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
thereby	thereby	av	thereby	thereby	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
preiudiced	preiudiced	vvn	prejudiced	prejudice	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
a	a	dt	a	a	0
Labell	Labell	n1	Label	label	0
being	being	vbg	being	be	0
much	much	d	much	much	0
in	in	p-acp	in	in	0
vse	vse	n1	use	use	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
heire	heire	n1	heir	heir	0
apparent	apparent	j	apparent	apparent	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
wear	wear	vvi	wear	wear	0
as	as	p-acp	as	as	0
his	his	po31	his	his	0
difference	difference	n1	difference	difference	0
during	during	p-acp	during	during	0
his	his	po31	his	his	0
fathers	fathers	ng1	father's	father	0
life	life	n1	life	life	0
)	)	)	)	)	0
was	was	vbds	was	be	0
sel	sel	vvd	sell	fall	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
remooued	remooued	vvn	removed	remove	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
second	second	ord	second	second	0
brother	brother	n1	brother	brother	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
inheritance	inheritance	n1	inheritance	inheritance	0
went	went	vvd	went	go	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
daughters	daughters	n2	daughters	daughter	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
elder	elder	jc-jn	elder	elder	0
brother	brother	n1	brother	brother	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
the	the	dt	the	the	0
second	second	ord	second	second	0
was	was	vbds	was	be	0
permitted	permitted	vvn	permitted	permit	0
to	to	pc-acp	to	to	0
beare	beare	vvi	bear	bear	0
the	the	dt	the	the	0
same	same	d	same	same	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
difference	difference	n1	difference	difference	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
heire	heire	n1	heir	heir	0
male	male	j-jn	male	male	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
familie	familie	n1	family	family	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
one	one	pi	one	one	0
that	that	cst	that	that	0
remained	remained	vvd	remained	remain	0
in	in	p-acp	in	in	0
expectancie	expectancie	n1	expectancy	expectancy	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
might	might	vmd	might	may	0
not	not	xx	not	not	0
the	the	dt	the	the	0
second	second	ord	second	second	0
brother	brother	n1	brother	brother	0
vse	vse	vvi	use	use	0
to	to	pc-acp	to	to	0
intrude	intrude	vvi	intrude	intrude	0
himselfe	himselfe	px31	himself	himself	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
absolute	absolute	j	absolute	absolute	0
signes	signes	n2	signs	sign	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
house	house	n1	house	house	0
(	(	(	(	(	0
the	the	dt	the	the	0
inheritance	inheritance	n1	inheritance	inheritance	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
neeces	neeces	n2	nieces	niece	0
or	or	cc	or	or	0
kinswomen	kinswomen	n2	kinswomen	kinswoman	0
)	)	)	)	)	0
as	as	a-acp	as	as	0
appeared	appeared	vvd	appeared	appear	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
case	case	n1	case	case	0
betweene	betweene	p-acp	between	between	0
Gray	Gray	j-jn	Grey	grey	0
of	of	pp-f	of	of	0
Ruthine	Ruthine	np1	Ruthine	Ruthine	0
and	and	cc	and	and	0
Hastings	Hastings	np1	Hastings	Hastings	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
this	this	d	this	this	0
:	:	:	:	:	0
Iohn	Iohn	np1	Iohn	John	0
Lord	Lord	n1	Lord	lord	0
Hastings	Hastings	np1	Hastings	Hastings	0
married	married	vvn	married	marry	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
first	first	ord	first	first	0
wife	wife	n1	wife	wife	0
Izabell	Izabell	np1	Izabell	Isabella	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sis	sis	fw-la	sis	sis	0
∣	∣	sy	∣	∣	0
ters	ters	n1	ters	ters	0
and	and	cc	and	and	0
heires	heires	n2	heirs	heir	0
of	of	pp-f	of	of	0
Almerie	Almerie	n1	Almery	almery	0
de	de	fw-fr	de	de	0
vallence	vallence	n1	vallence	vallence	0
Earle	Earle	n1	Earl	earl	0
of	of	pp-f	of	of	0
Penbrooke	Penbrooke	np1	Penbrooke	Pembroke	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
whom	whom	ro-crq	whom	who	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
issue	issue	n1	issue	issue	0
Iohn	Iohn	np1	Iohn	John	0
Hastings	Hastings	np1	Hastings	Hastings	0
(	(	(	(	(	0
after	after	p-acp	after	after	0
Earle	Earle	n1	Earl	earl	0
of	of	pp-f	of	of	0
Penbrooke	Penbrooke	np1	Penbrooke	Pembroke	0
)	)	)	)	)	0
Elizabeth	Elizabeth	np1	Elizabeth	Elizabeth	0
(	(	(	(	(	0
mar	mar	vvb	mar	mar	0
∣	∣	sy	∣	∣	0
ried	ried	zz	ried	ried	0
to	to	p-acp	to	to	0
Roger	Roger	np1	Roger	Roger	0
Lord	Lord	n1	Lord	lord	0
Gray	Gray	j-jn	Grey	grey	0
of	of	pp-f	of	of	0
Ruthin	Ruthin	np1	Ruthin	Ruthin	0
)	)	)	)	)	0
and	and	cc	and	and	0
some	some	d	some	some	0
other	other	j-jn	other	other	0
children	children	n2	children	child	0
which	which	r-crq	which	which	0
needs	needs	vvz	needs	need	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
spoken	spoken	vvn	spoken	speak	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
take	take	vvb	take	take	0
it	it	pn31	it	it	0
)	)	)	)	)	0
al	al	d	all	all	0
the	the	dt	the	the	0
lines	lines	n2	lines	line	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
failed	failed	vvd	failed	fail	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
extinguishing	extinguishing	vvg	extinguishing	extinguish	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
line	line	n1	line	line	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Iohn	Iohn	np1	Iohn	John	0
Earle	Earle	n1	Earl	earl	0
of	of	pp-f	of	of	0
penbrooke	penbrooke	n1	pembroke	pembroke	0
:	:	:	:	:	0
after	after	c-acp	after	after	0
(	(	(	(	(	0
such	such	d	such	such	0
issue	issue	n1	issue	issue	0
being	being	vbg	being	be	0
had	had	vhd	had	have	0
)	)	)	)	)	0
the	the	av	the	then	0
said	said	vvd	said	say	0
Izabell	Izabell	np1	Izabell	Isabella	0
Vallence	Vallence	n1	Vallence	vallence	0
died	died	vvd	died	die	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Iohn	Iohn	np1	Iohn	John	0
Lord	Lord	n1	Lord	lord	0
Hastings	Hastings	np1	Hastings	Hastings	0
tooke	tooke	vvd	took	take	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
second	second	ord	second	second	0
wife	wife	n1	wife	wife	0
Izabell	Izabell	np1	Izabell	Isabella	0
the	the	dt	the	the	0
daughter	daughter	n1	daughter	daughter	0
of	of	pp-f	of	of	0
Hugh	Hugh	np1	Hugh	Hugh	0
Spenser	Spenser	np1	Spenser	Spenser	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
whom	whom	ro-crq	whom	who	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
issue	issue	n1	issue	issue	0
Hugh	Hugh	np1	Hugh	Hugh	0
Hastings	Hastings	np1	Hastings	Hastings	0
,	,	,	,	,	0
and	and	cc	and	and	0
Thomas	Thomas	np1	Thomas	Thomas	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
died	died	vvd	died	die	0
,	,	,	,	,	0
and	and	cc	and	and	0
