YOur	YOur	po22	YOur	your	0
wouldst	wouldst	vmd2	wouldst	will	0
not	not	xx	not	not	0
suffer	suffer	vvi	suffer	suffer	0
this	this	d	this	this	0
scab	scab	n1	scab	scab	0
of	of	pp-f	of	of	0
backbiting	backbiting	n1	backbiting	backbiting	0
to	to	pc-acp	to	to	0
proceed	proceed	vvi	proceed	proceed	0
any	any	d	any	any	0
farther	farther	av-jc	farther	far	0
.	.	.	.	.	1
O	O	sy	O	o	0
most	most	ds	most	most	0
excellent	excellent	j	excellent	excellent	0
Man	Man	n1	Man	man	0
!	!	!	!	!	0
what	what	q-crq	what	what	0
shall	shall	vmb	shall	shall	0
I	I	pns11	I	i	0
repay	repay	vvi	repay	repay	0
unto	unto	p-acp	unto	unto	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
true	true	j	true	true	0
Philosopher	Philosopher	n1	Philosopher	philosopher	0
,	,	,	,	,	0
hast	hast	vh2	hast	have	0
no	no	dx	no	no	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
vain	vain	j	vain	vain	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
things	things	n2	things	thing	0
as	as	c-acp	as	as	0
make	make	vvb	make	make	0
a	a	dt	a	a	0
great	great	j	great	great	0
shew	shew	n1	show	show	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
vulgarly	vulgarly	av-j	vulgarly	vulgar	0
praised	praised	vvn	praised	praise	0
,	,	,	,	,	0
sought	sought	vvn	sought	seek	0
for	for	p-acp	for	for	0
,	,	,	,	,	0
and	and	cc	and	and	0
desired	desired	vvd	desired	desire	0
by	by	p-acp	by	by	0
other	other	j-jn	other	other	0
men	men	n2	men	man	0
,	,	,	,	,	0
are	are	vbr	are	be	0
now	now	av	now	now	0
esteemed	esteemed	vvn	esteemed	esteem	0
base	base	j	base	base	0
with	with	p-acp	with	with	0
thee	thee	pno21	thee	thou	0
?	?	?	?	?	1
My	My	po11	My	my	0
grateful	grateful	j	grateful	grateful	0
minde	minde	n1	mind	mind	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
love	love	n1	love	love	0
towards	towards	p-acp	towards	towards	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
commands	commands	vvz	commands	command	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
offer	offer	vvi	offer	offer	0
this	this	d	this	this	0
small	small	j	small	small	0
token	token	n1	token	token	0
to	to	p-acp	to	to	0
thee	thee	pno21	thee	thou	0
in	in	p-acp	in	in	0
testi	testi	n1	testi	testi	0
∣	∣	sy	∣	∣	0
monythereof	monythereof	av	monythereof	monythereof	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
accept	accept	vvb	accept	accept	0
freely	freely	av-j	freely	free	0
and	and	cc	and	and	0
willingly	willingly	av-j	willingly	willing	0
,	,	,	,	,	0
and	and	cc	and	and	0
suffer	suffer	vvi	suffer	suffer	0
that	that	d	that	that	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
sincere	sincere	j	sincere	sincere	0
gift	gift	n1	gift	gift	0
,	,	,	,	,	0
that	that	cst	that	that	0
wicked	wicked	j	wicked	wicked	0
saying	saying	n-vvg	saying	say	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
disanulled	disanulled	vvd	disannulled	disannul	0
,	,	,	,	,	0
that	that	cst	that	that	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
profession	profession	n1	profession	profession	0
cannot	cannot	vmbx	cannot	can	0
endure	endure	vvi	endure	endure	0
one	one	pi	one	one	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
.	.	.	.	.	1
God	God	np1	God	God	0
the	the	dt	the	the	0
best	best	js	best	best	0
and	and	cc	and	and	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
hath	hath	vhz	hath	have	0
granted	granted	vvn	granted	grant	0
unto	unto	p-acp	unto	unto	0
thee	thee	pno21	thee	thou	0
long	long	j	long	long	0
life	life	n1	life	life	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
prosperous	prosperous	j	prosperous	prosperous	0
aspect	aspect	n1	aspect	aspect	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Stars	Stars	n2	Stars	star	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
Citizens	Citizens	n2	Citizens	citizen	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
health	health	n1	health	health	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
preserved	preserved	vvn	preserved	preserve	0
and	and	cc	and	and	0
restored	restored	vvn	restored	restore	0
by	by	p-acp	by	by	0
thy	thy	po21	thy	thy	0
care	care	n1	care	care	0
for	for	c-acp	for	for	0
very	very	av	very	very	0
many	many	d	many	many	0
years	years	n2	years	year	0
effectually	effectually	av-j	effectually	effectual	0
hitherto	hitherto	av	hitherto	hitherto	0
,	,	,	,	,	0
that	that	cst	that	that	0
posterity	posterity	n1	posterity	posterity	0
must	must	vmb	must	must	0
justly	justly	av-j	justly	just	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
lived	lived	vvn	lived	live	0
long	long	av-j	long	long	0
,	,	,	,	,	0
worthy	worthy	j	worthy	worthy	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Garland	Garland	n1	Garland	garland	0
of	of	pp-f	of	of	0
oak	oak	n1	oak	oak	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
Statue	Statue	n1	Statue	statue	0
of	of	pp-f	of	of	0
gold	gold	n1	gold	gold	0
also	also	av	also	also	0
,	,	,	,	,	0
(	(	(	(	(	0
if	if	cs	if	if	0
our	our	po12	our	our	0
times	times	n2	times	time	0
would	would	vmd	would	will	0
afford	afford	vvi	afford	afford	0
such	such	d	such	such	0
honour	honour	n1	honour	honour	0
)	)	)	)	)	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
thou	thou	pns21	thou	thou	0
well	well	av	well	well	0
deserving	deserving	j-vvg	deserving	deserve	0
Captain	Captain	n1	Captain	captain	0
,	,	,	,	,	0
dischar	dischar	n1	dischar	dischar	0
∣	∣	sy	∣	∣	0
ged	ged	vvn	ged	ge	0
by	by	p-acp	by	by	0
age	age	n1	age	age	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
Champion	Champion	n1	Champion	champion	0
freed	freed	vvn	freed	free	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
years	years	n2	years	year	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
token	token	n1	token	token	0
of	of	pp-f	of	of	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
queror	queror	n1	queror	queror	0
of	of	pp-f	of	of	0
monsters	monsters	n2	monsters	monster	0
,	,	,	,	,	0
that	that	cst	that	that	0
daily	daily	j	daily	daily	0
spring	spring	n1	spring	spring	0
up	up	a-acp	up	up	0
with	with	p-acp	with	with	0
too	too	av	too	too	0
fruitful	fruitful	j	fruitful	fruitful	0
an	an	dt	and	a	0
increase	increase	n1	increase	increase	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
destruction	destruction	n1	destruction	destruction	0
of	of	pp-f	of	of	0
mankinde	mankinde	n1	mankind	mankind	0
,	,	,	,	,	0
dwellest	dwellest	vv2	dwellest	dwell	0
with	with	p-acp	with	with	0
thy	thy	po21	thy	thy	0
self	self	n1	self	self	0
,	,	,	,	,	0
thy	thy	po21	thy	thy	0
soul	soul	n1	soul	soul	0
yet	yet	av	yet	yet	0
sustaining	sustaining	vvg	sustaining	sustain	0
thy	thy	po21	thy	thy	0
dry	dry	j	dry	dry	0
body	body	n1	body	body	0
yeelding	yeelding	vvg	yielding	yield	0
to	to	p-acp	to	to	0
wasting	wasting	j-vvg	wasting	waste	0
time	time	n1	time	time	0
by	by	p-acp	by	by	0
degrees	degrees	n2	degrees	degree	0
very	very	av	very	very	0
easily	easily	av-j	easily	easy	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
defiled	defiled	vvn	defiled	defile	0
with	with	p-acp	with	with	0
no	no	dx	no	no	0
conditions	conditions	n2	conditions	condition	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
prison	prison	n1	prison	prison	0
,	,	,	,	,	0
sees	sees	vvz	sees	see	0
the	the	av	the	then	0
Hav	Hav	vhb	Have	have	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
almost	almost	av	almost	almost	0
come	come	vvn	come	come	0
into	into	p-acp	into	into	0
it	it	pn31	it	it	0
;	;	;	;	;	0
thy	thy	po21	thy	thy	0
minde	minde	n1	mind	mind	0
being	being	vbg	being	be	0
abstracted	abstracted	vvn	abstracted	abstract	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
sad	sad	j	sad	sad	0
vexations	vexations	n2	vexations	vexation	0
of	of	pp-f	of	of	0
humane	humane	j	humane	humane	0
life	life	n1	life	life	0
:	:	:	:	:	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
time	time	n1	time	time	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
to	to	pc-acp	to	to	0
spare	spare	vvi	spare	spare	0
from	from	p-acp	from	from	0
divine	divine	j-jn	divine	divine	0
Medi	Medi	fw-la	Medi	medi	0
∣	∣	sy	∣	∣	0
tations	tations	n2	tations	tation	0
,	,	,	,	,	0
penetrating	penetrating	vvg	penetrating	penetrate	0
into	into	p-acp	into	into	0
all	all	d	all	all	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
secrets	secrets	n2-jn	secrets	secret	0
of	of	pp-f	of	of	0
things	things	n2	things	thing	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
dost	dost	vd2	dost	do	0
expatiate	expatiate	j	expatiate	expatiate	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
pleasant	pleasant	j	pleasant	pleasant	0
green	green	j-jn	green	green	0
Gardens	Gardens	n2	Gardens	garden	0
of	of	pp-f	of	of	0
various	various	j	various	various	0
natural	natural	j	natural	natural	0
Philosophy	Philosophy	n1	Philosophy	philosophy	0
.	.	.	.	.	1
Behold	Behold	vvb	Behold	behold	0
here	here	av	here	here	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
exquisite	exquisite	j	exquisite	exquisite	0
Garland	Garland	n1	Garland	garland	0
for	for	p-acp	for	for	0
thee	thee	pno21	thee	thou	0
gathered	gathered	vvn	gathered	gather	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
secret	secret	j-jn	secret	secret	0
Orchard	Orchard	n1	Orchard	orchard	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
great	great	j	great	great	0
Parent	Parent	n1	Parent	parent	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
feed	feed	vvi	feed	feed	0
the	the	dt	the	the	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
will	will	vmb	will	will	0
lead	lead	vvi	led	lead	0
the	the	dt	the	the	0
singular	singular	j	singular	singular	0
acuteness	acuteness	n1	acuteness	acuteness	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
wit	wit	n1	wit	wit	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
thou	thou	pns21	thou	thou	0
aboun	aboun	n1	aboum	aboum	0
∣	∣	sy	∣	∣	0
dest	dest	fw-la	dest	dest	0
with	with	p-acp	with	with	0
into	into	p-acp	into	into	0
her	her	po31	her	her	0
most	most	av-ds	most	most	0
hidden	hidden	j-vvn	hidden	hide	0
places	places	n2	places	place	0
.	.	.	.	.	1
Thou	Thou	pns21	Thou	thou	0
being	being	vbg	being	be	0
an	an	dt	and	a	0
excellent	excellent	j	excellent	excellent	0
Anatomist	Anatomist	n1	Anatomist	anatomist	0
,	,	,	,	,	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
thee	thee	pno21	thee	thou	0
try	try	vvi	try	try	0
if	if	cs	if	if	0
thou	thou	pns21	thou	thou	0
canst	canst	vm2	canst	can	0
dissect	dissect	vvi	dissect	dissect	0
Insects	Insects	vvz	Insects	insect	0
;	;	;	;	;	0
the	the	dt	the	the	0
great	great	j	great	great	0
Stagyrite	Stagyrite	np1	Stagyrite	Stagyrite	0
being	being	vbg	being	be	0
thy	thy	av	thy	thy	0
guide	guide	n1	guide	guide	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
disdain	disdain	vvi	disdain	disdain	0
to	to	pc-acp	to	to	0
search	search	vvi	search	search	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
Animals	Animals	n2	Animals	animal	0
.	.	.	.	.	1
Thou	Thou	pns21	Thou	thou	0
shalt	shalt	vm2	shalt	shall	0
finde	finde	vvi	find	find	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
little	little	j	little	little	0
body	body	n1	body	body	0
of	of	pp-f	of	of	0
Bees	Bees	n2	Bees	bee	0
a	a	dt	a	a	0
bottle	bottle	n1	bottle	bottle	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
receptacle	receptacle	n1	receptacle	receptacle	0
of	of	pp-f	of	of	0
Honey	Honey	n1	Honey	honey	0
sucked	sucked	vvn	sucked	suck	0
from	from	p-acp	from	from	0
flowers	flowers	n2	flowers	flower	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
legs	legs	n2	legs	leg	0
loaded	loaded	vvn	loaded	load	0
with	with	p-acp	with	with	0
Bitumen	Bitumen	np1	Bitumen	Bitumen	0
which	which	r-crq	which	which	0
sticks	sticks	vvz	sticks	stick	0
fast	fast	av-j	fast	fast	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
wax	wax	n1	wax	wax	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
tail	tail	n1	tail	tail	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
horny	horny	j	horny	horny	0
sting	sting	n1	sting	sting	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
revenging	revenging	j-vvg	revenging	revenge	0
poyson	poyson	n1	poison	poison	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
draw	draw	vvi	draw	draw	0
forth	forth	av	forth	forth	0
as	as	c-acp	as	as	0
soon	soon	av	soon	soon	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Bee	Bee	n1	Bee	bee	0
please	please	vvb	please	please	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
swarm	swarm	n1	swarm	swarm	0
is	is	vbz	is	be	0
said	said	vvn	said	say	0
to	to	pc-acp	to	to	0
want	want	vvi	want	want	0
one	one	pi	one	one	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
there	there	a-acp	there	there	0
naturally	naturally	av-j	naturally	natural	0
belongs	belongs	vvz	belongs	belong	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
supreme	supreme	j	supreme	supreme	0
power	power	n1	power	power	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
can	can	vmb	can	can	0
overthrow	overthrow	vvi	overthrow	overthrow	0
all	all	d	all	all	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
at	at	p-acp	at	at	0
his	his	po31	his	his	0
pleasure	pleasure	n1	pleasure	pleasure	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
ought	ought	vmd	ought	ought	0
to	to	p-acp	to	to	0
be	be	vbi	be	be	0
an	an	dt	and	a	0
im	im	p-acp	im	in	0
∣	∣	sy	∣	∣	0
bred	bred	n1	bred	bread	0
gentleness	gentleness	n1	gentleness	gentleness	0
,	,	,	,	,	0
whence	whence	c-crq	whence	whence	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
that	that	d	that	that	0
Kings	Kings	n2	Kings	king	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
proper	proper	j	proper	proper	0
attribute	attribute	n1	attribute	attribute	0
are	are	vbr	are	be	0
called	called	vvn	called	call	0
Fathers	Fathers	n2	Father's	father	0
and	and	cc	and	and	0
Pastors	Pastors	ng1	Pastor's	pastor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
Gnats	Gnats	n2	Gnats	gnat	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
observe	observe	vvi	observe	observe	0
their	their	po32	their	their	0
sounding	sounding	j-vvg	sounding	sound	0
trumpet	trumpet	n1	trumpet	trumpet	0
that	that	cst	that	that	0
will	will	vmb	will	will	0
suck	suck	vvi	suck	suck	0
bloud	bloud	n1	blood	blood	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Animals	Animals	n2	Animals	animal	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
draw	draw	vvi	draw	draw	0
out	out	av	out	out	0
moisture	moisture	n1	moisture	moisture	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
joynts	joynts	n2	joints	joint	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
solid	solid	j	solid	solid	0
wood	wood	n1	wood	wood	0
,	,	,	,	,	0
and	and	cc	and	and	0
wine-vessels	wine-vessels	n2	wine-vessels	wine-vessel	0
.	.	.	.	.	1
How	How	q-crq	How	how	0
wilt	wilt	vm2	wilt	will	0
thou	thou	pns21	thou	thou	0
be	be	vbi	be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
small	small	j	small	small	0
proboscis	proboscis	n1	proboscis	proboscis	0
of	of	pp-f	of	of	0
Butter-flies	Butter-flies	n2	Butterflies	butterfly	0
wreathed	wreathed	vvn	wreathed	wreathe	0
alwaies	alwaies	av	always	always	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
spiral	spiral	n1	spiral	spiral	0
line	line	n1	line	line	0
,	,	,	,	,	0
after	after	c-acp	after	after	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
drawn	drawn	vvn	drawn	draw	0
forth	forth	av	forth	forth	0
nutriment	nutriment	n1	nutriment	nutriment	0
from	from	p-acp	from	from	0
flowers	flowers	n2	flowers	flower	0
,	,	,	,	,	0
their	their	po32	their	their	0
extended	extended	vvn	extended	extend	0
large	large	j	large	large	0
wings	wings	n2	wings	wing	0
painted	painted	vvn	painted	paint	0
by	by	p-acp	by	by	0
natures	natures	n2	nature's	nature	0
artificial	artificial	j	artificial	artificial	0
pencil	pencil	n1	pencil	pencil	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
paints	paints	vvz	paints	paint	0
can	can	n1	can	can	0
∣	∣	sy	∣	∣	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
imitated	imitated	vvn	imitated	imitate	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
very	very	j	very	very	0
Rain-bow	Rain-bow	n1	Rainbow	rainbow	0
is	is	vbz	is	be	0
scarse	scarse	av-j	scarce	scarce	0
comparable	comparable	j	comparable	comparable	0
;	;	;	;	;	0
Which	Which	r-crq	Which	which	0
right	right	n-jn	right	right	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
colours	colours	n2	colours	colour	0
shewes	shewes	vvz	shows	show	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
a	a	dt	a	a	0
pleasant	pleasant	j	pleasant	pleasant	0
spectacle	spectacle	n1	spectacle	spectacle	0
will	will	vmb	will	will	0
this	this	d	this	this	0
be	be	vbi	be	be	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
artificial	artificial	j	artificial	artificial	0
hands	hands	n2	hands	hand	0
carefully	carefully	av-j	carefully	careful	0
and	and	cc	and	and	0
curiously	curiously	av-j	curiously	curious	0
guide	guide	vvi	guide	guide	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
sharp	sharp	j	sharp	sharp	0
pen-knife	pen-knife	n1	penknife	penknife	0
,	,	,	,	,	0
and	and	cc	and	and	0
very	very	av	very	very	0
fine	fine	j	fine	fine	0
instrument	instrument	n1	instrument	instrument	0
by	by	p-acp	by	by	0
direction	direction	n1	direction	direction	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sight	sight	n1	sighed	sight	0
!	!	!	!	!	1
To	To	p-acp	To	to	0
behold	behold	vvi	behold	behold	0
the	the	dt	the	the	0
pipe	pipe	n1	pipe	pipe	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Grashoppers	Grashoppers	n2	Grasshoppers	grasshopper	0
that	that	cst	that	that	0
live	live	vvb	live	live	0
upon	upon	p-acp	upon	upon	0
dew	dew	n1	due	dew	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
organs	organs	n2	organs	organ	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
shril	shril	j	shrill	shrill	0
sound	sound	n1	found	sound	0
they	they	pns32	they	they	0
make	make	vvb	make	make	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
heat	heat	n1	heat	heat	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Dog-daes	Dog-daes	j	Dog-daes	dog-daes	0
importunately	importunately	av-j	importunately	importunate	0
beats	beats	vvz	beats	beat	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
ears	ears	n2	ears	ear	0
of	of	pp-f	of	of	0
travellers	travellers	n2	travellers	traveller	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
so	so	av	so	so	0
framed	framed	vvn	framed	frame	0
,	,	,	,	,	0
that	that	cst	that	that	0
their	their	po32	their	their	0
concave	concave	j-jn	concave	concave	0
belly	belly	n1	belly	belly	0
is	is	vbz	is	be	0
made	made	vvn	made	make	0
vaulted	vaulted	vvn	vaulted	vault	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
Diaphragm	Diaphragm	n1	Diaphragm	diaphragm	0
,	,	,	,	,	0
over	over	p-acp	over	over	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
extended	extended	vvn	extended	extend	0
a	a	dt	a	a	0
cover	cover	n1	cover	cover	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
thin	thin	j	thin	thin	0
and	and	cc	and	and	0
dry	dry	j	dry	dry	0
membrane	membrane	n1	membrane	membrane	0
,	,	,	,	,	0
like	like	av-j	like	like	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Drum	Drum	n1	Drum	drum	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
lets	lets	vvz	lets	let	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
air	air	n1	air	air	0
by	by	p-acp	by	by	0
an	an	dt	and	a	0
oblique	oblique	j	oblique	oblique	0
turning	turning	n-vvg	turning	turn	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
beaten	beaten	vvn	beaten	beat	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
regular	regular	j	regular	regular	0
and	and	cc	and	and	0
suc	suc	fw-la	suc	suc	0
∣	∣	sy	∣	∣	0
cessive	cessive	j	cessive	cessive	0
motion	motion	n1	motion	motion	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
wings	wings	n2	wings	wing	0
,	,	,	,	,	0
and	and	cc	and	and	0
stomach	stomach	n1	stomach	stomach	0
,	,	,	,	,	0
coming	coming	vvg	coming	come	0
in	in	p-acp	in	in	0
at	at	p-acp	at	at	0
a	a	dt	a	a	0
strat	strat	j	strat	strat	0
passage	passage	n1	passage	passage	0
,	,	,	,	,	0
and	and	cc	and	and	0
presently	presently	av-j	presently	present	0
dilated	dilated	vvn	dilated	dilate	0
,	,	,	,	,	0
beating	beating	vvg	beating	beat	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
rough-cast	rough-cast	j-jn	roughcast	rough-cast	0
wals	wals	n2	walls	wall	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hollow	hollow	j-jn	hollow	hollow	0
place	place	n1	place	place	0
,	,	,	,	,	0
and	and	cc	and	and	0
refracted	refracted	j-vvn	refracted	refract	0
,	,	,	,	,	0
makes	makes	vvz	makes	make	0
a	a	dt	a	a	0
sound	sound	n1	found	sound	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
horns	horns	n2	horns	horn	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
great	great	j	great	great	0
Beetles	Beetles	n2	Beetles	beetle	0
,	,	,	,	,	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
like	like	av-j	like	like	0
to	to	p-acp	to	to	0
Stags	Stags	n2	Stags	stag	0
horns	horns	n2	horns	horn	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
sharpest	sharpest	js	sharpest	sharp	0
points	points	n2	points	point	0
are	are	vbr	are	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
wounds	wounds	n2	wounds	wound	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
muscles	muscles	n2	muscles	muscle	0
that	that	cst	that	that	0
move	move	vvb	move	move	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
tye	tye	vvi	tie	tie	0
them	them	pno32	them	they	0
on	on	p-acp	on	on	0
exceeding	exceeding	vvg	exceeding	exceed	0
fast	fast	av-j	fast	fast	0
.	.	.	.	.	1
The	The	dt	The	the	0
Rhinoceros	Rhinoceros	n1	Rhinoceros	rhinoceros	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
Beetles	Beetles	n2	Beetles	beetle	0
.	.	.	.	.	1
The	The	dt	The	the	0
swelling	swelling	j-vvg	swelling	swell	0
purse	purse	n1	purse	purse	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
silk	silk	n1	silk	silk	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
wound	wound	vvn	wound	wind	0
back	back	av	back	back	0
again	again	av	again	again	0
into	into	p-acp	into	into	0
many	many	d	many	many	0
turnings	turnings	n2-vvg	turnings	turn	0
