Madam	Madam	n1	Madam	madam	0
to	to	pc-acp	to	to	0
affect	affect	vvi	affect	affect	0
a	a	dt	a	a	0
generous	generous	j	generous	generous	0
and	and	cc	and	and	0
heroick	heroick	j	heroic	heroic	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
to	to	pc-acp	to	to	0
work	work	vvi	work	work	0
a	a	dt	a	a	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
tender	tender	j	tender	tender	0
and	and	cc	and	and	0
relenting	relenting	j-vvg	relenting	relent	0
disposition	disposition	n1	disposition	disposition	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
sensible	sensible	j	sensible	sensible	0
and	and	cc	and	and	0
well-natur'd	well-natur'd	j	well-natured	well-natured	0
constitution	constitution	n1	constitution	constitution	0
;	;	;	;	;	0
neither	neither	av-dx	neither	neither	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
shall	shall	vmb	shall	shall	0
easily	easily	av-j	easily	easy	0
be	be	vbi	be	be	0
seene	seene	vvn	seen	see	0
effected	effected	vvn	effected	effect	0
from	from	p-acp	from	from	0
a	a	dt	a	a	0
harsh	harsh	j	harsh	harsh	0
and	and	cc	and	and	0
rude	rude	j	rude	rude	0
(	(	(	(	(	0
though	though	cs	though	though	0
never	never	av-x	never	never	0
so	so	av	so	so	0
witty	witty	j	witty	witty	0
)	)	)	)	)	0
an	an	dt	and	a	0
expression	expression	n1	expression	expression	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
Verses	Verses	n2	Verses	verse	0
;	;	;	;	;	0
some	some	d	some	some	0
,	,	,	,	,	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
meane	meane	vvi	mean	mean	0
never	never	av-x	never	never	0
so	so	av	so	so	0
lovingly	lovingly	av-vvg	lovingly	love	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
yet	yet	av	yet	yet	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
naturall	naturall	j	natural	natural	0
verjuyce	verjuyce	n1	verjuice	verjuice	0
be	be	vbb	be	be	0
ever	ever	av	ever	ever	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
Bacchus	Bacchus	np1	Bacchus	Bacchus	0
and	and	cc	and	and	0
Venus	Venus	np1	Venus	Venus	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
in	in	p-acp	in	in	0
point	point	n1	point	point	0
of	of	pp-f	of	of	0
obscurity	obscurity	n1	obscurity	obscurity	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
sort	sort	n1	sort	sort	0
to	to	pc-acp	to	to	0
excuse	excuse	vvi	excuse	excuse	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
with	with	p-acp	with	with	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
I	I	pns11	I	i	0
feare	feare	vvb	fear	fear	0
wee	wee	pns12	we	we	0
all	all	d	all	all	0
often	often	av	often	often	0
unwillingly	unwillingly	av-j	unwillingly	unwilling	0
incurre	incurre	vvi	incur	incur	0
the	the	dt	the	the	0
errour	errour	n1	error	error	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
thinking	thinking	vvg	thinking	think	0
our	our	po12	our	our	0
meaning	meaning	n1	meaning	meaning	0
as	as	c-acp	as	as	0
open	open	j	open	open	0
to	to	p-acp	to	to	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
indeed	indeed	av	indeed	indeed	0
the	the	dt	the	the	0
Characters	Characters	n2	Characters	character	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
expression	expression	n1	expression	expression	0
are	are	vbr	are	be	0
fully	fully	av-j	fully	full	0
supplyed	supplyed	vvd	supplied	supply	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
understanding	understanding	n1	understanding	understanding	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
whilst	whilst	cs	while	while	0
to	to	pc-acp	to	to	0
others	others	ng2-jn	others	other	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
lamely	lamely	av-j	lamely	lame	0
contracted	contracted	vvn	contracted	contract	0
and	and	cc	and	and	0
imperfect	imperfect	j	imperfect	imperfect	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
much	much	av-d	much	much	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
bold	bold	j	bold	bold	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
to	to	pc-acp	to	to	0
excuse	excuse	vvi	excuse	excuse	0
a	a	dt	a	a	0
poore	poore	j	poor	poor	0
Mother	Mother	n1	Mother	mother	0
wit	wit	n1	wit	wit	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
somewhat	somewhat	av	somewhat	somewhat	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
a	a	dt	a	a	0
passe	passe	n1	pass	pass	0
upon	upon	p-acp	upon	upon	0
their	their	po32	their	their	0
strange	strange	j	strange	strange	0
and	and	cc	and	and	0
uneasie	uneasie	j	uneasy	uneasy	0
habit	habit	n1	habit	habit	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
but	but	p-acp	but	but	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
have	have	vhi	have	have	0
many	many	d	many	many	0
a	a	dt	a	a	0
gird	gird	n1	gird	gird	0
at	at	p-acp	at	at	0
my	my	po11	my	my	0
easie	easie	j	easy	easy	0
and	and	cc	and	and	0
naturall	naturall	j	natural	natural	0
nakednesse	nakednesse	n1	nakedness	nakedness	0
;	;	;	;	;	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
those	those	d	those	those	0
lofty	lofty	j	lofty	lofty	0
dimme	dimme	j	dim	dim	0
shooting	shooting	j-vvg	shooting	shoot	0
Archers	Archers	n2	Archers	archer	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
to	to	pc-acp	to	to	0
remember	remember	vvi	remember	remember	0
,	,	,	,	,	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
who	who	r-crq	who	who	0
shootes	shootes	vvz	shoots	shoot	0
highest	highest	js	highest	high	0
,	,	,	,	,	0
shootes	shootes	vvz	shoots	shoot	0
not	not	xx	not	not	0
ever	ever	av	ever	ever	0
nearest	nearest	av-j	nearest	near	0
the	the	dt	the	the	0
marke	marke	n1	mark	mark	0
;	;	;	;	;	0
and	and	cc	and	and	0
hee	hee	pns31	he	he	0
that	that	cst	that	that	0
may	may	vmb	may	may	0
walke	walke	vvi	walk	walk	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
light	light	n1	light	light	0
,	,	,	,	,	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
suspected	suspected	vvn	suspected	suspect	0
for	for	p-acp	for	for	0
choosing	choosing	vvg	choosing	choose	0
the	the	dt	the	the	0
darke	darke	j	dark	dark	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
(	(	(	(	(	0
Madam	Madam	n1	Madam	madam	0
)	)	)	)	)	0
I	I	pns11	I	i	0
grant	grant	vvb	grant	grant	0
that	that	cst	that	that	0
all	all	d	all	all	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
write	write	vvi	write	write	0
(	(	(	(	(	0
especially	especially	av-j	especially	especial	0
what	what	r-crq	what	what	0
these	these	d	these	these	0
lines	lines	n2	lines	line	0
containe	containe	vvi	contain	contain	0
)	)	)	)	)	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
vanity	vanity	n1	vanity	vanity	0
and	and	cc	and	and	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
idle	idle	j	idle	idle	0
vanity	vanity	n1	vanity	vanity	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
thus	thus	av	thus	thus	0
farre	farre	av-j	far	far	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
excuse	excuse	vvi	excuse	excuse	0
both	both	d	both	both	0
the	the	dt	the	the	0
writing	writing	n1	writing	writing	0
and	and	cc	and	and	0
the	the	dt	the	the	0
reading	reading	n-vvg	reading	read	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
is	is	vbz	is	be	0
little	little	av-j	little	little	0
better	better	av-jc	better	better	0
:	:	:	:	:	0
wee	wee	pns12	we	we	0
often	often	av	often	often	0
condemn	condemn	vvb	condemn	condemn	0
vaine	vaine	j	vain	vain	0
pleasures	pleasures	n2	pleasures	pleasure	0
,	,	,	,	,	0
and	and	cc	and	and	0
remember	remember	vvb	remember	remember	0
not	not	xx	not	not	0
that	that	d	that	that	0
the	the	dt	the	the	0
most	most	ds	most	most	0
things	things	n2	things	thing	0
the	the	dt	the	the	0
best	best	js	best	best	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
most	most	av-ds	most	most	0
seriously	seriously	av-j	seriously	serious	0
doe	doe	vdi	do	do	0
,	,	,	,	,	0
have	have	vhb	have	have	0
indeed	indeed	av	indeed	indeed	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
end	end	n1	end	end	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
God	God	np1	God	God	0
being	being	vbg	being	be	0
served	served	vvn	served	serve	0
and	and	cc	and	and	0
nature	nature	n1	nature	nature	0
sustained	sustained	vvn	sustained	sustain	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
fruit	fruit	n1	fruit	fruit	0
proceeds	proceeds	vvz	proceeds	proceed	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
authority	authority	n1	authority	authority	0
,	,	,	,	,	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
wealth	wealth	n1	wealth	wealth	0
,	,	,	,	,	0
policy	policy	n1	policy	policy	0
,	,	,	,	,	0
and	and	cc	and	and	0
earnest	earnest	j	earnest	earnest	0
intent	intent	n1	intent	intent	0
to	to	pc-acp	to	to	0
profit	profit	vvi	profit	profit	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
satisfie	satisfie	vvi	satisfy	satisfy	0
our	our	po12	our	our	0
impulsive	impulsive	j	impulsive	impulsive	0
affections	affections	n2	affections	affection	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
either	either	d	either	either	0
propound	propound	vvb	propound	propound	0
to	to	p-acp	to	to	0
themselves	themselves	px32	themselves	themselves	0
a	a	dt	a	a	0
felicity	felicity	n1	felicity	felicity	0
whereof	whereof	c-crq	whereof	whereof	0
they	they	pns32	they	they	0
faile	faile	vvb	fail	fail	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
possession	possession	n1	possession	possession	0
,	,	,	,	,	0
or	or	cc	or	or	0
seeke	seeke	vvb	seek	seek	0
to	to	pc-acp	to	to	0
divert	divert	vvi	divert	divert	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
imployments	imployments	n2	employments	employment	0
the	the	dt	the	the	0
dulnesse	dulnesse	n1	dulness	dulness	0
and	and	cc	and	and	0
otherwise	otherwise	av	otherwise	otherwise	0
obtruding	obtruding	j-vvg	obtruding	obtrude	0
miseries	miseries	n2	misery's	misery	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
condition	condition	n1	condition	condition	0
?	?	?	?	?	0
which	which	r-crq	which	which	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
please	please	vvb	please	please	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
,	,	,	,	,	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
excuse	excuse	vvi	excuse	excuse	0
many	many	d	many	many	0
pursuers	pursuers	n2	pursuers	pursuer	0
of	of	pp-f	of	of	0
lawful	lawful	j	lawful	lawful	0
and	and	cc	and	and	0
naturall	naturall	j	natural	natural	0
delights	delights	n2	delights	delight	0
,	,	,	,	,	0
and	and	cc	and	and	0
value	value	vvb	valve	value	0
those	those	d	those	those	0
pleasures	pleasures	n2	pleasures	pleasure	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
better	better	jc	better	better	0
rate	rate	n1	rate	rate	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
most	most	av-ds	most	most	0
perdurable	perdurable	j	perdurable	perdurable	0
and	and	cc	and	and	0
communicable	communicable	j	communicable	communicable	0
.	.	.	.	.	1
May	May	np1	May	May	0
the	the	dt	the	the	0
following	following	j-vvg	following	follow	0
wanton	wanton	j-jn	wanton	wanton	0
(	(	(	(	(	0
but	but	p-acp	but	but	0
as	as	c-acp	as	as	0
modest	modest	j	modest	modest	0
Babes	Babes	n2	Babes	babe	0
as	as	p-acp	as	as	0
their	their	po32	their	their	0
Mother	Mother	n1	Mother	mother	0
Venus	Venus	np1	Venus	Venus	0
could	could	vmd	could	can	0
produce	produce	vvi	produce	produce	0
)	)	)	)	)	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
cannot	cannot	vmbx	cannot	can	0
profit	profit	vvi	profit	profit	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
afford	afford	vvb	afford	afford	0
some	some	d	some	some	0
delight	delight	n1	delight	delight	0
light	light	n1	light	light	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
your	your	po22	your	your	0
Worthy	Worthy	j-jn	Worthy	worthy	0
well	well	av	well	well	0
furnish't	furnish't	vvn	furnished	furnish	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
all	all	d	all	all	0
happinesse	happinesse	n1	happiness	happiness	0
that	that	cst	that	that	0
ever	ever	av	ever	ever	0
Noble	Noble	j	Noble	noble	0
nature	nature	n1	nature	nature	0
possest	possest	vvn	possessed	possess	0
,	,	,	,	,	0
or	or	cc	or	or	0
can	can	vmb	can	can	0
possesse	possesse	vvi	possess	possess	0
.	.	.	.	.	1
I	I	pns11	I	i	0
must	must	vmb	must	must	0
yet	yet	av	yet	yet	0
bee	bee	vbi	be	be	0
so	so	av	so	so	0
much	much	av-d	much	much	0
longer	longer	av-jc	longer	long	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
crave	crave	vvi	crave	crave	0
pardon	pardon	n1	pardon	pardon	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
unintended	unintended	j-vvn	unintended	unintend	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
feare	feare	vvb	fear	fear	0
unpleasant	unpleasant	j	unpleasant	unpleasant	0
length	length	n1	length	length	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
vice	vice	n1	vice	vice	0
of	of	pp-f	of	of	0
writing	writing	vvg	writing	write	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
endlesse	endlesse	j	endless	endless	0
;	;	;	;	;	0
thus	thus	av	thus	thus	0
hath	hath	vhz	hath	have	0
my	my	po11	my	my	0
enmity	enmity	n1	enmity	enmity	0
to	to	p-acp	to	to	0
obscurity	obscurity	n1	obscurity	obscurity	0
brought	brought	vvd	brought	bring	0
forth	forth	av	forth	forth	0
tediousnesse	tediousnesse	n1	tediousness	tediousness	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
all	all	d	all	all	0
this	this	d	this	this	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
sooner	sooner	av-c	sooner	soon	0
read	read	vvn	read	read	0
,	,	,	,	,	0
then	then	cs	then	than	0
some	some	d	some	some	0
one	one	crd	one	one	0
passage	passage	n1	passage	passage	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Night	Night	n1	Night	night	0
pieces	pieces	n2	pieces	piece	0
understood	understood	vvd	understood	understand	0
:	:	:	:	:	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
need	need	n1	need	need	0
afford	afford	vvi	afford	afford	0
profitable	profitable	j	profitable	profitable	0
stuffe	stuffe	n1	stuff	stuff	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
utter	utter	vvb	utter	utter	0
it	it	pn31	it	it	0
at	at	p-acp	at	at	0
so	so	av	so	so	0
hard	hard	j	hard	hard	0
a	a	dt	a	a	0
rate	rate	n1	rate	rate	0
.	.	.	.	.	1
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
your	your	po22	your	your	0
Ladiships	Ladiships	ng1	Ladyships	ladyship	0
authority	authority	n1	authority	authority	0
would	would	vmd	would	will	0
so	so	av	so	so	0
abate	abate	vvi	abate	abate	0
the	the	dt	the	the	0
price	price	n1	price	price	0
that	that	cst	that	that	0
our	our	po12	our	our	0
poorer	poorer	jc	poorer	poor	0
abilities	abilities	n2	abilities	ability	0
might	might	vmd	might	may	0
hold	hold	vvi	hold	hold	0
trade	trade	n1	trade	trade	0
without	without	p-acp	without	without	0
straining	straining	vvg	straining	strain	0
.	.	.	.	.	1
And	And	np1	And	And	0
seeing	seeing	vvg	seeing	see	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Theame	Theame	n1	Theme	theme	0
of	of	pp-f	of	of	0
verses	verses	n2	verses	verse	0
,	,	,	,	,	0
whither	whither	c-crq	whither	whither	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
not	not	xx	not	not	0
shortly	shortly	av-j	shortly	short	0
to	to	pc-acp	to	to	0
returne	returne	vvi	return	return	0
,	,	,	,	,	0
I	I	pns11	I	i	0
humbly	humbly	av-j	humbly	humble	0
crave	crave	vvb	crave	crave	0
your	your	po22	your	your	0
favour	favour	n1	favour	favour	0
after	after	p-acp	after	after	0
my	my	po11	my	my	0
fashion	fashion	n1	fashion	fashion	0
,	,	,	,	,	0
disorderly	disorderly	av-j	disorderly	disorderly	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
thus	thus	av	thus	thus	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
that	that	cst	that	that	0
howsoever	howsoever	c-acp	howsoever	howsoever	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
stricter	stricter	jc	stricter	strict	0
sort	sort	n1	sort	sort	0
approve	approve	vvi	approve	approve	0
onely	onely	av-j	only	only	0
of	of	pp-f	of	of	0
verses	verses	n2	verses	verse	0
so	so	av	so	so	0
close	close	av-j	close	close	0
,	,	,	,	,	0
usefull	usefull	j	useful	useful	0
,	,	,	,	,	0
and	and	cc	and	and	0
substantially	substantially	av-j	substantially	substantial	0
woven	woven	vvn	woven	weave	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
must	must	vmb	must	must	0
bee	bee	vbi	be	be	0
neither	neither	dx	neither	neither	0
list	list	n1	list	list	0
,	,	,	,	,	0
loosenesse	loosenesse	n1	looseness	looseness	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
the	the	dt	the	the	0
least	least	ds	least	least	0
superfluity	superfluity	n1	superfluity	superfluity	0
of	of	pp-f	of	of	0
words	words	n2	words	word	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
my	my	po11	my	my	0
part	part	n1	part	part	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
strict	strict	j	strict	strict	0
order	order	n1	order	order	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
ever	ever	av	ever	ever	0
yet	yet	av	yet	yet	0
saw	saw	vvd	saw	see	0
it	it	pn31	it	it	0
observed	observed	vvd	observed	observe	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
Author	Author	n1	Author	author	0
.	.	.	.	.	1
Nature	Nature	n1	Nature	nature	0
hath	hath	vhz	hath	have	0
mingled	mingled	vvn	mingled	mingle	0
stalkes	stalkes	n2	stalks	stalk	0
with	with	p-acp	with	with	0
flowers	flowers	n2	flowers	flower	0
,	,	,	,	,	0
and	and	cc	and	and	0
Huskes	Huskes	n2	Husks	husk	0
with	with	p-acp	with	with	0
Corne	Corne	n1	Corn	corn	0
,	,	,	,	,	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
raised	raised	vvn	raised	raise	0
ornament	ornament	n1	ornament	ornament	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
excrementiciall	excrementiciall	j	excrementiciall	excrementiciall	0
haires	haires	n2	hairs	hair	0
:	:	:	:	:	0
conceits	conceits	n2	conceits	conceit	0
and	and	cc	and	and	0
matter	matter	n1	matter	matter	0
over-crusht	over-crusht	j	over-crushed	over-crushed	0
,	,	,	,	,	0
afford	afford	vvb	afford	afford	0
commonly	commonly	av-j	commonly	common	0
as	as	p-acp	as	as	0
little	little	j	little	little	0
grace	grace	n1	grace	grace	0
as	as	p-acp	as	as	0
pleasure	pleasure	n1	pleasure	pleasure	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
abbreviations	abbreviations	n2	abbreviations	abbreviation	0
,	,	,	,	,	0
would	would	vmd	would	will	0
take	take	vvi	take	take	0
indeed	indeed	av	indeed	indeed	0
les	les	fw-fr	les	les	0
•	•	•	•	•	0
e	e	sy	e	e	0
room	room	n1	room	room	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
much	much	av-d	much	much	0
more	more	dc	more	more	0
time	time	n1	time	time	0
and	and	cc	and	and	0
trouble	trouble	n1	trouble	trouble	0
.	.	.	.	.	1
A	A	dt	A	a	0
Geneva	Geneva	np1	Geneva	Geneva	0
print	print	n1	print	print	0
weakens	weakens	vvz	weakens	weaken	0
the	the	dt	the	the	0
sight	sight	n1	sighed	sight	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
hold	hold	vvi	hold	hold	0
your	your	po22	your	your	0
bow	bow	n1	bow	bow	0
ever	ever	av	ever	ever	0
bent	bent	vvn	bent	bend	0
,	,	,	,	,	0
or	or	cc	or	or	0
your	your	po22	your	your	0
horse	horse	n1	horse	horse	0
streight	streight	av-j	straight	straight	0
rained	rained	vvn	reigned	rain	0
.	.	.	.	.	1
Sometimes	Sometimes	av	Sometime	sometime	0
amongst	amongst	p-acp	among	among	0
pithy	pithy	j	pithy	pithy	0
and	and	cc	and	and	0
tough	tough	j	tough	tough	0
lines	lines	n2	lines	line	0
I	I	pns11	I	i	0
thinke	thinke	vvb	think	think	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
amisse	amisse	av	amiss	amiss	0
to	to	pc-acp	to	to	0
interpose	interpose	vvi	interpose	interpose	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
easie	easie	j	easy	easy	0
•	•	•	•	•	0
traine	traine	n1	train	train	0
,	,	,	,	,	0
like	like	av-j	like	like	0
resting	resting	vvg	resting	rest	0
places	places	n2	places	place	0
in	in	p-acp	in	in	0
lofty	lofty	j	lofty	lofty	0
staires	staires	n2	stairs	stair	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
ease	ease	vvi	ease	ease	0
the	the	dt	the	the	0
Reader	Reader	n1	Reader	reader	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
fluency	fluency	n1	fluency	fluency	0
of	of	pp-f	of	of	0
weak	weak	j	weak	weak	0
water	water	n1	water	water	0
helpes	helpes	vvz	helps	help	0
the	the	dt	the	the	0
better	better	jc	better	better	0
in	in	p-acp	in	in	0
nourishment	nourishment	n1	nourishment	nourishment	0
to	to	pc-acp	to	to	0
convey	convey	vvi	convey	convey	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
solid	solid	j	solid	solid	0
.	.	.	.	.	1
Lamp-oile	Lamp-oile	n1	Lamp-oile	lamp-oile	0
yeelds	yeelds	vvz	yields	yield	0
no	no	dx	no	no	0
good	good	j	good	good	0
savour	savour	n1	savour	savour	0
nor	nor	ccx	nor	nor	0
in	in	p-acp	in	in	0
sallet	sallet	n1	salad	salad	0
nor	nor	ccx	nor	nor	0
verse	verse	n1	verse	verse	0
.	.	.	.	.	1
Difficilia	Difficilia	np1	Difficilia	Difficilia	0
quae	quae	fw-la	quae	quae	0
pulchra	pulchra	fw-la	pulchra	pulchra	0
,	,	,	,	,	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
understood	understood	vvn	understood	understand	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
attaining	attaining	vvg	attaining	attain	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
the	the	dt	the	the	0
exercising	exercising	vvg	exercising	exercise	0
of	of	pp-f	of	of	0
faculties	faculties	n2	faculties	faculty	0
.	.	.	.	.	1
You	You	pn22	You	you	0
know	know	vvb	know	know	0
how	how	c-crq	how	how	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
said	said	vvn	said	say	0
of	of	pp-f	of	of	0
Poems	Poems	n2	Poems	poem	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
bee	bee	vbi	be	be	0
such	such	d	such	such	0
,	,	,	,	,	0
ut	ut	fw-la	ut	ut	0
sibi	sibi	fw-la	sibi	sibi	0
quivis	quivis	fw-la	quivis	quivis	0
speret	speret	fw-la	speret	speret	0
,	,	,	,	,	0
idem	idem	fw-la	idem	idem	0
sudet	sudet	fw-la	sudet	sudet	0
frustraque	frustraque	fw-la	frustraque	frustraque	0
laboret	laboret	n1	laboret	laboret	0
ausus	ausus	fw-la	ausus	ausus	0
ide	ide	pns11|vmd	idem	I|will	0
•	•	•	•	•	0
.	.	.	.	.	1
Strong	Strong	j	Strong	strong	0
lines	lines	n2	lines	line	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
drawne	drawne	vvn	drawn	draw	0
on	on	a-acp	on	on	0
with	with	p-acp	with	with	0
Cartropes	Cartropes	n2	Cartropes	cartrope	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
fairest	fairest	js	fairest	fair	0
have	have	vhb	have	have	0
generally	generally	av-j	generally	general	0
an	an	dt	and	a	0
easie	easie	j	easy	easy	0
birth	birth	n1	birth	birth	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
rare	rare	j	rare	rare	0
for	for	p-acp	for	for	0
anything	anything	pi	anything	anything	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
well	well	av	well	well	0
and	and	cc	and	and	0
hardly	hardly	av	hardly	hardly	0
performed	performed	vvn	performed	perform	0
.	.	.	.	.	1
The	The	dt	The	the	0
